k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[115, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[99.98617650010934, 0.1777516673709769, 0.3258914734261612, 0.1912813649445266, 99.9653960693419, -0.0976470483530535, 0.2897283068363992, 0.8399792338034131, 100.01548094965787, 0.0246449066758454, 0.3147636595703281, 0.860719405325787, 99.99660370129841, 0.041845378624034, 0.362303372811471, 0.7682637509998127, 100.04246006150721, 0.1290198980999788, 0.5109818875412815, 0.7869072308717057, 99.94744961690984, 0.1026022703372875, 0.4247883452292277, 0.8546548489881922, 100.0531422532489, 0.0576189137252412, 0.5232863704111034, 0.6072163699944356, 100.00423164892504, 0.1633822208054839, 0.4888790035752776, 0.721873034340234, 100.01415721726842, 0.1618320623363022, 0.5585647853953399, 0.6492024596266055, 99.99370735008745, 0.2309380789985259, 0.5149076560207645, 0.6523109312468174, 100.08014364367735, 0.2615835819218215, 0.5785320827721139, 0.4714351819621387, 100.05260796981577, 0.3214948222518288, 0.5742422325884281, 0.5443884151186644, 99.99772633438364, 0.4203376401668442, 0.5748031546964533, 0.5042626163845693, 99.97261609720888, 0.4098095945312559, 0.7011190806815296, 0.3684396882013355, 99.9365620657209, 0.4107214174437822, 0.7480460303112524, 0.3645110712651933, 100.04115103394716, 0.4097043784077699, 0.7642145476633632, 0.3362224467258962, 100.06845601351907, 0.3692239989764172, 0.8140921498068341, 0.3132672889352627, 99.99593234203263, 0.4951181616068377, 0.7887489141674489, 0.2289616789056106, 100.04427278109677, 0.4963564928356817, 0.721196909282115, 0.113039593411196, 99.91315025231506, 0.5624366905550726, 0.812795170603001, 0.06586191151239, 300.00445340579773, 300.0049861039876, 300.0646911745449, 299.9059912660455, 300.0178003505921, 300.0524625135099, 299.9553709591121, 299.99078907292, 299.90654257478514, 299.9829760984773, 300.0296505814107, 300.05009700224156, 299.96168768408756, 299.9817172870719, 300.0049886865013, 299.96307364039137, 300.07530931867916, 299.961362267007, 299.95130401734997]|884.3749389648437500|      1.00000000|[201, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | iterate success | actual_k=0
       3|[99.98617650010934, 0.1777516673709769, 0.3258914734261612, 0.1912813649445266, 99.9653960693419, -0.0976470483530535, 0.2897283068363992, 0.8399792338034131, 100.01548094965787, 0.0246449066758454, 0.3147636595703281, 0.860719405325787, 99.99660370129841, 0.041845378624034, 0.362303372811471, 0.7682637509998127, 100.04246006150721, 0.1290198980999788, 0.5109818875412815, 0.7869072308717057, 99.94744961690984, 0.1026022703372875, 0.4247883452292277, 0.8546548489881922, 100.0531422532489, 0.0576189137252412, 0.5232863704111034, 0.6072163699944356, 100.00423164892504, 0.1633822208054839, 0.4888790035752776, 0.721873034340234, 100.01415721726842, 0.1618320623363022, 0.5585647853953399, 0.6492024596266055, 99.99370735008745, 0.2309380789985259, 0.5149076560207645, 0.6523109312468174, 100.08014364367735, 0.2615835819218215, 0.5785320827721139, 0.4714351819621387, 100.05260796981577, 0.3214948222518288, 0.5742422325884281, 0.5443884151186644, 99.99772633438364, 0.4203376401668442, 0.5748031546964533, 0.5042626163845693, 99.97261609720888, 0.4098095945312559, 0.7011190806815296, 0.3684396882013355, 99.9365620657209, 0.4107214174437822, 0.7480460303112524, 0.3645110712651933, 100.04115103394716, 0.4097043784077699, 0.7642145476633632, 0.3362224467258962, 100.06845601351907, 0.3692239989764172, 0.8140921498068341, 0.3132672889352627, 99.99593234203263, 0.4951181616068377, 0.7887489141674489, 0.2289616789056106, 100.04427278109677, 0.4963564928356817, 0.721196909282115, 0.113039593411196, 99.91315025231506, 0.5624366905550726, 0.812795170603001, 0.06586191151239, 300.00445340579773, 300.0049861039876, 300.0646911745449, 299.9059912660455, 300.0178003505921, 300.0524625135099, 299.9553709591121, 299.99078907292, 299.90654257478514, 299.9829760984773, 300.0296505814107, 300.05009700224156, 299.96168768408756, 299.9817172870719, 300.0049886865013, 299.96307364039137, 300.07530931867916, 299.961362267007, 299.95130401734997]|884.3749389648437500|      0.50000000|[315, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[99.98617650010934, 0.1777516673709769, 0.3258914734261612, 0.1912813649445266, 99.9653960693419, -0.0976470483530535, 0.2897283068363992, 0.8399792338034131, 100.01548094965787, 0.0246449066758454, 0.3147636595703281, 0.860719405325787, 99.99660370129841, 0.041845378624034, 0.362303372811471, 0.7682637509998127, 100.04246006150721, 0.1290198980999788, 0.5109818875412815, 0.7869072308717057, 99.94744961690984, 0.1026022703372875, 0.4247883452292277, 0.8546548489881922, 100.0531422532489, 0.0576189137252412, 0.5232863704111034, 0.6072163699944356, 100.00423164892504, 0.1633822208054839, 0.4888790035752776, 0.721873034340234, 100.01415721726842, 0.1618320623363022, 0.5585647853953399, 0.6492024596266055, 99.99370735008745, 0.2309380789985259, 0.5149076560207645, 0.6523109312468174, 100.08014364367735, 0.2615835819218215, 0.5785320827721139, 0.4714351819621387, 100.05260796981577, 0.3214948222518288, 0.5742422325884281, 0.5443884151186644, 99.99772633438364, 0.4203376401668442, 0.5748031546964533, 0.5042626163845693, 99.97261609720888, 0.4098095945312559, 0.7011190806815296, 0.3684396882013355, 99.9365620657209, 0.4107214174437822, 0.7480460303112524, 0.3645110712651933, 100.04115103394716, 0.4097043784077699, 0.7642145476633632, 0.3362224467258962, 100.06845601351907, 0.3692239989764172, 0.8140921498068341, 0.3132672889352627, 99.99593234203263, 0.4951181616068377, 0.7887489141674489, 0.2289616789056106, 100.04427278109677, 0.4963564928356817, 0.721196909282115, 0.113039593411196, 99.91315025231506, 0.5624366905550726, 0.812795170603001, 0.06586191151239, 300.00445340579773, 300.0049861039876, 300.0646911745449, 299.9059912660455, 300.0178003505921, 300.0524625135099, 299.9553709591121, 299.99078907292, 299.90654257478514, 299.9829760984773, 300.0296505814107, 300.05009700224156, 299.96168768408756, 299.9817172870719, 300.0049886865013, 299.96307364039137, 300.07530931867916, 299.961362267007, 299.95130401734997]|884.3749389648437500|      0.25000000|[429, 0, 0, 30]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[100.01982110271004, 0.1674964645351344, 0.2976660114321993, 0.2115316484114809, 99.98338235367223, -0.0691756517160371, 0.274709114173444, 0.8676108111431025, 100.00019825071303, -0.0062529193267102, 0.3438463487625874, 0.8430406169807139, 100.0446947768865, 0.063031747903994, 0.3422587575015576, 0.7263498416560175, 100.02976249787069, 0.1126332661171657, 0.4796983062337066, 0.7347000739880191, 99.98972447482882, 0.1121604326486455, 0.4115486704668183, 0.8593339033953356, 100.07566785005329, 0.0671268785028602, 0.5342898507237037, 0.6054778036266171, 99.99483730264399, 0.1685346108503576, 0.4476469487508133, 0.7308957682615034, 100.01701138385657, 0.1847174484003878, 0.5808697897837383, 0.6738789738558355, 99.97242223753615, 0.2266281179026526, 0.5033827100241414, 0.6463051262100439, 100.0750735474741, 0.241623761945181, 0.5976754397935664, 0.4400102169152133, 100.03838147469142, 0.2937666558276827, 0.5679900556301435, 0.5701025545301261, 100.03183193954116, 0.4386150805344186, 0.5462437356890726, 0.5075888372526455, 99.97469962136283, 0.4511667542996238, 0.6652427203087304, 0.3637467954968002, 99.96871011521496, 0.3949344404922812, 0.7503110404877666, 0.3562301814032687, 100.00735055083433, 0.4124827841290992, 0.756492774347792, 0.2890534603240548, 100.10083423603706, 0.4020943156041351, 0.7991019265405465, 0.2835398469067551, 99.99208247817552, 0.4732945686907942, 0.7754614976748223, 0.2558996859194015, 100.04994644312912, 0.5236451235630697, 0.6755479026826553, 0.099606400403253, 99.91972556376439, 0.5825206466150332, 0.7872370781676199, 0.0572762023538971, 299.99037229798535, 299.9994925148884, 300.05979404666147, 299.88064734611095, 300.0218295906805, 300.07561327220293, 299.9970757791841, 299.97390261743374, 299.8727140339832, 299.9498795690101, 300.1027583495985, 300.08713259757286, 299.9814228724174, 299.986619508372, 299.9693349814316, 300.0116017444386, 300.05491682073875, 299.97686412775977, 299.9527785222877]|719.4423217773437500|      0.50000000|[459, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[100.01982110271004, 0.1674964645351344, 0.2976660114321993, 0.2115316484114809, 99.98338235367223, -0.0691756517160371, 0.274709114173444, 0.8676108111431025, 100.00019825071303, -0.0062529193267102, 0.3438463487625874, 0.8430406169807139, 100.0446947768865, 0.063031747903994, 0.3422587575015576, 0.7263498416560175, 100.02976249787069, 0.1126332661171657, 0.4796983062337066, 0.7347000739880191, 99.98972447482882, 0.1121604326486455, 0.4115486704668183, 0.8593339033953356, 100.07566785005329, 0.0671268785028602, 0.5342898507237037, 0.6054778036266171, 99.99483730264399, 0.1685346108503576, 0.4476469487508133, 0.7308957682615034, 100.01701138385657, 0.1847174484003878, 0.5808697897837383, 0.6738789738558355, 99.97242223753615, 0.2266281179026526, 0.5033827100241414, 0.6463051262100439, 100.0750735474741, 0.241623761945181, 0.5976754397935664, 0.4400102169152133, 100.03838147469142, 0.2937666558276827, 0.5679900556301435, 0.5701025545301261, 100.03183193954116, 0.4386150805344186, 0.5462437356890726, 0.5075888372526455, 99.97469962136283, 0.4511667542996238, 0.6652427203087304, 0.3637467954968002, 99.96871011521496, 0.3949344404922812, 0.7503110404877666, 0.3562301814032687, 100.00735055083433, 0.4124827841290992, 0.756492774347792, 0.2890534603240548, 100.10083423603706, 0.4020943156041351, 0.7991019265405465, 0.2835398469067551, 99.99208247817552, 0.4732945686907942, 0.7754614976748223, 0.2558996859194015, 100.04994644312912, 0.5236451235630697, 0.6755479026826553, 0.099606400403253, 99.91972556376439, 0.5825206466150332, 0.7872370781676199, 0.0572762023538971, 299.99037229798535, 299.9994925148884, 300.05979404666147, 299.88064734611095, 300.0218295906805, 300.07561327220293, 299.9970757791841, 299.97390261743374, 299.8727140339832, 299.9498795690101, 300.1027583495985, 300.08713259757286, 299.9814228724174, 299.986619508372, 299.9693349814316, 300.0116017444386, 300.05491682073875, 299.97686412775977, 299.9527785222877]|719.4423217773437500|      0.25000000|[573, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[100.03874939165168, 0.2002300691884358, 0.2977258043821084, 0.2075709423590014, 99.97719146265298, -0.0268337181724645, 0.308504052847246, 0.8480887977147399, 100.00080702110253, -0.0051235331695961, 0.3279981197036908, 0.8571439018920881, 100.033100196752, 0.0507649761531357, 0.3136455283006724, 0.6927823158479005, 99.98540129339452, 0.0939862177436305, 0.462501654050878, 0.7031152719802568, 99.95266427460746, 0.0831584356951407, 0.4266528226756758, 0.8451978382928704, 100.04634331856595, 0.0874342311456464, 0.5160490842112551, 0.649269921973672, 99.97889405538592, 0.1827138885500094, 0.4546785723097239, 0.7410820091938827, 99.98453391138455, 0.1916861463548602, 0.5692241634012549, 0.6577374245735882, 99.99915600225485, 0.268797934373917, 0.494862162377139, 0.6178302508513959, 100.06663324166064, 0.2561843353449224, 0.6243847573486262, 0.4239384506436189, 100.01232207982716, 0.3290984142016182, 0.5697063763247181, 0.5530129140008615, 99.99230147115142, 0.3853899366527254, 0.5626614947727921, 0.4510756235908376, 100.01926172172539, 0.4485964796053644, 0.6455525096193964, 0.3825030618513435, 99.97903350457089, 0.3753292701986369, 0.7080543401286937, 0.3645533774559637, 99.99382405720817, 0.4102997731557946, 0.70230976043693, 0.3442191850993064, 100.11124577654141, 0.4177404348936462, 0.7752042133663487, 0.3037759768414344, 100.02843833688806, 0.4523124843782871, 0.7752886589549326, 0.2143825290730773, 100.05683797501985, 0.526740428482, 0.6626264989549613, 0.0965683816639613, 99.92300899525665, 0.5813708649661601, 0.7813061122523532, 0.0521105485465859, 299.96847264485956, 299.97822777926615, 300.0472685980899, 299.85534980319784, 300.06948479845215, 300.0667792830879, 300.00197276727533, 299.92733324388354, 299.90155664031016, 299.9176511314985, 300.1090533903351, 300.0965098865772, 300.0115813834122, 300.00015340339854, 299.9793583286486, 300.0184774940657, 300.0149136743899, 299.95050673546564, 299.9370304134447]|585.2944335937500000|      0.50000000|[603, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       8|[100.03874939165168, 0.2002300691884358, 0.2977258043821084, 0.2075709423590014, 99.97719146265298, -0.0268337181724645, 0.308504052847246, 0.8480887977147399, 100.00080702110253, -0.0051235331695961, 0.3279981197036908, 0.8571439018920881, 100.033100196752, 0.0507649761531357, 0.3136455283006724, 0.6927823158479005, 99.98540129339452, 0.0939862177436305, 0.462501654050878, 0.7031152719802568, 99.95266427460746, 0.0831584356951407, 0.4266528226756758, 0.8451978382928704, 100.04634331856595, 0.0874342311456464, 0.5160490842112551, 0.649269921973672, 99.97889405538592, 0.1827138885500094, 0.4546785723097239, 0.7410820091938827, 99.98453391138455, 0.1916861463548602, 0.5692241634012549, 0.6577374245735882, 99.99915600225485, 0.268797934373917, 0.494862162377139, 0.6178302508513959, 100.06663324166064, 0.2561843353449224, 0.6243847573486262, 0.4239384506436189, 100.01232207982716, 0.3290984142016182, 0.5697063763247181, 0.5530129140008615, 99.99230147115142, 0.3853899366527254, 0.5626614947727921, 0.4510756235908376, 100.01926172172539, 0.4485964796053644, 0.6455525096193964, 0.3825030618513435, 99.97903350457089, 0.3753292701986369, 0.7080543401286937, 0.3645533774559637, 99.99382405720817, 0.4102997731557946, 0.70230976043693, 0.3442191850993064, 100.11124577654141, 0.4177404348936462, 0.7752042133663487, 0.3037759768414344, 100.02843833688806, 0.4523124843782871, 0.7752886589549326, 0.2143825290730773, 100.05683797501985, 0.526740428482, 0.6626264989549613, 0.0965683816639613, 99.92300899525665, 0.5813708649661601, 0.7813061122523532, 0.0521105485465859, 299.96847264485956, 299.97822777926615, 300.0472685980899, 299.85534980319784, 300.06948479845215, 300.0667792830879, 300.00197276727533, 299.92733324388354, 299.90155664031016, 299.9176511314985, 300.1090533903351, 300.0965098865772, 300.0115813834122, 300.00015340339854, 299.9793583286486, 300.0184774940657, 300.0149136743899, 299.95050673546564, 299.9370304134447]|585.2944335937500000|      0.25000000|[717, 0, 0, 50]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[100.05108721370709, 0.2326865227086261, 0.2989823438212516, 0.182273853013641, 99.97343853882461, -0.0249827071523457, 0.2912652834771576, 0.8278123378399282, 99.99425063820216, -0.053021404727862, 0.3470041534539988, 0.8309274486956961, 100.09752744092329, 0.0645716152245507, 0.3333441846161888, 0.7324788393066124, 100.00078121804029, 0.0960916077443194, 0.4699189048085382, 0.7149761998390124, 99.94117099715363, 0.0399217692751858, 0.4276067288735299, 0.8203473568919855, 100.04684570891783, 0.1149436665934935, 0.5251864820866684, 0.665718076583931, 99.98532187310444, 0.1753517113187348, 0.4306890397648718, 0.7564493558783465, 99.97553544258143, 0.2062755936666278, 0.5779842335429909, 0.606755513524939, 99.98864629023035, 0.2670855334058284, 0.4816559254230547, 0.591499544532189, 100.08971110144286, 0.238979160853948, 0.6209015920001559, 0.4169895001875293, 99.99707263997165, 0.297495282439979, 0.5396234258053846, 0.5609327761924459, 100.03495419900393, 0.4473618319453703, 0.5502999343960692, 0.4539521614262534, 100.00558844673952, 0.4474234673661087, 0.680831915707742, 0.3540886034641004, 99.97316268214108, 0.3774853629546999, 0.7038233064602344, 0.3717513290990623, 100.0302692518816, 0.4035808052385704, 0.6776024853366461, 0.3356590266458801, 100.1053957761574, 0.3752134505206784, 0.7742422876437345, 0.3330127193100532, 100.04281711130075, 0.439124849051762, 0.7720195116429817, 0.2233387525414677, 100.08756214640488, 0.5254500867098799, 0.6478326776008775, 0.1478578170444976, 99.93384695187444, 0.5733369125806729, 0.7501240251191477, 0.0591134189529022, 299.9575437462791, 300.0022376750428, 300.08543939898163, 299.8564758477255, 300.02818517628356, 300.0596363759064, 300.0121436624212, 299.9736070066171, 299.92169615445516, 299.83669914887133, 300.09019322603604, 300.098002338193, 300.0354572014799, 299.95584630959604, 299.9463224229671, 300.0413420798862, 300.00896203129815, 299.9958353566177, 299.94112726278524]|544.7798461914062500|      0.50000000|[747, 0, 0, 52]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[100.05108721370709, 0.2326865227086261, 0.2989823438212516, 0.182273853013641, 99.97343853882461, -0.0249827071523457, 0.2912652834771576, 0.8278123378399282, 99.99425063820216, -0.053021404727862, 0.3470041534539988, 0.8309274486956961, 100.09752744092329, 0.0645716152245507, 0.3333441846161888, 0.7324788393066124, 100.00078121804029, 0.0960916077443194, 0.4699189048085382, 0.7149761998390124, 99.94117099715363, 0.0399217692751858, 0.4276067288735299, 0.8203473568919855, 100.04684570891783, 0.1149436665934935, 0.5251864820866684, 0.665718076583931, 99.98532187310444, 0.1753517113187348, 0.4306890397648718, 0.7564493558783465, 99.97553544258143, 0.2062755936666278, 0.5779842335429909, 0.606755513524939, 99.98864629023035, 0.2670855334058284, 0.4816559254230547, 0.591499544532189, 100.08971110144286, 0.238979160853948, 0.6209015920001559, 0.4169895001875293, 99.99707263997165, 0.297495282439979, 0.5396234258053846, 0.5609327761924459, 100.03495419900393, 0.4473618319453703, 0.5502999343960692, 0.4539521614262534, 100.00558844673952, 0.4474234673661087, 0.680831915707742, 0.3540886034641004, 99.97316268214108, 0.3774853629546999, 0.7038233064602344, 0.3717513290990623, 100.0302692518816, 0.4035808052385704, 0.6776024853366461, 0.3356590266458801, 100.1053957761574, 0.3752134505206784, 0.7742422876437345, 0.3330127193100532, 100.04281711130075, 0.439124849051762, 0.7720195116429817, 0.2233387525414677, 100.08756214640488, 0.5254500867098799, 0.6478326776008775, 0.1478578170444976, 99.93384695187444, 0.5733369125806729, 0.7501240251191477, 0.0591134189529022, 299.9575437462791, 300.0022376750428, 300.08543939898163, 299.8564758477255, 300.02818517628356, 300.0596363759064, 300.0121436624212, 299.9736070066171, 299.92169615445516, 299.83669914887133, 300.09019322603604, 300.098002338193, 300.0354572014799, 299.95584630959604, 299.9463224229671, 300.0413420798862, 300.00896203129815, 299.9958353566177, 299.94112726278524]|544.7798461914062500|      0.25000000|[861, 0, 0, 60]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
