k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[4.062609083629959, 0.0485194886954911, 4.065283159441866, 0.1661301946045082, 0.0182743436811682, 0.1664160162145181, 1.160390950605267, 0.0207223866729511, 1.1596731874048138, 0.2673872416622299, 0.0204847968658212, 0.2683694151771709, 0.3137518372623504, 0.0174089374789955, 0.3133401268387644, 0.0751774755721699, 0.0194906672799591, 0.07564233380206, 0.2304171718937834, 0.0208466204251129, 0.228963698534672, 1.3694551386288158, 0.020811597405537, 1.3705115345036276, 0.2534640439926313, 0.0210173336829633, 0.2519195763344536, 1.1600948055731641, 0.0183471065200605, 1.1591654816418226, 0.04559866299423, 0.0207478706063938, 0.0461089956319358, 0.1250609559801308, 0.0206497393510751, 0.1253601794030656, 0.2958887740951576, 0.0191790998975384, 0.2969503135497721, 0.0913746287359438, 0.0199418941012759, 0.0928242108750463, 0.1085506042880921, 0.0205216719504421, 0.1090916256544539, 0.5375547354745244, 0.0197783496532825, 0.534426373082777, 0.0049623292368152, 0.0197305105057579, 0.0039593252580877, 0.0851801866230125, 0.0179538988214074, 0.088392324704553, 0.1031965249609541, 0.021511055257079, 0.1034271368873878, 0.0273784632255484, 0.0196350276045301, 0.0278677175918713, 0.0973072105250892, 0.0213606826065746, 0.0945229850447639, 0.27355067974283, 0.0180758364277713, 0.2718675381582886, 0.3903111313637188, 0.0205483611736096, 0.3914879131328833, 0.130530076456004, 0.0187472849608911, 0.1304650956792035, 0.0405815685164936, 0.0217879386092867, 0.0398081581068103, 0.2959589788405043, 0.0208315635402522, 0.2949882557707137, 0.0871130892490961, 0.0201423308288084, 0.0899051206741602, 0.2778735398442986, 0.0199113771654611, 0.2781644718526237, 0.0593256756892145, 0.0204873596603537, 0.0591989854247692, 0.1471308431375184, 0.0209904821721684, 0.1446051928264127, 0.1692837244315901, 0.0191541072871473, 0.17158521236549, 0.1413125524885455, 0.0184138814721752, 0.1360002880144207, 0.3826067436809404, 0.0214277920867888, 0.3803277203811942]|61563.0199375524680363|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[4.0591571398682005, 0.1065305838577684, 4.067114729181436, 0.1665577737881788, 0.0185749363602738, 0.1637717961556397, 1.1587191568393662, 0.0176714303423454, 1.1600529903888281, 0.2667532740724403, 0.0235979777046502, 0.2665105325742087, 0.3170133213541342, 0.0151993791390511, 0.3111024526995984, 0.076198382728626, 0.0164090232449455, 0.0758311686001411, 0.2326255744752609, 0.0197756648847951, 0.2265267805441287, 1.3693541669326157, 0.0194282129100157, 1.3745855097228659, 0.2514436331980636, 0.0197310917464972, 0.2542037034112528, 1.1575820830091368, 0.01487157363625, 1.1572394224977338, 0.0422271261209818, 0.0186891178657595, 0.0472284920602217, 0.1259083012478112, 0.0141324936222216, 0.1261505741840369, 0.2921050734027407, 0.0178777621548889, 0.2978730909517133, 0.0896250137097277, 0.0189750907587392, 0.0946766888532387, 0.1117187332943927, 0.0220669960088483, 0.1083539417370065, 0.5375662436934796, 0.0171301583315334, 0.536222322556874, 0.0037456023126101, 0.0211223788792369, 0.0047097893888965, 0.0854111609274573, 0.0203307938824736, 0.0887249210145998, 0.1014277729155852, 0.0242855036386355, 0.102006869972603, 0.0287380770359624, 0.0154003895403062, 0.0309726169624509, 0.0911263216886448, 0.0220396603019797, 0.0916893750245198, 0.271289975749964, 0.0188532914789966, 0.2744340945903402, 0.392529896058293, 0.019834531878313, 0.3878696959342711, 0.1293870197850163, 0.0235576491881675, 0.1289434815232304, 0.0397766097330005, 0.024440949926405, 0.0397678254765615, 0.297998692785863, 0.0237445028511344, 0.2956516974230111, 0.0860883366844924, 0.0238630300632758, 0.0904935054349505, 0.2763644663659844, 0.0197684694966943, 0.2793709045116656, 0.0561976734148429, 0.0249553244080627, 0.0604009430397161, 0.1502406034812258, 0.0236226707360258, 0.1464748577350018, 0.1683122600541172, 0.0181389964540429, 0.1720946243653827, 0.1378518398686067, 0.0187300802898614, 0.1386878118332078, 0.3789544743049786, 0.0234684460457808, 0.3821678263403079]|27616.7076486580008350|      0.12500000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       8|[4.053498134992191, 0.2247663554604774, 4.063126049486175, 0.1686534750800947, 0.0132331852814523, 0.1583502341617041, 1.1581251611865224, 0.0127317968875332, 1.158873585012932, 0.2726969126898847, 0.0203689905244372, 0.2699463206220107, 0.3143394916849893, 0.0218153257408438, 0.3108717455383853, 0.0736095384276395, 0.0098515925967489, 0.0714394440325347, 0.2331961891759544, 0.0209255019107432, 0.2209276470589337, 1.3677144840970752, 0.0134132246225162, 1.3841315476399891, 0.2545592790777416, 0.0131685755295828, 0.2547552216804528, 1.1622215995595695, 0.0119547031699525, 1.156470198075591, 0.0439381137346383, 0.0185015257046868, 0.0506115963560924, 0.1257456699545383, 0.0262819434618819, 0.1278812252362263, 0.2953847379174981, 0.0198980224193369, 0.2967030304683744, 0.0937513208056039, 0.0210805930602779, 0.0953641512739247, 0.1118905935209252, 0.0221691486136817, 0.1057362340672927, 0.5385823124763591, 0.0193816021190668, 0.5322793152993116, 0.0081190286356787, 0.0226686077832554, 0.0044788326638896, 0.0889018544894616, 0.0154382754279015, 0.0921577515401825, 0.1003518236615059, 0.0258896169729227, 0.105460100565954, 0.0299425183311067, 0.0141959044856722, 0.0286804844508432, 0.0881085532190016, 0.0240696453264089, 0.088215503127826, 0.2667640788961343, 0.0189314456245135, 0.2788747638734608, 0.3962589675437002, 0.0140649489771002, 0.3911615372930355, 0.1237615636117229, 0.0270987540284945, 0.123307777346923, 0.0477123215718893, 0.0216760148325794, 0.0435556722462764, 0.3006110700539408, 0.0219694032677348, 0.2893946966059152, 0.093346306832869, 0.0190491460268566, 0.0944133664752831, 0.2843344445775399, 0.0154816358281326, 0.2783047282831047, 0.0595402438652125, 0.0297377575937471, 0.0589743924629839, 0.149831700482245, 0.0311852386533378, 0.1421931201263397, 0.1649905808366798, 0.015964180450344, 0.175007261353497, 0.1327868871830911, 0.0141179530191558, 0.1416407193134898, 0.3803925730328436, 0.0281164693820569, 0.3882108634680363]|12708.7593667476794508|      0.25000000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[4.030263553318588, 0.4581549863630583, 4.075410667636102, 0.1762964319814854, 0.0027880226411812, 0.1546669455094768, 1.1457626519888073, 0.0152558607756672, 1.1609415347550525, 0.2850898527529427, 0.0157703597884734, 0.2596094702695059, 0.3202843016256136, 0.0219057271080367, 0.3318648950368877, 0.0698668118308041, 0.0108698495002353, 0.0718396842426243, 0.2431612066694409, 0.0270807866156159, 0.2256245221839216, 1.3714385419791308, 0.0161165628461482, 1.3876489586571172, 0.2639605283189684, 0.0075704309310776, 0.26324532247252, 1.1504370909948307, 0.0037809421154414, 1.164619868231225, 0.0294215466512566, 0.0110034223148571, 0.061893690501867, 0.1166197305591599, 0.0177105064616345, 0.1232927185020559, 0.2971095212480448, 0.0252291003987705, 0.2910070720989266, 0.1035720603376981, 0.0144356035908879, 0.0902504401736783, 0.1161342297946976, 0.0295868916856671, 0.1032708073071764, 0.5498961566097177, 0.0238400074687523, 0.5194063981258924, 0.0106435953334925, 0.0174473387104149, 0.0029074212571981, 0.104534229082113, 0.0023799152341607, 0.0895059495693176, 0.1145767761440567, 0.0267120603881261, 0.1018548403704579, 0.0233002357779457, 0.0115519884540552, 0.0404439943428762, 0.0938463552668821, 0.0226928327567374, 0.0822568917658247, 0.2765198961831494, 0.0032658746701438, 0.2896870380882659, 0.3924446967667349, 0.0224516760751326, 0.3818006642193886, 0.130601463383001, 0.0271636872613274, 0.1373631919706227, 0.0542832443911644, 0.0149915557837094, 0.0384698703655699, 0.2984623088646178, 0.0051750326724564, 0.275214153427689, 0.0900231021115735, 0.0272119168597263, 0.0918430237469399, 0.2917371209073875, 0.0240091219965749, 0.2757817980727883, 0.0672260730506469, 0.025478458787835, 0.0729616006765282, 0.1381450827065068, 0.0311488777632027, 0.1465750723078595, 0.1597650502270306, -0.007282226361222, 0.1857870279574634, 0.1401640743696539, 0.014258629232818, 0.1595645611609639, 0.3651575990643804, 0.0268532105343942, 0.3926528221524659]|5837.8319487111830313|      0.50000000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
      10|[3.9277336394053872, 0.9199242014555665, 4.090716121673791, 0.193502232148283, -0.0211682594222518, 0.1460405139960264, 1.1191287568761128, -0.0124601734237496, 1.1432761392737738, 0.3003055269031259, 0.0078423544424304, 0.259311906514831, 0.3227911229765825, 0.0332334054691698, 0.3248976986034166, 0.0705458513157592, -0.000876328079054, 0.0731439993455665, 0.2306449940086321, 0.0280359552824799, 0.2496047545191548, 1.3621691696725189, 0.0418217265186845, 1.3849002609683905, 0.2483769073701994, 0.0248428181648802, 0.2548209283794473, 1.1317033923410384, -0.00858959075294, 1.1919336043179813, 0.0235927310742055, 0.0325083130680979, 0.0934632980576152, 0.1067874544866175, -0.0108108007311573, 0.1372096157791327, 0.2751966000084597, 0.0279687890714719, 0.2869130130419782, 0.1303321518764783, -0.0068503475264061, 0.0848643884727121, 0.1301610754920287, 0.0315276586109842, 0.0883931974362898, 0.5654669154144619, 0.0451258176051565, 0.5446651988988592, 0.006266790028447, 0.0146297631814417, 0.0045500634208529, 0.1036805627378043, 0.0025923641794443, 0.0758837984021864, 0.110649345817169, 0.0316860031018984, 0.1086789617081542, 0.0345613150545572, 0.0199306520853196, 0.0535002767285868, 0.1140858614781483, 0.014753195742128, 0.0622271592714839, 0.271944941815931, -0.0200517377074161, 0.2881422369281578, 0.3985337298689613, 0.0223167611837531, 0.3799142998662355, 0.1428986437870869, 0.0275512244099934, 0.1402785683189799, 0.0493632063940275, 0.0084770834442735, 0.0160276097152417, 0.2853469649644106, 0.0095166108057834, 0.2967455251812859, 0.1071393155084219, 0.0177110576620541, 0.0515849565097138, 0.2842268434095008, -0.0184149496003909, 0.2877797879705111, 0.0652287259734445, 0.0268015141076419, 0.1053084991019768, 0.1502987230366701, 0.0298278547117218, 0.18971711321026, 0.1456786503888441, 0.0025231459271399, 0.1726878872616246, 0.1171244570732883, -0.0185554434248056, 0.1661854531581635, 0.35809479485281, 0.0156861268034287, 0.3733829298574756]|2467.4228704863098756|      1.00000000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[3.568974007694318, 1.773239779078637, 4.037026343987276, 0.2418802351739297, -0.0004885001746847, 0.173776491440342, 1.1809134897129643, -0.0863118552525231, 1.1975324344413636, 0.3250188683606436, -0.0240924467580938, 0.2039061461190242, 0.3146090423115837, -0.0168370005006043, 0.2671194565059314, 0.1096378012443906, -0.0186130237168133, 0.103671810562498, 0.2496118965805631, 0.0101414100533841, 0.2537310817103375, 1.397400537573236, -0.0354388646510156, 1.4506081240139848, 0.1788839401628757, 0.0006612328837979, 0.2879145358833252, 1.181543718384625, -0.0125060360764807, 1.2184367164237913, 0.0171299949901294, 0.0276699434059153, 0.0678067526536459, 0.1764570859249769, 0.0372935854203618, 0.0440889083333298, 0.3083393703933608, 0.0231120813084533, 0.3034496449631531, 0.1762851326029387, 0.025832055334231, 0.0989505738785875, 0.1638281745274913, 0.008347701659186, 0.0619472206259803, 0.5752838172446778, -0.0041902405409524, 0.5934301088168014, -0.0177952007978778, 0.0568822343108178, -0.0029850440175534, 0.1127358062606141, 0.0417080081108314, 0.0550912062066661, 0.0962203706472424, -0.0056964588364934, 0.1081337081075222, 0.0419473799615136, 0.0239469987430622, 0.058806314602921, 0.0865873344706986, 0.0561881907081527, 0.0627299154246633, 0.2541880479093723, -0.0402444462182485, 0.303238955350623, 0.4088795587376166, 0.0550675012793669, 0.3546514803983148, 0.1831851141349544, 0.0372673842469535, 0.1677377866628197, 0.0258433636591035, -0.0339723737377073, -0.003781002594243, 0.2941791981113298, -0.0488059927759756, 0.3076289651577467, 0.1060986496012849, 0.0489398035515615, 0.061164102647873, 0.3342700835277948, 0.0120081293065463, 0.2355106431078919, 0.0440417661675348, 0.0263053983894952, 0.1714705439944403, 0.1835195416417555, 0.0735639556232584, 0.2053407587589089, 0.2082675263843646, 0.0540629730054326, 0.2701123867136594, 0.1653925256711132, -0.0511837553522302, 0.1600289352320262, 0.3690307373740971, 0.0282868065012131, 0.4458404894824096]|914.0594379440543662|      2.00000000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
