k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9238650357153789, 0.9440299490074362, 0.9536690075516792, 0.9380255103496916, 0.8911881518891425, 0.9358267373725152, 0.6033049239835353, 0.0990237444220067]|69618.4921875000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[0.9238650357153789, 0.9440299490074362, 0.9536690075516792, 0.9380255103496916, 0.8911881518891425, 0.9358267373725152, 0.6033049239835353, 0.0990237444220067]|69618.4921875000000000|      1.00000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9238650357153789, 0.9440299490074362, 0.9536690075516792, 0.9380255103496916, 0.8911881518891425, 0.9358267373725152, 0.6033049239835353, 0.0990237444220067]|69618.4921875000000000|      0.50000000|[87, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.8278081458233182, 1.0278343159023742, 0.9781545421777561, 1.0662029972588072, 0.8994490171757922, 0.8575002443981943, 0.4712642492322419, -0.3403882163296602]|665.9590454101562500|      1.00000000|[115, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[0.8278081458233182, 1.0278343159023742, 0.9781545421777561, 1.0662029972588072, 0.8994490171757922, 0.8575002443981943, 0.4712642492322419, -0.3403882163296602]|665.9590454101562500|      0.50000000|[144, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.8278081458233182, 1.0278343159023742, 0.9781545421777561, 1.0662029972588072, 0.8994490171757922, 0.8575002443981943, 0.4712642492322419, -0.3403882163296602]|665.9590454101562500|      0.25000000|[172, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.8278081458233182, 1.0278343159023742, 0.9781545421777561, 1.0662029972588072, 0.8994490171757922, 0.8575002443981943, 0.4712642492322419, -0.3403882163296602]|665.9590454101562500|      0.12500000|[200, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.8278081458233182, 1.0278343159023742, 0.9781545421777561, 1.0662029972588072, 0.8994490171757922, 0.8575002443981943, 0.4712642492322419, -0.3403882163296602]|665.9590454101562500|      0.06250000|[228, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.8283660219891837, 1.0215410575201183, 0.9907100849252523, 1.0707077945981023, 0.9123421997763826, 0.8560435594892727, 0.50677739448768, -0.2928607585190903]|428.0122985839843750|      0.12500000|[257, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[0.8283660219891837, 1.0215410575201183, 0.9907100849252523, 1.0707077945981023, 0.9123421997763826, 0.8560435594892727, 0.50677739448768, -0.2928607585190903]|428.0122985839843750|      0.06250000|[285, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[0.8283660219891837, 1.0215410575201183, 0.9907100849252523, 1.0707077945981023, 0.9123421997763826, 0.8560435594892727, 0.50677739448768, -0.2928607585190903]|428.0122985839843750|      0.03125000|[314, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[0.8292334077922688, 1.0208749744650447, 0.9919849808852637, 1.0790199109825052, 0.9110131007599825, 0.8505562316972066, 0.4969285702729334, -0.3207134644527996]|233.8644409179687500|      0.06250000|[342, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      13|[0.8292334077922688, 1.0208749744650447, 0.9919849808852637, 1.0790199109825052, 0.9110131007599825, 0.8505562316972066, 0.4969285702729334, -0.3207134644527996]|233.8644409179687500|      0.03125000|[370, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[0.8292334077922688, 1.0208749744650447, 0.9919849808852637, 1.0790199109825052, 0.9110131007599825, 0.8505562316972066, 0.4969285702729334, -0.3207134644527996]|233.8644409179687500|      0.01562500|[398, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[0.8292334077922688, 1.0208749744650447, 0.9919849808852637, 1.0790199109825052, 0.9110131007599825, 0.8505562316972066, 0.4969285702729334, -0.3207134644527996]|233.8644409179687500|      0.00781250|[426, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.8297649849141252, 1.0196732422993622, 0.9918636188275638, 1.0787271366152686, 0.9114815139306034, 0.8513716607670222, 0.4986506779767123, -0.3132731697122267]|218.1281433105468750|      0.01562500|[454, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      17|[0.8297649849141252, 1.0196732422993622, 0.9918636188275638, 1.0787271366152686, 0.9114815139306034, 0.8513716607670222, 0.4986506779767123, -0.3132731697122267]|218.1281433105468750|      0.00781250|[482, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      18|[0.8297649849141252, 1.0196732422993622, 0.9918636188275638, 1.0787271366152686, 0.9114815139306034, 0.8513716607670222, 0.4986506779767123, -0.3132731697122267]|218.1281433105468750|      0.00390625|[510, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[0.8297649849141252, 1.0196732422993622, 0.9918636188275638, 1.0787271366152686, 0.9114815139306034, 0.8513716607670222, 0.4986506779767123, -0.3132731697122267]|218.1281433105468750|      0.00195312|[538, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[0.829817219814548, 1.0199831185619466, 0.9916470332966533, 1.0786834570063704, 0.9114019621437375, 0.8508665696454053, 0.4979408999304319, -0.3149766654942422]|217.8541412353515625|      0.00390625|[566, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      21|[0.829817219814548, 1.0199831185619466, 0.9916470332966533, 1.0786834570063704, 0.9114019621437375, 0.8508665696454053, 0.4979408999304319, -0.3149766654942422]|217.8541412353515625|      0.00195312|[594, 42, 0, 42]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      22|[0.829817219814548, 1.0199831185619466, 0.9916470332966533, 1.0786834570063704, 0.9114019621437375, 0.8508665696454053, 0.4979408999304319, -0.3149766654942422]|217.8541412353515625|      0.00097656|[622, 44, 0, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      23|[0.829793481514445, 1.0198985173427522, 0.9916984530440189, 1.0784070497390026, 0.9114609962104658, 0.8509334031030554, 0.4981437034482175, -0.3140723273514935]|217.6011047363281250|      0.00195312|[651, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      24|[0.829793481514445, 1.0198985173427522, 0.9916984530440189, 1.0784070497390026, 0.9114609962104658, 0.8509334031030554, 0.4981437034482175, -0.3140723273514935]|217.6011047363281250|      0.00097656|[679, 48, 0, 48]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
