k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.50000000|[123, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 84 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.25000000|[245, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-0.8304914825633538, 1.1947632115109783, -1.2238491316898226, 0.8121150388921536, -0.8218010833843155, 1.2406359541940741, -1.1834008791773554, 0.7764721471271074, -0.8091975339784137, 1.217946131858205, -1.1606340519036078, 0.8028616345163293, -0.7815641562539822, 1.1656452711086738, -1.21417420838029, 0.8177203008363126, -0.7645835426374062, 1.2166854367460906, -1.1916377333020567, 0.7930650671758765, -0.8200238875127388, 1.1355294384907577, -1.2067580995459308, 0.7824905384340197, -0.8019890443189195, 1.2033080183745783, -1.239676571783712, 0.8452373303804972, -0.7720743739360306, 1.1707185280102321, -1.2042077062494703, 0.7601338627870114, -0.8143908407958297, 1.2232885972176237, -1.1798050205543946, 0.76887809723423, -0.8134573754338488, 1.1865118845438583, -1.2112397300574553, 0.8374893561723405, -0.7964530362071764, 1.1698313176119584, -1.154435816569194, 0.8268147930329965, -0.8072897811309935, 1.1500159549712727, -1.1975693513143801, 0.7919523219973958, -0.8204752070657624, 1.212745608508161, -1.2144563779346351, 0.7898380278051379, -0.844086117810123, 1.2009556296947463, -1.2077554678048916, 0.7898047229085255, -0.8294740218456851, 1.1562646584698122, -1.2673039939164656, 0.8083052583603456, -0.8241643547617885, 1.1518016653913241, -1.206696859427746, 0.8003213539707038, -0.793892498069259, 1.1965821628962938, -1.1987893577377597, 0.7386038808465957, -0.8082469602891101, 1.229571106931955, -1.1980608411475502, 0.7915383802084723, -0.8047633421942815, 1.209876995593636, -1.2269692577673719, 0.7722541208939441, -0.790805807275645, 1.1952575329171278, -1.1925687259900404, 0.7815801515473108, -0.791663069178526, 1.1967643742299794, -1.1984429549371443, 0.7955627425351768, -0.8157927759528854, 1.1781637326072156, -1.186351542692909, 0.7842700222327226, -0.786954384014603, 1.1361495464893219, -1.1557458777431489, 0.7964876271152536, -0.7906467213408013, 1.1801879850877977, -1.1877602849655813, 0.7722090728991162, -0.8171452828208507, 1.216207633304419, -1.2104981134019421, 0.7848102640258258]|11911.5693359375000000|      0.50000000|[273, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[-0.8216062419003318, 1.156930435603254, -1.2631580646943434, 0.8268140837456237, -0.8147874067839586, 1.2079899684228534, -1.193249454273966, 0.6851801910474411, -0.8031201363581604, 1.2183384983113759, -1.1850006897772654, 0.8094272749537001, -0.6998145791845706, 1.167146735571323, -1.2404079493461835, 0.8558389928553035, -0.8130786280655038, 1.164864157481898, -1.2030467759536512, 0.7911804783822627, -0.8064558101406539, 1.0790302803975877, -1.2875016863331663, 0.7748519877958144, -0.7750378506491055, 1.0770615880091232, -1.2652920405399875, 0.8231727424463762, -0.7893550241691545, 1.0777211270025486, -1.1549707066838424, 0.7208972135456486, -0.9022891008946822, 1.2039364103268324, -1.1660503406798697, 0.7871606952815084, -0.8772267371312152, 1.2043135437193935, -1.2724476114317465, 0.8073740002755246, -0.7635241431556002, 1.1855399147846875, -1.2025208913141772, 0.852995599560957, -0.8285802875269561, 1.1386775977154218, -1.1428200174003253, 0.7516493780156775, -0.8312679098295052, 1.239545307149832, -1.3391752092893576, 0.8101558867609774, -0.8322607484085863, 1.2095274528143898, -1.223842810537915, 0.7738748035245531, -0.8149143154701805, 1.070936335156737, -1.2212260022519028, 0.7560879471836506, -0.8054360252983346, 1.0489361866888787, -1.2028630495224577, 0.7763765391837713, -0.7921606273750855, 1.1400967328292255, -1.300057462161751, 0.721162985144893, -0.7940350042215528, 1.1323596456639164, -1.2212813193341157, 0.7516174233435357, -0.7886307595227282, 1.1773265929272396, -1.211133233216517, 0.7190334862915821, -0.844532959997719, 1.1528433974876753, -1.1966922859537905, 0.817945720451888, -0.8244591292883954, 1.1123288903692188, -1.1908430067709774, 0.850346212748974, -0.7914332498583584, 1.1670291435810727, -1.2177098400379445, 0.8115557433106396, -0.8694182935046467, 1.1217471273587856, -1.21347929001277, 0.8384716865982523, -0.9608245329111079, 1.0776091987242233, -1.2027838196487017, 0.7685491443880875, -0.7533279447803827, 1.2622907051350274, -1.1800372271376798, 0.8528496971356807]|10309.4726562500000000|      1.00000000|[341, 25, 0, 25]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | iterate success | actual_k=1
       5|[-0.8216062419003318, 1.156930435603254, -1.2631580646943434, 0.8268140837456237, -0.8147874067839586, 1.2079899684228534, -1.193249454273966, 0.6851801910474411, -0.8031201363581604, 1.2183384983113759, -1.1850006897772654, 0.8094272749537001, -0.6998145791845706, 1.167146735571323, -1.2404079493461835, 0.8558389928553035, -0.8130786280655038, 1.164864157481898, -1.2030467759536512, 0.7911804783822627, -0.8064558101406539, 1.0790302803975877, -1.2875016863331663, 0.7748519877958144, -0.7750378506491055, 1.0770615880091232, -1.2652920405399875, 0.8231727424463762, -0.7893550241691545, 1.0777211270025486, -1.1549707066838424, 0.7208972135456486, -0.9022891008946822, 1.2039364103268324, -1.1660503406798697, 0.7871606952815084, -0.8772267371312152, 1.2043135437193935, -1.2724476114317465, 0.8073740002755246, -0.7635241431556002, 1.1855399147846875, -1.2025208913141772, 0.852995599560957, -0.8285802875269561, 1.1386775977154218, -1.1428200174003253, 0.7516493780156775, -0.8312679098295052, 1.239545307149832, -1.3391752092893576, 0.8101558867609774, -0.8322607484085863, 1.2095274528143898, -1.223842810537915, 0.7738748035245531, -0.8149143154701805, 1.070936335156737, -1.2212260022519028, 0.7560879471836506, -0.8054360252983346, 1.0489361866888787, -1.2028630495224577, 0.7763765391837713, -0.7921606273750855, 1.1400967328292255, -1.300057462161751, 0.721162985144893, -0.7940350042215528, 1.1323596456639164, -1.2212813193341157, 0.7516174233435357, -0.7886307595227282, 1.1773265929272396, -1.211133233216517, 0.7190334862915821, -0.844532959997719, 1.1528433974876753, -1.1966922859537905, 0.817945720451888, -0.8244591292883954, 1.1123288903692188, -1.1908430067709774, 0.850346212748974, -0.7914332498583584, 1.1670291435810727, -1.2177098400379445, 0.8115557433106396, -0.8694182935046467, 1.1217471273587856, -1.21347929001277, 0.8384716865982523, -0.9608245329111079, 1.0776091987242233, -1.2027838196487017, 0.7685491443880875, -0.7533279447803827, 1.2622907051350274, -1.1800372271376798, 0.8528496971356807]|10309.4726562500000000|      0.50000000|[461, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-0.8216062419003318, 1.156930435603254, -1.2631580646943434, 0.8268140837456237, -0.8147874067839586, 1.2079899684228534, -1.193249454273966, 0.6851801910474411, -0.8031201363581604, 1.2183384983113759, -1.1850006897772654, 0.8094272749537001, -0.6998145791845706, 1.167146735571323, -1.2404079493461835, 0.8558389928553035, -0.8130786280655038, 1.164864157481898, -1.2030467759536512, 0.7911804783822627, -0.8064558101406539, 1.0790302803975877, -1.2875016863331663, 0.7748519877958144, -0.7750378506491055, 1.0770615880091232, -1.2652920405399875, 0.8231727424463762, -0.7893550241691545, 1.0777211270025486, -1.1549707066838424, 0.7208972135456486, -0.9022891008946822, 1.2039364103268324, -1.1660503406798697, 0.7871606952815084, -0.8772267371312152, 1.2043135437193935, -1.2724476114317465, 0.8073740002755246, -0.7635241431556002, 1.1855399147846875, -1.2025208913141772, 0.852995599560957, -0.8285802875269561, 1.1386775977154218, -1.1428200174003253, 0.7516493780156775, -0.8312679098295052, 1.239545307149832, -1.3391752092893576, 0.8101558867609774, -0.8322607484085863, 1.2095274528143898, -1.223842810537915, 0.7738748035245531, -0.8149143154701805, 1.070936335156737, -1.2212260022519028, 0.7560879471836506, -0.8054360252983346, 1.0489361866888787, -1.2028630495224577, 0.7763765391837713, -0.7921606273750855, 1.1400967328292255, -1.300057462161751, 0.721162985144893, -0.7940350042215528, 1.1323596456639164, -1.2212813193341157, 0.7516174233435357, -0.7886307595227282, 1.1773265929272396, -1.211133233216517, 0.7190334862915821, -0.844532959997719, 1.1528433974876753, -1.1966922859537905, 0.817945720451888, -0.8244591292883954, 1.1123288903692188, -1.1908430067709774, 0.850346212748974, -0.7914332498583584, 1.1670291435810727, -1.2177098400379445, 0.8115557433106396, -0.8694182935046467, 1.1217471273587856, -1.21347929001277, 0.8384716865982523, -0.9608245329111079, 1.0776091987242233, -1.2027838196487017, 0.7685491443880875, -0.7533279447803827, 1.2622907051350274, -1.1800372271376798, 0.8528496971356807]|10309.4726562500000000|      0.25000000|[581, 43, 0, 43]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.8661382757276563, 1.1378857993211562, -1.212572838376955, 0.8019025868104648, -0.8545135734921351, 1.1883139350582896, -1.2057130818437465, 0.6860302446460868, -0.83863509026796, 1.208515226145398, -1.1883440067322923, 0.8180907324269135, -0.7359980536045201, 1.1667771848575572, -1.2652306446706314, 0.8131392586259337, -0.8015844914609644, 1.1823172975707843, -1.1724230731772523, 0.8007820284240332, -0.8089997614588332, 1.0375726541820607, -1.2753801442267139, 0.7802985799429436, -0.7693494133282639, 1.1026150782234714, -1.2652126902678777, 0.8219117218078014, -0.8254657493015586, 1.0625510762107009, -1.118685739505653, 0.6899021939387096, -0.9108632491453855, 1.2190287718212922, -1.209623761702905, 0.770744436864097, -0.9336727245346808, 1.2271844074173215, -1.2671046247446915, 0.7936023850440653, -0.7635852276254615, 1.1719510195578422, -1.2025683427744482, 0.875996940050449, -0.8088005079203704, 1.0798297931122003, -1.1446642311311301, 0.7305151881111078, -0.8877877770956326, 1.2036814685454824, -1.3784877306452235, 0.8200421631597097, -0.8175129074532714, 1.2666509423039705, -1.205267071486873, 0.7542472532521186, -0.8020573101348584, 1.0451886683181455, -1.2101600261469303, 0.7518561587709343, -0.8148773005407604, 1.0395330985687603, -1.204443925234273, 0.7834843713028329, -0.8231004793723469, 1.1068562380671136, -1.3394099646885533, 0.6849280647156464, -0.8146938096846886, 1.1927743950921643, -1.1901301470471248, 0.777586486197336, -0.8089951948033003, 1.163502101347312, -1.2185687253789839, 0.7289110492256002, -0.8609594463716268, 1.1515467233496537, -1.217689753405436, 0.8243062738710215, -0.8423785076603807, 1.1018013515059104, -1.1642487951475868, 0.8574102320734698, -0.8064206039436977, 1.1931538728554183, -1.2390015654665605, 0.810002332167579, -0.8986574702030136, 1.104114019579101, -1.2252480454189534, 0.8614352888200498, -0.9663145315918218, 1.0859176802531918, -1.2264334188749701, 0.7946634114575244, -0.7289464380228736, 1.259104521664498, -1.1979092927987198, 0.8465447028076198]|10000.4433593750000000|      0.50000000|[609, 45, 0, 45]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[-0.8768152004389563, 1.055539792221732, -1.2044802755019661, 0.8129660793002805, -0.8866180709506738, 1.1987254338224385, -1.1774775660204087, 0.6656394092043025, -0.8461281257287855, 1.1583620508269608, -1.1670863277693666, 0.8451350527597218, -0.7922476231334191, 1.1040627203134297, -1.2738935477286015, 0.7725457694019712, -0.8024119046836797, 1.1901870377426662, -1.040850686374121, 0.7938884304261473, -0.9039180842630503, 1.0404930122810232, -1.1519551384374003, 0.7634985573209994, -0.7128925846364449, 1.1438688807773405, -1.238899713583373, 0.8316638025580905, -0.8422158225231549, 1.1256201803701686, -1.1039018745971703, 0.6324548004955886, -0.8758169022102612, 1.2037758177772246, -1.191612108225505, 0.6418117975834955, -0.8912789817035264, 1.1893162106561583, -1.3317253286254866, 0.7675155268936482, -0.7863695500335444, 1.1990341705753467, -1.2436700700411827, 0.8574357094301776, -0.8330136098995067, 1.1097440693691496, -1.131025479532982, 0.6424527215485366, -0.8473517068535613, 1.146126674173002, -1.3896133864801263, 0.7893103618235141, -0.785151061576705, 1.186759014034011, -1.2192650374503364, 0.7351756129137187, -0.9063861381182712, 1.1456195026681937, -1.2284409514314465, 0.7700381902848173, -0.8225034688707612, 1.0539933293604256, -1.199263951958056, 0.858127599574756, -0.9070751511179677, 1.0863432937089033, -1.3230160659381696, 0.6559123810582206, -0.8249127489576746, 1.2345079674086479, -1.1908150555451238, 0.7884539747552021, -0.8462312776973157, 1.105916784717685, -1.258371310947347, 0.7450727668224619, -0.8715423607111049, 1.2033889317251039, -1.2038639618737104, 0.8697911717697813, -0.8159004152181119, 1.07545451670689, -1.23922260791385, 0.7649053487038424, -0.7897825281628497, 1.0308618994061496, -1.2292570482618967, 0.8329369901696225, -0.87209620311022, 1.1085350222982404, -1.2645954497940264, 0.8730532237460537, -1.014527348610383, 1.0681102727036376, -1.1582664578429545, 0.786424131078089, -0.8530218803969383, 1.2397794180192232, -1.1656809472407805, 0.8647746224631317]|8352.7539062500000000|      1.00000000|[663, 49, 0, 49]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | iterate success | actual_k=1
       9|[-0.8768152004389563, 1.055539792221732, -1.2044802755019661, 0.8129660793002805, -0.8866180709506738, 1.1987254338224385, -1.1774775660204087, 0.6656394092043025, -0.8461281257287855, 1.1583620508269608, -1.1670863277693666, 0.8451350527597218, -0.7922476231334191, 1.1040627203134297, -1.2738935477286015, 0.7725457694019712, -0.8024119046836797, 1.1901870377426662, -1.040850686374121, 0.7938884304261473, -0.9039180842630503, 1.0404930122810232, -1.1519551384374003, 0.7634985573209994, -0.7128925846364449, 1.1438688807773405, -1.238899713583373, 0.8316638025580905, -0.8422158225231549, 1.1256201803701686, -1.1039018745971703, 0.6324548004955886, -0.8758169022102612, 1.2037758177772246, -1.191612108225505, 0.6418117975834955, -0.8912789817035264, 1.1893162106561583, -1.3317253286254866, 0.7675155268936482, -0.7863695500335444, 1.1990341705753467, -1.2436700700411827, 0.8574357094301776, -0.8330136098995067, 1.1097440693691496, -1.131025479532982, 0.6424527215485366, -0.8473517068535613, 1.146126674173002, -1.3896133864801263, 0.7893103618235141, -0.785151061576705, 1.186759014034011, -1.2192650374503364, 0.7351756129137187, -0.9063861381182712, 1.1456195026681937, -1.2284409514314465, 0.7700381902848173, -0.8225034688707612, 1.0539933293604256, -1.199263951958056, 0.858127599574756, -0.9070751511179677, 1.0863432937089033, -1.3230160659381696, 0.6559123810582206, -0.8249127489576746, 1.2345079674086479, -1.1908150555451238, 0.7884539747552021, -0.8462312776973157, 1.105916784717685, -1.258371310947347, 0.7450727668224619, -0.8715423607111049, 1.2033889317251039, -1.2038639618737104, 0.8697911717697813, -0.8159004152181119, 1.07545451670689, -1.23922260791385, 0.7649053487038424, -0.7897825281628497, 1.0308618994061496, -1.2292570482618967, 0.8329369901696225, -0.87209620311022, 1.1085350222982404, -1.2645954497940264, 0.8730532237460537, -1.014527348610383, 1.0681102727036376, -1.1582664578429545, 0.786424131078089, -0.8530218803969383, 1.2397794180192232, -1.1656809472407805, 0.8647746224631317]|8352.7539062500000000|      0.50000000|[784, 58, 0, 58]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.8768152004389563, 1.055539792221732, -1.2044802755019661, 0.8129660793002805, -0.8866180709506738, 1.1987254338224385, -1.1774775660204087, 0.6656394092043025, -0.8461281257287855, 1.1583620508269608, -1.1670863277693666, 0.8451350527597218, -0.7922476231334191, 1.1040627203134297, -1.2738935477286015, 0.7725457694019712, -0.8024119046836797, 1.1901870377426662, -1.040850686374121, 0.7938884304261473, -0.9039180842630503, 1.0404930122810232, -1.1519551384374003, 0.7634985573209994, -0.7128925846364449, 1.1438688807773405, -1.238899713583373, 0.8316638025580905, -0.8422158225231549, 1.1256201803701686, -1.1039018745971703, 0.6324548004955886, -0.8758169022102612, 1.2037758177772246, -1.191612108225505, 0.6418117975834955, -0.8912789817035264, 1.1893162106561583, -1.3317253286254866, 0.7675155268936482, -0.7863695500335444, 1.1990341705753467, -1.2436700700411827, 0.8574357094301776, -0.8330136098995067, 1.1097440693691496, -1.131025479532982, 0.6424527215485366, -0.8473517068535613, 1.146126674173002, -1.3896133864801263, 0.7893103618235141, -0.785151061576705, 1.186759014034011, -1.2192650374503364, 0.7351756129137187, -0.9063861381182712, 1.1456195026681937, -1.2284409514314465, 0.7700381902848173, -0.8225034688707612, 1.0539933293604256, -1.199263951958056, 0.858127599574756, -0.9070751511179677, 1.0863432937089033, -1.3230160659381696, 0.6559123810582206, -0.8249127489576746, 1.2345079674086479, -1.1908150555451238, 0.7884539747552021, -0.8462312776973157, 1.105916784717685, -1.258371310947347, 0.7450727668224619, -0.8715423607111049, 1.2033889317251039, -1.2038639618737104, 0.8697911717697813, -0.8159004152181119, 1.07545451670689, -1.23922260791385, 0.7649053487038424, -0.7897825281628497, 1.0308618994061496, -1.2292570482618967, 0.8329369901696225, -0.87209620311022, 1.1085350222982404, -1.2645954497940264, 0.8730532237460537, -1.014527348610383, 1.0681102727036376, -1.1582664578429545, 0.786424131078089, -0.8530218803969383, 1.2397794180192232, -1.1656809472407805, 0.8647746224631317]|8352.7539062500000000|      0.25000000|[904, 67, 0, 67]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
