k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[0.6875797492507054, 0.0200773944185269, 0.6653878784376186, 0.0204303651902422, 0.6191045050046518, 0.0211943486342213, 1.3254081790254981, 0.0212048194802887, 0.0032887832024787, 0.0199236341646578, 1.2519675882434578, 0.0220486468789243, 0.2285694299130556, 0.0186234316104568, 1.2295685961408214, 0.0218459040715642, 4.59394435968128, 0.0417339400488519, 4.453254017651438, 0.0415501792726374, 0.080658998386222, 0.0206084807808096, 0.2461762998979268, 0.0211211982065456, 0.715665302794989, 0.0186324716925941, 0.2058242585511639, 0.0191964801918913, -0.0642853615740482, 0.0208012703704565, 1.4015036822003395, 0.0211183383598481, 0.242091874014487, 0.0201965187114136, 0.0629295113548686, 0.0205740863148545, 0.022713388938384, 0.021023508440649, 0.4243364717027684, 0.0203134122218044, 0.2672790980922185, 0.020178127203599, 0.837302782670916, 0.0200957047851852, 1.0292838201362886, 0.0211272733539806, 0.7988041332106054, 0.0198603753210852, 0.2459692586764931, 0.0189933175891702, 0.5039449100931898, 0.0187242479148642, 0.2732827307783888, 0.0199178071402672, 0.3853714688580392, 0.0188326199995828, 0.1675837435848583, 0.0206113114829783, 0.2966952775201243, 0.0196919668655154, 0.186261340130446, 0.0191464237860154, 0.0065073157039606, 0.01985513905168, 0.1620168191718023, 0.0194874470873378]|333614.1129955538781360|      0.06250000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[0.6875797492507054, 0.0200773944185269, 0.6653878784376186, 0.0204303651902422, 0.6191045050046518, 0.0211943486342213, 1.3254081790254981, 0.0212048194802887, 0.0032887832024787, 0.0199236341646578, 1.2519675882434578, 0.0220486468789243, 0.2285694299130556, 0.0186234316104568, 1.2295685961408214, 0.0218459040715642, 4.59394435968128, 0.0417339400488519, 4.453254017651438, 0.0415501792726374, 0.080658998386222, 0.0206084807808096, 0.2461762998979268, 0.0211211982065456, 0.715665302794989, 0.0186324716925941, 0.2058242585511639, 0.0191964801918913, -0.0642853615740482, 0.0208012703704565, 1.4015036822003395, 0.0211183383598481, 0.242091874014487, 0.0201965187114136, 0.0629295113548686, 0.0205740863148545, 0.022713388938384, 0.021023508440649, 0.4243364717027684, 0.0203134122218044, 0.2672790980922185, 0.020178127203599, 0.837302782670916, 0.0200957047851852, 1.0292838201362886, 0.0211272733539806, 0.7988041332106054, 0.0198603753210852, 0.2459692586764931, 0.0189933175891702, 0.5039449100931898, 0.0187242479148642, 0.2732827307783888, 0.0199178071402672, 0.3853714688580392, 0.0188326199995828, 0.1675837435848583, 0.0206113114829783, 0.2966952775201243, 0.0196919668655154, 0.186261340130446, 0.0191464237860154, 0.0065073157039606, 0.01985513905168, 0.1620168191718023, 0.0194874470873378]|333614.1129955538781360|      0.03125000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[0.6873838271564803, 0.0214549985759297, 0.6650526112996656, 0.0202290965081712, 0.6191735445706257, 0.0228709757221577, 1.3243799955381979, 0.0265324428200393, 0.0034310855484416, 0.019452782966595, 1.2511125112839607, 0.0254822910360988, 0.2278007506709217, 0.0162149349321506, 1.2294890454142569, 0.0264125096056446, 4.595520930302116, 0.0609478530424556, 4.454400928553956, 0.059749539794593, 0.079430032738367, 0.0221818818487937, 0.2467062539276883, 0.01969685951636, 0.715944190709517, 0.0236258697374687, 0.2054398231140949, 0.0177558939976618, -0.0642612429015626, 0.0204801376052887, 1.4030882811595513, 0.0308640192408701, 0.2425868359193052, 0.0209904368774768, 0.0607395692028236, 0.0196843235454434, 0.0244311609322485, 0.0197169211548095, 0.4236140764694668, 0.0207826050478197, 0.2669780918727201, 0.020720480558015, 0.8364878246250054, 0.0240519278124598, 1.0297940535227326, 0.024371620668324, 0.7977498665410054, 0.0216791803875197, 0.2466537690158118, 0.0193515472057929, 0.5032389508906621, 0.0211537624984079, 0.2725220324165298, 0.0189965600853438, 0.383492041542811, 0.018991506452699, 0.1679476401546931, 0.0194614308074959, 0.2943577479624414, 0.0208276523888891, 0.1859016274857696, 0.0194987555264319, 0.005279846329802, 0.020799400665884, 0.1624975387904078, 0.0196955068890129]|285672.7429367207805626|      0.06250000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[0.6873838271564803, 0.0214549985759297, 0.6650526112996656, 0.0202290965081712, 0.6191735445706257, 0.0228709757221577, 1.3243799955381979, 0.0265324428200393, 0.0034310855484416, 0.019452782966595, 1.2511125112839607, 0.0254822910360988, 0.2278007506709217, 0.0162149349321506, 1.2294890454142569, 0.0264125096056446, 4.595520930302116, 0.0609478530424556, 4.454400928553956, 0.059749539794593, 0.079430032738367, 0.0221818818487937, 0.2467062539276883, 0.01969685951636, 0.715944190709517, 0.0236258697374687, 0.2054398231140949, 0.0177558939976618, -0.0642612429015626, 0.0204801376052887, 1.4030882811595513, 0.0308640192408701, 0.2425868359193052, 0.0209904368774768, 0.0607395692028236, 0.0196843235454434, 0.0244311609322485, 0.0197169211548095, 0.4236140764694668, 0.0207826050478197, 0.2669780918727201, 0.020720480558015, 0.8364878246250054, 0.0240519278124598, 1.0297940535227326, 0.024371620668324, 0.7977498665410054, 0.0216791803875197, 0.2466537690158118, 0.0193515472057929, 0.5032389508906621, 0.0211537624984079, 0.2725220324165298, 0.0189965600853438, 0.383492041542811, 0.018991506452699, 0.1679476401546931, 0.0194614308074959, 0.2943577479624414, 0.0208276523888891, 0.1859016274857696, 0.0194987555264319, 0.005279846329802, 0.020799400665884, 0.1624975387904078, 0.0196955068890129]|285672.7429367207805626|      0.03125000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[0.6873441206025857, 0.0240414296951743, 0.6643922143134282, 0.0228872856692111, 0.617838611605744, 0.0242409221698684, 1.3252404977182457, 0.0362488455716991, 0.0028761803039382, 0.0185273432441225, 1.251101130325592, 0.0308654890101249, 0.2274717360498144, 0.0181459350563793, 1.2276010231963748, 0.0330513574837537, 4.593194049324591, 0.0763428652118221, 4.453932777232142, 0.074942371484265, 0.0816061700797392, 0.0231332136558436, 0.2475676988507883, 0.020623556094042, 0.7152490184405146, 0.0272624406461514, 0.2032822488384466, 0.0194830581149481, -0.062201021936694, 0.0203005999682365, 1.4006764405266978, 0.0407007250510352, 0.2410051459793612, 0.0200299809014947, 0.0605616671820921, 0.0174553874822827, 0.0225854508922635, 0.0184238137180366, 0.4237816160219773, 0.0229261321376055, 0.2643626993813867, 0.020743518504572, 0.8375336547099657, 0.0292163734577877, 1.0301804544765822, 0.0323781737414832, 0.7954625596650606, 0.0258706951473484, 0.245459940259772, 0.0196303946873129, 0.5021015321653854, 0.0239614350513779, 0.2728136137975017, 0.0212383849044307, 0.3851732041769979, 0.0212135964537197, 0.1683092203097946, 0.0202235184867978, 0.2942101288153542, 0.0229606460220102, 0.1850394626562721, 0.0199911477587183, 0.0045870936799955, 0.0192150798544182, 0.1621182450666258, 0.0191528121661999]|260205.2442274632048793|      0.06250000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[0.6873441206025857, 0.0240414296951743, 0.6643922143134282, 0.0228872856692111, 0.617838611605744, 0.0242409221698684, 1.3252404977182457, 0.0362488455716991, 0.0028761803039382, 0.0185273432441225, 1.251101130325592, 0.0308654890101249, 0.2274717360498144, 0.0181459350563793, 1.2276010231963748, 0.0330513574837537, 4.593194049324591, 0.0763428652118221, 4.453932777232142, 0.074942371484265, 0.0816061700797392, 0.0231332136558436, 0.2475676988507883, 0.020623556094042, 0.7152490184405146, 0.0272624406461514, 0.2032822488384466, 0.0194830581149481, -0.062201021936694, 0.0203005999682365, 1.4006764405266978, 0.0407007250510352, 0.2410051459793612, 0.0200299809014947, 0.0605616671820921, 0.0174553874822827, 0.0225854508922635, 0.0184238137180366, 0.4237816160219773, 0.0229261321376055, 0.2643626993813867, 0.020743518504572, 0.8375336547099657, 0.0292163734577877, 1.0301804544765822, 0.0323781737414832, 0.7954625596650606, 0.0258706951473484, 0.245459940259772, 0.0196303946873129, 0.5021015321653854, 0.0239614350513779, 0.2728136137975017, 0.0212383849044307, 0.3851732041769979, 0.0212135964537197, 0.1683092203097946, 0.0202235184867978, 0.2942101288153542, 0.0229606460220102, 0.1850394626562721, 0.0199911477587183, 0.0045870936799955, 0.0192150798544182, 0.1621182450666258, 0.0191528121661999]|260205.2442274632048793|      0.03125000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
