k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.69147118746274, 36.139650044034354, 269.2912225581256]                      |231811.5000000000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[100.09262419553414, 36.44707626066826, 267.89757290010584]                     |225216.8045362260309048|      4.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[102.91773564708842, 37.00602506867086, 265.1215466905161]                      |212313.3906250000000000|      8.00000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[108.3682491026646, 38.0655081213631, 259.3622586501728]                        |187638.1093750000000000|     16.00000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[119.12109248701294, 41.135799652086654, 247.9189344361149]                     |142862.8906250000000000|     32.00000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[138.6057363852445, 44.50055582527405, 222.75890526176568]                      |71964.1796875000000000|     64.00000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[174.11827999384352, 60.833516951727646, 172.0825436393178]                     |2666.9597167968750000|    128.00000000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[174.11827999384352, 60.833516951727646, 172.0825436393178]                     |2666.9597167968750000|     64.00000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[174.11827999384352, 60.833516951727646, 172.0825436393178]                     |2666.9597167968750000|     32.00000000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[174.11827999384352, 60.833516951727646, 172.0825436393178]                     |2666.9597167968750000|     16.00000000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[189.47715726338822, 56.424501970110505, 172.89831070836317]                    |526.8835449218750000|     32.00000000|[68, 22, 1, 23]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[189.47715726338822, 56.424501970110505, 172.89831070836317]                    |526.8835449218750000|     16.00000000|[74, 24, 1, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[189.47715726338822, 56.424501970110505, 172.89831070836317]                    |526.8835449218750000|      8.00000000|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[196.17083821986242, 58.730313176412956, 169.17300938715107]                    |266.7121582031250000|     16.00000000|[86, 28, 1, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[196.17083821986242, 58.730313176412956, 169.17300938715107]                    |266.7121582031250000|      8.00000000|[92, 30, 1, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
