k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.06250000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.03125000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]                              |2818.4376450957302040|      0.01562500|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[0.0008786873238083, 0.0016209199012704, -0.007395102985468, 0.0060825390487851, 0.0005833932736928, -0.0013325962862179, 0.0080784678410001, 0.0010598523318791, 0.0080782687286948, 0.9960888867358936]|2704.9212779013337240|      0.03125000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       8|[0.0008786873238083, 0.0016209199012704, -0.007395102985468, 0.0060825390487851, 0.0005833932736928, -0.0013325962862179, 0.0080784678410001, 0.0010598523318791, 0.0080782687286948, 0.9960888867358936]|2704.9212779013337240|      0.01562500|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[0.0008786873238083, 0.0016209199012704, -0.007395102985468, 0.0060825390487851, 0.0005833932736928, -0.0013325962862179, 0.0080784678410001, 0.0010598523318791, 0.0080782687286948, 0.9960888867358936]|2704.9212779013337240|      0.00781250|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.0008786873238083, 0.0016209199012704, -0.007395102985468, 0.0060825390487851, 0.0005833932736928, -0.0013325962862179, 0.0080784678410001, 0.0010598523318791, 0.0080782687286948, 0.9960888867358936]|2704.9212779013337240|      0.00390625|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.0008786873238083, 0.0016209199012704, -0.007395102985468, 0.0060825390487851, 0.0005833932736928, -0.0013325962862179, 0.0080784678410001, 0.0010598523318791, 0.0080782687286948, 0.9960888867358936]|2704.9212779013337240|      0.00195312|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.0008786873238083, 0.0016209199012704, -0.007395102985468, 0.0060825390487851, 0.0005833932736928, -0.0013325962862179, 0.0080784678410001, 0.0010598523318791, 0.0080782687286948, 0.9960888867358936]|2704.9212779013337240|      0.00097656|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.0009394098929088, 0.0014111189190903, -0.0074089466107967, 0.0052315517661088, 0.0006138137453763, -0.0016255268327167, 0.0081155921614268, 0.0012957085545975, 0.0082385340261303, 0.9959785482387515]|2700.3767301401931036|      0.00195312|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      14|[0.0009394098929088, 0.0014111189190903, -0.0074089466107967, 0.0052315517661088, 0.0006138137453763, -0.0016255268327167, 0.0081155921614268, 0.0012957085545975, 0.0082385340261303, 0.9959785482387515]|2700.3767301401931036|      0.00097656|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.0009394098929088, 0.0014111189190903, -0.0074089466107967, 0.0052315517661088, 0.0006138137453763, -0.0016255268327167, 0.0081155921614268, 0.0012957085545975, 0.0082385340261303, 0.9959785482387515]|2700.3767301401931036|      0.00048828|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      16|[0.0009394098929088, 0.0014111189190903, -0.0074089466107967, 0.0052315517661088, 0.0006138137453763, -0.0016255268327167, 0.0081155921614268, 0.0012957085545975, 0.0082385340261303, 0.9959785482387515]|2700.3767301401931036|      0.00024414|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.0008840565988197, 0.0013607951007793, -0.0073692216204714, 0.0050656737420348, 0.0006663291084074, -0.0015437000855656, 0.0081809138121263, 0.0013260010524368, 0.0082133612387765, 0.9958803500993079]|2700.2960630162287998|      0.00048828|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.0008840565988197, 0.0013607951007793, -0.0073692216204714, 0.0050656737420348, 0.0006663291084074, -0.0015437000855656, 0.0081809138121263, 0.0013260010524368, 0.0082133612387765, 0.9958803500993079]|2700.2960630162287998|      0.00024414|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.0008396102668672, 0.0013461967942336, -0.0073896419326227, 0.0051317418963284, 0.0006496486918397, -0.0013984155910132, 0.0083076263858419, 0.0012303520861121, 0.008262298401149, 0.9959407537417921]|2700.2426607284178317|      0.00048828|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.0008396102668672, 0.0013461967942336, -0.0073896419326227, 0.0051317418963284, 0.0006496486918397, -0.0013984155910132, 0.0083076263858419, 0.0012303520861121, 0.008262298401149, 0.9959407537417921]|2700.2426607284178317|      0.00024414|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[0.0008283063126161, 0.0013059004972383, -0.0072622289447759, 0.0051147783978698, 0.0005949701604243, -0.0015417542345977, 0.0084183689141599, 0.0012645122849, 0.0081977610655538, 0.995954883182777]|2700.2128569559354219|      0.00048828|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[0.0008283063126161, 0.0013059004972383, -0.0072622289447759, 0.0051147783978698, 0.0005949701604243, -0.0015417542345977, 0.0084183689141599, 0.0012645122849, 0.0081977610655538, 0.995954883182777]|2700.2128569559354219|      0.00024414|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.0008283063126161, 0.0013059004972383, -0.0072622289447759, 0.0051147783978698, 0.0005949701604243, -0.0015417542345977, 0.0084183689141599, 0.0012645122849, 0.0081977610655538, 0.995954883182777]|2700.2128569559354219|      0.00012207|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[0.0008512071643789, 0.0013316282838772, -0.0072257202150564, 0.0051308277115509, 0.0005876384026396, -0.0015049855306942, 0.0084448317215841, 0.0012797297293847, 0.0081639756932969, 0.9958619029110483]|2700.1700029414705568|      0.00024414|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      25|[0.000792533563429, 0.0013393645850134, -0.0070733475272688, 0.005167926382261, 0.0005589701535823, -0.0014991207179492, 0.0085933483807175, 0.001261236405787, 0.0081536193379705, 0.9957716491801915]|2700.0919490551136732|      0.00048828|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[0.000792533563429, 0.0013393645850134, -0.0070733475272688, 0.005167926382261, 0.0005589701535823, -0.0014991207179492, 0.0085933483807175, 0.001261236405787, 0.0081536193379705, 0.9957716491801915]|2700.0919490551136732|      0.00024414|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[0.000792533563429, 0.0013393645850134, -0.0070733475272688, 0.005167926382261, 0.0005589701535823, -0.0014991207179492, 0.0085933483807175, 0.001261236405787, 0.0081536193379705, 0.9957716491801915]|2700.0919490551136732|      0.00012207|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[0.0007866754368294, 0.0013565573917668, -0.00704395785358, 0.0051130021472624, 0.0005894993807309, -0.0014759666324926, 0.0086631860837296, 0.0012848156175724, 0.0081355394873433, 0.9957128060322465]|2700.0448346280581973|      0.00024414|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[0.0007866754368294, 0.0013565573917668, -0.00704395785358, 0.0051130021472624, 0.0005894993807309, -0.0014759666324926, 0.0086631860837296, 0.0012848156175724, 0.0081355394873433, 0.9957128060322465]|2700.0448346280581973|      0.00012207|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      30|[0.0007878864292265, 0.0013662398449317, -0.00706197364332, 0.0051320711123611, 0.0006268359535017, -0.0014152421328832, 0.008700564179551, 0.0012694011367198, 0.0080688731721952, 0.9956584264375407]|2700.0081250344305772|      0.00024414|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      31|[0.0007163474238127, 0.001370386067386, -0.0070386267796771, 0.0051638512705448, 0.0006624848067986, -0.0013683087664596, 0.0089186468283511, 0.0012373381325587, 0.0080966907537477, 0.9956673198289536]|2699.9563434960846280|      0.00048828|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      32|[0.0007163474238127, 0.001370386067386, -0.0070386267796771, 0.0051638512705448, 0.0006624848067986, -0.0013683087664596, 0.0089186468283511, 0.0012373381325587, 0.0080966907537477, 0.9956673198289536]|2699.9563434960846280|      0.00024414|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      33|[0.0007163474238127, 0.001370386067386, -0.0070386267796771, 0.0051638512705448, 0.0006624848067986, -0.0013683087664596, 0.0089186468283511, 0.0012373381325587, 0.0080966907537477, 0.9956673198289536]|2699.9563434960846280|      0.00012207|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      34|[0.000679494798794, 0.0013686779681801, -0.0069821343786946, 0.0051371126505238, 0.0006627861480667, -0.0013375298752316, 0.0089553973271905, 0.001270725767956, 0.0080775896578344, 0.9955907942366884]|2699.9060209346721422|      0.00024414|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      35|[0.0006920985470816, 0.0013644968436203, -0.0068109165449893, 0.0051016667392954, 0.0007229698973494, -0.0012103398633375, 0.0090237457503515, 0.0012355691462974, 0.0080295090511585, 0.9955618507268178]|2699.8229115499007094|      0.00048828|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[0.0006143101527088, 0.0013912495227444, -0.0066621629776169, 0.0050978353954832, 0.0008822890035024, -0.0009999464714119, 0.0092983499962471, 0.0012843643015276, 0.0080038970996468, 0.9953140258936971]|2699.6344149712240323|      0.00097656|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      37|[0.0006143101527088, 0.0013912495227444, -0.0066621629776169, 0.0050978353954832, 0.0008822890035024, -0.0009999464714119, 0.0092983499962471, 0.0012843643015276, 0.0080038970996468, 0.9953140258936971]|2699.6344149712240323|      0.00048828|[555, 74, 37, 74]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      38|[0.0007316146322255, 0.0013126361446688, -0.0063418672452605, 0.0050552249978557, 0.0011035287257225, -0.0008263942511211, 0.0093895275882523, 0.0014468641066449, 0.0080195681096048, 0.9953076490240305]|2699.5282165845510463|      0.00097656|[570, 76, 38, 76]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      39|[0.0007316146322255, 0.0013126361446688, -0.0063418672452605, 0.0050552249978557, 0.0011035287257225, -0.0008263942511211, 0.0093895275882523, 0.0014468641066449, 0.0080195681096048, 0.9953076490240305]|2699.5282165845510463|      0.00048828|[585, 78, 39, 78]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      40|[0.0007316146322255, 0.0013126361446688, -0.0063418672452605, 0.0050552249978557, 0.0011035287257225, -0.0008263942511211, 0.0093895275882523, 0.0014468641066449, 0.0080195681096048, 0.9953076490240305]|2699.5282165845510463|      0.00024414|[600, 80, 40, 80]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      41|[0.0007316146322255, 0.0013126361446688, -0.0063418672452605, 0.0050552249978557, 0.0011035287257225, -0.0008263942511211, 0.0093895275882523, 0.0014468641066449, 0.0080195681096048, 0.9953076490240305]|2699.5282165845510463|      0.00012207|[615, 82, 41, 82]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      42|[0.0007268478676708, 0.0013164923292505, -0.0063145814543519, 0.0051456779853838, 0.0011228598750657, -0.0007899743751624, 0.009444910528067, 0.0014586634330672, 0.0080045765626049, 0.9952792594071967]|2699.4944104267465264|      0.00024414|[630, 84, 42, 84]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      43|[0.0006425242161085, 0.0013837529716101, -0.00613349167569, 0.0051038257920925, 0.0011065436033712, -0.0007138723516719, 0.0094533799981447, 0.0013932965493667, 0.0079511732278727, 0.9952661887429876]|2699.4225136181739799|      0.00048828|[645, 86, 43, 86]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      44|[0.0006425242161085, 0.0013837529716101, -0.00613349167569, 0.0051038257920925, 0.0011065436033712, -0.0007138723516719, 0.0094533799981447, 0.0013932965493667, 0.0079511732278727, 0.9952661887429876]|2699.4225136181739799|      0.00024414|[660, 88, 44, 88]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      45|[0.0006425242161085, 0.0013837529716101, -0.00613349167569, 0.0051038257920925, 0.0011065436033712, -0.0007138723516719, 0.0094533799981447, 0.0013932965493667, 0.0079511732278727, 0.9952661887429876]|2699.4225136181739799|      0.00012207|[675, 90, 45, 90]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      46|[0.0006039395384064, 0.0014354029927572, -0.0061146017656134, 0.0050592861135576, 0.0011147763209387, -0.0006995086027008, 0.0094910957529245, 0.0014348853552783, 0.007881275371862, 0.995275787459338]|2699.4032991984709042|      0.00024414|[690, 92, 46, 92]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      47|[0.0006039395384064, 0.0014354029927572, -0.0061146017656134, 0.0050592861135576, 0.0011147763209387, -0.0006995086027008, 0.0094910957529245, 0.0014348853552783, 0.007881275371862, 0.995275787459338]|2699.4032991984709042|      0.00012207|[705, 94, 47, 94]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      48|[0.0005837148688175, 0.0014352306094599, -0.0060794017066138, 0.0050895404842728, 0.0011408937207294, -0.0006460382754077, 0.0095436596693823, 0.0014096564342047, 0.0078234977009509, 0.9952304133960812]|2699.3524101384605274|      0.00024414|[720, 96, 48, 96]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      49|[0.0005535254915855, 0.0014856672740883, -0.0060831661131046, 0.005124804655189, 0.0013276618494132, -0.0006597777798388, 0.0096161894146063, 0.0014354359921066, 0.0077473159024989, 0.9951404593367236]|2699.3040725078353717|      0.00048828|[735, 98, 49, 98]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      50|[0.0005535254915855, 0.0014856672740883, -0.0060831661131046, 0.005124804655189, 0.0013276618494132, -0.0006597777798388, 0.0096161894146063, 0.0014354359921066, 0.0077473159024989, 0.9951404593367236]|2699.3040725078353717|      0.00024414|[750, 100, 50, 100]                                                        |  | used linear model with 17 points | iterate failure | actual_k=2
