k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8895390559028433, 1.3388338393054848, -1.2531786733923687, 0.9236485278912592, -0.9880155887673752, 1.178036551824322, -1.1972056193769305, 0.9568334173715429, -0.9107402407173038, 1.2591515223434457, -1.282543537095266, 0.9427763373115723, -0.9776912406759305, 1.2421789271797892, -1.2299591836723556, 0.8983317217445606, -1.0189830515579752, 1.4348939380809287, -1.2404641466163968, 0.859792099521169, -0.9359886897314432, 1.2277105010708427, -1.2326045011549995, 0.9263394878373379, -0.9468115762516817, 1.409061691754144, -1.164262753091256, 1.0172485490202714, -0.8413136565080548, 1.2005927962522054, -1.226013020331523, 0.8942693986908001, -0.8596255735622367, 1.336778262656076, -1.2088004658484766, 0.9566843447477094, -0.8606519373415513, 1.2836889085427965, -1.175239216738612, 0.8515466116605894, -0.8231518461922501, 1.2482365342681911, -1.2213346099958962, 0.8888273901012018, -0.8723150466001319, 1.2144325143761363, -1.1823334057976462, 0.9946479106751757, -0.7742106185398709, 1.353391717990398, -1.2383249331703161, 0.8068053502181762, -0.8811225533643048, 1.215455038265031, -1.2925085140011483, 0.9018668932228775, -0.813781831662414, 1.1749729080517812, -1.1746042636562146, 0.9388570606789086, -0.9006456651352469, 1.2079825516659108, -1.2836135055777314, 0.7844990432890229, -0.7618321964097907, 1.2523737162672859, -1.2446947217171616, 0.8507352738592405, -0.831888128349009, 1.3265564434217496, -1.2250384574847748, 0.9343856840290592, -0.907144536105405, 1.2265002659650264, -1.1540800393708917, 0.9589622126929894, -0.8981598666215385, 1.3386985155629707, -1.2465192473324695, 0.8755935497123704, -0.8428911857973324, 1.2310421639473585, -1.2734135941968816, 0.8634383438164672, -0.8083235679981241, 1.4141133189352828, -1.2804229568315753, 0.9345587922664353, -0.8541385943024624, 1.2886141181372464, -1.344046454398831, 0.837537965319192, -0.9618906779127805, 1.2571166251284989, -1.255103532874048, 1.0016653561641462, -0.8894785594311432, 1.2393149398086143, -1.1432893893723572, 0.8996382530470537]|15946.4042968750000000|      2.00000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.8895390559028433, 1.3388338393054848, -1.2531786733923687, 0.9236485278912592, -0.9880155887673752, 1.178036551824322, -1.1972056193769305, 0.9568334173715429, -0.9107402407173038, 1.2591515223434457, -1.282543537095266, 0.9427763373115723, -0.9776912406759305, 1.2421789271797892, -1.2299591836723556, 0.8983317217445606, -1.0189830515579752, 1.4348939380809287, -1.2404641466163968, 0.859792099521169, -0.9359886897314432, 1.2277105010708427, -1.2326045011549995, 0.9263394878373379, -0.9468115762516817, 1.409061691754144, -1.164262753091256, 1.0172485490202714, -0.8413136565080548, 1.2005927962522054, -1.226013020331523, 0.8942693986908001, -0.8596255735622367, 1.336778262656076, -1.2088004658484766, 0.9566843447477094, -0.8606519373415513, 1.2836889085427965, -1.175239216738612, 0.8515466116605894, -0.8231518461922501, 1.2482365342681911, -1.2213346099958962, 0.8888273901012018, -0.8723150466001319, 1.2144325143761363, -1.1823334057976462, 0.9946479106751757, -0.7742106185398709, 1.353391717990398, -1.2383249331703161, 0.8068053502181762, -0.8811225533643048, 1.215455038265031, -1.2925085140011483, 0.9018668932228775, -0.813781831662414, 1.1749729080517812, -1.1746042636562146, 0.9388570606789086, -0.9006456651352469, 1.2079825516659108, -1.2836135055777314, 0.7844990432890229, -0.7618321964097907, 1.2523737162672859, -1.2446947217171616, 0.8507352738592405, -0.831888128349009, 1.3265564434217496, -1.2250384574847748, 0.9343856840290592, -0.907144536105405, 1.2265002659650264, -1.1540800393708917, 0.9589622126929894, -0.8981598666215385, 1.3386985155629707, -1.2465192473324695, 0.8755935497123704, -0.8428911857973324, 1.2310421639473585, -1.2734135941968816, 0.8634383438164672, -0.8083235679981241, 1.4141133189352828, -1.2804229568315753, 0.9345587922664353, -0.8541385943024624, 1.2886141181372464, -1.344046454398831, 0.837537965319192, -0.9618906779127805, 1.2571166251284989, -1.255103532874048, 1.0016653561641462, -0.8894785594311432, 1.2393149398086143, -1.1432893893723572, 0.8996382530470537]|15946.4042968750000000|      1.00000000|[281, 40, 0, 5]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[-0.910969623549459, 1.311613481486319, -1.1720062413499, 0.9996811808161025, -1.022796806058087, 1.2870632296569966, -1.1951340939700301, 0.995226235061314, -1.0795307308271325, 1.3074510453630181, -1.3216427599403069, 1.1126459169443108, -1.0056752402087792, 1.3736967322955065, -1.3902323026679686, 0.852979482448658, -0.9309704751223624, 1.2872366664466592, -1.398214891284857, 1.0377058850698728, -0.95982407159516, 1.173816812590964, -1.27090207302927, 0.892791467820873, -1.0848785365080864, 1.3696293353018425, -1.0208125862154076, 1.2367962110417017, -0.9098056096185688, 1.232156296544334, -1.2066722387178508, 1.105898835420647, -1.065645050969674, 1.4048339015793405, -1.2019138459115493, 1.0038365153897875, -1.0629700467930958, 1.3057572815245477, -1.3129495189715927, 0.987190281150079, -0.9182051518041998, 1.3602244771691399, -1.2579357839625303, 0.9189616980239885, -0.8789078222900849, 1.1742794895987025, -1.1682001752468534, 1.1974714629807632, -0.9458725584510489, 1.3397929882380304, -1.2250180047929708, 0.8690052877993399, -1.0164741108809363, 1.2256500870373137, -1.4105281775426632, 1.0844806754996357, -0.8737994794615623, 1.2330649655103945, -1.1904851004082406, 0.9896476775270523, -1.0046740642483967, 1.203405728883029, -1.252937591548955, 0.9267376677349135, -0.929317635861945, 1.2429016796149348, -1.403902979150819, 0.8942246547461401, -0.9156958425512083, 1.2899244480337786, -1.200667871524709, 1.061907209376085, -0.8906028419906742, 1.4279599876930613, -1.2010204048073363, 1.0251047918442096, -0.8712172874280333, 1.3629000834027505, -1.3301809373879965, 0.9405333825121006, -0.849624698550694, 1.3255792704084595, -1.3875460902397971, 0.9888528660881937, -0.867840987705838, 1.4871634303808656, -1.2277347658791948, 1.0253871844126288, -0.9429251918669246, 1.370106929573799, -1.3999907670695422, 0.89237085991136, -0.974254910332299, 1.2711409869391002, -1.4610834425014234, 1.000996235411189, -0.8829389829666482, 1.4201920241361086, -1.1047537997609742, 0.9187280488202851]|7931.2490234375000000|      2.00000000|[393, 56, 0, 7]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[-0.910969623549459, 1.311613481486319, -1.1720062413499, 0.9996811808161025, -1.022796806058087, 1.2870632296569966, -1.1951340939700301, 0.995226235061314, -1.0795307308271325, 1.3074510453630181, -1.3216427599403069, 1.1126459169443108, -1.0056752402087792, 1.3736967322955065, -1.3902323026679686, 0.852979482448658, -0.9309704751223624, 1.2872366664466592, -1.398214891284857, 1.0377058850698728, -0.95982407159516, 1.173816812590964, -1.27090207302927, 0.892791467820873, -1.0848785365080864, 1.3696293353018425, -1.0208125862154076, 1.2367962110417017, -0.9098056096185688, 1.232156296544334, -1.2066722387178508, 1.105898835420647, -1.065645050969674, 1.4048339015793405, -1.2019138459115493, 1.0038365153897875, -1.0629700467930958, 1.3057572815245477, -1.3129495189715927, 0.987190281150079, -0.9182051518041998, 1.3602244771691399, -1.2579357839625303, 0.9189616980239885, -0.8789078222900849, 1.1742794895987025, -1.1682001752468534, 1.1974714629807632, -0.9458725584510489, 1.3397929882380304, -1.2250180047929708, 0.8690052877993399, -1.0164741108809363, 1.2256500870373137, -1.4105281775426632, 1.0844806754996357, -0.8737994794615623, 1.2330649655103945, -1.1904851004082406, 0.9896476775270523, -1.0046740642483967, 1.203405728883029, -1.252937591548955, 0.9267376677349135, -0.929317635861945, 1.2429016796149348, -1.403902979150819, 0.8942246547461401, -0.9156958425512083, 1.2899244480337786, -1.200667871524709, 1.061907209376085, -0.8906028419906742, 1.4279599876930613, -1.2010204048073363, 1.0251047918442096, -0.8712172874280333, 1.3629000834027505, -1.3301809373879965, 0.9405333825121006, -0.849624698550694, 1.3255792704084595, -1.3875460902397971, 0.9888528660881937, -0.867840987705838, 1.4871634303808656, -1.2277347658791948, 1.0253871844126288, -0.9429251918669246, 1.370106929573799, -1.3999907670695422, 0.89237085991136, -0.974254910332299, 1.2711409869391002, -1.4610834425014234, 1.000996235411189, -0.8829389829666482, 1.4201920241361086, -1.1047537997609742, 0.9187280488202851]|7931.2490234375000000|      1.00000000|[561, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-1.0192765148841851, 1.2562844309002343, -1.2405075584629206, 0.9746852775103108, -1.1807825272563015, 1.273631082344237, -1.1842600045622491, 0.9718387566246811, -0.9935117770771694, 1.2429477312687132, -1.3130555057820816, 1.1147073807469763, -1.0935475311922636, 1.3443015995735619, -1.528269474653778, 1.0553574353821058, -0.9864942105191619, 1.2500717920494675, -1.3586973804282187, 1.074242338032214, -1.0691209806723658, 1.0484988202729917, -1.3906879155536884, 0.7612336930247792, -1.081654795094911, 1.403480303514912, -1.0129447131206466, 1.1864887585349015, -0.7936397611882793, 1.2505204242170171, -1.2188855092756732, 1.1561425702349415, -1.0985274680105983, 1.3893023870493264, -1.0191929671476379, 1.0883338611433009, -1.3145609154608073, 1.3490440443686549, -1.5553288622661199, 1.0952137089565868, -0.9181144096169046, 1.436660061598104, -1.4656990296465808, 1.0587646507319335, -0.9956516124780754, 1.348730041227412, -1.1642609732932816, 1.2637997212136325, -1.060170575813231, 1.3572673522386025, -1.383016185633379, 0.9044996477938485, -1.1752753699010026, 1.1888798476781424, -1.4099428097317463, 0.9786308916161574, -0.8751103613354562, 1.1712576621798017, -1.272897936423001, 1.0195961940511253, -0.9770629742455195, 1.2756048571837342, -1.2251504839893987, 0.9329500618730562, -1.0592589423137597, 1.3514187763517203, -1.3435890289123038, 1.101294336781797, -0.9949577933295783, 1.3735058680644843, -1.2295261017335686, 1.1793476309902446, -0.957113539892709, 1.6665794585471942, -1.1666603633696038, 1.012303154507392, -0.7967868076796909, 1.3735809314650098, -1.2679667778047152, 1.0901510495933244, -0.9240317564814127, 1.3360653478588986, -1.4122527644891834, 1.2043078365081032, -0.802077223347329, 1.5365339129094417, -1.3014766093678933, 0.8723832546418602, -0.9728671168269857, 1.2258724718796334, -1.5848468837379386, 0.9474466621040423, -0.9149532927912509, 1.3321409440960992, -1.5111392196450155, 1.079896204680974, -0.8932965627937051, 1.3844277754569385, -1.0655190266707493, 1.1004533185635343]|5513.5493164062500000|      2.00000000|[673, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[-1.0192765148841851, 1.2562844309002343, -1.2405075584629206, 0.9746852775103108, -1.1807825272563015, 1.273631082344237, -1.1842600045622491, 0.9718387566246811, -0.9935117770771694, 1.2429477312687132, -1.3130555057820816, 1.1147073807469763, -1.0935475311922636, 1.3443015995735619, -1.528269474653778, 1.0553574353821058, -0.9864942105191619, 1.2500717920494675, -1.3586973804282187, 1.074242338032214, -1.0691209806723658, 1.0484988202729917, -1.3906879155536884, 0.7612336930247792, -1.081654795094911, 1.403480303514912, -1.0129447131206466, 1.1864887585349015, -0.7936397611882793, 1.2505204242170171, -1.2188855092756732, 1.1561425702349415, -1.0985274680105983, 1.3893023870493264, -1.0191929671476379, 1.0883338611433009, -1.3145609154608073, 1.3490440443686549, -1.5553288622661199, 1.0952137089565868, -0.9181144096169046, 1.436660061598104, -1.4656990296465808, 1.0587646507319335, -0.9956516124780754, 1.348730041227412, -1.1642609732932816, 1.2637997212136325, -1.060170575813231, 1.3572673522386025, -1.383016185633379, 0.9044996477938485, -1.1752753699010026, 1.1888798476781424, -1.4099428097317463, 0.9786308916161574, -0.8751103613354562, 1.1712576621798017, -1.272897936423001, 1.0195961940511253, -0.9770629742455195, 1.2756048571837342, -1.2251504839893987, 0.9329500618730562, -1.0592589423137597, 1.3514187763517203, -1.3435890289123038, 1.101294336781797, -0.9949577933295783, 1.3735058680644843, -1.2295261017335686, 1.1793476309902446, -0.957113539892709, 1.6665794585471942, -1.1666603633696038, 1.012303154507392, -0.7967868076796909, 1.3735809314650098, -1.2679667778047152, 1.0901510495933244, -0.9240317564814127, 1.3360653478588986, -1.4122527644891834, 1.2043078365081032, -0.802077223347329, 1.5365339129094417, -1.3014766093678933, 0.8723832546418602, -0.9728671168269857, 1.2258724718796334, -1.5848468837379386, 0.9474466621040423, -0.9149532927912509, 1.3321409440960992, -1.5111392196450155, 1.079896204680974, -0.8932965627937051, 1.3844277754569385, -1.0655190266707493, 1.1004533185635343]|5513.5493164062500000|      1.00000000|[841, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[-1.0192765148841851, 1.2562844309002343, -1.2405075584629206, 0.9746852775103108, -1.1807825272563015, 1.273631082344237, -1.1842600045622491, 0.9718387566246811, -0.9935117770771694, 1.2429477312687132, -1.3130555057820816, 1.1147073807469763, -1.0935475311922636, 1.3443015995735619, -1.528269474653778, 1.0553574353821058, -0.9864942105191619, 1.2500717920494675, -1.3586973804282187, 1.074242338032214, -1.0691209806723658, 1.0484988202729917, -1.3906879155536884, 0.7612336930247792, -1.081654795094911, 1.403480303514912, -1.0129447131206466, 1.1864887585349015, -0.7936397611882793, 1.2505204242170171, -1.2188855092756732, 1.1561425702349415, -1.0985274680105983, 1.3893023870493264, -1.0191929671476379, 1.0883338611433009, -1.3145609154608073, 1.3490440443686549, -1.5553288622661199, 1.0952137089565868, -0.9181144096169046, 1.436660061598104, -1.4656990296465808, 1.0587646507319335, -0.9956516124780754, 1.348730041227412, -1.1642609732932816, 1.2637997212136325, -1.060170575813231, 1.3572673522386025, -1.383016185633379, 0.9044996477938485, -1.1752753699010026, 1.1888798476781424, -1.4099428097317463, 0.9786308916161574, -0.8751103613354562, 1.1712576621798017, -1.272897936423001, 1.0195961940511253, -0.9770629742455195, 1.2756048571837342, -1.2251504839893987, 0.9329500618730562, -1.0592589423137597, 1.3514187763517203, -1.3435890289123038, 1.101294336781797, -0.9949577933295783, 1.3735058680644843, -1.2295261017335686, 1.1793476309902446, -0.957113539892709, 1.6665794585471942, -1.1666603633696038, 1.012303154507392, -0.7967868076796909, 1.3735809314650098, -1.2679667778047152, 1.0901510495933244, -0.9240317564814127, 1.3360653478588986, -1.4122527644891834, 1.2043078365081032, -0.802077223347329, 1.5365339129094417, -1.3014766093678933, 0.8723832546418602, -0.9728671168269857, 1.2258724718796334, -1.5848468837379386, 0.9474466621040423, -0.9149532927912509, 1.3321409440960992, -1.5111392196450155, 1.079896204680974, -0.8932965627937051, 1.3844277754569385, -1.0655190266707493, 1.1004533185635343]|5513.5493164062500000|      0.50000000|[1009, 144, 0, 18]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-1.114756439615039, 1.263244992949479, -1.2599732754756554, 1.036755093808423, -1.1903263936195543, 1.2606695618687231, -1.1621057414408211, 0.988858480143397, -0.9586460371339215, 1.2313925709466529, -1.339288075825676, 1.1392364602149434, -1.0084863134197655, 1.3919364482101695, -1.4690797941873317, 1.0694731490517693, -1.0236724725349002, 1.2671720749470337, -1.330303186363822, 1.0997381545510416, -1.0479660698306956, 1.155963024321384, -1.3590447757672524, 0.8347870274874302, -1.1351092781260497, 1.3926588978635674, -1.0416550620134448, 1.3373986318490507, -0.7897714657597102, 1.2317199596149477, -1.2388564822769117, 1.130401084521928, -1.094866422078216, 1.392327186547241, -1.092925227681544, 1.11447310510718, -1.3342290651615736, 1.3696676342201493, -1.4801879813326666, 0.9932138741651537, -0.9140024016180003, 1.5282237570500286, -1.4471645991003848, 1.015884742875572, -0.9843636734165127, 1.3994017590389107, -1.2027315915097783, 1.2936705521572012, -1.065464900523073, 1.4025861498015035, -1.357765495226746, 0.9294546893970413, -1.2285704212874275, 1.2348962610069725, -1.370060189498195, 1.0071509701591108, -0.8825410482905447, 1.113943156111205, -1.2237785978672817, 1.0551865133525036, -1.027547076807075, 1.3194650794621063, -1.2475149761522262, 0.9156120736008644, -0.9760866076259551, 1.314484887335342, -1.3602872563582986, 1.07189104622944, -1.0733688824220327, 1.4044861794263654, -1.1978100624123769, 1.0541712630403017, -0.9419718226357311, 1.616847671481618, -1.1864449766356926, 1.1478475267648776, -0.8490119212420357, 1.341974452909142, -1.3125241312633877, 1.181874982947842, -0.9603436458750649, 1.4168132279876957, -1.4233446949859159, 1.2868065540719922, -0.8016432803887037, 1.558843213934844, -1.3090576754978307, 0.8933627238273061, -0.8910073498065814, 1.2762355821854485, -1.5974062443279153, 0.951906678093964, -0.940782833007301, 1.4032313419702713, -1.4987351607658925, 1.0121100243415118, -0.8375580972318221, 1.3883636468622387, -1.0928748268302582, 1.0860661458925134]|4588.8891601562500000|      1.00000000|[1121, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[-1.114756439615039, 1.263244992949479, -1.2599732754756554, 1.036755093808423, -1.1903263936195543, 1.2606695618687231, -1.1621057414408211, 0.988858480143397, -0.9586460371339215, 1.2313925709466529, -1.339288075825676, 1.1392364602149434, -1.0084863134197655, 1.3919364482101695, -1.4690797941873317, 1.0694731490517693, -1.0236724725349002, 1.2671720749470337, -1.330303186363822, 1.0997381545510416, -1.0479660698306956, 1.155963024321384, -1.3590447757672524, 0.8347870274874302, -1.1351092781260497, 1.3926588978635674, -1.0416550620134448, 1.3373986318490507, -0.7897714657597102, 1.2317199596149477, -1.2388564822769117, 1.130401084521928, -1.094866422078216, 1.392327186547241, -1.092925227681544, 1.11447310510718, -1.3342290651615736, 1.3696676342201493, -1.4801879813326666, 0.9932138741651537, -0.9140024016180003, 1.5282237570500286, -1.4471645991003848, 1.015884742875572, -0.9843636734165127, 1.3994017590389107, -1.2027315915097783, 1.2936705521572012, -1.065464900523073, 1.4025861498015035, -1.357765495226746, 0.9294546893970413, -1.2285704212874275, 1.2348962610069725, -1.370060189498195, 1.0071509701591108, -0.8825410482905447, 1.113943156111205, -1.2237785978672817, 1.0551865133525036, -1.027547076807075, 1.3194650794621063, -1.2475149761522262, 0.9156120736008644, -0.9760866076259551, 1.314484887335342, -1.3602872563582986, 1.07189104622944, -1.0733688824220327, 1.4044861794263654, -1.1978100624123769, 1.0541712630403017, -0.9419718226357311, 1.616847671481618, -1.1864449766356926, 1.1478475267648776, -0.8490119212420357, 1.341974452909142, -1.3125241312633877, 1.181874982947842, -0.9603436458750649, 1.4168132279876957, -1.4233446949859159, 1.2868065540719922, -0.8016432803887037, 1.558843213934844, -1.3090576754978307, 0.8933627238273061, -0.8910073498065814, 1.2762355821854485, -1.5974062443279153, 0.951906678093964, -0.940782833007301, 1.4032313419702713, -1.4987351607658925, 1.0121100243415118, -0.8375580972318221, 1.3883636468622387, -1.0928748268302582, 1.0860661458925134]|4588.8891601562500000|      0.50000000|[1289, 184, 0, 23]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-1.114756439615039, 1.263244992949479, -1.2599732754756554, 1.036755093808423, -1.1903263936195543, 1.2606695618687231, -1.1621057414408211, 0.988858480143397, -0.9586460371339215, 1.2313925709466529, -1.339288075825676, 1.1392364602149434, -1.0084863134197655, 1.3919364482101695, -1.4690797941873317, 1.0694731490517693, -1.0236724725349002, 1.2671720749470337, -1.330303186363822, 1.0997381545510416, -1.0479660698306956, 1.155963024321384, -1.3590447757672524, 0.8347870274874302, -1.1351092781260497, 1.3926588978635674, -1.0416550620134448, 1.3373986318490507, -0.7897714657597102, 1.2317199596149477, -1.2388564822769117, 1.130401084521928, -1.094866422078216, 1.392327186547241, -1.092925227681544, 1.11447310510718, -1.3342290651615736, 1.3696676342201493, -1.4801879813326666, 0.9932138741651537, -0.9140024016180003, 1.5282237570500286, -1.4471645991003848, 1.015884742875572, -0.9843636734165127, 1.3994017590389107, -1.2027315915097783, 1.2936705521572012, -1.065464900523073, 1.4025861498015035, -1.357765495226746, 0.9294546893970413, -1.2285704212874275, 1.2348962610069725, -1.370060189498195, 1.0071509701591108, -0.8825410482905447, 1.113943156111205, -1.2237785978672817, 1.0551865133525036, -1.027547076807075, 1.3194650794621063, -1.2475149761522262, 0.9156120736008644, -0.9760866076259551, 1.314484887335342, -1.3602872563582986, 1.07189104622944, -1.0733688824220327, 1.4044861794263654, -1.1978100624123769, 1.0541712630403017, -0.9419718226357311, 1.616847671481618, -1.1864449766356926, 1.1478475267648776, -0.8490119212420357, 1.341974452909142, -1.3125241312633877, 1.181874982947842, -0.9603436458750649, 1.4168132279876957, -1.4233446949859159, 1.2868065540719922, -0.8016432803887037, 1.558843213934844, -1.3090576754978307, 0.8933627238273061, -0.8910073498065814, 1.2762355821854485, -1.5974062443279153, 0.951906678093964, -0.940782833007301, 1.4032313419702713, -1.4987351607658925, 1.0121100243415118, -0.8375580972318221, 1.3883636468622387, -1.0928748268302582, 1.0860661458925134]|4588.8891601562500000|      0.25000000|[1457, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
