k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.50000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.25000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.12500000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.06250000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.03125000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       6|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.01562500|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate failure | actual_k=1
       7|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00781250|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00390625|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00195312|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
      10|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00097656|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00048828|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      12|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00024414|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00012207|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00006104|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      15|[3.235918801e-07, 5.2946228373e-05, 1.0000047363672162, 0.0499964573821522, 17.06793756653376, 7.999970330671176, 13642.29999915837]| 33.3241730871242723|      0.00012207|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      16|[3.235918801e-07, 5.2946228373e-05, 1.0000047363672162, 0.0499964573821522, 17.06793756653376, 7.999970330671176, 13642.29999915837]| 33.3241730871242723|      0.00006104|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      17|[3.235918801e-07, 5.2946228373e-05, 1.0000047363672162, 0.0499964573821522, 17.06793756653376, 7.999970330671176, 13642.29999915837]| 33.3241730871242723|      0.00003052|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[5.0484906036e-06, 2.33739235559e-05, 1.0000038002681837, 0.0499999284089756, 17.067935986839053, 7.9999706973858595, 13642.299994808373]| 27.9411435948891942|      0.00006104|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[5.0484906036e-06, 2.33739235559e-05, 1.0000038002681837, 0.0499999284089756, 17.067935986839053, 7.9999706973858595, 13642.299994808373]| 27.9411435948891942|      0.00003052|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[5.0484906036e-06, 2.33739235559e-05, 1.0000038002681837, 0.0499999284089756, 17.067935986839053, 7.9999706973858595, 13642.299994808373]| 27.9411435948891942|      0.00001526|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      21|[5.0484906036e-06, 2.33739235559e-05, 1.0000038002681837, 0.0499999284089756, 17.067935986839053, 7.9999706973858595, 13642.299994808373]| 27.9411435948891942|      0.00000763|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[3.6518940775e-06, 3.07652604151e-05, 1.0000034160478977, 0.0500000872416372, 17.06793636644559, 7.999969716376734, 13642.299995396577]| 27.5050884858620819|      0.00001526|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      23|[3.6518940775e-06, 3.07652604151e-05, 1.0000034160478977, 0.0500000872416372, 17.06793636644559, 7.999969716376734, 13642.299995396577]| 27.5050884858620819|      0.00000763|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      24|[3.6518940775e-06, 3.07652604151e-05, 1.0000034160478977, 0.0500000872416372, 17.06793636644559, 7.999969716376734, 13642.299995396577]| 27.5050884858620819|      0.00000381|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      25|[3.6518940775e-06, 3.07652604151e-05, 1.0000034160478977, 0.0500000872416372, 17.06793636644559, 7.999969716376734, 13642.299995396577]| 27.5050884858620819|      0.00000191|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[3.6518940775e-06, 3.07652604151e-05, 1.0000034160478977, 0.0500000872416372, 17.06793636644559, 7.999969716376734, 13642.299995396577]| 27.5050884858620819|      0.00000095|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[3.7573429135e-06, 2.98277036972e-05, 1.000003503149693, 0.0500000919874164, 17.06793638396204, 7.999969654081956, 13642.299995309595]| 27.4946514412658161|      0.00000191|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[3.7573429135e-06, 2.98277036972e-05, 1.000003503149693, 0.0500000919874164, 17.06793638396204, 7.999969654081956, 13642.299995309595]| 27.4946514412658161|      0.00000095|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[3.7573429135e-06, 2.98277036972e-05, 1.000003503149693, 0.0500000919874164, 17.06793638396204, 7.999969654081956, 13642.299995309595]| 27.4946514412658161|      0.00000048|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      30|[3.7573429135e-06, 2.98277036972e-05, 1.000003503149693, 0.0500000919874164, 17.06793638396204, 7.999969654081956, 13642.299995309595]| 27.4946514412658161|      0.00000024|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      31|[3.7573429135e-06, 2.98277036972e-05, 1.000003503149693, 0.0500000919874164, 17.06793638396204, 7.999969654081956, 13642.299995309595]| 27.4946514412658161|      0.00000012|[496, 31, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      32|[3.7573429135e-06, 2.98277036972e-05, 1.000003503149693, 0.0500000919874164, 17.06793638396204, 7.999969654081956, 13642.299995309595]| 27.4946514412658161|      0.00000006|[512, 32, 32, 64]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      33|[3.7525785097e-06, 2.97703204258e-05, 1.000003504492025, 0.0500000967078852, 17.06793637091853, 7.999969651116877, 13642.29999531544]| 27.4946328112381835|      0.00000012|[528, 33, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      34|[3.7525785097e-06, 2.97703204258e-05, 1.000003504492025, 0.0500000967078852, 17.06793637091853, 7.999969651116877, 13642.29999531544]| 27.4946328112381835|      0.00000006|[544, 34, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      35|[3.7525785097e-06, 2.97703204258e-05, 1.000003504492025, 0.0500000967078852, 17.06793637091853, 7.999969651116877, 13642.29999531544]| 27.4946328112381835|      0.00000003|[560, 35, 35, 70]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
