k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[29, 4, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       2|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.25000000|[58, 8, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=2
       3|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.12500000|[87, 12, 3, 9]                                                             |  | used linear model with 33 points | iterate failure | actual_k=2
       4|[119.99889000995607, 0.00382462247284, 0.876665199346843, 109.97936694445076, 0.197148998632165, 0.8561801870084798, 100.00857477475793, 0.2996559365644271, 0.7096791804426684, 87.98935732557742, 0.2984319697951506, 0.6935040436812456, 86.03292731832143, 0.3687993337000045, 0.6707914725710201, 83.99980325654288, 0.491275583112573, 0.5123347786473497, 80.00811478910218, 0.6552682590931568, 0.3388929477118262, 76.00030570207592, 0.8563157050617026, 0.1127878452851815, 886.3506568981045, 910.0069978948669, 922.5190035112386, 926.4536907855538, 935.5565495576375, 952.846544909015, 975.726529780473]|2690.5396819977718224|      0.25000000|[116, 16, 4, 12]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       5|[119.99889000995607, 0.00382462247284, 0.876665199346843, 109.97936694445076, 0.197148998632165, 0.8561801870084798, 100.00857477475793, 0.2996559365644271, 0.7096791804426684, 87.98935732557742, 0.2984319697951506, 0.6935040436812456, 86.03292731832143, 0.3687993337000045, 0.6707914725710201, 83.99980325654288, 0.491275583112573, 0.5123347786473497, 80.00811478910218, 0.6552682590931568, 0.3388929477118262, 76.00030570207592, 0.8563157050617026, 0.1127878452851815, 886.3506568981045, 910.0069978948669, 922.5190035112386, 926.4536907855538, 935.5565495576375, 952.846544909015, 975.726529780473]|2690.5396819977718224|      0.12500000|[145, 20, 5, 15]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       6|[119.99889000995607, 0.00382462247284, 0.876665199346843, 109.97936694445076, 0.197148998632165, 0.8561801870084798, 100.00857477475793, 0.2996559365644271, 0.7096791804426684, 87.98935732557742, 0.2984319697951506, 0.6935040436812456, 86.03292731832143, 0.3687993337000045, 0.6707914725710201, 83.99980325654288, 0.491275583112573, 0.5123347786473497, 80.00811478910218, 0.6552682590931568, 0.3388929477118262, 76.00030570207592, 0.8563157050617026, 0.1127878452851815, 886.3506568981045, 910.0069978948669, 922.5190035112386, 926.4536907855538, 935.5565495576375, 952.846544909015, 975.726529780473]|2690.5396819977718224|      0.06250000|[174, 24, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       7|[119.99667460038538, 0.0186731640866417, 0.8811846718584044, 109.97913792420627, 0.1544658090555599, 0.8364399534996165, 100.00373098487653, 0.2989553127152885, 0.7152491595039423, 87.98959568830284, 0.3174414344861491, 0.7143719316923787, 86.02407459924994, 0.3584587929392578, 0.6751021773901373, 84.00266643578867, 0.5023899348546103, 0.5111839682046507, 80.00649689069442, 0.6513740666814073, 0.3416571679050185, 75.998777715022, 0.8593116007243544, 0.1143572197617425, 886.3615892937402, 910.0097209927344, 922.5220327420637, 926.4502465740837, 935.5618339225572, 952.8526819271374, 975.7238271359591]|1692.0220434302400463|      0.12500000|[203, 28, 7, 21]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
       8|[119.99667460038538, 0.0186731640866417, 0.8811846718584044, 109.97913792420627, 0.1544658090555599, 0.8364399534996165, 100.00373098487653, 0.2989553127152885, 0.7152491595039423, 87.98959568830284, 0.3174414344861491, 0.7143719316923787, 86.02407459924994, 0.3584587929392578, 0.6751021773901373, 84.00266643578867, 0.5023899348546103, 0.5111839682046507, 80.00649689069442, 0.6513740666814073, 0.3416571679050185, 75.998777715022, 0.8593116007243544, 0.1143572197617425, 886.3615892937402, 910.0097209927344, 922.5220327420637, 926.4502465740837, 935.5618339225572, 952.8526819271374, 975.7238271359591]|1692.0220434302400463|      0.06250000|[232, 32, 8, 24]                                                           |  | used linear model with 33 points | iterate failure | actual_k=2
       9|[120.00617395565526, 0.0123964159663353, 0.8630567254760079, 109.97883343830966, 0.1519490100677151, 0.8435676240840871, 100.00041880389378, 0.2704373998214075, 0.7096592806094776, 87.99656621551892, 0.3277686086226684, 0.695569617456385, 86.01171191183114, 0.3718908533709565, 0.697160737606705, 83.99691654579125, 0.501857876544598, 0.525768776152081, 80.00504934227187, 0.6590206740062833, 0.3293604140646479, 75.99528581552958, 0.8622322027986519, 0.1138261402744725, 886.3538426013826, 910.0231628327132, 922.5129527611633, 926.4336484016303, 935.5617260636836, 952.854061773801, 975.7125456006543]|1352.8530537404715233|      0.12500000|[261, 36, 9, 27]                                                           |  | used linear model with 33 points | iterate success | actual_k=2
      10|[120.00617395565526, 0.0123964159663353, 0.8630567254760079, 109.97883343830966, 0.1519490100677151, 0.8435676240840871, 100.00041880389378, 0.2704373998214075, 0.7096592806094776, 87.99656621551892, 0.3277686086226684, 0.695569617456385, 86.01171191183114, 0.3718908533709565, 0.697160737606705, 83.99691654579125, 0.501857876544598, 0.525768776152081, 80.00504934227187, 0.6590206740062833, 0.3293604140646479, 75.99528581552958, 0.8622322027986519, 0.1138261402744725, 886.3538426013826, 910.0231628327132, 922.5129527611633, 926.4336484016303, 935.5617260636836, 952.854061773801, 975.7125456006543]|1352.8530537404715233|      0.06250000|[290, 40, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      11|[120.00617395565526, 0.0123964159663353, 0.8630567254760079, 109.97883343830966, 0.1519490100677151, 0.8435676240840871, 100.00041880389378, 0.2704373998214075, 0.7096592806094776, 87.99656621551892, 0.3277686086226684, 0.695569617456385, 86.01171191183114, 0.3718908533709565, 0.697160737606705, 83.99691654579125, 0.501857876544598, 0.525768776152081, 80.00504934227187, 0.6590206740062833, 0.3293604140646479, 75.99528581552958, 0.8622322027986519, 0.1138261402744725, 886.3538426013826, 910.0231628327132, 922.5129527611633, 926.4336484016303, 935.5617260636836, 952.854061773801, 975.7125456006543]|1352.8530537404715233|      0.03125000|[319, 44, 11, 33]                                                          |  | used linear model with 33 points | iterate failure | actual_k=2
      12|[120.00554442329346, 0.016114946050574, 0.8604718758272745, 109.97384074618707, 0.1338683275721958, 0.8444737753938658, 100.0045719340236, 0.2684262625360048, 0.7080544833363281, 88.00395587651622, 0.3362261854478499, 0.7026886546411378, 86.01720315332672, 0.3680655032457125, 0.7029474319376542, 83.99854173659192, 0.4992313489153543, 0.5182916683979601, 80.00033871696525, 0.655432199269197, 0.3331778227980747, 75.99395005373299, 0.8573158801201604, 0.1113788907389602, 886.3584730302641, 910.0279446561955, 922.5112801305962, 926.4348867978293, 935.550909044527, 952.8553266034588, 975.7156700676602]|1101.1662637914366769|      0.06250000|[348, 48, 12, 36]                                                          |  | used linear model with 33 points | iterate success | actual_k=2
