k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.304908252713187, -0.9549299866099767, -0.4379987714747878, 0.743366984783361, -0.3681579495906698, -0.109808947823124, -0.0272847872829963]|398410.9687500000000000|      2.00000000|[31, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[10.157782097503892, -1.3728138474764642, 0.5985635619252581, 2.1446235146972663, -0.5991431726938939, -0.0129116727852642, 0.8111675872909765]|39406.9257812500000000|      4.00000000|[61, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[10.157782097503892, -1.3728138474764642, 0.5985635619252581, 2.1446235146972663, -0.5991431726938939, -0.0129116727852642, 0.8111675872909765]|39406.9257812500000000|      2.00000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[10.157782097503892, -1.3728138474764642, 0.5985635619252581, 2.1446235146972663, -0.5991431726938939, -0.0129116727852642, 0.8111675872909765]|39406.9257812500000000|      1.00000000|[121, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[10.157782097503892, -1.3728138474764642, 0.5985635619252581, 2.1446235146972663, -0.5991431726938939, -0.0129116727852642, 0.8111675872909765]|39406.9257812500000000|      0.50000000|[151, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[10.17242213295491, -1.406980461916303, 0.5866466010852451, 2.3004804421119935, -0.604514523445883, 0.0030486268116524, 0.337985451672179]|20774.9042968750000000|      1.00000000|[181, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[10.17242213295491, -1.406980461916303, 0.5866466010852451, 2.3004804421119935, -0.604514523445883, 0.0030486268116524, 0.337985451672179]|20774.9042968750000000|      0.50000000|[211, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[10.17242213295491, -1.406980461916303, 0.5866466010852451, 2.3004804421119935, -0.604514523445883, 0.0030486268116524, 0.337985451672179]|20774.9042968750000000|      0.25000000|[241, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[10.17242213295491, -1.406980461916303, 0.5866466010852451, 2.3004804421119935, -0.604514523445883, 0.0030486268116524, 0.337985451672179]|20774.9042968750000000|      0.12500000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[10.172612933259881, -1.4074706972040365, 0.5867056141203009, 2.3181395373909894, -0.6047995124556212, 0.0031028136711188, 0.2142405851885792]|10591.2128906250000000|      0.25000000|[301, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      11|[10.172612933259881, -1.4074706972040365, 0.5867056141203009, 2.3181395373909894, -0.6047995124556212, 0.0031028136711188, 0.2142405851885792]|10591.2128906250000000|      0.12500000|[331, 22, 0, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[10.172612933259881, -1.4074706972040365, 0.5867056141203009, 2.3181395373909894, -0.6047995124556212, 0.0031028136711188, 0.2142405851885792]|10591.2128906250000000|      0.06250000|[361, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[10.171278074279641, -1.4077936380369585, 0.5847097708784013, 2.323650635943871, -0.6050630693089443, 0.0034076945004902, 0.1520325001137239]|8247.5712890625000000|      0.12500000|[391, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      14|[10.171278074279641, -1.4077936380369585, 0.5847097708784013, 2.323650635943871, -0.6050630693089443, 0.0034076945004902, 0.1520325001137239]|8247.5712890625000000|      0.06250000|[421, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[10.171278074279641, -1.4077936380369585, 0.5847097708784013, 2.323650635943871, -0.6050630693089443, 0.0034076945004902, 0.1520325001137239]|8247.5712890625000000|      0.03125000|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[10.171278074279641, -1.4077936380369585, 0.5847097708784013, 2.323650635943871, -0.6050630693089443, 0.0034076945004902, 0.1520325001137239]|8247.5712890625000000|      0.01562500|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      17|[10.1705287937947, -1.408422089662986, 0.5858036082540973, 2.322156621159872, -0.6044246104671086, 0.0054203520736349, 0.167371902700849]|7961.1552734375000000|      0.03125000|[511, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      18|[10.1705287937947, -1.408422089662986, 0.5858036082540973, 2.322156621159872, -0.6044246104671086, 0.0054203520736349, 0.167371902700849]|7961.1552734375000000|      0.01562500|[541, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      19|[10.1705287937947, -1.408422089662986, 0.5858036082540973, 2.322156621159872, -0.6044246104671086, 0.0054203520736349, 0.167371902700849]|7961.1552734375000000|      0.00781250|[571, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
