k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[57, 8, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=2
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[114, 16, 2, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.12500000|[171, 24, 3, 15]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       4|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.06250000|[228, 32, 4, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       5|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.03125000|[285, 40, 5, 25]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       6|[0.004357630336057, 0.0070266862952957, -0.0013600533846896, -0.005106115574247, -0.00139584650393, 0.001655678181851, 0.0012112500095792, -0.0014784127036359, -0.0031228523280035, -0.0019410025152611, 0.0005752567468975, -6.2535278405e-06, 0.0005714385844324, 0.002069125291623, 0.0005335436074009, -0.0019212851238168, -0.0015298242991955, 0.0021653265422851, -0.0031852716611163, -0.0011051542449147, -0.0006170585223535, 0.003291865217143, -0.0008129689308591, -0.0006503785147782, -0.0004301238146072, -0.0039914341826401, -0.0004551335956866, 0.002012129834234, 0.0006545664648532, -0.0025143261440643, 0.0145736131377634, 0.0064493061846178, -0.0042718604821623, -0.0005702311980997, 0.0071172388256534, 0.0001922313784884, -0.0023296706705968, -0.0006391669245898, -0.0020541364979878, 0.0090553879758769, 0.0025548004685884, -0.0074201168204195, 0.0015543389410163, 0.008963034413054, 0.0015793913629429, -0.0003142557296641, -7.71010328512e-05, -0.0001308805972927, 0.0094326712462677, 0.0052212631226296, -0.0041209979429592, -0.0022741706773743, 0.0082130660915913, 0.0020804069479374, -0.0041082673361775, -0.0014487673765167, -0.0005203926280993]|110378.7990600235934835|      0.06250000|[342, 48, 6, 30]                                                           |  | used linear model with 65 points | iterate success | actual_k=2
       7|[0.004357630336057, 0.0070266862952957, -0.0013600533846896, -0.005106115574247, -0.00139584650393, 0.001655678181851, 0.0012112500095792, -0.0014784127036359, -0.0031228523280035, -0.0019410025152611, 0.0005752567468975, -6.2535278405e-06, 0.0005714385844324, 0.002069125291623, 0.0005335436074009, -0.0019212851238168, -0.0015298242991955, 0.0021653265422851, -0.0031852716611163, -0.0011051542449147, -0.0006170585223535, 0.003291865217143, -0.0008129689308591, -0.0006503785147782, -0.0004301238146072, -0.0039914341826401, -0.0004551335956866, 0.002012129834234, 0.0006545664648532, -0.0025143261440643, 0.0145736131377634, 0.0064493061846178, -0.0042718604821623, -0.0005702311980997, 0.0071172388256534, 0.0001922313784884, -0.0023296706705968, -0.0006391669245898, -0.0020541364979878, 0.0090553879758769, 0.0025548004685884, -0.0074201168204195, 0.0015543389410163, 0.008963034413054, 0.0015793913629429, -0.0003142557296641, -7.71010328512e-05, -0.0001308805972927, 0.0094326712462677, 0.0052212631226296, -0.0041209979429592, -0.0022741706773743, 0.0082130660915913, 0.0020804069479374, -0.0041082673361775, -0.0014487673765167, -0.0005203926280993]|110378.7990600235934835|      0.03125000|[399, 56, 7, 35]                                                           |  | used linear model with 65 points | iterate failure | actual_k=2
       8|[0.010062209120085, 0.0107581519884705, -0.0053410022306888, -0.0071492151760524, -0.0035374865433035, 0.0039645869992758, -8.58177187399e-05, -0.0047623799698726, -0.0073659174072081, -0.008207704254072, 0.0056645669147462, 0.0019943593247257, 0.0004436732569499, 0.0026473291368227, 0.0026323112916191, -0.0071920303978924, 0.0094096141172904, -0.0061430096423928, -5.70438385862e-05, -2.83175841073e-05, 0.0022867985126822, 0.0027646156155211, 0.0004541203758186, -0.0045811188518339, 0.001266978560723, -0.0076390479869306, 0.0014985309978984, -0.0009384133238153, -0.0021640182852781, 0.0035911525320861, 0.0232514849479249, 0.0098276199300024, -0.0038026580270417, 0.0057084013348702, 0.0130034140669582, 0.002251869027655, -0.0036565972125352, -0.0014370297417428, 0.00425652070149, 0.0100436193291328, 0.0089276344631331, -0.006898031940134, 0.0057479963253007, 0.0078407492191462, 0.0061655011022899, 0.0036789801252183, 0.0019245732060476, -0.0015070558312861, 0.0118327659337433, 0.0100343940078277, -0.0057808848553865, 0.0009025719516311, 0.0167957624824704, -0.0022914837312683, -0.0034304283085091, -0.0055381965605548, -0.0029376896048856]|102258.7456159748107893|      0.06250000|[456, 64, 8, 40]                                                           |  | used linear model with 65 points | iterate success | actual_k=2
       9|[0.0211575990454967, 0.0241438403935713, -0.0076265494854664, -0.0016459293532699, 0.0025226561550495, -0.0009534809183744, 0.0050219306711631, -0.0080213645583302, -0.0080058690614751, -0.0060932141600564, 0.0032670314777294, 0.0065181872569264, -0.0040324837065624, -0.001829669157561, -0.0034831000174908, -0.0154781219287518, 0.0021013568847885, -0.0109653094926543, -0.002297091531588, -0.0050258267022731, 0.0078095902768063, -0.0025499582220297, -0.0023891517990838, 0.001327288329907, -0.0007299234473572, -0.006451555825599, 0.0031022792894186, -0.0023193659978973, 0.0033978531501428, 0.0001998928168424, 0.0468595486139661, 0.0178898025572335, -0.0001245990565967, 0.0051543608135853, 0.0329235327406347, 0.0022289467440643, -0.0024075363334273, -0.0029796683810148, -0.0003279068564277, 0.025310402112627, 0.031489464613848, -0.0115080033941401, 0.0017997692437983, 0.0270320272380624, -0.0005319388270608, 0.0022263133827782, 0.0021598000208849, -0.0022675776401409, 0.035414940073986, 0.0074421612557362, -0.0101658086666076, -0.000480227342333, 0.024628222346755, 0.0078635001295985, -0.0040386861056933, -0.0019898501506214, 0.0013847590903351]|73641.9885987957241014|      0.12500000|[513, 72, 9, 45]                                                           |  | used linear model with 65 points | iterate success | actual_k=2
      10|[0.0211575990454967, 0.0241438403935713, -0.0076265494854664, -0.0016459293532699, 0.0025226561550495, -0.0009534809183744, 0.0050219306711631, -0.0080213645583302, -0.0080058690614751, -0.0060932141600564, 0.0032670314777294, 0.0065181872569264, -0.0040324837065624, -0.001829669157561, -0.0034831000174908, -0.0154781219287518, 0.0021013568847885, -0.0109653094926543, -0.002297091531588, -0.0050258267022731, 0.0078095902768063, -0.0025499582220297, -0.0023891517990838, 0.001327288329907, -0.0007299234473572, -0.006451555825599, 0.0031022792894186, -0.0023193659978973, 0.0033978531501428, 0.0001998928168424, 0.0468595486139661, 0.0178898025572335, -0.0001245990565967, 0.0051543608135853, 0.0329235327406347, 0.0022289467440643, -0.0024075363334273, -0.0029796683810148, -0.0003279068564277, 0.025310402112627, 0.031489464613848, -0.0115080033941401, 0.0017997692437983, 0.0270320272380624, -0.0005319388270608, 0.0022263133827782, 0.0021598000208849, -0.0022675776401409, 0.035414940073986, 0.0074421612557362, -0.0101658086666076, -0.000480227342333, 0.024628222346755, 0.0078635001295985, -0.0040386861056933, -0.0019898501506214, 0.0013847590903351]|73641.9885987957241014|      0.06250000|[570, 80, 10, 50]                                                          |  | used linear model with 65 points | iterate failure | actual_k=2
      11|[0.0211575990454967, 0.0241438403935713, -0.0076265494854664, -0.0016459293532699, 0.0025226561550495, -0.0009534809183744, 0.0050219306711631, -0.0080213645583302, -0.0080058690614751, -0.0060932141600564, 0.0032670314777294, 0.0065181872569264, -0.0040324837065624, -0.001829669157561, -0.0034831000174908, -0.0154781219287518, 0.0021013568847885, -0.0109653094926543, -0.002297091531588, -0.0050258267022731, 0.0078095902768063, -0.0025499582220297, -0.0023891517990838, 0.001327288329907, -0.0007299234473572, -0.006451555825599, 0.0031022792894186, -0.0023193659978973, 0.0033978531501428, 0.0001998928168424, 0.0468595486139661, 0.0178898025572335, -0.0001245990565967, 0.0051543608135853, 0.0329235327406347, 0.0022289467440643, -0.0024075363334273, -0.0029796683810148, -0.0003279068564277, 0.025310402112627, 0.031489464613848, -0.0115080033941401, 0.0017997692437983, 0.0270320272380624, -0.0005319388270608, 0.0022263133827782, 0.0021598000208849, -0.0022675776401409, 0.035414940073986, 0.0074421612557362, -0.0101658086666076, -0.000480227342333, 0.024628222346755, 0.0078635001295985, -0.0040386861056933, -0.0019898501506214, 0.0013847590903351]|73641.9885987957241014|      0.03125000|[627, 88, 11, 55]                                                          |  | used linear model with 65 points | iterate failure | actual_k=2
