k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0468611254576539, 0.9630929680604084, 1.012519159191423, 1.0359371179050267, 1.0118527244720479, 0.9598005107205919, 0.995602061385923, 0.9263200885708381, 0.9856579727867124, 1.0674681794674756, 1.0161961461532023, 0.9696686845526671, 1.0406171689123702, 1.247640235836541, 0.9214124732311573, 1.060955122296278, 1.021871347947428, 1.047865380937279, 0.9909607738056875, 0.8901308956107623, 0.9856369975257431, 0.8374786713851442, 0.9332593271766602, 0.9954247066302783, 0.9375175419398676, 1.028347859663494, 0.819259371456243, 1.0613175399957648, 1.1877298179069202, 1.0567821554522951, 1.0822054776025174, 1.0433668431269487, 0.999024760938089, 0.9968263423055712, 0.9509148183536964, 1.0432784728719393, 1.0921673988166614, 1.0521030989708542, 1.0186961554369571, 0.9739359293351255, 0.9580147496040713, 0.8631270029430552, 0.8767396938026075, 1.003477220591461, 0.9193589081647379, 1.023451628349984, 1.0732950275543316, 1.0450709715127884, 1.085891628599546, 1.143054807065256, 1.142012731032935, 0.9522361604207515, 1.0650962310782492, 1.143159839341029, 1.0302597068162909, 1.1346506139404289, 1.02339396333981, 1.0915600504393645, 1.2534389959999643, 1.0573180614150728, 0.9764347617985106, 1.0822511180452183, 1.0445454043581466, 1.0629637374399785, 1.1779043242130165, 1.1376658357948797, 1.1328019444933761, 0.9801279242501256, 0.9966962840238052, 1.1067819997181716, 1.2438039891082624, 1.1703359463966507, 1.0600762377127388, 1.1407866593072344, 1.039524576150526, 1.187226165619196, 1.0927818438741874, 1.064394389088563, 1.007490221095209, 1.0321885766441845, 0.9831886988666062, 1.2261881943544086, 1.0823655652257358, 1.0227165755606515, 0.9888074333312039, 1.258110570196544, 1.0777091469435245, 1.1273697798085038, 0.9903794932057208, 1.1398818706764315, 1.1245925378736452, 1.1329338900740218, 1.0093981899211595, 1.0829996853607866, 1.120915819250513, 0.9634125640080899, 1.047729663197469, 1.1637283515030696, 1.0083124264911425, 1.1707551629640753]|326897.9375000000000000|      2.00000000|[126, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[1.0248972222121586, 0.8549047691614827, 0.7160228644894977, 0.8273198908519166, 0.7531851015567292, 1.0797685263340975, 1.0692393449770554, 0.8541263268609358, 1.0113096177898693, 1.0763943393830615, 0.9331648491449939, 0.7077789975558435, 1.145403609999974, 1.3059464655206767, 1.0534746876362988, 1.1349280797590298, 1.3160656676197093, 1.1611684643042919, 0.8533056724424677, 0.7129743535502382, 1.297213263739591, 0.7427299168570076, 0.7081920271028461, 1.1935267106676626, 0.8777230214845122, 0.942717442116618, 0.9855286745910289, 1.407084372089763, 0.9024473044428178, 1.185739568862505, 0.9743521380672057, 1.0963036010233826, 1.0683266788326489, 0.9812771905547921, 0.9556030844050929, 1.1880043142390255, 1.0891910991765656, 0.7351096178286708, 1.4161128277678705, 1.06010951556716, 1.113388685821384, 0.8516606264753065, 0.6508771502004755, 1.0818366890930544, 0.907056429903282, 1.0654639692028043, 1.113878791868186, 1.3160717214600917, 1.1712098237237258, 1.029168831857601, 1.0761236357525314, 1.3561042150570715, 1.0180253397273837, 1.2665161578835082, 1.0576025635908752, 1.2426195467455885, 1.1238326119430653, 0.9673546394172903, 1.395489493383494, 1.2058556988725777, 0.7726411296351589, 1.068302827465529, 1.3062995512852895, 1.143027696653673, 1.211988185370281, 1.2712948408549498, 1.079896555015378, 1.011777999438523, 1.2775235254316146, 1.5031271683894705, 1.4724717779246246, 1.3535612985536454, 1.3883196363019212, 1.1033597226319638, 1.3748472731693555, 1.511153812773428, 0.8648995394056224, 1.3281492094798375, 0.7914611590706429, 1.1572117715517678, 1.17486927035076, 1.2886267005659549, 1.2686413206799638, 1.278070413729539, 1.1635819573994084, 1.579416065603608, 1.3996478714406737, 1.3425006135279784, 1.1033209667053019, 1.5310269821856735, 1.4396723764885762, 1.1595200342982332, 1.3013555203488285, 1.2172633075737525, 1.4295014192630116, 1.3910972938711077, 1.2472333306679815, 1.5359083299549119, 1.1219799362549123, 1.4254599232417178]|323574.0312500000000000|      4.00000000|[251, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[0.8466365355577479, 0.856014520303118, 0.700426297818053, 0.5447825992071713, 0.7843994614478537, 1.5084570477293304, 1.1989069188647994, 0.3523499323465675, 1.2324264497792852, 1.2685495473684933, 1.3167647493762233, 0.0221736940988919, 1.3263483071078603, 1.4851049995389058, 0.961009926540768, 0.7651443609606454, 1.4424594721198098, 1.2114211856962986, 0.9201754915392955, 0.343428998355126, 1.0785577413068475, 1.064485352998773, 0.4205528798869478, 1.1197658167270352, 0.7517689657178774, 0.7384444361129379, 1.1024760902886668, 1.8665179526037488, 1.1204943171599853, 1.664456135875234, 1.4693331743218625, 1.042178546319976, 0.4082093906168847, 1.045314737155199, 1.3991698578081402, 1.7252589450752902, 1.7443453036934446, 0.8490506021729209, 1.619155212052798, 1.1154674898451122, 1.2954670465033349, 1.0853759951597541, 1.0532223510347005, 0.9955267701396461, 1.5782706585945538, 1.004307998884471, 1.1398789034356316, 1.2449394767837612, 0.9635797877310962, 1.1429840550271555, 1.3951653536019852, 0.7180310647682034, 0.8997767953622042, 1.9026431171789393, 0.4868055033204081, 1.6859905162352664, 1.2292243238886658, 0.7493138553417511, 1.213117417286435, 1.9830741465013013, 0.6289506755830923, 1.1743202837407691, 1.5980569520375192, 2.064805175739295, 1.4426831004732017, 0.8442858495070664, 1.641998650195338, 1.5057151201564483, 2.171789446324779, 1.8556119592236244, 1.4756237475855114, 1.8333868513270468, 1.9749724824823105, 1.6290707021947046, 1.8637102997202943, 1.1853134942683694, 1.511214401048838, 1.7046832904020826, 0.7144454130450217, 0.9327110679318789, 0.6359896990060095, 0.7989424198820285, 2.2823788254334905, 1.1525980765307773, 1.5499739380340767, 1.7049949059246667, 1.4925242228914344, 1.655942310604268, 1.4254039053944505, 1.9313180635564762, 2.036286605526901, 1.2520901286638801, 1.4280838946252983, 1.8315408911003028, 1.929502327169058, 1.767508346735371, 1.4034554630904377, 1.9124455814711647, 2.0644510743459774, 1.8417821845738005]|316410.2812500000000000|      8.00000000|[376, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       4|[1.2897292397999518, 1.9914083587728524, -0.130493780187156, 0.13590691626363, 0.3262604125215239, 2.23428990971985, 0.6593582219862005, -0.3613090115462216, 1.750700869443027, 0.3776992786620899, 0.995537940609804, 0.5223545375963925, 1.586843447272057, 0.9856404673798917, 1.9706235729479475, 1.6135656839908277, 1.107592077764935, 2.077965330078907, 0.7173680160547667, 0.586120304293936, 0.3233155393056775, 2.0974547985588883, 2.242015876998967, 1.8867063914886246, 0.5144943741321019, 0.2685442808310633, 1.2038025186599781, 2.1179942419736237, 1.5410995439558024, 0.3403577190206377, 1.3674515102104434, 0.8224561218306101, 0.3149832123120611, 1.7306457046382042, 0.5256319195773062, 2.434847101565051, 3.099932629104158, 0.9247899727218574, 1.2169817370251388, 0.3335367540136548, 1.6617789073944003, 0.68512922652301, 0.2130764779535838, 1.1854425409942322, 2.5817294435306253, 2.350183437162996, 1.6613507788804718, 1.9093338931102133, 0.0318110753910571, 1.5368730958213175, 2.0199305890612216, 1.2587622772632137, 2.2682454640158642, 1.738211193786876, 0.2810110205558264, 0.904836183273629, 1.5628702380668482, 1.5150245488310683, 0.8942865989870383, 2.3685465348979404, 1.0011030059423185, 0.0146847842146145, 1.4356326330699483, 1.7105660141084362, 1.9343071358255925, 1.0572399382903908, 1.3442624885069452, 2.740649595811756, 2.842369723355758, 3.7149458473942554, 1.696215125634515, 0.6869642214852891, 3.3082643127076814, 2.0000163227885595, 3.740911460626408, 2.3527516892800513, 1.6096244564374464, 1.1651191945204593, 0.8947297473084782, 2.544402285053759, 2.2529001566556737, 1.3947358915843635, 2.7732359919725322, 0.6476642643101195, 1.619444966124937, 2.681649669328993, 1.6978660953009652, 2.8936572843328188, 1.9549784220474704, 2.282011767166568, 0.5162482587733002, 3.132594639684454, 2.3187197716940915, 2.2792080711637337, 1.848144731570835, 1.5183244234018134, 2.4819020324178753, 2.42975199910708, 2.5299547469952257, 2.253748850274963]|301114.5000000000000000|     16.00000000|[501, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       5|[1.1451228489604943, 2.4914794370227247, 0.9780688773197939, 2.86226648411882, -1.12492122895177, 0.1495501534935886, 3.0801084392779723, -3.6187819819168006, 1.5251548648524915, 1.210472862834901, 1.2515682560513683, 0.0004213950787523, 3.4453672907954305, -0.4292174249817402, 5.385735095866394, -1.253990961727985, 1.4641203745953482, -0.9897007993283586, 0.4988754418996701, 1.9273311855908992, -3.429263757986978, 2.273466377806557, 4.1669611424567, 3.547226247408573, 0.6332086048866363, 2.5890210796028574, 2.2855865085682767, 2.612889657078779, 1.7013695208592876, 0.4229773476058996, -0.2363482189686197, 3.62232885766522, 0.2220573292290395, 1.5547929425040805, 0.056074379133255, 3.601463947642845, 3.792073439652376, 2.93280352756023, 0.1704606829116082, -1.5613767256798825, 0.5509672446111469, 3.6906428456564644, -2.6081098343933298, 2.8127507399277354, 2.601726886921412, 2.061539882808563, 2.9837543744514075, 0.2467404630333414, -0.6567857870531695, 1.9824392175763497, 0.4218691122213261, 2.8980202845795944, 1.8319375533447009, 1.6964949431685428, -1.4114843961622583, -0.9476761656238616, 3.6798835179294245, 1.8137296423917793, -0.4800480269501644, 3.0169899627211842, 3.737947399428614, 0.8470755032636776, 0.5865825149838735, 1.83859512523193, 0.6800516061774959, -0.8914396664893596, 0.7555557279036896, 3.3637103095797505, 5.221240869659912, 4.174619047912765, 1.1115167351950763, 0.7213822240848063, 3.3935037874015506, 2.8747952613594774, 5.031242478588346, 3.8169097478372445, 0.0648750205221853, 3.447240076247515, -0.3389308410342168, 2.906218937657804, 4.10424440075651, 4.497296047263458, 4.8141009242892405, -0.1413561104852502, 4.081560797604324, 5.106762002260594, 2.918658271860559, 4.010703184803445, 1.1926179300472164, 3.956467176149279, -0.4439539532300523, 4.080565524530187, 2.994841768061888, 0.9693883203259497, 1.4016869040843671, 3.2014205996923337, 0.4669364952592034, 3.6158985326698945, 5.066795418557835, 3.9937492263544767]|264604.5625000000000000|     32.00000000|[626, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[1.1722984642705296, 2.565521837116885, 4.768628415643728, 3.018884766849719, 0.6062956552049452, -8.53063189320769, -0.5418714388122816, 4.305367217649338, -6.760686079525862, 3.418158971746759, 0.1425955560601717, 1.8144713929262877, 6.016631913466841, -2.832572829592549, 2.5157930757637947, 0.8311496829642413, 0.5755733526686031, 0.8536912752166814, -2.294765446581541, -3.6115433155232934, -2.1941404284213513, -3.0711095736899243, -0.3328684316782828, 1.7430673599425872, 3.1243947212614884, -0.0178559735387722, -2.3536879269834428, 1.3865296779567349, 2.4848621161875477, -0.4188785400527075, 3.3463362608875484, 3.3639180037714898, 5.3316752284698055, 1.8754434803380393, -0.5780358483735258, 4.402266722354531, 5.752902530758069, 3.5386013571056, 5.708711235055564, 3.407348904395051, -2.496156825235339, 7.261600371864949, -5.841076719203908, 5.308870734204065, 4.83681393009096, 3.000432853679893, 4.098540164753841, 4.285544355923751, 0.4162820702052537, 0.4432536379392771, -2.685554108847554, 0.0640683433778748, 4.262200200246778, 4.252343664827194, -1.7696715773385872, -4.230166112849102, 0.0193057341987646, -0.9041578683530083, 4.673638483288196, -2.2276500456172776, 5.635903323572751, -0.2911635255770073, -1.1574462853926886, 1.9467307252715216, 1.3692710631282412, -1.4287236222102804, -6.6609868084705885, 6.128940119818013, 5.6858931803626085, 7.661978384288323, 2.7123924214261668, 1.1163644599727094, -0.4339996377900261, 11.054448546434564, 4.4489520387290415, 2.1260270285737515, -1.7810746136561195, 4.081185292579342, 3.0519066090467106, 9.313678621131633, 4.970475513538867, 6.890919012113516, 2.4616129574050625, -1.3058655365376848, 3.6504025595341454, 5.275541351667426, 5.335866313099118, 6.340898758167718, 3.299123613631232, 8.22821607255769, -0.949427664824615, 6.374785126730801, 3.818913045646623, -0.3960509526816487, 1.5772890377820943, 8.903209643839093, 3.510800066918948, 5.669474800177332, 4.937461277554139, 6.857550965555406]|204626.3593750000000000|     64.00000000|[751, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[1.1722984642705296, 2.565521837116885, 4.768628415643728, 3.018884766849719, 0.6062956552049452, -8.53063189320769, -0.5418714388122816, 4.305367217649338, -6.760686079525862, 3.418158971746759, 0.1425955560601717, 1.8144713929262877, 6.016631913466841, -2.832572829592549, 2.5157930757637947, 0.8311496829642413, 0.5755733526686031, 0.8536912752166814, -2.294765446581541, -3.6115433155232934, -2.1941404284213513, -3.0711095736899243, -0.3328684316782828, 1.7430673599425872, 3.1243947212614884, -0.0178559735387722, -2.3536879269834428, 1.3865296779567349, 2.4848621161875477, -0.4188785400527075, 3.3463362608875484, 3.3639180037714898, 5.3316752284698055, 1.8754434803380393, -0.5780358483735258, 4.402266722354531, 5.752902530758069, 3.5386013571056, 5.708711235055564, 3.407348904395051, -2.496156825235339, 7.261600371864949, -5.841076719203908, 5.308870734204065, 4.83681393009096, 3.000432853679893, 4.098540164753841, 4.285544355923751, 0.4162820702052537, 0.4432536379392771, -2.685554108847554, 0.0640683433778748, 4.262200200246778, 4.252343664827194, -1.7696715773385872, -4.230166112849102, 0.0193057341987646, -0.9041578683530083, 4.673638483288196, -2.2276500456172776, 5.635903323572751, -0.2911635255770073, -1.1574462853926886, 1.9467307252715216, 1.3692710631282412, -1.4287236222102804, -6.6609868084705885, 6.128940119818013, 5.6858931803626085, 7.661978384288323, 2.7123924214261668, 1.1163644599727094, -0.4339996377900261, 11.054448546434564, 4.4489520387290415, 2.1260270285737515, -1.7810746136561195, 4.081185292579342, 3.0519066090467106, 9.313678621131633, 4.970475513538867, 6.890919012113516, 2.4616129574050625, -1.3058655365376848, 3.6504025595341454, 5.275541351667426, 5.335866313099118, 6.340898758167718, 3.299123613631232, 8.22821607255769, -0.949427664824615, 6.374785126730801, 3.818913045646623, -0.3960509526816487, 1.5772890377820943, 8.903209643839093, 3.510800066918948, 5.669474800177332, 4.937461277554139, 6.857550965555406]|204626.3593750000000000|     32.00000000|[876, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1722984642705296, 2.565521837116885, 4.768628415643728, 3.018884766849719, 0.6062956552049452, -8.53063189320769, -0.5418714388122816, 4.305367217649338, -6.760686079525862, 3.418158971746759, 0.1425955560601717, 1.8144713929262877, 6.016631913466841, -2.832572829592549, 2.5157930757637947, 0.8311496829642413, 0.5755733526686031, 0.8536912752166814, -2.294765446581541, -3.6115433155232934, -2.1941404284213513, -3.0711095736899243, -0.3328684316782828, 1.7430673599425872, 3.1243947212614884, -0.0178559735387722, -2.3536879269834428, 1.3865296779567349, 2.4848621161875477, -0.4188785400527075, 3.3463362608875484, 3.3639180037714898, 5.3316752284698055, 1.8754434803380393, -0.5780358483735258, 4.402266722354531, 5.752902530758069, 3.5386013571056, 5.708711235055564, 3.407348904395051, -2.496156825235339, 7.261600371864949, -5.841076719203908, 5.308870734204065, 4.83681393009096, 3.000432853679893, 4.098540164753841, 4.285544355923751, 0.4162820702052537, 0.4432536379392771, -2.685554108847554, 0.0640683433778748, 4.262200200246778, 4.252343664827194, -1.7696715773385872, -4.230166112849102, 0.0193057341987646, -0.9041578683530083, 4.673638483288196, -2.2276500456172776, 5.635903323572751, -0.2911635255770073, -1.1574462853926886, 1.9467307252715216, 1.3692710631282412, -1.4287236222102804, -6.6609868084705885, 6.128940119818013, 5.6858931803626085, 7.661978384288323, 2.7123924214261668, 1.1163644599727094, -0.4339996377900261, 11.054448546434564, 4.4489520387290415, 2.1260270285737515, -1.7810746136561195, 4.081185292579342, 3.0519066090467106, 9.313678621131633, 4.970475513538867, 6.890919012113516, 2.4616129574050625, -1.3058655365376848, 3.6504025595341454, 5.275541351667426, 5.335866313099118, 6.340898758167718, 3.299123613631232, 8.22821607255769, -0.949427664824615, 6.374785126730801, 3.818913045646623, -0.3960509526816487, 1.5772890377820943, 8.903209643839093, 3.510800066918948, 5.669474800177332, 4.937461277554139, 6.857550965555406]|204626.3593750000000000|     16.00000000|[1001, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[4.003445083875465, 4.303894526814677, 3.9362484483403377, 1.8074539568724306, -0.1614166761791789, -5.183243744551869, -0.1133887053131782, 3.2604315541677096, -5.220137922363719, 1.6943317505282849, -1.2326997119541654, 1.660186884819971, 5.0846884356886815, -4.020144059095463, 3.6796540693497435, -1.3271390570683403, 0.4187832124653744, 1.6053346543111917, -2.9197086211679357, -0.7393843153966317, -3.112493326556814, -2.626649090491276, -0.5325862208837466, 3.0820708567196844, 2.0717743132682056, -0.993844790181921, -2.41830277604409, -0.1757586857107407, 3.152395302991027, -1.4297919715170713, 2.2942704318872496, 4.820062426492882, 7.39967383883946, 1.0680183383546085, -1.5110259795391583, 5.375763829701091, 4.361985915460819, 5.189776167951573, 5.342710201452163, 6.422732314409214, -2.426898917367333, 6.03322253736955, -5.5675867305399, 6.846442271286959, 5.483929096469563, 4.0432493853686235, 5.346896524007723, 6.2717059425891275, 0.2802583336282306, 3.1840993405317572, -1.064688934386799, -0.8695301146262695, 2.6921620025043964, 5.532329856633425, -0.8316524790736338, -2.7834444328409207, 0.9792240058613753, -1.8174201530434504, 5.612276257598786, -3.26479589194118, 4.300734036522824, 0.3653909786593353, -0.8099307638729937, 3.274463574425633, -0.2686432365450815, -4.510171664934658, -7.535890202534555, 3.9700918229131203, 9.465857975288467, 4.726392781946471, 2.9336241892664843, 2.449645525243887, -0.6632616905458542, 9.082060174639986, 4.340510058168851, 3.129233678162067, -3.60258331826466, 4.813386806407967, 3.9346218079457085, 9.294305881550924, 8.700141840006449, 7.4255238625699675, 5.572848875105645, -0.8451731874220154, 6.788360745429554, 6.689578031981993, 7.483258858022868, 6.472793024679292, 2.7012411855705585, 10.176300536259753, -0.0789655358031404, 7.927058822271672, 5.571803994600493, -2.0385194487580267, 1.9967496700766452, 9.361010094246204, 3.847312072532713, 8.576125297602655, 8.054754882612913, 10.191640818838113]|158830.6406250000000000|     32.00000000|[1126, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[4.003445083875465, 4.303894526814677, 3.9362484483403377, 1.8074539568724306, -0.1614166761791789, -5.183243744551869, -0.1133887053131782, 3.2604315541677096, -5.220137922363719, 1.6943317505282849, -1.2326997119541654, 1.660186884819971, 5.0846884356886815, -4.020144059095463, 3.6796540693497435, -1.3271390570683403, 0.4187832124653744, 1.6053346543111917, -2.9197086211679357, -0.7393843153966317, -3.112493326556814, -2.626649090491276, -0.5325862208837466, 3.0820708567196844, 2.0717743132682056, -0.993844790181921, -2.41830277604409, -0.1757586857107407, 3.152395302991027, -1.4297919715170713, 2.2942704318872496, 4.820062426492882, 7.39967383883946, 1.0680183383546085, -1.5110259795391583, 5.375763829701091, 4.361985915460819, 5.189776167951573, 5.342710201452163, 6.422732314409214, -2.426898917367333, 6.03322253736955, -5.5675867305399, 6.846442271286959, 5.483929096469563, 4.0432493853686235, 5.346896524007723, 6.2717059425891275, 0.2802583336282306, 3.1840993405317572, -1.064688934386799, -0.8695301146262695, 2.6921620025043964, 5.532329856633425, -0.8316524790736338, -2.7834444328409207, 0.9792240058613753, -1.8174201530434504, 5.612276257598786, -3.26479589194118, 4.300734036522824, 0.3653909786593353, -0.8099307638729937, 3.274463574425633, -0.2686432365450815, -4.510171664934658, -7.535890202534555, 3.9700918229131203, 9.465857975288467, 4.726392781946471, 2.9336241892664843, 2.449645525243887, -0.6632616905458542, 9.082060174639986, 4.340510058168851, 3.129233678162067, -3.60258331826466, 4.813386806407967, 3.9346218079457085, 9.294305881550924, 8.700141840006449, 7.4255238625699675, 5.572848875105645, -0.8451731874220154, 6.788360745429554, 6.689578031981993, 7.483258858022868, 6.472793024679292, 2.7012411855705585, 10.176300536259753, -0.0789655358031404, 7.927058822271672, 5.571803994600493, -2.0385194487580267, 1.9967496700766452, 9.361010094246204, 3.847312072532713, 8.576125297602655, 8.054754882612913, 10.191640818838113]|158830.6406250000000000|     16.00000000|[1251, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
