k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[200.0, 400.0, 250.0]                                                           |4515242499193466.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[199.9682384513426, 399.54460296959894, 250.88972172544496]                     |3888992760102912.0000000000000000|      2.00000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[199.66236387747537, 398.21132761452054, 252.34876852819056]                    |2905599868141568.0000000000000000|      4.00000000|[13, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[199.41323996609745, 396.09406221316294, 255.7333105203948]                     |1621967690006528.0000000000000000|      8.00000000|[19, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[199.2176378715391, 391.78428164928215, 262.4703374100398]                      |528709534613504.0000000000000000|     16.00000000|[25, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[199.15309385209585, 384.71387639464393, 276.8232187794631]                     |67684960043008.0000000000000000|     32.00000000|[31, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[199.15309385209585, 384.71387639464393, 276.8232187794631]                     |67684960043008.0000000000000000|     16.00000000|[37, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[198.84273741228174, 375.1634272520244, 289.6564802532469]                      |10087858962432.0000000000000000|     32.00000000|[43, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[181.03197818424348, 350.937800115063, 300.6061763924907]                       |598380969984.0000000000000000|     64.00000000|[49, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       9|[181.03197818424348, 350.937800115063, 300.6061763924907]                       |598380969984.0000000000000000|     32.00000000|[55, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[188.0673858803985, 341.75702192798803, 330.442669993928]                       |32758257664.0000000000000000|     64.00000000|[61, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[188.0673858803985, 341.75702192798803, 330.442669993928]                       |32758257664.0000000000000000|     32.00000000|[67, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[181.871252242528, 319.53887986743393, 352.62288846261504]                      |1526856064.0000000000000000|     64.00000000|[73, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      13|[181.871252242528, 319.53887986743393, 352.62288846261504]                      |1526856064.0000000000000000|     32.00000000|[79, 0, 0, 26]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[181.871252242528, 319.53887986743393, 352.62288846261504]                      |1526856064.0000000000000000|     16.00000000|[85, 0, 0, 28]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[181.871252242528, 319.53887986743393, 352.62288846261504]                      |1526856064.0000000000000000|      8.00000000|[91, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
