k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[78, 26, 1, 8]                                                             |  | used linear model with 104 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[157, 51, 2, 16]                                                           |  | used linear model with 104 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[236, 76, 3, 24]                                                           |  | used linear model with 104 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[315, 101, 4, 32]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
       5|[0.602389611192486, 0.0249426237260481, 1.891451832747691, 0.6506146650962924, 0.0247292322599336, 2.0063339948598147, 1.3008173638789349, 0.025932884969821, 2.11606945616106, -0.0209535858947789, 0.0169867252696844, 2.154909940762361, 1.2384786497807823, 0.0222897765048679, 2.223805702204029, 0.2216033004430345, 0.0119411061129118, 2.2823891062560198, 1.3375010270148733, 0.0238568372888562, 2.380993475085308, 4.504655209903801, 0.0340743242693731, 2.4875780669139296, 0.6589992020014747, 0.0254991829434077, 2.5546672936333272, 4.383530899862273, 0.0565402369615665, 2.697779994637763, 0.2253653006150289, 0.0236890099578649, 2.942299848563317, 0.2327135234376455, 0.0261853634890103, 2.9709127987919572, 0.7121110119258895, 0.0178159849174645, 3.130924631136938, 0.2009730126342704, 0.0188695790834907, 3.2246648570211955, -0.0655644792212946, 0.0211730736547758, 3.2439045224883, 1.377027808891621, 0.0303389891933742, 3.386656315025993, 0.2400139161071719, 0.0252606881353793, 3.667306103023038, 0.0593383185025969, 0.016167814512799, 3.71810168252477, 0.0256744730675802, 0.0164332381769442, 3.8358879609218772, 0.4185361243029669, 0.0218726804564092, 3.9653336869975186, 0.2527371704075092, 0.0193452785133898, 4.0488166409640405, 0.8267839651001966, 0.0145953840852104, 4.170283613910379, 0.9641610259745441, 0.0241879648658734, 4.4221703224737965, 0.7377105563594885, 0.0213363196371648, 4.561797235930406, 0.2230518692161433, 0.0224228475926649, 4.604881243327364, 0.4923749260244527, 0.0133003076868352, 4.710134120624807, 0.0539357903992463, 0.0165811238070659, 4.7990908737479145, 0.3713966567256137, 0.0188960745303049, 4.961770492902564, 0.1628243023228654, 0.0122592967141112, 5.39989421965025, 0.2874463569239799, 0.0146595806214321, 5.42143771712608, 0.1021034478611968, 0.0187190413611734, 2.5779473972538525, -0.0056391402021652, 0.0203081772370204, 3.8686768374961598, 0.1532308794090902, 0.0240346508443574, 5.194099178934415]|330265.6196391286794096|      0.12500000|[393, 127, 5, 40]                                                          |  | used linear model with 104 points | iterate success | actual_k=4
       6|[0.602389611192486, 0.0249426237260481, 1.891451832747691, 0.6506146650962924, 0.0247292322599336, 2.0063339948598147, 1.3008173638789349, 0.025932884969821, 2.11606945616106, -0.0209535858947789, 0.0169867252696844, 2.154909940762361, 1.2384786497807823, 0.0222897765048679, 2.223805702204029, 0.2216033004430345, 0.0119411061129118, 2.2823891062560198, 1.3375010270148733, 0.0238568372888562, 2.380993475085308, 4.504655209903801, 0.0340743242693731, 2.4875780669139296, 0.6589992020014747, 0.0254991829434077, 2.5546672936333272, 4.383530899862273, 0.0565402369615665, 2.697779994637763, 0.2253653006150289, 0.0236890099578649, 2.942299848563317, 0.2327135234376455, 0.0261853634890103, 2.9709127987919572, 0.7121110119258895, 0.0178159849174645, 3.130924631136938, 0.2009730126342704, 0.0188695790834907, 3.2246648570211955, -0.0655644792212946, 0.0211730736547758, 3.2439045224883, 1.377027808891621, 0.0303389891933742, 3.386656315025993, 0.2400139161071719, 0.0252606881353793, 3.667306103023038, 0.0593383185025969, 0.016167814512799, 3.71810168252477, 0.0256744730675802, 0.0164332381769442, 3.8358879609218772, 0.4185361243029669, 0.0218726804564092, 3.9653336869975186, 0.2527371704075092, 0.0193452785133898, 4.0488166409640405, 0.8267839651001966, 0.0145953840852104, 4.170283613910379, 0.9641610259745441, 0.0241879648658734, 4.4221703224737965, 0.7377105563594885, 0.0213363196371648, 4.561797235930406, 0.2230518692161433, 0.0224228475926649, 4.604881243327364, 0.4923749260244527, 0.0133003076868352, 4.710134120624807, 0.0539357903992463, 0.0165811238070659, 4.7990908737479145, 0.3713966567256137, 0.0188960745303049, 4.961770492902564, 0.1628243023228654, 0.0122592967141112, 5.39989421965025, 0.2874463569239799, 0.0146595806214321, 5.42143771712608, 0.1021034478611968, 0.0187190413611734, 2.5779473972538525, -0.0056391402021652, 0.0203081772370204, 3.8686768374961598, 0.1532308794090902, 0.0240346508443574, 5.194099178934415]|330265.6196391286794096|      0.06250000|[471, 153, 6, 48]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
       7|[0.6068102679296462, 0.0342946417552756, 1.895867724839194, 0.6413905457479303, 0.0317369465175298, 2.01576474947348, 1.3024632616024225, 0.0278599354081749, 2.1221097381116625, -0.0204283967428819, 0.0207914150767668, 2.1620449588063706, 1.234377375645452, 0.0347013529044029, 2.2243743568072203, 0.230013697434707, 0.0190663308583326, 2.2832147783998833, 1.3424771967471003, 0.0371496408375056, 2.380446141972319, 4.50595156837695, 0.0606018681197323, 2.488342801262684, 0.658216665960595, 0.0228063079967912, 2.5490212402113084, 4.386603174039905, 0.0614463359715857, 2.701875810593217, 0.2207702475753849, 0.0188576244806338, 2.9511977625962915, 0.2324411457589543, 0.0295613861996535, 2.971208708583966, 0.7101721292895504, 0.0260255523030147, 3.1278898475408563, 0.1989536212176628, 0.0196615235365013, 3.2277095285989725, -0.066185786625954, 0.017883773624066, 3.2445449995498463, 1.366571996688947, 0.0335489271176111, 3.3794598604126485, 0.2399112625355333, 0.0159411148023932, 3.6693843107253903, 0.0597564478247972, 0.0124872678394926, 3.7279032036257274, 0.0310847216911573, 0.0125775141173263, 3.841723071178561, 0.4123348060686464, 0.0343863705821395, 3.9704909335798897, 0.2455200671605365, 0.02112133507172, 4.0484180205517095, 0.8232303642505323, 0.0110672672680944, 4.167266555537852, 0.9604501006343786, 0.0266652929399424, 4.420481142384039, 0.724276170525933, 0.0247349034362069, 4.562625576909886, 0.2237792350921602, 0.0241531547265702, 4.604536441710153, 0.5001939478742484, 0.021274505400583, 4.713325052433354, 0.0457777875068466, 0.0102097300531751, 4.803919541266017, 0.3757243040887491, 0.0270023185662534, 4.956779119038297, 0.1594617605201357, 0.0111775408400872, 5.390770016754239, 0.280135865228396, 0.0165998265698257, 5.421292793280428, 0.1004600332313629, 0.0182990360060285, 2.580821153337217, 0.0028079201059828, 0.0197296653528847, 3.876377666695843, 0.14337251888189, 0.0112379408394164, 5.192077060225213]|287717.8213119624997489|      0.12500000|[551, 177, 7, 56]                                                          |  | used linear model with 104 points | iterate success | actual_k=4
       8|[0.6068102679296462, 0.0342946417552756, 1.895867724839194, 0.6413905457479303, 0.0317369465175298, 2.01576474947348, 1.3024632616024225, 0.0278599354081749, 2.1221097381116625, -0.0204283967428819, 0.0207914150767668, 2.1620449588063706, 1.234377375645452, 0.0347013529044029, 2.2243743568072203, 0.230013697434707, 0.0190663308583326, 2.2832147783998833, 1.3424771967471003, 0.0371496408375056, 2.380446141972319, 4.50595156837695, 0.0606018681197323, 2.488342801262684, 0.658216665960595, 0.0228063079967912, 2.5490212402113084, 4.386603174039905, 0.0614463359715857, 2.701875810593217, 0.2207702475753849, 0.0188576244806338, 2.9511977625962915, 0.2324411457589543, 0.0295613861996535, 2.971208708583966, 0.7101721292895504, 0.0260255523030147, 3.1278898475408563, 0.1989536212176628, 0.0196615235365013, 3.2277095285989725, -0.066185786625954, 0.017883773624066, 3.2445449995498463, 1.366571996688947, 0.0335489271176111, 3.3794598604126485, 0.2399112625355333, 0.0159411148023932, 3.6693843107253903, 0.0597564478247972, 0.0124872678394926, 3.7279032036257274, 0.0310847216911573, 0.0125775141173263, 3.841723071178561, 0.4123348060686464, 0.0343863705821395, 3.9704909335798897, 0.2455200671605365, 0.02112133507172, 4.0484180205517095, 0.8232303642505323, 0.0110672672680944, 4.167266555537852, 0.9604501006343786, 0.0266652929399424, 4.420481142384039, 0.724276170525933, 0.0247349034362069, 4.562625576909886, 0.2237792350921602, 0.0241531547265702, 4.604536441710153, 0.5001939478742484, 0.021274505400583, 4.713325052433354, 0.0457777875068466, 0.0102097300531751, 4.803919541266017, 0.3757243040887491, 0.0270023185662534, 4.956779119038297, 0.1594617605201357, 0.0111775408400872, 5.390770016754239, 0.280135865228396, 0.0165998265698257, 5.421292793280428, 0.1004600332313629, 0.0182990360060285, 2.580821153337217, 0.0028079201059828, 0.0197296653528847, 3.876377666695843, 0.14337251888189, 0.0112379408394164, 5.192077060225213]|287717.8213119624997489|      0.06250000|[630, 202, 8, 64]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
       9|[0.6068102679296462, 0.0342946417552756, 1.895867724839194, 0.6413905457479303, 0.0317369465175298, 2.01576474947348, 1.3024632616024225, 0.0278599354081749, 2.1221097381116625, -0.0204283967428819, 0.0207914150767668, 2.1620449588063706, 1.234377375645452, 0.0347013529044029, 2.2243743568072203, 0.230013697434707, 0.0190663308583326, 2.2832147783998833, 1.3424771967471003, 0.0371496408375056, 2.380446141972319, 4.50595156837695, 0.0606018681197323, 2.488342801262684, 0.658216665960595, 0.0228063079967912, 2.5490212402113084, 4.386603174039905, 0.0614463359715857, 2.701875810593217, 0.2207702475753849, 0.0188576244806338, 2.9511977625962915, 0.2324411457589543, 0.0295613861996535, 2.971208708583966, 0.7101721292895504, 0.0260255523030147, 3.1278898475408563, 0.1989536212176628, 0.0196615235365013, 3.2277095285989725, -0.066185786625954, 0.017883773624066, 3.2445449995498463, 1.366571996688947, 0.0335489271176111, 3.3794598604126485, 0.2399112625355333, 0.0159411148023932, 3.6693843107253903, 0.0597564478247972, 0.0124872678394926, 3.7279032036257274, 0.0310847216911573, 0.0125775141173263, 3.841723071178561, 0.4123348060686464, 0.0343863705821395, 3.9704909335798897, 0.2455200671605365, 0.02112133507172, 4.0484180205517095, 0.8232303642505323, 0.0110672672680944, 4.167266555537852, 0.9604501006343786, 0.0266652929399424, 4.420481142384039, 0.724276170525933, 0.0247349034362069, 4.562625576909886, 0.2237792350921602, 0.0241531547265702, 4.604536441710153, 0.5001939478742484, 0.021274505400583, 4.713325052433354, 0.0457777875068466, 0.0102097300531751, 4.803919541266017, 0.3757243040887491, 0.0270023185662534, 4.956779119038297, 0.1594617605201357, 0.0111775408400872, 5.390770016754239, 0.280135865228396, 0.0165998265698257, 5.421292793280428, 0.1004600332313629, 0.0182990360060285, 2.580821153337217, 0.0028079201059828, 0.0197296653528847, 3.876377666695843, 0.14337251888189, 0.0112379408394164, 5.192077060225213]|287717.8213119624997489|      0.03125000|[709, 227, 9, 72]                                                          |  | used linear model with 104 points | iterate failure | actual_k=4
      10|[0.6022451148172057, 0.0343982173998652, 1.8937313868611187, 0.6436763946976449, 0.0312122430168005, 2.0175435940192283, 1.3011097739115294, 0.0298510462911063, 2.1204136698830673, -0.0207778532745323, 0.0213630442797678, 2.1640522002459788, 1.2331001575652685, 0.039931926906585, 2.2250300370659204, 0.2324811524155611, 0.0174270971140103, 2.282356259311658, 1.3412693012502548, 0.0409242945214497, 2.378621626822545, 4.5093563469325835, 0.0662949457063712, 2.4836021131749595, 0.6604650120025314, 0.0167364399251901, 2.5464300542654397, 4.38770610044743, 0.0658273602950169, 2.7017780908874203, 0.222180424220509, 0.0196249076868527, 2.950240457044561, 0.2313408773643854, 0.0305541190294228, 2.971636794077597, 0.7095567256395879, 0.0271498708776705, 3.1339550928849267, 0.1983599722577611, 0.0197061220215867, 3.2254403663420597, -0.0643234068361062, 0.0205206332198965, 3.2426933330642953, 1.358033741678065, 0.0376286853494972, 3.3830378262698444, 0.2375767914568195, 0.018259285866043, 3.6732562849382937, 0.0633332222773828, 0.0131067067900935, 3.724306258424505, 0.0312615531464057, 0.011805771175462, 3.8413744977566875, 0.4172448617991625, 0.03589345198043, 3.9703995435757897, 0.2471641077091514, 0.026507563397213, 4.044888771113622, 0.8236302712710956, 0.0268622616662082, 4.169777019574691, 0.9621208841531655, 0.0306778265113623, 4.420632729198165, 0.7229188987158933, 0.0250347888743045, 4.5569577087465065, 0.2231447842473689, 0.0259934098792722, 4.604376049068946, 0.4979286583876552, 0.0247829231879733, 4.713556429197416, 0.0461807083097791, 0.0098455481961225, 4.803940159102769, 0.3752066094741187, 0.0254620332280369, 4.962039189516579, 0.1612539282907346, 0.0144762815130515, 5.38933138546017, 0.2810729813955951, 0.0132890763969173, 5.4228095352102645, 0.0989042847503708, 0.019988453214582, 2.582964893825717, 0.0024929927664714, 0.0182124703832155, 3.878233613214951, 0.1442734171015906, 0.0051491253018463, 5.1934474369859815]|274159.8895467478432693|      0.06250000|[787, 253, 10, 80]                                                         |  | used linear model with 104 points | iterate success | actual_k=4
      11|[0.5985622285311323, 0.0320076298229524, 1.8939701533607536, 0.6340275810462023, 0.0350076902487925, 2.0174297341079304, 1.3061569705873757, 0.0423976478100931, 2.115316906612458, -0.022821839457866, 0.0258349071299059, 2.1730429309697614, 1.232747822915657, 0.0502068109869082, 2.2230612916877357, 0.2301292993466577, 0.0073222063637731, 2.283451388731764, 1.336236761044558, 0.0460403344908883, 2.369708581195115, 4.506590409906232, 0.0755865802274632, 2.4819075673385016, 0.650666372349351, 0.0344421406458266, 2.543850463550697, 4.391630028246839, 0.0814222583959022, 2.7201812829952585, 0.220612524651503, 0.0180755816437067, 2.9515098489929303, 0.2347369906869414, 0.0274394127093207, 2.9644143436314123, 0.7088116409177738, 0.0446675330084679, 3.132202658208645, 0.2008364272975176, 0.0225980687001585, 3.2270063222923744, -0.0598746713449226, 0.0184587128805474, 3.244525700949529, 1.355530758394777, 0.0408494394723698, 3.3843207298442266, 0.2381403934658072, 0.0185082159177643, 3.672610047677504, 0.0590420944527164, 0.0045038692902005, 3.7279774288695413, 0.0389437877038089, 0.0074359567526153, 3.836965186321225, 0.4129767281312135, 0.0400771040097662, 3.9725355561119025, 0.2458607173826453, 0.0271981944011871, 4.0356309282743625, 0.8234210953147302, 0.028618249400243, 4.1646621457177755, 0.9566714825281956, 0.0378348376226572, 4.434942528647401, 0.7276696704539659, 0.039402995040693, 4.559943489299204, 0.2257192063435695, 0.0266970783517061, 4.606743925228769, 0.4933887924985222, 0.0307078077504617, 4.7141743311881035, 0.0395446613569787, 0.0108800295959593, 4.7976407052204815, 0.3728216279988613, 0.0197720407478152, 4.964159748922265, 0.1701031593052346, 0.0176765487172862, 5.388899849307923, 0.2724388647136302, 0.0209249430743515, 5.421710630228508, 0.0933381016130081, 0.0239733161266429, 2.5909412229720865, -0.0015226949954507, 0.0138667425509176, 3.8701833063884825, 0.1452833254474442, 0.0112521970622674, 5.193519195064117]|249287.9332214171590749|      0.12500000|[866, 278, 11, 88]                                                         |  | used linear model with 104 points | iterate success | actual_k=4
