k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=4
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       6|[4.06439038309248, 0.0439560923767282, 4.063634854148341, 0.1613661957057873, 0.0193435387408198, 0.1664172531436202, 1.1604553226947214, 0.0215539197679254, 1.1593579600522312, 0.2682742952953266, 0.0200453791381284, 0.2670162929617318, 0.3118334911940628, 0.0208460766469391, 0.3143428904870981, 0.0717894894057955, 0.0215382476346727, 0.0725820259311264, 0.2288235805274016, 0.021269182828469, 0.2299287275002106, 1.369906122336146, 0.0170474979419624, 1.368560399394728, 0.2556454148773417, 0.0187572200687564, 0.2532171509973414, 1.166548292274236, 0.0208098430839066, 1.1595623164676845, 0.0465710387125466, 0.0199568374833791, 0.045702102818068, 0.1218690804845778, 0.0183614867908072, 0.1248111690164359, 0.2999506287455604, 0.0208215289724477, 0.2954221452075209, 0.0936384507908762, 0.0197797504875272, 0.0921823475347231, 0.102235484783095, 0.0182503575825239, 0.1056031263153235, 0.5410752406953402, 0.0188291864533766, 0.5356926322167913, 0.0059370929546383, 0.019541062506505, 0.0037145185477914, 0.0834166338836492, 0.0227115056686165, 0.0867938657912284, 0.103354350787261, 0.020351906582134, 0.0999130866929076, 0.0281473749635989, 0.02296374337362, 0.027995611472124, 0.0963110057547501, 0.0191043665528185, 0.0969756347575488, 0.270003065420243, 0.0209390149410964, 0.2755747293357823, 0.3915083814691415, 0.0237556786010847, 0.3922684731343509, 0.1308767007145949, 0.0191787212510276, 0.1245313621659116, 0.0403707483133883, 0.0188097395068694, 0.0425811058247202, 0.2932483975157623, 0.0209512729069331, 0.2944901919099036, 0.0867629394644128, 0.0187977776564623, 0.0910812989215822, 0.2747523404874518, 0.0160078753499264, 0.2777404111232007, 0.0627530821380281, 0.0215566251278006, 0.0592287725777344, 0.1427495692261244, 0.0194016548062291, 0.1450874477617131, 0.1724406068689376, 0.0196570450687362, 0.1716488623691343, 0.1395888011112116, 0.0200239115639073, 0.1395166852315065, 0.380130645310253, 0.0221182532806099, 0.3852748019209943]|68079.4200211450370261|      0.06250000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       7|[4.065386623756907, 0.0946748899746023, 4.063720868787784, 0.1624946300683859, 0.0210938648412279, 0.164945058538138, 1.1630012077874734, 0.0287418723176101, 1.1535638741725944, 0.2625081547506039, 0.0213110080999579, 0.2677904474351883, 0.309253481023088, 0.0162663134444842, 0.3161624998655683, 0.0661748053144126, 0.0170059639569163, 0.0711723453062041, 0.2257240651123791, 0.021097950441422, 0.2263401026039792, 1.364370671450586, 0.0149523559764685, 1.3620693585934651, 0.257099877330428, 0.0161240368259424, 0.2531255492281252, 1.1609768570357495, 0.0226634299502724, 1.1633884144692597, 0.0423286695555769, 0.0206662985507754, 0.0446872331266462, 0.131835968425278, 0.0216844037613289, 0.1257413973699452, 0.2978323840907554, 0.0166717529458438, 0.2954447805529086, 0.0995328638458287, 0.0195782276681987, 0.0908418404075181, 0.1036990628477989, 0.0180275522472142, 0.1081601900259943, 0.5369263485080858, 0.0170650413726278, 0.5402535615021223, 0.004223318385155, 0.0274862973461609, 0.0057265175548676, 0.0864121644422844, 0.0317312358838869, 0.0878314860667063, 0.0992552448932993, 0.0194069081087636, 0.1016797858558417, 0.0253980035274157, 0.0244267877121089, 0.030669182760235, 0.0932163340842211, 0.0240429106373941, 0.0977544894183018, 0.2685070987046533, 0.0167482196629756, 0.2815690466423573, 0.3898650119974343, 0.0208407123426436, 0.391738887496957, 0.1377808871001156, 0.0191686772361859, 0.1212443590031225, 0.0327976994699812, 0.0142506061799866, 0.0413295159858067, 0.2920440220333618, 0.0173066071859564, 0.2927002024534758, 0.0851610427686578, 0.0172510908961582, 0.0903505994831229, 0.2729601573772726, 0.0171549105203881, 0.2770618848044574, 0.0619233393784599, 0.0205102581488143, 0.0685625850999658, 0.1415489645080401, 0.0194626092546438, 0.151774896174375, 0.1689775515951133, 0.0245102205774963, 0.1752596314974094, 0.1395260833716739, 0.0201541467105922, 0.1318753674476561, 0.3822948930671002, 0.0208230860157496, 0.3864675836935688]|31265.9590095759631367|      0.12500000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       8|[4.05554039767434, 0.1895748540038756, 4.069318847022567, 0.166327896288823, 0.0246555138081225, 0.1599432264950377, 1.1675937471165942, 0.0168344076670374, 1.1533228397238473, 0.2611715230013408, 0.0222919115467772, 0.2636673411104968, 0.2908763363376963, 0.0135623045993703, 0.3089459031557616, 0.0593221186227309, 0.0266551615975957, 0.0622021704664915, 0.2208064200812115, 0.0392473711744742, 0.2189027960278274, 1.3582555326870611, 0.0171153682822891, 1.3621594388784544, 0.2560663844928445, 0.0257512350638794, 0.260320002075641, 1.1578913149944308, 0.0272750800062015, 1.158556344922063, 0.0506298122664219, 0.0108017045923699, 0.0538756728968192, 0.1196135390834201, 0.0271968414149242, 0.1179040125501251, 0.3006233905164345, 0.0086217489583322, 0.3004771345677763, 0.0979778749843175, 0.0047729680639753, 0.0843423350255139, 0.0994841076044186, 0.0073176927513283, 0.1087717155810528, 0.534346820283106, 0.0187421325409318, 0.5348539783826387, 0.0206422769457688, 0.024613686482586, 0.0032125126826046, 0.0897412481367841, 0.0273087504134783, 0.0863609174330858, 0.1097026178020434, 0.019029119918499, 0.080226048765662, 0.0385045454768791, 0.0109651328877355, 0.041661704787287, 0.0976668145913454, 0.0223299350661624, 0.0908172993927126, 0.264763965828201, 0.0193617995570816, 0.2843232424584909, 0.3798037410273888, 0.0092747651292038, 0.3845799436376682, 0.1367152385668978, 0.0178247282399651, 0.1351825383345975, 0.0359198795695515, 0.0036419319639441, 0.0576057864879191, 0.2928255852537258, 0.0159537904030105, 0.2888753626774493, 0.0835644091051617, 0.0095836970841085, 0.080589143918434, 0.2640525031382365, 0.0242030400381055, 0.2665873749468951, 0.0596859427053145, 0.017188584178812, 0.05150710780647, 0.1489633074920253, 0.0068093219826936, 0.1470020425119939, 0.1670986354980664, 0.0241071845700045, 0.1810421279649164, 0.1540253792999946, 0.0219262415982175, 0.1121297940461193, 0.3850740964311366, 0.0251060390235048, 0.3893467306630281]|15196.9339813581955241|      0.25000000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       9|[4.031845932569417, 0.3878970853130728, 4.054488643859763, 0.1567586497640408, 0.0403618848087217, 0.1622016352588063, 1.1527274393168145, 0.0094826743370353, 1.148735651413204, 0.2708821675206791, 0.0336564925926021, 0.2617713806851908, 0.2593852020841834, 0.0146570563364774, 0.3023036080222095, 0.0595849046954164, 0.0122051976609737, 0.0839616447648095, 0.2193581159008508, 0.0589749390932825, 0.1820572179773243, 1.3607875780838405, 0.0191304641327241, 1.4022751768478787, 0.2667944337732149, 0.002815426071349, 0.2559590585893027, 1.1657690346096192, 0.0204052921250991, 1.1655875518585754, 0.0396120330245842, 0.0041617227416998, 0.0763253654645501, 0.1255995439825226, 0.0234743694202751, 0.0810393684417631, 0.2991113760265755, -0.0011969803946069, 0.2737972327442246, 0.1001034742844337, -0.0093898459854409, 0.0862654728032971, 0.1284916562440951, -0.0192040368644885, 0.0986559511710852, 0.5533659663659728, 0.0410279755059685, 0.5405650231508121, 0.0395981371229067, 0.0254412120296777, 0.0023811310526791, 0.1079401751974867, 0.0360568644176233, 0.1096543510983934, 0.1227146676823515, 0.0294967141746723, 0.102292231651373, 0.0348117960565274, 0.0046593118037019, 0.0532310096457494, 0.1212316753649416, 0.0085781557240047, 0.1094138604752263, 0.2658781555861124, 0.0459842982625042, 0.276967875647817, 0.3760011887129843, 0.0057139842168699, 0.3735286830757639, 0.1194498247444725, 0.0148018767777663, 0.1487662389495337, 0.0506117027760208, -0.017608196650057, 0.0757346879161875, 0.2935354489615179, 0.0152213459606378, 0.2810283313047777, 0.0779634834773078, 0.013338042356695, 0.0756034558338843, 0.2821444551452942, 0.0116506453392477, 0.2654719696810017, 0.0790445236292406, 0.0374330952858262, 0.0216415644897158, 0.1407115233262728, 0.0182518689432264, 0.1456837709968496, 0.1498600720144443, 0.0158333724451962, 0.1705870755591145, 0.1484923798708335, 0.0338182664682307, 0.0910334381129524, 0.3835153194148126, 9.159800938e-06, 0.3906808586401525]|7023.2016628478349958|      0.50000000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
      10|[3.9437135150044393, 0.7963559230531176, 4.040922435268605, 0.1419987951258368, 0.02606917669203, 0.1553684182950029, 1.114928675888876, 0.0307001809244075, 1.163648992644067, 0.2903751514185222, 0.0024961178837013, 0.3075882228334195, 0.2896471928082644, 0.0019172712246569, 0.3127926407457938, 0.0807932095429069, 0.0244400021161126, 0.1357551399749981, 0.1959276939100555, 0.079036408301894, 0.158433817288535, 1.357303738181086, 0.0281495009278075, 1.4834675435526998, 0.2797486034207023, 0.0153487913046097, 0.256387069522208, 1.1751530775950412, 0.0486249478478367, 1.1986735214057338, 0.0180394377566795, 0.0178801424557014, 0.1095388894641393, 0.1587789449946395, 0.0413912925462955, 0.1153569225391205, 0.2983645901964932, -0.0216349067448226, 0.2663513899382319, 0.0692441640618266, -0.0348690942845279, 0.1247211024034776, 0.1010214693053263, -0.0145435575694633, 0.1198210904597428, 0.5412062266827736, 0.0577865138632341, 0.5514784551215011, 0.0777174684641586, 0.0108816650424045, 0.0350209036483788, 0.1212346340156444, 0.0112335495371908, 0.0931725745029798, 0.06360038203914, 0.0423553369580863, 0.1229812491859009, 0.0188320105505101, 0.061315668864675, 0.0684174589676944, 0.1499717088642127, 0.0244776086460661, 0.1476509556593225, 0.2610179282528602, 0.0253420790146297, 0.3001041114287782, 0.4081418847279282, 0.0262642168684346, 0.3966667647165697, 0.1577788020591672, 0.0264949583259417, 0.183095953152147, 0.0418389187031156, -0.0259869230510946, 0.0785257798107617, 0.3541635567475646, 0.0233659902383635, 0.2426194301664261, 0.1168934927318915, -0.0095191752206187, 0.080416938557196, 0.3519388519316144, 0.0555926742455306, 0.2589032993203518, 0.0593285386991845, 0.0104242759646372, 0.0312602234917191, 0.1264706609874694, 0.0119953263563856, 0.1810167663472877, 0.1858720744876116, -0.0263160396564022, 0.1893894540294002, 0.1371772010329881, 0.0500301326043383, 0.1341562912386313, 0.4060038570724758, 0.0287680749121246, 0.3648362385902103]|2977.6320924005117377|      1.00000000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
      11|[3.7802883042859725, 1.516852131464914, 4.025020597472491, 0.1915482469025487, -0.000591896695176, 0.2200424969714238, 1.1058150582518356, -0.0142640960960388, 1.1535204869982616, 0.2643142890574731, 0.1247465180978467, 0.3299479979994046, 0.3661352201501682, -0.1744936681140352, 0.2706268699651341, -0.0435345005139144, -0.0770147410191536, 0.0481998572340144, 0.1282636886785184, 0.108038272341571, -0.0188368532622193, 1.3317061493200166, -0.0862091757717403, 1.4433041630936008, 0.3304993338352268, 0.0005550578203602, 0.2196988168700541, 1.234175792725073, -0.1027471619752277, 1.2788440225260462, -0.0674891449264546, 0.0276173402428665, 0.0043524792677497, 0.1776624254516442, 0.051345978842332, 0.0967297965103569, 0.2612152764378853, -0.1373028943997053, 0.2667325754375248, 0.0516921888261321, -0.2079624499726904, 0.0272561208160896, 0.0577602565799205, -0.0986658901986896, 0.1346013204151499, 0.4528821160392611, 0.1762385612184146, 0.5617823948513403, 0.1169653246206268, -0.0224664020209105, 0.0862662845532831, 0.0086239984451342, -0.0244144982924772, 0.1223929936252944, -0.0115867863440731, 0.076336991881106, 0.2206232636265977, 0.0730030657649844, 0.0598197768756771, 0.0549616489072269, 0.2016206918847891, 0.0013412657429758, 0.1031519065713287, 0.307959783189554, 0.0597304284241588, 0.2718450379481142, 0.3563967937142342, 0.0733666537112991, 0.3726715142526386, 0.1657439313022916, -0.030030225021986, 0.177672186616856, -0.0526249045788851, 0.019573196051389, 0.1337480155619671, 0.3904543286570814, 0.0117969321537224, 0.307986499778974, 0.0107701660387069, 0.0150824702059121, 0.0819935331653746, 0.4385950148609588, 0.1455332968756381, 0.3071127197524322, 0.0093804295170718, 0.1042962304044661, 0.1094946581564069, 0.2100106983011596, -0.0435555059805413, 0.1837839576754989, 0.1583218359303286, 0.0527001019546186, 0.1306513971585835, 0.1812567481155574, 0.1114824002952213, 0.1448549458957145, 0.332027998926015, -0.0402881573794661, 0.3374690792663237]|1239.8817728421272477|      2.00000000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
