k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0497365602737275, 0.0260363693042049, 0.1789967066797808, -0.0289554549828547, 0.1735124488223069, 0.1241281002995996, 0.0748321302118301, -0.054120527320299, -0.0579745300601213, -0.090446949546576, 0.1495467514475522, -0.0283042951390929, 0.2042815865189998, 0.200664795399267, -0.0069885679834185, -0.1390552098188695, -0.3212113632563569, -0.0376337258024608, -0.0277147045849436, 0.2010104281140168, 0.2480364751106975, 0.069828463616809, 0.0485823037595547, 0.0943368796536122, -0.0749095158421992, 0.0327657286129706, -0.0051116074149038, 0.0552946270547783, -0.0599348483974956, -0.1145988454109368, 0.0424000963366373, -0.0781316311136555, 0.2957584033672542, 0.1219309111051429, -0.261889187435484, 0.0830139786529836, -0.0296187984293638, -0.0549968204900577, -0.0432160114802227, 0.1481831854793256, -0.0604135309198139, 0.1509338589020132, 0.0944652323484132, 0.2070097455130831, 0.035782318916475, -0.2242723739262675, -0.2245078511884991, 0.136155740761398, -0.2274597747710643, 0.2449607599628404]|4543.4610266921308721|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
       2|[-0.1611369870970792, 0.4789072002541944, 0.0568726424736224, -0.1477046983409352, 0.2208995668858918, 0.2297681368846903, 0.0434124386611637, 0.2676205956937515, -0.4616393759659289, -0.0291203652796229, 0.5227760205198517, -0.2583947339820263, 0.4912949923317259, -0.297509788086548, 0.0337957774606696, -0.2081532774803673, -0.9502265449833569, 0.3889192417981217, 0.5941856176158671, 0.4872870076896451, 0.3519671058832783, 0.1308152026099851, 0.035040298468339, -0.0293154707404698, -0.4764274713372722, -0.1882261163242651, -0.2495612126890133, -0.209821051408729, 0.041890973654418, -0.283016077831178, 0.087142215613028, 0.0242090947817682, 0.344758381232247, 0.0560247282105891, -0.4122328533793957, -0.3546363928922633, -0.4976836583887371, -0.318027656246882, -0.0880673714579948, -0.0115487462841997, -0.0669469713349048, 0.411971689635495, -0.1593253393986308, 0.4334115557990091, 0.1319585658845276, -0.5311423477240395, -0.6638972711375936, 0.1636219004096482, -0.7764699380135103, -0.1025630694429507]|4312.0465710847984155|      4.00000000|[114, 16, 2, 4]                                                            |  | used linear model with 65 points | iterate success | actual_k=8
       3|[-0.34570103843514, 0.658852670001889, 0.0504770612261706, -0.7657121400997933, 1.0826524997254177, 0.4368575978187662, 0.0358431206852122, 0.5285255272834062, -0.5030132896426979, -0.3818986713599646, 1.119217320431336, -0.1299837507409878, 0.6656611632487297, -0.8247754733215817, -0.109140315844135, -0.4719389680880022, -1.2938490177554898, 0.2900733403206923, 0.3929501421255516, 1.1269991602696672, 1.497850230035603, 0.2680405165264571, 0.5701720117841286, 0.3191646034636991, -0.6774888635463137, -0.2588227287798444, -0.0504313183138501, -0.0879080202001146, -1.1463578342682745, -0.3739809371739921, 0.3993117646333835, -1.1157966974219002, 1.1756972983543614, -0.824141349468363, -1.1943534541408845, 0.7759254635409378, -0.2680578152312183, -0.6438698463727777, 0.2654093697293741, -0.2892571074314284, 0.1890871828130848, 0.9552489754486353, 0.7653634480343702, 0.3303032363316006, 0.9503193633375971, -0.1561100747246747, -0.8693973982376256, 0.4759499346175542, -2.3821557594253377, 0.2071362108990872]|3639.2909150556342865|      8.00000000|[171, 24, 3, 6]                                                            |  | used linear model with 65 points | iterate success | actual_k=8
       4|[-0.34570103843514, 0.658852670001889, 0.0504770612261706, -0.7657121400997933, 1.0826524997254177, 0.4368575978187662, 0.0358431206852122, 0.5285255272834062, -0.5030132896426979, -0.3818986713599646, 1.119217320431336, -0.1299837507409878, 0.6656611632487297, -0.8247754733215817, -0.109140315844135, -0.4719389680880022, -1.2938490177554898, 0.2900733403206923, 0.3929501421255516, 1.1269991602696672, 1.497850230035603, 0.2680405165264571, 0.5701720117841286, 0.3191646034636991, -0.6774888635463137, -0.2588227287798444, -0.0504313183138501, -0.0879080202001146, -1.1463578342682745, -0.3739809371739921, 0.3993117646333835, -1.1157966974219002, 1.1756972983543614, -0.824141349468363, -1.1943534541408845, 0.7759254635409378, -0.2680578152312183, -0.6438698463727777, 0.2654093697293741, -0.2892571074314284, 0.1890871828130848, 0.9552489754486353, 0.7653634480343702, 0.3303032363316006, 0.9503193633375971, -0.1561100747246747, -0.8693973982376256, 0.4759499346175542, -2.3821557594253377, 0.2071362108990872]|3639.2909150556342865|      4.00000000|[228, 32, 4, 8]                                                            |  | used linear model with 65 points | iterate failure | actual_k=8
       5|[-0.9473298935085992, 0.8417069472244465, 0.9569958103218252, -1.2938281710022406, 1.149987294955195, 1.2370300883338585, -0.4083131855252269, 1.4135613511024538, -0.8199134979896135, -1.3392989920118652, 1.1633659619896288, -0.2584071819975451, 0.9842582383672265, 0.0453849418574415, 0.4628599289299501, -0.6711291142850894, -2.0754459398290765, -0.3677960723409066, 0.0494233959437119, -0.1055004885465269, 1.8841172144183018, 0.08465890836793, 0.375347780618216, 0.4840069282393806, -0.7728417563747656, -0.3953175790671916, -0.1128872685261386, -0.4677811445254157, -1.260275910444025, -0.3481340942154287, 0.3573420673907899, -1.4765192885298588, 1.7859649801363606, -0.2686109602912428, -1.6904432625229555, 0.7557671082048748, -0.8339538606230338, -0.5614884556429963, -0.4447322256824803, 0.1678314627549976, 0.0042109798872549, 0.6429081753234716, 1.071980450847976, 0.9508583345763084, 0.725463649339598, -1.3109821799332864, -1.6156379737235964, -0.9887867540617601, -3.167265660499297, 0.4998716390356307]|3112.6136624017171926|      8.00000000|[285, 40, 5, 10]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
       6|[-0.9473298935085992, 0.8417069472244465, 0.9569958103218252, -1.2938281710022406, 1.149987294955195, 1.2370300883338585, -0.4083131855252269, 1.4135613511024538, -0.8199134979896135, -1.3392989920118652, 1.1633659619896288, -0.2584071819975451, 0.9842582383672265, 0.0453849418574415, 0.4628599289299501, -0.6711291142850894, -2.0754459398290765, -0.3677960723409066, 0.0494233959437119, -0.1055004885465269, 1.8841172144183018, 0.08465890836793, 0.375347780618216, 0.4840069282393806, -0.7728417563747656, -0.3953175790671916, -0.1128872685261386, -0.4677811445254157, -1.260275910444025, -0.3481340942154287, 0.3573420673907899, -1.4765192885298588, 1.7859649801363606, -0.2686109602912428, -1.6904432625229555, 0.7557671082048748, -0.8339538606230338, -0.5614884556429963, -0.4447322256824803, 0.1678314627549976, 0.0042109798872549, 0.6429081753234716, 1.071980450847976, 0.9508583345763084, 0.725463649339598, -1.3109821799332864, -1.6156379737235964, -0.9887867540617601, -3.167265660499297, 0.4998716390356307]|3112.6136624017171926|      4.00000000|[342, 48, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       7|[-0.9473298935085992, 0.8417069472244465, 0.9569958103218252, -1.2938281710022406, 1.149987294955195, 1.2370300883338585, -0.4083131855252269, 1.4135613511024538, -0.8199134979896135, -1.3392989920118652, 1.1633659619896288, -0.2584071819975451, 0.9842582383672265, 0.0453849418574415, 0.4628599289299501, -0.6711291142850894, -2.0754459398290765, -0.3677960723409066, 0.0494233959437119, -0.1055004885465269, 1.8841172144183018, 0.08465890836793, 0.375347780618216, 0.4840069282393806, -0.7728417563747656, -0.3953175790671916, -0.1128872685261386, -0.4677811445254157, -1.260275910444025, -0.3481340942154287, 0.3573420673907899, -1.4765192885298588, 1.7859649801363606, -0.2686109602912428, -1.6904432625229555, 0.7557671082048748, -0.8339538606230338, -0.5614884556429963, -0.4447322256824803, 0.1678314627549976, 0.0042109798872549, 0.6429081753234716, 1.071980450847976, 0.9508583345763084, 0.725463649339598, -1.3109821799332864, -1.6156379737235964, -0.9887867540617601, -3.167265660499297, 0.4998716390356307]|3112.6136624017171926|      2.00000000|[399, 56, 7, 14]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       8|[-0.9473298935085992, 0.8417069472244465, 0.9569958103218252, -1.2938281710022406, 1.149987294955195, 1.2370300883338585, -0.4083131855252269, 1.4135613511024538, -0.8199134979896135, -1.3392989920118652, 1.1633659619896288, -0.2584071819975451, 0.9842582383672265, 0.0453849418574415, 0.4628599289299501, -0.6711291142850894, -2.0754459398290765, -0.3677960723409066, 0.0494233959437119, -0.1055004885465269, 1.8841172144183018, 0.08465890836793, 0.375347780618216, 0.4840069282393806, -0.7728417563747656, -0.3953175790671916, -0.1128872685261386, -0.4677811445254157, -1.260275910444025, -0.3481340942154287, 0.3573420673907899, -1.4765192885298588, 1.7859649801363606, -0.2686109602912428, -1.6904432625229555, 0.7557671082048748, -0.8339538606230338, -0.5614884556429963, -0.4447322256824803, 0.1678314627549976, 0.0042109798872549, 0.6429081753234716, 1.071980450847976, 0.9508583345763084, 0.725463649339598, -1.3109821799332864, -1.6156379737235964, -0.9887867540617601, -3.167265660499297, 0.4998716390356307]|3112.6136624017171926|      1.00000000|[456, 64, 8, 16]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       9|[-0.8953270062658122, 0.7110491716533085, 0.9274435683033032, -1.2231190219186894, 1.528771189157517, 1.3791480600146144, -0.2976193223506627, 1.3252023300065803, -0.8005161917760041, -1.353220942026425, 1.2683339072145143, -0.1714818758703583, 1.119476212406527, -0.0757664153391589, 0.5373064385728581, -0.6618296489528939, -2.126834633526862, -0.5611045427320847, -0.2979917207660001, 0.0949406926481185, 2.1377475721448245, 0.1366571015427543, 0.5770271327552257, 0.5890243944140225, -0.8971544461446646, -0.3765737257833116, -0.1451618750226781, -0.3017515788598359, -1.3930803074186813, -0.4140047293731366, 0.3586865529192896, -1.4686603203741926, 2.0087640939157665, -0.0880111679944466, -1.9079146760460937, 0.9214509328747038, -0.6771124232725306, -0.5978958353746783, -0.4819528322727288, 0.2452571692111358, 0.0866421711029262, 0.7565995367632643, 1.098767694856108, 1.020256259644957, 0.7300374420685178, -1.4322195642238178, -1.877574356553527, -0.8983416694394135, -3.3333295792794653, 0.6101603001182895]|2919.5033564051973372|      2.00000000|[513, 72, 9, 18]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
      10|[-0.8953270062658122, 0.7110491716533085, 0.9274435683033032, -1.2231190219186894, 1.528771189157517, 1.3791480600146144, -0.2976193223506627, 1.3252023300065803, -0.8005161917760041, -1.353220942026425, 1.2683339072145143, -0.1714818758703583, 1.119476212406527, -0.0757664153391589, 0.5373064385728581, -0.6618296489528939, -2.126834633526862, -0.5611045427320847, -0.2979917207660001, 0.0949406926481185, 2.1377475721448245, 0.1366571015427543, 0.5770271327552257, 0.5890243944140225, -0.8971544461446646, -0.3765737257833116, -0.1451618750226781, -0.3017515788598359, -1.3930803074186813, -0.4140047293731366, 0.3586865529192896, -1.4686603203741926, 2.0087640939157665, -0.0880111679944466, -1.9079146760460937, 0.9214509328747038, -0.6771124232725306, -0.5978958353746783, -0.4819528322727288, 0.2452571692111358, 0.0866421711029262, 0.7565995367632643, 1.098767694856108, 1.020256259644957, 0.7300374420685178, -1.4322195642238178, -1.877574356553527, -0.8983416694394135, -3.3333295792794653, 0.6101603001182895]|2919.5033564051973372|      1.00000000|[570, 80, 10, 20]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
      11|[-0.7113879295530137, 0.6035233149836537, 0.9166948280710058, -1.381626699365877, 1.7884033985785135, 1.6571289018263229, -0.3454513098650003, 1.1843362464365839, -0.7094650746636183, -1.4398652882140217, 1.3405937746896908, -0.0183894136499822, 1.3507498943092895, 0.1340725286539131, 0.5334899892824347, -0.6276700014395612, -2.0781968535676394, -0.6277341219286915, -0.341661721835866, 0.4208780179701461, 2.430512851085719, 0.2620276623287268, 0.7249167315782851, 0.6356916736989237, -0.9200516043797419, -0.34378268299556, -0.0763704283092505, -0.0207978486047078, -1.4025818552301883, -0.4528068948129316, 0.3943900685577719, -1.5004388790400816, 2.0430190746288117, 0.0509496116294678, -2.199328539120219, 0.9598572798321467, -0.6304934635432088, -0.5877871247834946, -0.6015221871050175, 0.3725470888136307, 0.1041861482590725, 0.8398759121454364, 1.1749306008181428, 1.089943179535119, 0.7840800557309933, -1.4706595874169324, -2.114391749775513, -0.8066306559913647, -3.504854639589998, 0.7944217698587628]|2776.2224440994737051|      2.00000000|[627, 88, 11, 22]                                                          |  | used linear model with 65 points | iterate success | actual_k=8
