k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[141, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       2|[0.9484126592404822, 0.8690314848305299, 0.8586934205605321, 0.8819145863998167, 0.9124720615519136, 0.851769283253891, 0.8872375895409422, 0.8678844702376947, 0.8924323371500407, 0.8528981677027005, 1.024945208706789, 0.6878493365642145, 1.0189811542677996, 1.002017949864302, 0.9903507464884925, 1.0176024779949449, 0.9487726952572257, 0.9694229906928297, 1.0049023487205362, 0.9753349633998822, 0.9938201539155883, 0.9857248658394481]|  1.3769822120666504|      1.00000000|[169, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[0.9484126592404822, 0.8690314848305299, 0.8586934205605321, 0.8819145863998167, 0.9124720615519136, 0.851769283253891, 0.8872375895409422, 0.8678844702376947, 0.8924323371500407, 0.8528981677027005, 1.024945208706789, 0.6878493365642145, 1.0189811542677996, 1.002017949864302, 0.9903507464884925, 1.0176024779949449, 0.9487726952572257, 0.9694229906928297, 1.0049023487205362, 0.9753349633998822, 0.9938201539155883, 0.9857248658394481]|  1.3769822120666504|      0.50000000|[309, 44, 0, 22]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       4|[0.8360722908990521, 0.7582938062211037, 0.746876459084352, 0.7667562652565572, 0.8020085966922513, 0.7332530203658938, 0.7856381871103313, 0.7553249021344666, 0.7765789310351551, 0.7384254571811538, 1.057002800663384, 0.3433773015600176, 1.0077870653079124, 0.9869294998324043, 0.9742357188267827, 1.0044118722141604, 0.9155182160451453, 0.9335348531970599, 0.9845286395958478, 0.9695504862685563, 0.9836750839598213, 0.9728667970614943]|  1.2308859825134277|      1.00000000|[351, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | iterate success | actual_k=2
       5|[0.8360722908990521, 0.7582938062211037, 0.746876459084352, 0.7667562652565572, 0.8020085966922513, 0.7332530203658938, 0.7856381871103313, 0.7553249021344666, 0.7765789310351551, 0.7384254571811538, 1.057002800663384, 0.3433773015600176, 1.0077870653079124, 0.9869294998324043, 0.9742357188267827, 1.0044118722141604, 0.9155182160451453, 0.9335348531970599, 0.9845286395958478, 0.9695504862685563, 0.9836750839598213, 0.9728667970614943]|  1.2308859825134277|      0.50000000|[491, 70, 0, 35]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       6|[0.7331738690214552, 0.6416869454635704, 0.6236076720036471, 0.6487990569044485, 0.6826340848242577, 0.6215752950799566, 0.6780046322760325, 0.6327217920908906, 0.6525556509789145, 0.634576053258358, 1.0458990344680164, 0.0108940268091656, 0.9891433806473666, 0.9641890582356402, 0.9274146108256723, 0.9800022336885271, 0.9154169087912807, 0.9225001189251478, 0.9480897329729878, 0.9345990284594857, 0.9926410048227514, 0.9615642509285895]|  1.0975555181503296|      1.00000000|[534, 76, 1, 39]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 30 points | iterate success | actual_k=2
       7|[0.7331738690214552, 0.6416869454635704, 0.6236076720036471, 0.6487990569044485, 0.6826340848242577, 0.6215752950799566, 0.6780046322760325, 0.6327217920908906, 0.6525556509789145, 0.634576053258358, 1.0458990344680164, 0.0108940268091656, 0.9891433806473666, 0.9641890582356402, 0.9274146108256723, 0.9800022336885271, 0.9154169087912807, 0.9225001189251478, 0.9480897329729878, 0.9345990284594857, 0.9926410048227514, 0.9615642509285895]|  1.0975555181503296|      0.50000000|[674, 96, 1, 49]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       8|[0.6093854514789128, 0.5249639222962016, 0.5096765183694979, 0.5366960108772769, 0.5667435982283942, 0.5046182428494564, 0.5645018381561829, 0.5196416053252364, 0.5380888069647191, 0.5253408496510659, 1.0610044539969092, -0.3239334768137382, 0.9717379266979743, 0.947583720960304, 0.9064135535766448, 0.9646105768210654, 0.8831337468667877, 0.8768992337275248, 0.9255161692131791, 0.9286599570934819, 0.976925062855721, 0.94805621617174]|  0.9757300615310669|      1.00000000|[730, 104, 1, 53]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | iterate success | actual_k=2
       9|[0.6093854514789128, 0.5249639222962016, 0.5096765183694979, 0.5366960108772769, 0.5667435982283942, 0.5046182428494564, 0.5645018381561829, 0.5196416053252364, 0.5380888069647191, 0.5253408496510659, 1.0610044539969092, -0.3239334768137382, 0.9717379266979743, 0.947583720960304, 0.9064135535766448, 0.9646105768210654, 0.8831337468667877, 0.8768992337275248, 0.9255161692131791, 0.9286599570934819, 0.976925062855721, 0.94805621617174]|  0.9757300615310669|      0.50000000|[874, 124, 5, 67]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | trying quadratic partial model with 58 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 73 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 88 points | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 131 points | exploitation failed, decreasing delta | actual_k=2
      10|[0.6093854514789128, 0.5249639222962016, 0.5096765183694979, 0.5366960108772769, 0.5667435982283942, 0.5046182428494564, 0.5645018381561829, 0.5196416053252364, 0.5380888069647191, 0.5253408496510659, 1.0610044539969092, -0.3239334768137382, 0.9717379266979743, 0.947583720960304, 0.9064135535766448, 0.9646105768210654, 0.8831337468667877, 0.8768992337275248, 0.9255161692131791, 0.9286599570934819, 0.976925062855721, 0.94805621617174]|  0.9757300615310669|      0.25000000|[1017, 144, 8, 80]                                                         |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 30 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 45 points | trying quadratic partial model with 59 points | trying quadratic partial model with 73 points | trying quadratic partial model with 87 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 102 points | trying quadratic partial model with 116 points | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=2
