k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8123475437329636, 0.8488325807266528, 1.123130396202517, 1.1103025955197803, 0.9092074992753484, 0.7434375566517529, 0.5214994376253688, 0.2179662051788949]|88905.1612676963704871|      2.00000000|[29, 4, 1, 3]                                                              |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       2|[0.8123475437329636, 0.8488325807266528, 1.123130396202517, 1.1103025955197803, 0.9092074992753484, 0.7434375566517529, 0.5214994376253688, 0.2179662051788949]|88905.1612676963704871|      1.00000000|[58, 8, 1, 5]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.8123475437329636, 0.8488325807266528, 1.123130396202517, 1.1103025955197803, 0.9092074992753484, 0.7434375566517529, 0.5214994376253688, 0.2179662051788949]|88905.1612676963704871|      0.50000000|[86, 12, 1, 7]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      1.00000000|[114, 16, 1, 9]                                                            |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.50000000|[142, 20, 1, 11]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.25000000|[170, 24, 1, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.12500000|[198, 28, 1, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.06250000|[226, 32, 1, 17]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[0.8159096858790165, 0.8260870937893574, 1.1600310533939329, 1.074958583957785, 0.8598464712194543, 0.6664459490154655, 0.3439926065185303, -0.2369911581927922]|330.4080505371093750|      0.03125000|[254, 36, 1, 19]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.8146453825518323, 0.8228588272859237, 1.1663772751134014, 1.0844414001984095, 0.8597160824304637, 0.6705668421948777, 0.354699952378645, -0.2104827070627651]|255.0857238769531250|      0.06250000|[282, 40, 1, 21]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      11|[0.8146453825518323, 0.8228588272859237, 1.1663772751134014, 1.0844414001984095, 0.8597160824304637, 0.6705668421948777, 0.354699952378645, -0.2104827070627651]|255.0857238769531250|      0.03125000|[310, 44, 1, 23]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      12|[0.8146453825518323, 0.8228588272859237, 1.1663772751134014, 1.0844414001984095, 0.8597160824304637, 0.6705668421948777, 0.354699952378645, -0.2104827070627651]|255.0857238769531250|      0.01562500|[338, 48, 1, 25]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      13|[0.8144875542985656, 0.8228187306838254, 1.1658884857845857, 1.0843429262205786, 0.8590516456902635, 0.6682961486867527, 0.3487965459719483, -0.224745166983147]|214.0354524093448845|      0.03125000|[366, 52, 2, 28]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
      14|[0.8144875542985656, 0.8228187306838254, 1.1658884857845857, 1.0843429262205786, 0.8590516456902635, 0.6682961486867527, 0.3487965459719483, -0.224745166983147]|214.0354524093448845|      0.01562500|[395, 56, 2, 30]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      15|[0.8144875542985656, 0.8228187306838254, 1.1658884857845857, 1.0843429262205786, 0.8590516456902635, 0.6682961486867527, 0.3487965459719483, -0.224745166983147]|214.0354524093448845|      0.00781250|[423, 60, 2, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      16|[0.8148200878635684, 0.8230518529834145, 1.1667563918165853, 1.0835187087880935, 0.859211782478542, 0.6697317987519316, 0.3515125044328312, -0.217675904563818]|210.6713256835937500|      0.01562500|[451, 64, 2, 34]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      17|[0.8148200878635684, 0.8230518529834145, 1.1667563918165853, 1.0835187087880935, 0.859211782478542, 0.6697317987519316, 0.3515125044328312, -0.217675904563818]|210.6713256835937500|      0.00781250|[479, 68, 2, 36]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      18|[0.8148200878635684, 0.8230518529834145, 1.1667563918165853, 1.0835187087880935, 0.859211782478542, 0.6697317987519316, 0.3515125044328312, -0.217675904563818]|210.6713256835937500|      0.00390625|[507, 72, 2, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      19|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00781250|[535, 76, 2, 40]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      20|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00390625|[563, 80, 3, 43]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      21|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00195312|[592, 84, 3, 45]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      22|[0.8148836987797069, 0.8230271609961767, 1.1667308084910284, 1.083432951330499, 0.858979081599762, 0.669167767718054, 0.3500611735636296, -0.2212490659334563]|206.6721038818359375|      0.00097656|[620, 88, 3, 47]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      23|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00195312|[648, 92, 3, 49]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      24|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00097656|[676, 96, 3, 51]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      25|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00048828|[704, 100, 3, 53]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      26|[0.8150257717619502, 0.822703578362655, 1.1667507137695998, 1.0831868424019078, 0.8591276680784048, 0.669400900873721, 0.350029675445349, -0.2204181646774718]|206.5270385742187500|      0.00024414|[732, 104, 3, 55]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
