k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[1.0220858882930703, 0.0235239063745395, 0.0102063432382384, 0.0228539717692871, 0.427136701629068, 0.0170706493246137, 0.7975548338601245, 0.0169806937513596, 0.2238356487078281, 0.0182440585140134, 2.689163387039252, 0.0200407111037725, 0.8056068474476378, 0.0167083735079994, 2.268203421022029, 0.0194248757013108, 14.350803459967226, 0.0422169026902464, 12.167705268140352, 0.0314075095618173, 0.2761210450188213, 0.0199578903654177, 0.245981166875785, 0.0185595941744061, 1.1640026439111546, 0.0227421184918721, 0.1809459940340591, 0.0186009642927, 0.1194390402598688, 0.0188021192342246, 3.746181241891765, 0.0203076104266305, 0.8329707880468866, 0.0247909210939988, 0.1585080743667662, 0.0211881195364684, 0.3882413224639424, 0.019293365954781, 0.9211349977208376, 0.0186464540019744, 0.2587976023979651, 0.0220486664562477, 2.0722430989588725, 0.0235262505962625, 1.9477634543855213, 0.018034265761972, 1.4856119127923753, 0.0234680251752225, 0.4784410974793749, 0.0176565238419597, 0.493095072928501, 0.0203040707526693, 0.3262793044594015, 0.0203810648238402, 0.8432362723373308, 0.0169494477344298, 0.4588383571210644, 0.0189905778048213, 0.4907235827903905, 0.0203757568051095, 0.9822350825743812, 0.0178561464740696, -0.0200079474158033, 0.0174279364488093, 0.2645047111907819, 0.0166123983558953]|2335004.2755087544210255|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[1.0220858882930703, 0.0235239063745395, 0.0102063432382384, 0.0228539717692871, 0.427136701629068, 0.0170706493246137, 0.7975548338601245, 0.0169806937513596, 0.2238356487078281, 0.0182440585140134, 2.689163387039252, 0.0200407111037725, 0.8056068474476378, 0.0167083735079994, 2.268203421022029, 0.0194248757013108, 14.350803459967226, 0.0422169026902464, 12.167705268140352, 0.0314075095618173, 0.2761210450188213, 0.0199578903654177, 0.245981166875785, 0.0185595941744061, 1.1640026439111546, 0.0227421184918721, 0.1809459940340591, 0.0186009642927, 0.1194390402598688, 0.0188021192342246, 3.746181241891765, 0.0203076104266305, 0.8329707880468866, 0.0247909210939988, 0.1585080743667662, 0.0211881195364684, 0.3882413224639424, 0.019293365954781, 0.9211349977208376, 0.0186464540019744, 0.2587976023979651, 0.0220486664562477, 2.0722430989588725, 0.0235262505962625, 1.9477634543855213, 0.018034265761972, 1.4856119127923753, 0.0234680251752225, 0.4784410974793749, 0.0176565238419597, 0.493095072928501, 0.0203040707526693, 0.3262793044594015, 0.0203810648238402, 0.8432362723373308, 0.0169494477344298, 0.4588383571210644, 0.0189905778048213, 0.4907235827903905, 0.0203757568051095, 0.9822350825743812, 0.0178561464740696, -0.0200079474158033, 0.0174279364488093, 0.2645047111907819, 0.0166123983558953]|2335004.2755087544210255|      0.03125000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[1.0240529287313966, 0.0239272732042475, 0.0066046293415043, 0.0243657420094166, 0.4291052147853324, 0.013255120847672, 0.8004925258331292, 0.0172274098805318, 0.2245285691193715, 0.0170965572121886, 2.6873425244722102, 0.0193793097238594, 0.8067585359429228, 0.0197922285274242, 2.269003845752435, 0.0226978385422188, 14.34743257709193, 0.0544451818870951, 12.16755420399223, 0.056037458809817, 0.2743532122008978, 0.01729998258721, 0.2452011752974982, 0.0190242219131519, 1.1668112843245346, 0.0217302873275547, 0.1806833349101616, 0.0164500285146047, 0.1193151313956064, 0.0185082972199367, 3.7495672565723677, 0.0246013761416809, 0.8344272964108871, 0.0278655033165214, 0.161034637154691, 0.0202764769419694, 0.3895390199733746, 0.0174584750255229, 0.9227082594203165, 0.0192189802025723, 0.2579931026776103, 0.0213975874148582, 2.070747938805955, 0.0264857073669592, 1.9489388953835334, 0.018636343723932, 1.4877063918127542, 0.0250912912208892, 0.4766686288877175, 0.0176230648895339, 0.492714282672239, 0.0182956367385238, 0.3243024288122202, 0.0222446343284888, 0.8426521076146591, 0.0189555460732728, 0.4592527275375733, 0.0192547439650344, 0.488741449480416, 0.0203434310522551, 0.9827422016572073, 0.0165124515317884, -0.022197965852421, 0.0178060104806892, 0.2643359382315952, 0.0150345580544768]|1897352.3231886362191290|      0.06250000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[1.0240529287313966, 0.0239272732042475, 0.0066046293415043, 0.0243657420094166, 0.4291052147853324, 0.013255120847672, 0.8004925258331292, 0.0172274098805318, 0.2245285691193715, 0.0170965572121886, 2.6873425244722102, 0.0193793097238594, 0.8067585359429228, 0.0197922285274242, 2.269003845752435, 0.0226978385422188, 14.34743257709193, 0.0544451818870951, 12.16755420399223, 0.056037458809817, 0.2743532122008978, 0.01729998258721, 0.2452011752974982, 0.0190242219131519, 1.1668112843245346, 0.0217302873275547, 0.1806833349101616, 0.0164500285146047, 0.1193151313956064, 0.0185082972199367, 3.7495672565723677, 0.0246013761416809, 0.8344272964108871, 0.0278655033165214, 0.161034637154691, 0.0202764769419694, 0.3895390199733746, 0.0174584750255229, 0.9227082594203165, 0.0192189802025723, 0.2579931026776103, 0.0213975874148582, 2.070747938805955, 0.0264857073669592, 1.9489388953835334, 0.018636343723932, 1.4877063918127542, 0.0250912912208892, 0.4766686288877175, 0.0176230648895339, 0.492714282672239, 0.0182956367385238, 0.3243024288122202, 0.0222446343284888, 0.8426521076146591, 0.0189555460732728, 0.4592527275375733, 0.0192547439650344, 0.488741449480416, 0.0203434310522551, 0.9827422016572073, 0.0165124515317884, -0.022197965852421, 0.0178060104806892, 0.2643359382315952, 0.0150345580544768]|1897352.3231886362191290|      0.03125000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[1.026548213687192, 0.0250315097438846, 0.0085261742397651, 0.0235672251399168, 0.4260266422404461, 0.0135898361196873, 0.7993004112537608, 0.0167922341331747, 0.2215900441531789, 0.0168317442165664, 2.6890370358444415, 0.0302868368949632, 0.807821772827176, 0.0201973351522755, 2.267790946903207, 0.024657028627639, 14.347196116719447, 0.0762259861529017, 12.165859957510351, 0.0637628466118996, 0.2733047700992294, 0.0175673839396382, 0.2466888621532242, 0.0204578272316522, 1.165514661386673, 0.0243916498057838, 0.1801090762047746, 0.0162695679883542, 0.1204561860647158, 0.0192588798643887, 3.7523750952212698, 0.0321976791543277, 0.8338343413964532, 0.0325985977230495, 0.1615144901240128, 0.0204330243192601, 0.3884074838652647, 0.0147165693769781, 0.9233410646608566, 0.0163337914399319, 0.2525458846938154, 0.0213872296539595, 2.070001448831663, 0.0269543037067414, 1.9481672305080528, 0.0205156055436751, 1.4920358415398183, 0.0299149229152371, 0.4779635401262968, 0.0162024149486509, 0.4951288194547146, 0.0156987823412907, 0.3241745573006218, 0.0201075281299254, 0.8471992520482834, 0.0193085654137849, 0.4604486746933128, 0.0174168833823589, 0.4854221007198261, 0.0207468784438689, 0.9834564981901773, 0.0178970180916571, -0.0197155220164526, 0.0145534298025383, 0.2637121454331167, 0.0167900556892516]|1688763.9168443439994007|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[1.026548213687192, 0.0250315097438846, 0.0085261742397651, 0.0235672251399168, 0.4260266422404461, 0.0135898361196873, 0.7993004112537608, 0.0167922341331747, 0.2215900441531789, 0.0168317442165664, 2.6890370358444415, 0.0302868368949632, 0.807821772827176, 0.0201973351522755, 2.267790946903207, 0.024657028627639, 14.347196116719447, 0.0762259861529017, 12.165859957510351, 0.0637628466118996, 0.2733047700992294, 0.0175673839396382, 0.2466888621532242, 0.0204578272316522, 1.165514661386673, 0.0243916498057838, 0.1801090762047746, 0.0162695679883542, 0.1204561860647158, 0.0192588798643887, 3.7523750952212698, 0.0321976791543277, 0.8338343413964532, 0.0325985977230495, 0.1615144901240128, 0.0204330243192601, 0.3884074838652647, 0.0147165693769781, 0.9233410646608566, 0.0163337914399319, 0.2525458846938154, 0.0213872296539595, 2.070001448831663, 0.0269543037067414, 1.9481672305080528, 0.0205156055436751, 1.4920358415398183, 0.0299149229152371, 0.4779635401262968, 0.0162024149486509, 0.4951288194547146, 0.0156987823412907, 0.3241745573006218, 0.0201075281299254, 0.8471992520482834, 0.0193085654137849, 0.4604486746933128, 0.0174168833823589, 0.4854221007198261, 0.0207468784438689, 0.9834564981901773, 0.0178970180916571, -0.0197155220164526, 0.0145534298025383, 0.2637121454331167, 0.0167900556892516]|1688763.9168443439994007|      0.03125000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
