k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0868050891732006, -0.0290439060058826, 1.8238624175890221, -0.1105733170906901, 0.0377969386133904, 2.1280007363703484, 0.3504967932716725, 0.0176911434366539, 2.271982183945284, 0.8249158674122447, -0.0329080852678135, 2.1718864214186837, 0.1699336247638382, 0.1585212673099541, 2.324710461922437, 2.649058601511149, -0.0263997925161109, 2.270120752337297, 0.7843751702163161, 0.1124027444402665, 2.271691040287001, 2.4185806653795656, 0.0568932521082253, 2.532310694174219, 14.328665082557801, 0.097854540781641, 2.48690357833747, 12.05747863999783, 0.043676516183502, 2.715619853703034, 0.2102967531716571, 0.012351919060466, 2.756467538417603, 0.3318727808745804, 0.1084902988057532, 2.9123948436152096, 1.1316417880701715, -0.0620785956706083, 3.1413112164225345, 0.2953540459191483, 0.0136078427062726, 3.107586904514057, 0.176602863957895, -0.0570572807618839, 3.359753579283576, 3.6580222394711237, 0.1405220849680845, 3.4800066831508145, 0.8801684503069823, -0.0439871254067031, 3.69888927372964, 0.1063151323470929, -0.1544396245618131, 3.5946847058406255, 0.3462711784372424, 0.079428412384999, 3.8774809491277153, 1.1107320043510558, -0.0910042047396578, 3.8504650382239833, 0.3614346096942784, -0.0526502337091358, 4.022732702919828, 2.0460293939906844, -0.0144905387388325, 4.191658109367623, 1.9441826067795167, 0.1577629004458125, 4.349816751611609, 1.7047290646856337, -0.073119893870052, 4.589450624278588, 0.5362423981500155, 0.1875192600700442, 4.810974067749212, 0.7558156400534456, 0.1429287070139371, 4.798023499980617, 0.2262413689913858, -0.0156549291752565, 4.704910399319478, 0.8070008000032408, 0.2613781564173484, 4.744261037894778, 0.5326637632821692, 0.0594342948413987, 5.262889003969438, 0.5893203683869989, -0.0254441109871947, 5.531225975624379, 0.8189748424050025, 0.2389461345262655, 2.5077714493734438, -0.0577303436424076, -0.0615208979563248, 3.835168160010821, 0.2171162517324468, -0.0359266654553193, 5.181734804929579]|1408394.7236316215712577|      2.00000000|[25, 8, 1, 3]                                                              |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       2|[1.0868050891732006, -0.0290439060058826, 1.8238624175890221, -0.1105733170906901, 0.0377969386133904, 2.1280007363703484, 0.3504967932716725, 0.0176911434366539, 2.271982183945284, 0.8249158674122447, -0.0329080852678135, 2.1718864214186837, 0.1699336247638382, 0.1585212673099541, 2.324710461922437, 2.649058601511149, -0.0263997925161109, 2.270120752337297, 0.7843751702163161, 0.1124027444402665, 2.271691040287001, 2.4185806653795656, 0.0568932521082253, 2.532310694174219, 14.328665082557801, 0.097854540781641, 2.48690357833747, 12.05747863999783, 0.043676516183502, 2.715619853703034, 0.2102967531716571, 0.012351919060466, 2.756467538417603, 0.3318727808745804, 0.1084902988057532, 2.9123948436152096, 1.1316417880701715, -0.0620785956706083, 3.1413112164225345, 0.2953540459191483, 0.0136078427062726, 3.107586904514057, 0.176602863957895, -0.0570572807618839, 3.359753579283576, 3.6580222394711237, 0.1405220849680845, 3.4800066831508145, 0.8801684503069823, -0.0439871254067031, 3.69888927372964, 0.1063151323470929, -0.1544396245618131, 3.5946847058406255, 0.3462711784372424, 0.079428412384999, 3.8774809491277153, 1.1107320043510558, -0.0910042047396578, 3.8504650382239833, 0.3614346096942784, -0.0526502337091358, 4.022732702919828, 2.0460293939906844, -0.0144905387388325, 4.191658109367623, 1.9441826067795167, 0.1577629004458125, 4.349816751611609, 1.7047290646856337, -0.073119893870052, 4.589450624278588, 0.5362423981500155, 0.1875192600700442, 4.810974067749212, 0.7558156400534456, 0.1429287070139371, 4.798023499980617, 0.2262413689913858, -0.0156549291752565, 4.704910399319478, 0.8070008000032408, 0.2613781564173484, 4.744261037894778, 0.5326637632821692, 0.0594342948413987, 5.262889003969438, 0.5893203683869989, -0.0254441109871947, 5.531225975624379, 0.8189748424050025, 0.2389461345262655, 2.5077714493734438, -0.0577303436424076, -0.0615208979563248, 3.835168160010821, 0.2171162517324468, -0.0359266654553193, 5.181734804929579]|1408394.7236316215712577|      1.00000000|[125, 40, 4, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0868050891732006, -0.0290439060058826, 1.8238624175890221, -0.1105733170906901, 0.0377969386133904, 2.1280007363703484, 0.3504967932716725, 0.0176911434366539, 2.271982183945284, 0.8249158674122447, -0.0329080852678135, 2.1718864214186837, 0.1699336247638382, 0.1585212673099541, 2.324710461922437, 2.649058601511149, -0.0263997925161109, 2.270120752337297, 0.7843751702163161, 0.1124027444402665, 2.271691040287001, 2.4185806653795656, 0.0568932521082253, 2.532310694174219, 14.328665082557801, 0.097854540781641, 2.48690357833747, 12.05747863999783, 0.043676516183502, 2.715619853703034, 0.2102967531716571, 0.012351919060466, 2.756467538417603, 0.3318727808745804, 0.1084902988057532, 2.9123948436152096, 1.1316417880701715, -0.0620785956706083, 3.1413112164225345, 0.2953540459191483, 0.0136078427062726, 3.107586904514057, 0.176602863957895, -0.0570572807618839, 3.359753579283576, 3.6580222394711237, 0.1405220849680845, 3.4800066831508145, 0.8801684503069823, -0.0439871254067031, 3.69888927372964, 0.1063151323470929, -0.1544396245618131, 3.5946847058406255, 0.3462711784372424, 0.079428412384999, 3.8774809491277153, 1.1107320043510558, -0.0910042047396578, 3.8504650382239833, 0.3614346096942784, -0.0526502337091358, 4.022732702919828, 2.0460293939906844, -0.0144905387388325, 4.191658109367623, 1.9441826067795167, 0.1577629004458125, 4.349816751611609, 1.7047290646856337, -0.073119893870052, 4.589450624278588, 0.5362423981500155, 0.1875192600700442, 4.810974067749212, 0.7558156400534456, 0.1429287070139371, 4.798023499980617, 0.2262413689913858, -0.0156549291752565, 4.704910399319478, 0.8070008000032408, 0.2613781564173484, 4.744261037894778, 0.5326637632821692, 0.0594342948413987, 5.262889003969438, 0.5893203683869989, -0.0254441109871947, 5.531225975624379, 0.8189748424050025, 0.2389461345262655, 2.5077714493734438, -0.0577303436424076, -0.0615208979563248, 3.835168160010821, 0.2171162517324468, -0.0359266654553193, 5.181734804929579]|1408394.7236316215712577|      0.50000000|[224, 72, 7, 25]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.0175326796645814, -0.0355035098864595, 1.7349099068963199, -0.0833743847276282, 0.0146862593579148, 2.0519355731357813, 0.2964740600788351, 0.0646577693998709, 2.3678499734559186, 0.8476606424431551, -0.0498500691498465, 2.186985978403703, 0.1371892214170291, 0.2236753011649198, 2.3285890159902727, 2.6385304720820706, -0.0208951305390906, 2.3292738156620554, 0.8532977678743937, 0.0910037417468134, 2.354711041057733, 2.469485393710375, -0.0333427987077033, 2.507419312241652, 14.408218065399995, 0.1166981755338457, 2.498552144637993, 12.014117999219636, 0.0994871079657056, 2.7231061560772973, 0.2249000197802023, 0.0212567084545919, 2.774408619447508, 0.3262764941187802, 0.1824828980057728, 2.867482063070948, 1.0770887621574343, -0.007373469004863, 3.188920670520397, 0.3684567839263609, 0.015585335796997, 2.9893622683486525, 0.2067081073241197, -0.0825722703826595, 3.370183326166667, 3.646583003479173, 0.1323335997845194, 3.4687022692041665, 0.888487617078825, -0.1309207573117168, 3.776389469925403, 0.0576772376943088, -0.0906248694947641, 3.6217995670768657, 0.4254541013548153, 0.1305551415722994, 3.882791256566611, 1.1527854158270057, -0.0867479113468914, 3.888314350180097, 0.3469974290940647, -0.0471733523645777, 3.9780478735852625, 2.02008149019071, -0.0333776955503664, 4.186139995783164, 2.036463929243689, 0.1290923948181355, 4.348873875891949, 1.7575949819221417, -0.143074862172125, 4.6051965657035785, 0.571001169136991, 0.2104752811421289, 4.787018091086402, 0.7275763255340222, 0.1515200981679073, 4.754494436566335, 0.1504591227000913, 0.0600858819727527, 4.687841524801321, 0.8767730861807701, 0.1541242829225343, 4.758072916169873, 0.5717858058716052, 0.0685809290938117, 5.243991333330477, 0.5971502772868611, -0.1373464008971444, 5.510411794085506, 0.7511739566001439, 0.1931963130656109, 2.4899904240474346, 0.0554780294324936, -0.0473573794276717, 3.933929796133618, 0.2288472114658011, -0.0576374882785077, 5.158012468621607]|712380.3750000000000000|      1.00000000|[248, 80, 7, 27]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[1.0175326796645814, -0.0355035098864595, 1.7349099068963199, -0.0833743847276282, 0.0146862593579148, 2.0519355731357813, 0.2964740600788351, 0.0646577693998709, 2.3678499734559186, 0.8476606424431551, -0.0498500691498465, 2.186985978403703, 0.1371892214170291, 0.2236753011649198, 2.3285890159902727, 2.6385304720820706, -0.0208951305390906, 2.3292738156620554, 0.8532977678743937, 0.0910037417468134, 2.354711041057733, 2.469485393710375, -0.0333427987077033, 2.507419312241652, 14.408218065399995, 0.1166981755338457, 2.498552144637993, 12.014117999219636, 0.0994871079657056, 2.7231061560772973, 0.2249000197802023, 0.0212567084545919, 2.774408619447508, 0.3262764941187802, 0.1824828980057728, 2.867482063070948, 1.0770887621574343, -0.007373469004863, 3.188920670520397, 0.3684567839263609, 0.015585335796997, 2.9893622683486525, 0.2067081073241197, -0.0825722703826595, 3.370183326166667, 3.646583003479173, 0.1323335997845194, 3.4687022692041665, 0.888487617078825, -0.1309207573117168, 3.776389469925403, 0.0576772376943088, -0.0906248694947641, 3.6217995670768657, 0.4254541013548153, 0.1305551415722994, 3.882791256566611, 1.1527854158270057, -0.0867479113468914, 3.888314350180097, 0.3469974290940647, -0.0471733523645777, 3.9780478735852625, 2.02008149019071, -0.0333776955503664, 4.186139995783164, 2.036463929243689, 0.1290923948181355, 4.348873875891949, 1.7575949819221417, -0.143074862172125, 4.6051965657035785, 0.571001169136991, 0.2104752811421289, 4.787018091086402, 0.7275763255340222, 0.1515200981679073, 4.754494436566335, 0.1504591227000913, 0.0600858819727527, 4.687841524801321, 0.8767730861807701, 0.1541242829225343, 4.758072916169873, 0.5717858058716052, 0.0685809290938117, 5.243991333330477, 0.5971502772868611, -0.1373464008971444, 5.510411794085506, 0.7511739566001439, 0.1931963130656109, 2.4899904240474346, 0.0554780294324936, -0.0473573794276717, 3.933929796133618, 0.2288472114658011, -0.0576374882785077, 5.158012468621607]|712380.3750000000000000|      0.50000000|[356, 116, 8, 37]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.9961840022381775, 0.0342392370000304, 1.755429219207521, -0.1015175005543059, 0.0192187402512746, 1.9926925536327849, 0.2652413182039461, 0.0897207837364773, 2.333769222579435, 0.8155866838851907, -0.1356460037640937, 2.188273252847855, 0.0805281655952431, 0.2739476751663277, 2.3181103246906782, 2.5385022106907575, -0.0797681988402437, 2.341766537060889, 0.9594169848331237, 0.101270673579107, 2.358188776962836, 2.4915895448447998, -0.0993167370350384, 2.4096601116860192, 14.470274569308533, 0.1872829795016837, 2.4078493826083975, 12.02687480545579, 0.1084018751532489, 2.757210736016158, 0.2235777062925382, 0.1039513807213067, 2.7671838322415967, 0.3067098869025727, 0.2180573284645892, 2.8736656222473447, 0.9975828748982655, -0.0115112685774387, 3.1980491112771814, 0.351957058302349, -0.024854199895664, 3.0055534817682723, 0.2640451814946167, -0.0588872754203765, 3.437179133801274, 3.6549282957583134, 0.1656977494093041, 3.4125058237236567, 0.91443039000225, -0.0625152111266721, 3.7846567482025515, 0.0778998669491049, -0.1084924969339776, 3.6770120543236167, 0.4549237445511113, 0.0790760717391208, 3.8403549719128875, 1.0266203666081313, -0.0112154932141907, 3.874789400539857, 0.3709442017636381, 0.0234791942389639, 4.043131940469913, 1.9853190550572848, -0.0175709538372345, 4.16137426435021, 2.1424018732885255, 0.1477045776026066, 4.319002683123701, 1.8393941760139176, -0.1483777615843575, 4.658641419789018, 0.6327336904340198, 0.272973084279071, 4.854741640990046, 0.66409524201994, 0.1531272668016363, 4.69411512942527, 0.1636046582486309, -0.018403444095697, 4.755686300227267, 0.8815329415026597, 0.2212454071789031, 4.7786686036040225, 0.5436762814479227, 0.0970309671828006, 5.22686189633598, 0.5246111120681765, -0.1207972171376432, 5.476598264959824, 0.7514884693572504, 0.1974684630585254, 2.535393086231746, 0.0180243273595755, 0.0414035540125327, 3.842867510355532, 0.2353292232865402, -0.055151319613068, 5.121936410616529]|513184.4687500000000000|      1.00000000|[405, 132, 8, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | iterate success | actual_k=4
       7|[0.9961840022381775, 0.0342392370000304, 1.755429219207521, -0.1015175005543059, 0.0192187402512746, 1.9926925536327849, 0.2652413182039461, 0.0897207837364773, 2.333769222579435, 0.8155866838851907, -0.1356460037640937, 2.188273252847855, 0.0805281655952431, 0.2739476751663277, 2.3181103246906782, 2.5385022106907575, -0.0797681988402437, 2.341766537060889, 0.9594169848331237, 0.101270673579107, 2.358188776962836, 2.4915895448447998, -0.0993167370350384, 2.4096601116860192, 14.470274569308533, 0.1872829795016837, 2.4078493826083975, 12.02687480545579, 0.1084018751532489, 2.757210736016158, 0.2235777062925382, 0.1039513807213067, 2.7671838322415967, 0.3067098869025727, 0.2180573284645892, 2.8736656222473447, 0.9975828748982655, -0.0115112685774387, 3.1980491112771814, 0.351957058302349, -0.024854199895664, 3.0055534817682723, 0.2640451814946167, -0.0588872754203765, 3.437179133801274, 3.6549282957583134, 0.1656977494093041, 3.4125058237236567, 0.91443039000225, -0.0625152111266721, 3.7846567482025515, 0.0778998669491049, -0.1084924969339776, 3.6770120543236167, 0.4549237445511113, 0.0790760717391208, 3.8403549719128875, 1.0266203666081313, -0.0112154932141907, 3.874789400539857, 0.3709442017636381, 0.0234791942389639, 4.043131940469913, 1.9853190550572848, -0.0175709538372345, 4.16137426435021, 2.1424018732885255, 0.1477045776026066, 4.319002683123701, 1.8393941760139176, -0.1483777615843575, 4.658641419789018, 0.6327336904340198, 0.272973084279071, 4.854741640990046, 0.66409524201994, 0.1531272668016363, 4.69411512942527, 0.1636046582486309, -0.018403444095697, 4.755686300227267, 0.8815329415026597, 0.2212454071789031, 4.7786686036040225, 0.5436762814479227, 0.0970309671828006, 5.22686189633598, 0.5246111120681765, -0.1207972171376432, 5.476598264959824, 0.7514884693572504, 0.1974684630585254, 2.535393086231746, 0.0180243273595755, 0.0414035540125327, 3.842867510355532, 0.2353292232865402, -0.055151319613068, 5.121936410616529]|513184.4687500000000000|      0.50000000|[515, 168, 10, 52]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.081452774792347, 0.0981604037398715, 1.7764096396703353, -0.0829485194113318, 0.0370589516035929, 1.9659564643220726, 0.2518391460109955, 0.1776712522132935, 2.3315643182458636, 0.8261859426121343, -0.173627500043809, 2.185013398751876, -0.0153408182791895, 0.2469036990976171, 2.2621324291120914, 2.501945743325435, -0.0599838139397135, 2.379738209412671, 0.8919807075845775, 0.1577401219782051, 2.4492377815658712, 2.530629905517707, -0.0766960834672226, 2.463811708924903, 14.429408137197127, 0.1582366113731583, 2.41238890554504, 11.986435501259448, 0.2132688043403409, 2.74003563322603, 0.0950109773741042, 0.0898818197007501, 2.6939094182637713, 0.2490363371590501, 0.2948228404381822, 2.893970728946205, 0.9765702016474497, -0.0975602257591413, 3.2476282270713694, 0.4322434555287024, -0.116063453076137, 2.9720198764480616, 0.3344790228922029, 0.0094463012622893, 3.3917550930951847, 3.6451826369122604, 0.1787112599738042, 3.358959648642981, 0.9067974014698029, -0.1244412307232884, 3.7445636723378173, 0.0930630007201199, -0.1266634654545245, 3.663582049849462, 0.400815929279473, 0.0675589212811359, 3.7799347370166463, 0.9581159581322035, 0.0468884313331334, 3.9011049094422385, 0.4331440016359998, -0.0021942911679967, 3.979548256544395, 2.0498200781797626, -0.0245577758382462, 4.194170757933136, 2.1074725480588667, 0.0493265536565317, 4.263747205964604, 1.8198643195933262, -0.1576807414836119, 4.7211758012035805, 0.6260687016779884, 0.2960358370737716, 4.930823602551963, 0.6682486545733244, 0.1171653005712379, 4.652286011152447, 0.1685645830065381, -0.032100105527723, 4.815110004786379, 0.9549173117871089, 0.2435215651410765, 4.776930345773623, 0.5902272601308047, 0.1508192246025673, 5.234116852509082, 0.5335912101844541, -0.1279577623978999, 5.537877661801764, 0.7206000141720056, 0.1789789552210144, 2.4843645229776725, -0.0097363409853002, 0.0591298771851847, 3.8781186213193872, 0.2401773046685285, -0.0608869893642432, 5.238880075736919]|374203.9024724885239266|      1.00000000|[539, 176, 11, 55]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       9|[1.081452774792347, 0.0981604037398715, 1.7764096396703353, -0.0829485194113318, 0.0370589516035929, 1.9659564643220726, 0.2518391460109955, 0.1776712522132935, 2.3315643182458636, 0.8261859426121343, -0.173627500043809, 2.185013398751876, -0.0153408182791895, 0.2469036990976171, 2.2621324291120914, 2.501945743325435, -0.0599838139397135, 2.379738209412671, 0.8919807075845775, 0.1577401219782051, 2.4492377815658712, 2.530629905517707, -0.0766960834672226, 2.463811708924903, 14.429408137197127, 0.1582366113731583, 2.41238890554504, 11.986435501259448, 0.2132688043403409, 2.74003563322603, 0.0950109773741042, 0.0898818197007501, 2.6939094182637713, 0.2490363371590501, 0.2948228404381822, 2.893970728946205, 0.9765702016474497, -0.0975602257591413, 3.2476282270713694, 0.4322434555287024, -0.116063453076137, 2.9720198764480616, 0.3344790228922029, 0.0094463012622893, 3.3917550930951847, 3.6451826369122604, 0.1787112599738042, 3.358959648642981, 0.9067974014698029, -0.1244412307232884, 3.7445636723378173, 0.0930630007201199, -0.1266634654545245, 3.663582049849462, 0.400815929279473, 0.0675589212811359, 3.7799347370166463, 0.9581159581322035, 0.0468884313331334, 3.9011049094422385, 0.4331440016359998, -0.0021942911679967, 3.979548256544395, 2.0498200781797626, -0.0245577758382462, 4.194170757933136, 2.1074725480588667, 0.0493265536565317, 4.263747205964604, 1.8198643195933262, -0.1576807414836119, 4.7211758012035805, 0.6260687016779884, 0.2960358370737716, 4.930823602551963, 0.6682486545733244, 0.1171653005712379, 4.652286011152447, 0.1685645830065381, -0.032100105527723, 4.815110004786379, 0.9549173117871089, 0.2435215651410765, 4.776930345773623, 0.5902272601308047, 0.1508192246025673, 5.234116852509082, 0.5335912101844541, -0.1279577623978999, 5.537877661801764, 0.7206000141720056, 0.1789789552210144, 2.4843645229776725, -0.0097363409853002, 0.0591298771851847, 3.8781186213193872, 0.2401773046685285, -0.0608869893642432, 5.238880075736919]|374203.9024724885239266|      0.50000000|[638, 208, 14, 66]                                                         |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 74 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.0902936211310277, 0.1294910215441255, 1.7576968285620171, 0.0132173155844794, 0.0145642527586155, 2.021713768294546, 0.2910414128081558, 0.1186173332192718, 2.3900911882014557, 0.8747628822037663, -0.1683818988478899, 2.166537490168833, -0.0735545767363531, 0.2816142928187021, 2.3308885300884, 2.4456364333968077, -0.0810153100214849, 2.327074441332347, 0.9073165459704882, 0.1672857075689692, 2.4561150302022736, 2.6136580211649765, -0.0613390171930503, 2.478564431856816, 14.442361562404125, 0.1676689341714579, 2.380728476364904, 11.972669533013491, 0.2660805062368096, 2.6799866692784953, 0.0937668739432166, 0.1642879368954157, 2.6504611595631724, 0.2200604900379153, 0.2962732380061091, 2.8507582702500476, 1.0332108687712327, -0.1684638493221184, 3.2519035407544354, 0.3914218117969873, -0.0906463400810625, 2.8953225145240977, 0.437046660388932, 0.0412718577687645, 3.4569841851739596, 3.660199039104325, 0.1848278311170907, 3.40419114954169, 0.9407200472580844, -0.2169601672221391, 3.69539154765944, 0.0895737188162263, -0.1062926311417028, 3.6508049650984855, 0.4107089117591504, 0.0716954040626998, 3.84153268401875, 0.9928682910052581, -0.060170077511617, 3.901878938743647, 0.499568510007269, -0.0938524954865784, 4.056408149506973, 2.1085818651930888, -0.0746151353267085, 4.163622669353652, 2.1170420529081855, 0.0534249881589357, 4.205619142628469, 1.7818719575523845, -0.1554403738347427, 4.656788589558869, 0.6268550137015277, 0.3066339442366588, 4.953750416104173, 0.6136420073785945, 0.1937132437939744, 4.631337929793842, 0.1469176128754876, -0.0398628789483615, 4.807996638826504, 1.0518999957631912, 0.1985028744213331, 4.877518263560177, 0.5345143108984248, 0.2352174505958374, 5.258946066688296, 0.4238940889501114, -0.0674917660724778, 5.571022982596412, 0.6853650615188414, 0.2217428793815868, 2.585492866854924, -0.0278750785708533, 0.0247734737560394, 3.864906829759275, 0.2505512495428496, -0.1583757219382895, 5.2206554937884055]|305148.5000000000000000|      1.00000000|[663, 216, 14, 68]                                                         |  | trying linear partial model with 13 points | iterate success | actual_k=4
