k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2091045228696233, -0.7328330579641926, -1.076167453725385, -0.9643439959329045, -0.8592253324874755, -0.9183087195262101, -1.1057763534241571, -0.8458664669519158, -0.9534062315980122, -1.0399235370158546, -1.068288764924367, -1.050137274929516, -0.8333471136457804, -0.8365135632490779, -0.6883044517124093, -1.0448525151714065, -0.8598738308915389, -0.8553564550369317, -0.7487189723503794, -0.9886010662354084, -0.8627422266962523, -1.0328127823809263, -0.9962148094199278, -1.1537356919724835, -0.9257344589989907, -0.9301414027902015, -0.9253595420733745, -0.6882832106818251, -0.866627596956993, -1.0612847290979863, -0.8929153391443263, -0.98622372192328, -1.1369398249322675, -0.9700736605525389, -1.0417101151355987, -0.928957646714567, -1.0801402040403487, -0.9622678616417272, -0.604582825397748, -0.7546614738421469, -1.0294650594185846, -0.9484009124519016, -0.8939832138242991, -0.9011992496567522, -0.9352248282270974, -0.742717750676767, -1.0561426366010171, -0.9347822279951639, -0.9569144520153567, -1.0551255219559235]|6804.0244140625000000|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[-1.3382937912996242, -0.6663707340171786, -0.6857551543992353, -1.1497127171990411, -0.6264899333505654, -0.6434124374872625, -0.8115808805485627, -0.4811354416938861, -0.5835555563502383, -0.9045483785461584, -1.6394525477704867, -1.2834589955319755, -1.0451317353001368, -1.1324581560483447, -0.693160645244042, -1.0710081026200744, -0.9403269470253057, -0.753706163632802, -0.2241760019746999, -0.8411278952809447, -0.8781290313404159, -1.36344423952316, -0.7920701937138466, -1.031293344516167, -0.733597229116409, -0.7877318047113325, -0.928516070260493, -0.8903461701081594, -0.7414200033315569, -1.259988666187191, -0.7661733377232444, -0.7196393138348142, -0.5715038423031595, -0.5643516732734961, -0.2551756292101834, -0.4077848684011643, -0.9062858917820387, -1.1745844034089001, -0.4933624844681748, -0.7438821131144436, -1.4530725430792075, -1.0811562017239396, -0.9646814084442378, -1.1262613932756165, -0.810934253716575, -0.4580316441799167, -0.7341555408807134, -1.2086414283866644, -0.8596944618516926, -1.2873044301134224]|5659.4101562500000000|      4.00000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       3|[-1.3382937912996242, -0.6663707340171786, -0.6857551543992353, -1.1497127171990411, -0.6264899333505654, -0.6434124374872625, -0.8115808805485627, -0.4811354416938861, -0.5835555563502383, -0.9045483785461584, -1.6394525477704867, -1.2834589955319755, -1.0451317353001368, -1.1324581560483447, -0.693160645244042, -1.0710081026200744, -0.9403269470253057, -0.753706163632802, -0.2241760019746999, -0.8411278952809447, -0.8781290313404159, -1.36344423952316, -0.7920701937138466, -1.031293344516167, -0.733597229116409, -0.7877318047113325, -0.928516070260493, -0.8903461701081594, -0.7414200033315569, -1.259988666187191, -0.7661733377232444, -0.7196393138348142, -0.5715038423031595, -0.5643516732734961, -0.2551756292101834, -0.4077848684011643, -0.9062858917820387, -1.1745844034089001, -0.4933624844681748, -0.7438821131144436, -1.4530725430792075, -1.0811562017239396, -0.9646814084442378, -1.1262613932756165, -0.810934253716575, -0.4580316441799167, -0.7341555408807134, -1.2086414283866644, -0.8596944618516926, -1.2873044301134224]|5659.4101562500000000|      2.00000000|[133, 0, 0, 9]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[-1.160706910070895, -1.269157307808144, -0.4421528950548328, -1.0612931174584475, -0.5530476463783492, -0.9339931317065152, -0.6721526960302527, -1.0471393137868652, -0.7142127727524696, -0.7884453851332727, -1.9647974007569997, -1.5439019737619324, -0.512154863360765, -0.7841080783286857, -0.8052960343996526, -1.1169237892335533, -0.672705407075368, -0.606792223375165, 0.1523701609276201, -0.4336392079874203, -0.4723787913725109, -0.9569371178521875, -1.046271839754348, -0.5458420557183936, -0.8839407876439028, -0.4957321042414375, -0.7871917783604907, -0.6141340182754702, -0.3600568561779615, -1.2296207585102905, -1.0814571330873257, -0.4441865739305348, -0.8980863749757986, -0.0772045875666631, -0.2353284720537115, -0.4327150012661735, -0.8254006953345225, -0.653004858914073, -0.6409659565534006, -0.7293763735807205, -1.2339233728064916, -1.0535412320488458, -0.7699354631533323, -1.0083720793310458, -0.5537189502404962, -0.3646887289594013, -0.83903552016156, -1.1565514879096712, -0.764124191979484, -0.9989985186602439]|4590.3105468750000000|      4.00000000|[177, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
       5|[-1.160706910070895, -1.269157307808144, -0.4421528950548328, -1.0612931174584475, -0.5530476463783492, -0.9339931317065152, -0.6721526960302527, -1.0471393137868652, -0.7142127727524696, -0.7884453851332727, -1.9647974007569997, -1.5439019737619324, -0.512154863360765, -0.7841080783286857, -0.8052960343996526, -1.1169237892335533, -0.672705407075368, -0.606792223375165, 0.1523701609276201, -0.4336392079874203, -0.4723787913725109, -0.9569371178521875, -1.046271839754348, -0.5458420557183936, -0.8839407876439028, -0.4957321042414375, -0.7871917783604907, -0.6141340182754702, -0.3600568561779615, -1.2296207585102905, -1.0814571330873257, -0.4441865739305348, -0.8980863749757986, -0.0772045875666631, -0.2353284720537115, -0.4327150012661735, -0.8254006953345225, -0.653004858914073, -0.6409659565534006, -0.7293763735807205, -1.2339233728064916, -1.0535412320488458, -0.7699354631533323, -1.0083720793310458, -0.5537189502404962, -0.3646887289594013, -0.83903552016156, -1.1565514879096712, -0.764124191979484, -0.9989985186602439]|4590.3105468750000000|      2.00000000|[249, 0, 0, 17]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[-1.0217193964466484, -0.9030325056028992, -0.0117301917810955, -1.165633018912704, -0.6680146467539232, -0.5785750557437456, -0.5805409839976072, -0.8810886891731794, -0.6831468305926544, 0.0692081752831673, -1.9720789115504447, -1.348921608372021, -0.1928231026065415, -0.6880900716151555, -0.7947749585231834, -1.1510701972739015, -0.8656663867985886, -0.6442822901685075, 0.1964915312427785, -0.6090234940403184, -0.6292959032891092, -1.493343627391027, -1.009965566475605, -0.4780406549846519, -1.5088325511956724, -0.0775890529618638, -0.9921536790172933, -0.871444124515323, -0.0799808549257371, -1.435347060303496, -0.8315334220481756, -0.2590514139362813, -0.5289375134140043, -0.2764416532958285, -0.3715852276131143, -0.517577670336961, -0.6841385932466431, -0.4310752623179887, -0.206518936746971, -0.6464682439708433, -1.16624821728709, -0.959080588820358, -0.4514722331838724, -0.9594877063490624, -0.1531777515039855, -0.417743657733149, -0.8725545799769701, -1.3781959444639809, -1.4568912205087026, -0.8259639386898685]|3682.5971679687500000|      4.00000000|[279, 0, 0, 19]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[-1.0217193964466484, -0.9030325056028992, -0.0117301917810955, -1.165633018912704, -0.6680146467539232, -0.5785750557437456, -0.5805409839976072, -0.8810886891731794, -0.6831468305926544, 0.0692081752831673, -1.9720789115504447, -1.348921608372021, -0.1928231026065415, -0.6880900716151555, -0.7947749585231834, -1.1510701972739015, -0.8656663867985886, -0.6442822901685075, 0.1964915312427785, -0.6090234940403184, -0.6292959032891092, -1.493343627391027, -1.009965566475605, -0.4780406549846519, -1.5088325511956724, -0.0775890529618638, -0.9921536790172933, -0.871444124515323, -0.0799808549257371, -1.435347060303496, -0.8315334220481756, -0.2590514139362813, -0.5289375134140043, -0.2764416532958285, -0.3715852276131143, -0.517577670336961, -0.6841385932466431, -0.4310752623179887, -0.206518936746971, -0.6464682439708433, -1.16624821728709, -0.959080588820358, -0.4514722331838724, -0.9594877063490624, -0.1531777515039855, -0.417743657733149, -0.8725545799769701, -1.3781959444639809, -1.4568912205087026, -0.8259639386898685]|3682.5971679687500000|      2.00000000|[351, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[-0.9594004370649176, -0.3628444569760936, -0.4953311305410983, -0.8786160658117854, -0.7490793462597205, -0.4997618570941363, -0.4950689978246267, -0.8122520074566557, -0.7764619370507899, -0.1061948363204337, -1.8920855652664028, -1.4850966926815343, -0.0662206757315739, -0.034922924525516, -0.8070710539113202, -1.0893885207816383, -0.71749115367328, -0.1033532735690855, 0.4776960352224913, -0.2639370304227353, -0.5239692834763464, -1.5296507965708224, -0.857609003733521, -0.7353912121440016, -1.3462161647605848, 0.357637802678565, -0.5127899284058335, -0.5189690214690109, -0.1211802927677169, -1.596704260794614, -1.2813283566511993, -0.2778810039757466, -0.2207104946254216, -0.1456819144301824, -0.129710782004831, -0.8384514169839676, -0.9171570004328334, -0.0717600509526434, 0.3673153557371017, -0.5289610160959513, -1.4712583311666632, -1.0126975168571364, -0.4565655375437748, -0.8577469878817598, -0.2173134943524573, 0.1063506266003343, -0.9881148359599017, -0.939261735122086, -1.403058012308386, -0.6179103162577252]|3006.2915039062500000|      4.00000000|[395, 0, 0, 27]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
       9|[-0.9594004370649176, -0.3628444569760936, -0.4953311305410983, -0.8786160658117854, -0.7490793462597205, -0.4997618570941363, -0.4950689978246267, -0.8122520074566557, -0.7764619370507899, -0.1061948363204337, -1.8920855652664028, -1.4850966926815343, -0.0662206757315739, -0.034922924525516, -0.8070710539113202, -1.0893885207816383, -0.71749115367328, -0.1033532735690855, 0.4776960352224913, -0.2639370304227353, -0.5239692834763464, -1.5296507965708224, -0.857609003733521, -0.7353912121440016, -1.3462161647605848, 0.357637802678565, -0.5127899284058335, -0.5189690214690109, -0.1211802927677169, -1.596704260794614, -1.2813283566511993, -0.2778810039757466, -0.2207104946254216, -0.1456819144301824, -0.129710782004831, -0.8384514169839676, -0.9171570004328334, -0.0717600509526434, 0.3673153557371017, -0.5289610160959513, -1.4712583311666632, -1.0126975168571364, -0.4565655375437748, -0.8577469878817598, -0.2173134943524573, 0.1063506266003343, -0.9881148359599017, -0.939261735122086, -1.403058012308386, -0.6179103162577252]|3006.2915039062500000|      2.00000000|[467, 0, 0, 32]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[-0.9594004370649176, -0.3628444569760936, -0.4953311305410983, -0.8786160658117854, -0.7490793462597205, -0.4997618570941363, -0.4950689978246267, -0.8122520074566557, -0.7764619370507899, -0.1061948363204337, -1.8920855652664028, -1.4850966926815343, -0.0662206757315739, -0.034922924525516, -0.8070710539113202, -1.0893885207816383, -0.71749115367328, -0.1033532735690855, 0.4776960352224913, -0.2639370304227353, -0.5239692834763464, -1.5296507965708224, -0.857609003733521, -0.7353912121440016, -1.3462161647605848, 0.357637802678565, -0.5127899284058335, -0.5189690214690109, -0.1211802927677169, -1.596704260794614, -1.2813283566511993, -0.2778810039757466, -0.2207104946254216, -0.1456819144301824, -0.129710782004831, -0.8384514169839676, -0.9171570004328334, -0.0717600509526434, 0.3673153557371017, -0.5289610160959513, -1.4712583311666632, -1.0126975168571364, -0.4565655375437748, -0.8577469878817598, -0.2173134943524573, 0.1063506266003343, -0.9881148359599017, -0.939261735122086, -1.403058012308386, -0.6179103162577252]|3006.2915039062500000|      1.00000000|[539, 0, 0, 37]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
