k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[328, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[492, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[654, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[817, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[4.137762321591196, 0.0410140566705476, 0.1786189642301796, 0.0181500180736735, 1.6574521249401577, 0.0190056329192072, 1.1949419550203972, 0.0221701873352564, 0.2945542275058916, 0.0168532902360051, 0.3317620298676238, 0.019187755870295, 0.0834614480179866, 0.0175312241202977, 0.2527567856098217, 0.0198038393315942, 1.3991934906916688, 0.0224509475784913, 1.1685777721335024, 0.0225140886825967, 0.0849627647439513, 0.0228634710338529, 0.1270289334701533, 0.018670164209551, 0.305324156110782, 0.0197368570285082, 0.0989051170311019, 0.0243444758995555, 0.118523778168481, 0.0156133905583732, 0.5451428672846532, 0.0239878636265252, 0.0102183019049076, 0.0207326750014839, 0.0885930516095187, 0.018027521871582, 0.112021650922012, 0.0192429591859508, 0.0400137245184706, 0.0225934679546461, 0.0931538875512462, 0.0197826239413239, 0.2836577933020338, 0.0229460277432888, 0.4170528822714026, 0.0232833036009824, 0.1643824638467698, 0.0166047469555332, 0.0730292700854115, 0.0211819084778108, 0.3176768452046597, 0.0158305466417568, 0.1383535381454041, 0.0216215986154718, 0.2794942106298414, 0.0132640207283308, 0.0655655330738062, 0.0261367833915899, 0.150828235905579, 0.0172330127049309, 0.1961315844126132, 0.0205892691594721, 0.150365135841446, 0.0231713531769293, 0.3902492109869293, 0.0217842565529829]|186213.1250000000000000|      0.06250000|[926, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[4.137762321591196, 0.0410140566705476, 0.1786189642301796, 0.0181500180736735, 1.6574521249401577, 0.0190056329192072, 1.1949419550203972, 0.0221701873352564, 0.2945542275058916, 0.0168532902360051, 0.3317620298676238, 0.019187755870295, 0.0834614480179866, 0.0175312241202977, 0.2527567856098217, 0.0198038393315942, 1.3991934906916688, 0.0224509475784913, 1.1685777721335024, 0.0225140886825967, 0.0849627647439513, 0.0228634710338529, 0.1270289334701533, 0.018670164209551, 0.305324156110782, 0.0197368570285082, 0.0989051170311019, 0.0243444758995555, 0.118523778168481, 0.0156133905583732, 0.5451428672846532, 0.0239878636265252, 0.0102183019049076, 0.0207326750014839, 0.0885930516095187, 0.018027521871582, 0.112021650922012, 0.0192429591859508, 0.0400137245184706, 0.0225934679546461, 0.0931538875512462, 0.0197826239413239, 0.2836577933020338, 0.0229460277432888, 0.4170528822714026, 0.0232833036009824, 0.1643824638467698, 0.0166047469555332, 0.0730292700854115, 0.0211819084778108, 0.3176768452046597, 0.0158305466417568, 0.1383535381454041, 0.0216215986154718, 0.2794942106298414, 0.0132640207283308, 0.0655655330738062, 0.0261367833915899, 0.150828235905579, 0.0172330127049309, 0.1961315844126132, 0.0205892691594721, 0.150365135841446, 0.0231713531769293, 0.3902492109869293, 0.0217842565529829]|186213.1250000000000000|      0.03125000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[4.1384512008206835, 0.0533814020958784, 0.180567567979609, 0.0173177870657089, 1.6558207022141846, 0.0307151833090273, 1.1902142056010643, 0.0285762367086008, 0.2937614506170533, 0.0187697588542286, 0.3298707479488099, 0.0218113562335424, 0.0862148601082966, 0.0177403837845676, 0.2509807526310783, 0.0164708490067329, 1.4050793285815673, 0.0287963014892114, 1.168350534760462, 0.0277511524317545, 0.0902024442240381, 0.023697777198668, 0.1286975400562713, 0.0218211688310854, 0.3040165014522856, 0.0192933300601103, 0.0957673538166177, 0.0184835321638743, 0.1173897173239807, 0.0111732884375709, 0.5456345210374716, 0.0327672733630706, 0.0098472768090452, 0.0192748161869243, 0.090706671440054, 0.0158232625310941, 0.1108497418403916, 0.0210763125550275, 0.0430624590327895, 0.0230188158691514, 0.0988088804868709, 0.0201440613930389, 0.2774663566856885, 0.0207601418751517, 0.4214785492622348, 0.0213564133617347, 0.1687316081999747, 0.0169872000890021, 0.0730116889667665, 0.0193507526541819, 0.3236408056799895, 0.0211594235364725, 0.1416075497526737, 0.0207065080965278, 0.2778528134503748, 0.0144567476346472, 0.0662933355590777, 0.0282334597147742, 0.1535904015624872, 0.0137343763297826, 0.1922440911332598, 0.0227066135552667, 0.1459608680276694, 0.0227555485601614, 0.3896767557833609, 0.0225767365280474]|155485.2031250000000000|      0.06250000|[1199, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[4.1384512008206835, 0.0533814020958784, 0.180567567979609, 0.0173177870657089, 1.6558207022141846, 0.0307151833090273, 1.1902142056010643, 0.0285762367086008, 0.2937614506170533, 0.0187697588542286, 0.3298707479488099, 0.0218113562335424, 0.0862148601082966, 0.0177403837845676, 0.2509807526310783, 0.0164708490067329, 1.4050793285815673, 0.0287963014892114, 1.168350534760462, 0.0277511524317545, 0.0902024442240381, 0.023697777198668, 0.1286975400562713, 0.0218211688310854, 0.3040165014522856, 0.0192933300601103, 0.0957673538166177, 0.0184835321638743, 0.1173897173239807, 0.0111732884375709, 0.5456345210374716, 0.0327672733630706, 0.0098472768090452, 0.0192748161869243, 0.090706671440054, 0.0158232625310941, 0.1108497418403916, 0.0210763125550275, 0.0430624590327895, 0.0230188158691514, 0.0988088804868709, 0.0201440613930389, 0.2774663566856885, 0.0207601418751517, 0.4214785492622348, 0.0213564133617347, 0.1687316081999747, 0.0169872000890021, 0.0730116889667665, 0.0193507526541819, 0.3236408056799895, 0.0211594235364725, 0.1416075497526737, 0.0207065080965278, 0.2778528134503748, 0.0144567476346472, 0.0662933355590777, 0.0282334597147742, 0.1535904015624872, 0.0137343763297826, 0.1922440911332598, 0.0227066135552667, 0.1459608680276694, 0.0227555485601614, 0.3896767557833609, 0.0225767365280474]|155485.2031250000000000|      0.03125000|[1362, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[4.140359243078548, 0.0645959458036296, 0.1733318086725203, 0.0167490403290242, 1.652836069180534, 0.0399103025857167, 1.1932029996065963, 0.0365316555082481, 0.2845130756114072, 0.023524736616917, 0.3323204184700731, 0.0245962612816949, 0.0851693380642733, 0.0155189272046629, 0.250374669844371, 0.0196589693361409, 1.4074892763429372, 0.0365197806343433, 1.1694356832018122, 0.0288621544670415, 0.0945762164324054, 0.0230962473841504, 0.1257306837217466, 0.0228190084592795, 0.3011483117459081, 0.0237599024679531, 0.0933692813856218, 0.0145478063849444, 0.1211267262146691, 0.0176412113291123, 0.5476515355146935, 0.032104835742518, 0.0092309566975355, 0.0188322676253062, 0.0942008864606303, 0.0128187675593174, 0.1018303653120281, 0.0220236459077945, 0.040116514122958, 0.0240117927213754, 0.0973969302953779, 0.0226280372348755, 0.2783890116203611, 0.0173143304249589, 0.4198340614082985, 0.0249966016966099, 0.1672696090336259, 0.0166830028283684, 0.071378421293015, 0.0146600066269702, 0.322200474867727, 0.0206322229244551, 0.1421845129342849, 0.0257853693654367, 0.2770574752859149, 0.0207450299116482, 0.062235868392727, 0.0292262739486337, 0.1541990918489914, 0.0137909979640089, 0.1923150894970112, 0.0261662551975525, 0.1475858908357072, 0.0238292660446548, 0.3893592260551098, 0.0206692681630508]|138665.6875000000000000|      0.06250000|[1471, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
