k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[4.0628672066332205, 0.04023975686208, 4.061000465360169, 0.1647555987413725, 0.0163462835534942, 0.1638006794084261, 1.1586583812948124, 0.0220707245739372, 1.1566615725258602, 0.2689494127351585, 0.0166683670331136, 0.2675372877974776, 0.3126385601966423, 0.0242859713172347, 0.3127991782091039, 0.0772842602858882, 0.0207439923467276, 0.0704145557272148, 0.2283186820250396, 0.0132616853954214, 0.2321062129092046, 1.3700289794931957, 0.0204971114076222, 1.3721279254072385, 0.2529856293438102, 0.0198603034281921, 0.2503927913745199, 1.1608359070710306, 0.0183815009150494, 1.1579324970202372, 0.0424954615102022, 0.0184539318373129, 0.0405054450960104, 0.1238077719039096, 0.0210360898640554, 0.1234279947179248, 0.2926976350579815, 0.0223481923288023, 0.2968244681662001, 0.0918162974828753, 0.0229741180860597, 0.0948868164064262, 0.1053089744796632, 0.0178149720149568, 0.1053300349745498, 0.5365311104966929, 0.0198558900549809, 0.5371564303877616, 0.0051629731394315, 0.0208313521368022, 0.002796915662176, 0.0849930059772853, 0.02070104523984, 0.0875594358999394, 0.1019947050000456, 0.0233935569677327, 0.0983955220749328, 0.027990293723974, 0.0210468247871564, 0.0226898102805753, 0.0909694347712811, 0.0201468429794206, 0.0943161298844732, 0.2697474170229894, 0.0191044936063309, 0.2733451737961193, 0.3909204781579124, 0.017973974220461, 0.3920917198169224, 0.1305267389841044, 0.0163069663974012, 0.1288890142548659, 0.0436552577597375, 0.0190473993727047, 0.0426085275873355, 0.2931549133298624, 0.0168268895444577, 0.2986096886745576, 0.0918455968569989, 0.0216079750559341, 0.0940081117573532, 0.2841384558119163, 0.0216909359935896, 0.2766543698471158, 0.0566338257171141, 0.0201520320091778, 0.0576914633858028, 0.1406120050738604, 0.0193121730168918, 0.1469623607446064, 0.1723897167427025, 0.0199335546375015, 0.1692268017016448, 0.1385888391104506, 0.0225505997054334, 0.1403120193065755, 0.3835604918521717, 0.0213647218064696, 0.3790643662521572]|74362.0735327175789280|      0.06250000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[4.057075850371113, 0.0811132757359442, 4.06672884614172, 0.1673081063694161, 0.0162367219471475, 0.1653098590471221, 1.1515882270916098, 0.0267531934971539, 1.1589728761087954, 0.2678623019049881, 0.0109261336692065, 0.2794733845027228, 0.3117038123444287, 0.0259866161434893, 0.3205678780138701, 0.0747096734608645, 0.0174895533145133, 0.0818912619930404, 0.2270175502721711, 0.0099584858482448, 0.2345009263734243, 1.3775214665831472, 0.0270604772270759, 1.3706394831650413, 0.2518716917953199, 0.0199522118129858, 0.250263507925907, 1.1605264368870358, 0.0280762665044107, 1.1582269361305855, 0.0550823618728183, 0.0232064883333046, 0.043460544904629, 0.1255324283900378, 0.0238089724861933, 0.1260384607539236, 0.291729948630834, 0.0235316153535714, 0.302968076008284, 0.0892785163018085, 0.0300424427040742, 0.1012463315746198, 0.0977843909173866, 0.0151115567088577, 0.1090263711449748, 0.5337086487278527, 0.0251542423280666, 0.5389616955160476, 0.0019990403808061, 0.0208520096397363, 0.0008733574101223, 0.0808380041003884, 0.0244043607259298, 0.0870085075618356, 0.1025752174695918, 0.024268090096775, 0.1000883176086687, 0.0204063491562063, 0.0204992773655442, 0.0282830851638806, 0.0963671306984182, 0.0235758681725323, 0.0930995786784223, 0.2652377826340372, 0.018280894040257, 0.2615798608020917, 0.3922466085382429, 0.0182947131642728, 0.3962882439624727, 0.1393297202317927, 0.0162968613321281, 0.1303410457636683, 0.052109688850562, 0.013198895171819, 0.0340381068396026, 0.2909916980085751, 0.0208020853471634, 0.2958427701241896, 0.0857252640278926, 0.0225416987964959, 0.093972296915844, 0.2807066123146092, 0.0203974419624285, 0.2839877519442038, 0.0516046964870875, 0.0197468642301888, 0.0594683569086135, 0.137893204527522, 0.0180953575291007, 0.1442619661626089, 0.1755776211700341, 0.0107357466039995, 0.1646828575925501, 0.1429118686738258, 0.0182994539080577, 0.1456451131279333, 0.3830337328422632, 0.0275931461452033, 0.380076817089391]|36453.4447306008369196|      0.12500000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[4.036884937464887, 0.1648592679940059, 4.0621254860717215, 0.1750299395211801, 0.0108494222493197, 0.1563905334419098, 1.145761530831728, 0.0362136133622082, 1.1657496711242565, 0.2709626795875892, 0.0118615959927726, 0.2796575019167736, 0.304219448190048, 0.0323853783261505, 0.3079836086609217, 0.0804105256010704, 0.006101776971002, 0.0836942048249859, 0.2251945334822825, 0.0066890051292974, 0.2239452938221866, 1.3812736366348453, 0.0293623272039429, 1.3419831225302017, 0.2405887919317789, 0.0251207214176326, 0.2490902772898766, 1.1561871491738729, 0.0426516087406666, 1.1505369584629401, 0.0523478043792709, 0.0454429650526538, 0.0473034813009281, 0.1254179175960085, 0.0232445728380514, 0.1335669639909776, 0.2941062316847848, 0.0367980056951371, 0.2935397497439447, 0.0867179031648566, 0.0381272555161549, 0.0903535926371052, 0.0872015201815265, 0.0128480866464935, 0.1238059609806378, 0.5185883669358489, 0.0210634648982091, 0.5400782105621409, -0.0021878704394645, 0.0102617481047247, -0.0073106183592205, 0.066909415566696, 0.0293660372593609, 0.1097431183949483, 0.102343501846898, 0.0258978046384755, 0.1082562247503872, 0.0204715472483376, 0.0168878002237645, 0.0304415527774836, 0.1000817971999234, 0.0234611512637608, 0.0776531135082133, 0.2686474782765027, 0.0204227559908812, 0.2594421455509363, 0.3980509024141435, 0.027470839796748, 0.3922010968178312, 0.1595425523599217, 0.0133667764590857, 0.1134816788361975, 0.0399701691985036, 0.015176162877865, 0.0335347014748924, 0.2946319998771881, 0.0150513486769656, 0.2868992916766269, 0.0780310844017168, 0.0276940607285456, 0.0878549695868264, 0.2973346686723975, 0.0174213138635862, 0.2928169328281016, 0.0498110905861652, 0.0273384073326103, 0.0681389989110383, 0.1329383469427921, 0.034023131773471, 0.1439165756325105, 0.1767445777242722, 0.0197643734349683, 0.155579031234283, 0.1481632423458828, 0.0314129937930591, 0.14297753830115, 0.36489856988818, 0.0422640096535743, 0.3927819368088822]|17428.6196029041675502|      0.25000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[4.032957528996301, 0.3553808789145509, 4.044137843635864, 0.1664117323176284, 0.0082091384953757, 0.1438658386058842, 1.1266044406627567, 0.0382748416422234, 1.159700063644884, 0.2797604789672791, 0.0350829947532185, 0.2607036134097682, 0.2996364642875709, 0.065760122798139, 0.3150654893120379, 0.0460918169514127, 0.0116552697512166, 0.0794803016597851, 0.2390821182313973, 0.0072945341165418, 0.2185212476505477, 1.382433769865459, 0.0249640167877562, 1.3681457212871486, 0.2232101772453816, 0.0323458597318479, 0.2706987630886866, 1.1745647457339243, 0.0459818858060575, 1.112262891317838, 0.029218258176971, 0.0673665538797771, 0.0266506728517486, 0.1217195763930152, 0.0125737675455304, 0.1294105121680888, 0.2731422383567854, 0.0417435076075168, 0.2511793867486846, 0.1021049336612248, 0.0394180710035884, 0.1003588956492009, 0.11416214935299, 0.0129459271303737, 0.0991125595409156, 0.5230141531936006, 0.0194636375455704, 0.545007398629268, -0.022173173037651, 0.0349527987481195, -0.0144723019411301, 0.0652134229310353, 0.0544838246072837, 0.1322747321372842, 0.0767075974720398, 0.0228430265373744, 0.0916662590370207, 0.0111295099319872, 0.006993793466616, 0.0481001431469261, 0.103868627442892, 0.0256926027420579, 0.0637932452765014, 0.2610378900463518, 0.0080108424740175, 0.2709473381028121, 0.4088519395125662, 0.0318006924565018, 0.3859831953685992, 0.122814182784428, 0.0433165243944558, 0.1276594885636331, 0.0437817747539833, 0.0265059709821082, 0.0231503909736383, 0.2870131252705283, 0.0193547479607267, 0.2991556367429788, 0.0769776022623339, 0.0284088133988177, 0.0959598815662161, 0.3266043299964511, 0.0318588970488017, 0.3064021719523564, 0.0784331480986636, 0.0394003994087132, 0.0480910007050573, 0.1231872649393313, 0.0372717508674318, 0.1554115154602114, 0.1829203468377441, 0.0268584251934507, 0.1396262201951213, 0.127383465087622, 0.0137991252514075, 0.1387481269087835, 0.4014150191505047, 0.0480642946361617, 0.3891254520458781]|7747.4872727519432374|      0.50000000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
      10|[4.02214958856983, 0.606422550615605, 4.062190283708589, 0.1743720999195666, 0.0414320393313641, 0.1753412674118066, 1.2409274994297597, 0.02637510484576, 1.0972394890757198, 0.2317990269611356, 0.024035679013922, 0.2811530249578534, 0.2805142164874215, 0.0873674829134276, 0.3075665478783187, 0.0663772554722319, 0.0919566790945189, 0.0678521468190407, 0.2236478869481967, -0.0219514093390237, 0.242319888546204, 1.3882071922491768, 0.0235836818917752, 1.374102907720412, 0.2487799855236376, -0.0379631148174394, 0.3315920504381603, 1.148970274119701, 0.0491071474349326, 1.0542756759827692, -0.0545406377260517, 0.0927265064713202, -0.0291574301600659, 0.0973223941418488, -0.0462576019964633, 0.1559200099097358, 0.2887592250816736, 0.0127869661252803, 0.3101862049386285, 0.0679103620791534, 0.068476477009484, 0.0709240060859314, 0.1288444481296699, 0.0620396933561638, 0.1762389517856024, 0.5548897112907553, -0.0531720176167509, 0.4727339622687485, -0.0219731618810336, 0.0270440259333435, 0.0405382034570607, 0.0770117875351385, 0.0102659480955442, 0.0920143938131054, 0.1009408052141154, 0.0432242692752528, 0.1581716624492117, 0.0736674875961829, 0.0539268025296798, 0.0524440735794889, 0.0830299156925604, 0.0300146338036633, 0.0392190965024952, 0.3540029492291679, 0.084946916137329, 0.2846958456454245, 0.4122632126781656, 0.0806543082559855, 0.3943179945446682, 0.0779887415379686, 0.023215572237935, 0.1080073561992633, 0.1582941351848373, 0.0198402762579788, 0.0182466252927125, 0.2583053030315371, -0.030314838866998, 0.2647609698193998, 0.1386183187612327, 0.0354937395095706, 0.0954795291357359, 0.3587396436859284, 0.1013892503938759, 0.316742369939311, 0.0467581330636097, 0.0655854690735389, 0.0334923496493224, 0.1355677974036298, 0.0013274303402584, 0.0934722956240627, 0.2327951201821916, 0.0067963815301918, 0.1080492189320952, 0.1813945878867151, -0.0007836340688145, 0.1160669592590716, 0.4986227811183347, 0.0200556970937719, 0.4700274237193897]|4256.4677200555343006|      1.00000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[3.7586826355726686, 1.1919287957419331, 4.147307987869864, 0.0710850309941276, 0.0892963248965419, 0.2799650302172628, 1.2596081697089785, 0.1384270079308857, 1.125448525065861, 0.1293501411558392, 0.0506570468275365, 0.3987044954371178, 0.2011175184801763, 0.1501855639823256, 0.3778105882896529, 0.0167370886833745, 0.124039765439492, 0.1438850475206119, 0.0966046290575922, -0.0994165852341343, 0.1768606339710211, 1.360268024618395, 0.0570834910748936, 1.2807632505829007, 0.3911168886758072, 0.0708195097230926, 0.3732076799555589, 1.131378589059743, 0.2108349818995988, 1.149694548198204, 0.0039076145913514, 0.2394801286790464, 0.0551150319125758, 0.16024400534472, 0.0097898802217231, 0.0690787652598591, 0.3576537877459585, -0.0875852630061141, 0.3497827196526905, 0.141133718032871, 0.0507673579801365, 0.114813127490175, 0.2133968376195536, 0.0930950101801804, 0.1402557149723553, 0.5552551502329159, -0.0936148788751671, 0.5001191639295389, -0.0791063345996501, 0.1453933969982031, 0.0206553697975801, 0.0441045107926539, -0.0481429107769788, 0.1919232545864728, 0.2113798042887429, 0.0389993599587089, 0.0801299693453538, -0.1032990967550382, -0.0547142391041826, -0.0095767323148919, 0.0970394656076499, -0.0706791097348251, 0.0374231497158797, 0.3415198439075999, 0.0810110109322976, 0.1877286104849719, 0.553101890550604, 0.0980286613891872, 0.3924998464328572, 0.1837481417457781, -0.0398293297912432, 0.1246197741018861, 0.1254894530584199, -0.1686322944236259, -0.0349375696297665, 0.2134393055283076, -0.1783589904960634, 0.2951435873532592, 0.1486848851890646, 0.0740045398751327, 0.1197234638693428, 0.3505345683716043, 0.2211926685258508, 0.3897270163731961, 0.162142513526385, 0.183701750470399, 0.0599652514950341, 0.0270391889426541, 0.0278269002531604, 0.1503041438995374, 0.1108101818024945, 0.0438249326390983, 0.0969211443043233, 0.1555807669886496, -0.0140193533846603, 0.0794623610443631, 0.4925674182742099, -0.0286006432070391, 0.4421197526512186]|1709.2028137661477558|      2.00000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
