k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[33, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[65, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.979167810660366, 2.0163953566379615, 1.134911807639521, 0.8392354220314311, 1.0485437686510948, 1.1240736447566744]|  0.6966476440429688|      0.50000000|[97, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[0.979167810660366, 2.0163953566379615, 1.134911807639521, 0.8392354220314311, 1.0485437686510948, 1.1240736447566744]|  0.6966476440429688|      0.25000000|[129, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.979167810660366, 2.0163953566379615, 1.134911807639521, 0.8392354220314311, 1.0485437686510948, 1.1240736447566744]|  0.6966476440429688|      0.12500000|[161, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.056308915349942, 2.0167821918275144, 1.086486508470821, 0.8783585836779882, 1.1063814691652742, 1.074543155679346]|  0.4859403967857361|      0.25000000|[193, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[1.056308915349942, 2.0167821918275144, 1.086486508470821, 0.8783585836779882, 1.1063814691652742, 1.074543155679346]|  0.4859403967857361|      0.12500000|[225, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1218108639268172, 2.0454225637168895, 1.0683282048664806, 0.830004052295742, 1.1946674756124471, 1.0817487230613383]|  0.4089587032794952|      0.25000000|[257, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.1218108639268172, 2.0454225637168895, 1.0683282048664806, 0.830004052295742, 1.1946674756124471, 1.0817487230613383]|  0.4089587032794952|      0.12500000|[289, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.1959551249836888, 2.0352101750788907, 1.0788793908316339, 0.751168208592486, 1.19299803768674, 1.1425280852657385]|  0.3569585978984833|      0.25000000|[321, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      11|[1.3259693767551988, 1.995124011787085, 1.1526509816466537, 0.5736929424483365, 1.2627108709263841, 1.0957328181308752]|  0.3283860683441162|      0.50000000|[353, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
