k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       2|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.25000000|[62, 4, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       3|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.12500000|[93, 6, 3, 9]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       4|[120.0, 0.09203, 0.908, 110.0, 0.1819, 0.8181, 100.0, 0.284, 0.716, 88.0, 0.3051, 0.6949, 86.0, 0.3566, 0.6434, 84.0, 0.468, 0.532, 80.0, 0.6579, 0.3421, 76.0, 0.8763, 0.1237, 886.37, 910.01, 922.52, 926.46, 935.56, 952.83, 975.73]|4345.0997658534724906|      0.06250000|[124, 8, 4, 12]                                                            |  | used linear model with 33 points | iterate failure | actual_k=1
       5|[120.00872697232707, 0.0543938528038394, 0.8779698262253044, 110.00475517714432, 0.1881314843657666, 0.8133793137001097, 100.00089812271526, 0.2740627590124283, 0.7111851422632214, 87.99700064271758, 0.3107632800332993, 0.6868231920747987, 85.9877681453503, 0.3655824105301345, 0.6474313930352689, 83.9992931128671, 0.4611575925053351, 0.5263745060291805, 80.011378849348, 0.6462936161272488, 0.345998240904905, 75.9971195877648, 0.8787684239599199, 0.1279705624892057, 886.3658978678552, 910.0133377302426, 922.5330208542132, 926.4577340024547, 935.5605599253826, 952.8412694490978, 975.7147835273372]|2468.9416171549546561|      0.12500000|[155, 10, 5, 15]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       6|[120.00872697232707, 0.0543938528038394, 0.8779698262253044, 110.00475517714432, 0.1881314843657666, 0.8133793137001097, 100.00089812271526, 0.2740627590124283, 0.7111851422632214, 87.99700064271758, 0.3107632800332993, 0.6868231920747987, 85.9877681453503, 0.3655824105301345, 0.6474313930352689, 83.9992931128671, 0.4611575925053351, 0.5263745060291805, 80.011378849348, 0.6462936161272488, 0.345998240904905, 75.9971195877648, 0.8787684239599199, 0.1279705624892057, 886.3658978678552, 910.0133377302426, 922.5330208542132, 926.4577340024547, 935.5605599253826, 952.8412694490978, 975.7147835273372]|2468.9416171549546561|      0.06250000|[186, 12, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       7|[120.00872697232707, 0.0543938528038394, 0.8779698262253044, 110.00475517714432, 0.1881314843657666, 0.8133793137001097, 100.00089812271526, 0.2740627590124283, 0.7111851422632214, 87.99700064271758, 0.3107632800332993, 0.6868231920747987, 85.9877681453503, 0.3655824105301345, 0.6474313930352689, 83.9992931128671, 0.4611575925053351, 0.5263745060291805, 80.011378849348, 0.6462936161272488, 0.345998240904905, 75.9971195877648, 0.8787684239599199, 0.1279705624892057, 886.3658978678552, 910.0133377302426, 922.5330208542132, 926.4577340024547, 935.5605599253826, 952.8412694490978, 975.7147835273372]|2468.9416171549546561|      0.03125000|[217, 14, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       8|[120.00634512484825, 0.0284327187790344, 0.8677667671576441, 110.00256640106899, 0.1815829598098777, 0.8151143959216612, 100.00209499274116, 0.2721664782742119, 0.7096558651448228, 87.99704345013744, 0.3201057864916008, 0.6877744463235004, 85.98638405822291, 0.3648302403410177, 0.6474121198606436, 84.0005741637469, 0.4606592161753684, 0.5284754289679594, 80.01028548261688, 0.6454387646440536, 0.3474313603441142, 75.99859015811552, 0.8810558159617832, 0.1262915497635786, 886.3653926844614, 910.0102046646487, 922.531099520647, 926.4579880555906, 935.5596262711655, 952.8434826650753, 975.7167808527902]|1818.5089925686104380|      0.06250000|[248, 16, 8, 24]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       9|[120.00403698417246, 0.0263394570276817, 0.8683972561796186, 110.00745692433092, 0.1539830890805586, 0.8090690500455658, 100.00924940603126, 0.2621333302232723, 0.7254744528274154, 88.00786299738276, 0.3352398794494737, 0.680453842250673, 85.98151618376892, 0.3667674985650275, 0.6726516635809711, 84.00347555657598, 0.4722391241107298, 0.5295174466791697, 80.01275853485248, 0.6624475905579688, 0.3587161907098679, 75.98263963850712, 0.8711150293645875, 0.1169974726563074, 886.3581880901079, 910.0149100609359, 922.5164696531684, 926.465970588015, 935.5654317221072, 952.8578261438228, 975.7200137892075]|1413.5740299099857111|      0.12500000|[279, 18, 9, 27]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
      10|[120.00403698417246, 0.0263394570276817, 0.8683972561796186, 110.00745692433092, 0.1539830890805586, 0.8090690500455658, 100.00924940603126, 0.2621333302232723, 0.7254744528274154, 88.00786299738276, 0.3352398794494737, 0.680453842250673, 85.98151618376892, 0.3667674985650275, 0.6726516635809711, 84.00347555657598, 0.4722391241107298, 0.5295174466791697, 80.01275853485248, 0.6624475905579688, 0.3587161907098679, 75.98263963850712, 0.8711150293645875, 0.1169974726563074, 886.3581880901079, 910.0149100609359, 922.5164696531684, 926.465970588015, 935.5654317221072, 952.8578261438228, 975.7200137892075]|1413.5740299099857111|      0.06250000|[310, 20, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      11|[120.01653163227942, -0.0073432937075479, 0.8627816268061537, 110.00395431894721, 0.1506342890601954, 0.785583004475278, 100.01707863569045, 0.2550132502215778, 0.7231071074461785, 88.0242768846899, 0.3513708559854937, 0.6654428707936532, 85.98449087761605, 0.3655999495167722, 0.6761249847039547, 84.00580967906836, 0.4824974779410682, 0.5395721052010505, 80.01008515273847, 0.6770457291021695, 0.376766908739692, 75.97385796236722, 0.8671994060570392, 0.1255712021929516, 886.3536937966043, 910.0142214849067, 922.5104096762612, 926.4613312951749, 935.5679822809705, 952.850614964698, 975.7272886899929]|962.2990669112026580|      0.12500000|[341, 22, 11, 33]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
