k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3747608920950057, 0.0797095312778555, -0.004230393703097, 0.3412320516556853, 0.2813863685060732, 0.2369410940818939, 0.1407433950978369, -0.1597388580050057, -0.3424089535477906, 0.0291293031903155, 0.099735241409874, -0.0846681391623341, 0.0930650738771747, -0.2868813583100472, 0.1484125021073299, 0.0725495723862729, -0.0584381798738602, 0.1477149775037801, -0.1459984815515477, 0.3529909438652921, -0.1685676998119672, 0.3210466598085497]| 13.9616107940673828|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[1.448393822918014, -0.3256764685754965, -0.5001996414831061, 1.0691491357040181, 0.7491343372659003, 0.0494484282352549, 0.5372709607617839, -0.1969092887338129, -0.4400389484070609, 0.0355969734318698, -0.0466453881998893, -0.2037100635290249, 0.7122023530976661, -0.3192665462561836, -0.1463538739074099, -0.2884301103384482, -0.2024033364246837, 0.2898633138412323, -0.2644627261800332, 0.8694323110185675, -0.8889587625033195, 0.2362974067811865]| 12.4698038101196289|      4.00000000|[57, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[1.448393822918014, -0.3256764685754965, -0.5001996414831061, 1.0691491357040181, 0.7491343372659003, 0.0494484282352549, 0.5372709607617839, -0.1969092887338129, -0.4400389484070609, 0.0355969734318698, -0.0466453881998893, -0.2037100635290249, 0.7122023530976661, -0.3192665462561836, -0.1463538739074099, -0.2884301103384482, -0.2024033364246837, 0.2898633138412323, -0.2644627261800332, 0.8694323110185675, -0.8889587625033195, 0.2362974067811865]| 12.4698038101196289|      2.00000000|[199, 28, 2, 16]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 72 points | trying quadratic partial model with 86 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points | trying quadratic partial model with 129 points | exploitation failed, decreasing delta | actual_k=2
       4|[2.095680596301317, 0.2240191633505976, -0.3284667001565649, 1.6790098539239833, 0.6377071721684361, 0.4613085593612457, 1.1767769617511818, -0.6238649444922671, -0.9784833597203122, 0.0791639190228268, -0.0221771806109066, -0.2393779523810561, 0.7206300840945415, 0.3060998297316236, 0.3976404102937326, 0.0542296450538612, -0.1988341134094094, 0.0054110863044644, 0.0676474009664024, 0.5661173562092476, -0.1301429434006721, 0.6195898268707773]| 12.1501045227050781|      4.00000000|[256, 36, 3, 21]                                                           |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 30 points | trying quadratic partial model with 44 points | iterate success | actual_k=2
       5|[2.095680596301317, 0.2240191633505976, -0.3284667001565649, 1.6790098539239833, 0.6377071721684361, 0.4613085593612457, 1.1767769617511818, -0.6238649444922671, -0.9784833597203122, 0.0791639190228268, -0.0221771806109066, -0.2393779523810561, 0.7206300840945415, 0.3060998297316236, 0.3976404102937326, 0.0542296450538612, -0.1988341134094094, 0.0054110863044644, 0.0676474009664024, 0.5661173562092476, -0.1301429434006721, 0.6195898268707773]| 12.1501045227050781|      2.00000000|[397, 56, 4, 32]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 100 points | trying quadratic partial model with 114 points | trying quadratic partial model with 128 points | exploitation failed, decreasing delta | actual_k=2
       6|[2.095680596301317, 0.2240191633505976, -0.3284667001565649, 1.6790098539239833, 0.6377071721684361, 0.4613085593612457, 1.1767769617511818, -0.6238649444922671, -0.9784833597203122, 0.0791639190228268, -0.0221771806109066, -0.2393779523810561, 0.7206300840945415, 0.3060998297316236, 0.3976404102937326, 0.0542296450538612, -0.1988341134094094, 0.0054110863044644, 0.0676474009664024, 0.5661173562092476, -0.1301429434006721, 0.6195898268707773]| 12.1501045227050781|      1.00000000|[537, 76, 4, 42]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       7|[2.095680596301317, 0.2240191633505976, -0.3284667001565649, 1.6790098539239833, 0.6377071721684361, 0.4613085593612457, 1.1767769617511818, -0.6238649444922671, -0.9784833597203122, 0.0791639190228268, -0.0221771806109066, -0.2393779523810561, 0.7206300840945415, 0.3060998297316236, 0.3976404102937326, 0.0542296450538612, -0.1988341134094094, 0.0054110863044644, 0.0676474009664024, 0.5661173562092476, -0.1301429434006721, 0.6195898268707773]| 12.1501045227050781|      0.50000000|[677, 96, 4, 52]                                                           |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       8|[2.095680596301317, 0.2240191633505976, -0.3284667001565649, 1.6790098539239833, 0.6377071721684361, 0.4613085593612457, 1.1767769617511818, -0.6238649444922671, -0.9784833597203122, 0.0791639190228268, -0.0221771806109066, -0.2393779523810561, 0.7206300840945415, 0.3060998297316236, 0.3976404102937326, 0.0542296450538612, -0.1988341134094094, 0.0054110863044644, 0.0676474009664024, 0.5661173562092476, -0.1301429434006721, 0.6195898268707773]| 12.1501045227050781|      0.25000000|[817, 116, 4, 62]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | trying quadratic partial model with 43 points | trying quadratic partial model with 57 points | trying quadratic partial model with 71 points | trying quadratic partial model with 85 points | trying quadratic partial model with 99 points | trying quadratic partial model with 113 points | trying quadratic partial model with 127 points | exploitation failed, decreasing delta | actual_k=2
       9|[2.095680596301317, 0.2240191633505976, -0.3284667001565649, 1.6790098539239833, 0.6377071721684361, 0.4613085593612457, 1.1767769617511818, -0.6238649444922671, -0.9784833597203122, 0.0791639190228268, -0.0221771806109066, -0.2393779523810561, 0.7206300840945415, 0.3060998297316236, 0.3976404102937326, 0.0542296450538612, -0.1988341134094094, 0.0054110863044644, 0.0676474009664024, 0.5661173562092476, -0.1301429434006721, 0.6195898268707773]| 12.1501045227050781|      0.12500000|[960, 136, 7, 75]                                                          |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying quadratic partial model with 58 points | trying quadratic partial model with 72 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 87 points | trying quadratic partial model with 101 points | trying quadratic partial model with 115 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 130 points | exploitation failed, decreasing delta | actual_k=2
      10|[2.035620926287882, 0.2252898724018972, -0.3555233708355059, 1.6095710051565615, 0.6526359358770876, 0.4600628669296034, 1.144903280998881, -0.632313407699625, -0.9864751837213386, 0.0783536203618987, -0.0465562870821587, -0.2185164569603872, 0.6830522890189512, 0.292492989053266, 0.4199864550830941, 0.0587645814307324, -0.1965808604462034, 0.0086216612552796, 0.1025532509437472, 0.5533835287553877, -0.1084659810621513, 0.611009895731567]| 12.1460819244384766|      0.25000000|[1002, 142, 7, 78]                                                         |  | trying linear partial model with 15 points | trying quadratic partial model with 29 points | iterate success | actual_k=2
