k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.1093120011177921, 0.0942203642363356, 0.1021411688366563, 0.0799773273388834, 0.1002191771026061, 0.0931601862088138, 0.0635598161208544, 0.0430232454847035, 0.0571640523994257, 0.0070300942952051]|  1.0826461374605707|      0.25000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       5|[0.1093120011177921, 0.0942203642363356, 0.1021411688366563, 0.0799773273388834, 0.1002191771026061, 0.0931601862088138, 0.0635598161208544, 0.0430232454847035, 0.0571640523994257, 0.0070300942952051]|  1.0826461374605707|      0.12500000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.0455724872093571, 0.0891201302193017, 0.0725965268197756, 0.0516943148958823, 0.04857070883828, 0.0326547109383403, 0.0802841985719104, 0.011313175993605, 0.0242809510928343, 0.0412125265687475]|  0.6491557383170459|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=2
       7|[0.0455724872093571, 0.0891201302193017, 0.0725965268197756, 0.0516943148958823, 0.04857070883828, 0.0326547109383403, 0.0802841985719104, 0.011313175993605, 0.0242809510928343, 0.0412125265687475]|  0.6491557383170459|      0.12500000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.0486268347447495, 0.0580171487411442, 0.1225744853701761, -0.0066755149623152, -0.0082431551713711, -0.0026065347074438, 0.0664204250868262, -0.000268111851867, -0.0107824664794381, -0.0109075064541658]|  0.3442326423427716|      0.25000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       9|[0.0486268347447495, 0.0580171487411442, 0.1225744853701761, -0.0066755149623152, -0.0082431551713711, -0.0026065347074438, 0.0664204250868262, -0.000268111851867, -0.0107824664794381, -0.0109075064541658]|  0.3442326423427716|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.0486268347447495, 0.0580171487411442, 0.1225744853701761, -0.0066755149623152, -0.0082431551713711, -0.0026065347074438, 0.0664204250868262, -0.000268111851867, -0.0107824664794381, -0.0109075064541658]|  0.3442326423427716|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.061876150984558, 0.0680074444879943, 0.1215382906123639, -0.0172046537313267, 0.0050325188068392, 0.0204317834711933, 0.0182421271618028, -0.0039103614646384, 0.009168059837701, -0.0019902395144558]|  0.1645928918267239|      0.12500000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      12|[0.061876150984558, 0.0680074444879943, 0.1215382906123639, -0.0172046537313267, 0.0050325188068392, 0.0204317834711933, 0.0182421271618028, -0.0039103614646384, 0.009168059837701, -0.0019902395144558]|  0.1645928918267239|      0.06250000|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.061876150984558, 0.0680074444879943, 0.1215382906123639, -0.0172046537313267, 0.0050325188068392, 0.0204317834711933, 0.0182421271618028, -0.0039103614646384, 0.009168059837701, -0.0019902395144558]|  0.1645928918267239|      0.03125000|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.061876150984558, 0.0680074444879943, 0.1215382906123639, -0.0172046537313267, 0.0050325188068392, 0.0204317834711933, 0.0182421271618028, -0.0039103614646384, 0.009168059837701, -0.0019902395144558]|  0.1645928918267239|      0.01562500|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[0.0628563141916586, 0.0678927219389369, 0.1128401512596043, -0.0105582480808477, -0.0010718236861409, 0.0139658730237078, 0.0206601827373157, -0.0047403837532514, 0.0066893321538108, -0.0076101498046819]|  0.1497584627224835|      0.03125000|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[0.0628563141916586, 0.0678927219389369, 0.1128401512596043, -0.0105582480808477, -0.0010718236861409, 0.0139658730237078, 0.0206601827373157, -0.0047403837532514, 0.0066893321538108, -0.0076101498046819]|  0.1497584627224835|      0.01562500|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[0.0646231251599936, 0.063669818521492, 0.1040989651089435, -0.0104549694156892, 0.0012654715185262, 0.0069854206533418, 0.0139727969523075, -0.0029630499730239, 0.0007198726429554, -0.0045996790937124]|  0.1129319952551396|      0.03125000|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      18|[0.0646231251599936, 0.063669818521492, 0.1040989651089435, -0.0104549694156892, 0.0012654715185262, 0.0069854206533418, 0.0139727969523075, -0.0029630499730239, 0.0007198726429554, -0.0045996790937124]|  0.1129319952551396|      0.01562500|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      19|[0.0611542179675153, 0.0607617818067404, 0.097855712819033, -0.0118671840507841, -0.0052460318542278, 0.0039159712693974, 0.0043231050808744, 0.0020345352363314, -0.0018844244078336, -0.0021538436406458]|  0.0941583493994006|      0.03125000|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      20|[0.0611542179675153, 0.0607617818067404, 0.097855712819033, -0.0118671840507841, -0.0052460318542278, 0.0039159712693974, 0.0043231050808744, 0.0020345352363314, -0.0018844244078336, -0.0021538436406458]|  0.0941583493994006|      0.01562500|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[0.063102222648547, 0.0563583930375618, 0.0872908739044504, -0.0097089974810725, 0.0011607851774614, 0.0044696191430312, 0.0026820913735589, 0.0010106004982919, 0.004617034206128, -0.006315371804608]|  0.0809869654018079|      0.03125000|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      22|[0.063102222648547, 0.0563583930375618, 0.0872908739044504, -0.0097089974810725, 0.0011607851774614, 0.0044696191430312, 0.0026820913735589, 0.0010106004982919, 0.004617034206128, -0.006315371804608]|  0.0809869654018079|      0.01562500|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      23|[0.0658952415449915, 0.0488354623123357, 0.078767688248872, -0.0161267905069396, -5.6142162343e-05, 0.0051850559708548, -0.0021479717113724, 0.0027094227214454, -0.0009806543293962, -0.0037914785007572]|  0.0682709124669093|      0.03125000|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      24|[0.0658952415449915, 0.0488354623123357, 0.078767688248872, -0.0161267905069396, -5.6142162343e-05, 0.0051850559708548, -0.0021479717113724, 0.0027094227214454, -0.0009806543293962, -0.0037914785007572]|  0.0682709124669093|      0.01562500|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[0.0658952415449915, 0.0488354623123357, 0.078767688248872, -0.0161267905069396, -5.6142162343e-05, 0.0051850559708548, -0.0021479717113724, 0.0027094227214454, -0.0009806543293962, -0.0037914785007572]|  0.0682709124669093|      0.00781250|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      26|[0.0666626670035924, 0.0459130018669431, 0.074559815169411, -0.014369615155421, 0.0001126255849211, 0.0022207751507822, -0.0017361860337456, 0.00233724651667, -9.5097044167e-06, 0.000795996894782]|  0.0587566146753062|      0.01562500|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      27|[0.0666626670035924, 0.0459130018669431, 0.074559815169411, -0.014369615155421, 0.0001126255849211, 0.0022207751507822, -0.0017361860337456, 0.00233724651667, -9.5097044167e-06, 0.000795996894782]|  0.0587566146753062|      0.00781250|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[0.0649423300965786, 0.0450178049862338, 0.0690601358684225, -0.0114056436403472, -0.0030578544199304, 0.0017419266769142, -0.0026936024579204, 0.0033406578674836, 0.001105834813973, -0.0013935023402561]|  0.0523578362261711|      0.01562500|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
