k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|328350.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9706431778120541, 0.8899654885126116, 0.8864963535369259, 1.0946084677955021, 0.9969519429474879, 1.0126081551456527, 1.020234618332664, 1.145626493490824, 1.1444695783973986, 1.0390696019842742, 0.978120862828974, 0.9874683470758491, 1.1650287777073947, 1.041202742653109, 1.0292875903822534, 1.0914174602462932, 0.8957982666680301, 0.8482958741493323, 0.9948280800334495, 0.8959774460031552, 0.7947501037792514, 0.9769021573355952, 1.0530921797036126, 1.0810131651279389, 0.993271408355075, 1.1474831938563712, 1.0803450598939528, 0.9628804457900979, 1.132991376284281, 1.0356016202276745, 1.0645694224604334, 1.1021817509685659, 1.029005002862017, 1.0577237438301685, 1.1762376792752, 1.0352778115059265, 1.0910890642969693, 0.9895739436266887, 1.0042654803446103, 1.1099857315024138, 0.9801951368611955, 1.0324953462494784, 1.052324675291653, 1.0892518327336853, 1.0259901112869065, 1.1257362475322645, 1.1687250086041658, 1.0232526645983284, 1.0308161942308254, 1.196928969818837, 1.1000057893830748, 1.1817622198663265, 1.0713864918238627, 1.015746860262667, 1.0911373704741232, 1.204486437257725, 0.8557993269749763, 1.1004382975031977, 0.9451815511334748, 0.9865454152936641, 1.1005508846799472, 1.1508488328919846, 0.9500565924460822, 1.0332718879695246, 1.022224785409408, 1.0068038777187458, 1.1075237597686027, 0.813999110727041, 0.9956828418479892, 1.06354265326925, 1.0430822693953545, 1.195147753883757, 1.040069597463267, 1.1007865455707688, 1.088802927823743, 1.1133540403774083, 1.0718905146301019, 1.1336983407785102, 1.0211058323299234, 1.0535801020091617, 1.2506337276862523, 1.1176495689152492, 1.1639881351972283, 1.1434742726390832, 1.0836812229391914, 1.0601793789479217, 0.9164159713838239, 1.0548090570414477, 1.0605341925269225, 1.0874661575893516, 1.2281503378712506, 1.0485260974993413, 1.0432066225166872, 1.0456540054187207, 0.9874956768855725, 1.093788516755372, 1.0871320202062158, 1.108996427134721, 0.9322197801627435, 0.9567859399213544]|327057.6250000000000000|      2.00000000|[97, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[0.8080465807855338, 1.0377264199419134, 0.9382944461658234, 1.0749749556062091, 1.0938907567147549, 1.0161989913551426, 0.84462453779882, 1.2247229318937543, 1.2406268995015326, 1.1762041387000368, 0.9158748082443986, 1.0076305830341907, 0.8164697460366845, 1.2743515226372657, 0.836624269594879, 1.5851718314175445, 0.9983087901806594, 1.01185367257677, 0.8159733373920277, 0.92417971024144, 0.8474651814490191, 1.1927458030126852, 1.144017007165051, 1.1616905284576429, 1.1359375858172078, 1.1810878582370359, 1.01982092439482, 1.057217202557876, 1.0483658136095275, 1.0351987861265068, 1.1840569973862962, 1.2265364204381326, 0.9820877507129776, 1.212394454913836, 1.2486100828499447, 0.8680637202892985, 1.4102047633886405, 1.2283701035901013, 0.8932419533177294, 1.5759901845760909, 0.961948028867593, 1.0725843455262605, 1.1928336323976534, 1.33198582206652, 1.0572594416494634, 1.4632832522543278, 1.2860881904120316, 1.1628910061613988, 0.9568679560056418, 1.2127384467129299, 1.231370210570021, 1.5124351069408088, 1.1560898188389401, 1.035414787314401, 1.4125138365787278, 1.2829781084127314, 1.110617003087484, 1.5418900642438245, 1.1679906805047966, 0.9151431588252473, 1.1924539191886485, 0.9152549193203111, 1.099991623584855, 1.3397936639487447, 1.2851804523825234, 1.1629957582604606, 1.292291112639697, 0.8681845824056388, 1.3500604981204951, 1.2174325317629338, 1.5722126446582143, 1.2466870423684853, 0.9081603896356757, 1.0900279388236562, 1.1131665042931955, 1.238562107590925, 0.7773384971474164, 1.1136642450321497, 1.2774875122841158, 1.1170963666118485, 1.702397226245495, 1.5117704057275732, 1.2410848415952496, 1.2116079994917932, 1.25794232622607, 1.1895477004590282, 1.0083097442126752, 1.2967868190634684, 1.3606270152178925, 1.364824802492849, 1.3752009787707984, 1.1438914258909854, 1.0132488052937518, 1.302578175196341, 1.3986342380981962, 1.2083583047704058, 1.2459556532234317, 1.2222925316940052, 1.0082000851196202, 1.2002047524351578]|323753.8750000000000000|      4.00000000|[193, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[0.740434231741965, 1.7792800345856148, 0.778299576555886, 1.5378721375688964, 1.258993051429875, 1.0606887632802244, 1.0137348149802348, 1.3729644605640547, 1.1771078475455805, 0.8139619823297475, 1.0654810314595118, 1.0846359682682694, 1.2093015658299708, 1.4720439907698668, 1.0531683945969932, 1.2338739775682903, 0.9553289626279077, 1.0558480190437929, 1.331964732899227, 0.3783808918165119, 0.8231002971086695, 1.265397836384491, 1.2566039599367373, 0.9403010173580975, 0.9349529864483217, 1.4007764336685318, 1.034906038628359, 1.0847926496188534, 1.6305098436799526, 0.7742670868445083, 0.5744621522255747, 1.4488715119369777, 1.6151430142792504, 2.067899078231764, 1.437232380514641, 1.1599274179597863, 1.148162696547665, 1.0202327040028363, 1.8521045569122014, 1.2020958513658133, 1.9802796373130647, 1.0351099502780754, 0.871393354452452, 1.537789439137072, 1.1145144122914803, 2.3277109417948143, 1.4904499392761308, 1.4552076227583206, 1.1332787656907275, 1.4981062389933066, 1.0816296032934476, 1.6805128210972133, 1.354619758071346, 0.5540853198147544, 1.7400631855762656, 1.272250048803441, 1.6155673534080341, 1.829933163176381, 0.9960974257863268, 0.7482723090727512, 2.2834683875993775, 0.9889871057291947, 0.8941183287413752, 1.5207423823391857, 1.237595506773297, 1.2572769809769222, 1.5541054636853207, 0.610329217243726, 1.4899907836189592, 2.474352880004516, 2.4395234619932467, 1.5417648821506758, 1.795354275851728, 0.8125020346816666, 1.6543004410565596, 1.364465938886034, 0.6581958504381019, 1.052637253049465, 1.8470018945783075, 1.6304219610753545, 1.3592355725117824, 1.3895141245187823, 1.2566654248736402, 1.5309086382030062, 1.5139651637318225, 1.2481374564923196, 0.7021518171889527, 0.9925616556965061, 0.4597883080313814, 1.2927962681206278, 1.2349527954956452, 1.5740983663878718, 1.3334550135432055, 1.070702605356022, 1.5460457789572444, 1.0246315735990592, 1.3758249809487682, 1.1175995420936875, 1.3624049559101703, 1.5332016005956712]|319445.9375000000000000|      8.00000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       4|[0.5847949073712503, 1.8680672693356644, 0.7653216984496797, 1.370245242815909, 1.9354545282712192, 0.5699011569140137, 0.824195522652297, 2.21865249194984, -0.0698015663599756, -0.095821486931794, 1.6249762475836755, 0.8351857003287697, 1.206777546750335, 2.7991735157999873, 0.8439469732983311, 0.7688186810789409, 0.7114867324262947, 1.0532395253366578, -0.2539610193763226, 1.3094649169263963, 0.5174781028775384, 0.8730491628947604, 1.7187741068659603, 0.8389901277507595, 0.3575983851805267, 1.7029681696588646, 1.4433216592788245, 0.1584935657549325, 0.6825632057620916, 0.6050304985684403, 1.0569534359146742, 1.6509185280443313, 1.896168423038051, 2.8799670314451795, 1.8378474638134201, 1.1624267939520279, 3.234043611373089, 1.8638888706798307, 1.3120687653793968, 2.552633830076611, 2.4474938215083624, 1.619973853312997, 1.3052404072385635, 3.131579321705309, 0.5271058006258885, 2.1454110826028088, 0.1949060708711154, 1.7156334751265654, 2.366959866834354, 1.2055530280846893, 2.655024069310688, 1.8286281898147652, 1.4427709073936823, 1.3542946975734247, 2.4599261767741885, 1.0131326582220237, 1.9883025907779583, 1.8900034425230414, 0.1460309256365123, -0.057994224999491, 0.9684355155688806, 1.771971798231259, -0.9979311670914324, 1.570709579652578, 0.9290254375434484, 0.4385160209753708, 2.274094040413671, 0.6425083178022517, 1.2993769126156378, 4.109137364004827, 2.7004405594529155, 3.123890836071749, 1.8379878440712063, -0.2958522095992272, 1.5548106880423092, 2.444599716928921, 0.9481464515054827, 1.1898556926947685, 2.3791201103368027, 3.2482086005809525, 2.7128356281120913, 2.524702958009809, 0.8983182863877961, 2.2571339204793723, 1.6194834061348455, 0.7604481737365201, 2.0608783930103645, 1.3925862737329486, -0.0566137872881073, 2.018952069493526, 1.9029663156737135, 2.5991462508507626, 0.1760782101405804, 1.3809400820845794, 0.8250736455950358, 1.5019250795435721, 0.5207641240900603, 2.088479270334622, 2.025398915835328, 1.0000097242452035]|307588.6250000000000000|     16.00000000|[385, 128, 0, 8]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[-4.049475139899712, 1.6525459820758053, 0.8071635675071688, 0.7871992553312345, 2.0408771281981495, -1.1996085325794517, -0.354909794411735, 0.5779774370554949, 0.8203312206622941, -0.7827650081961328, 1.1890206654942395, 1.7763199470277633, -0.1690001322221006, 4.312360735326123, 1.6036694605614326, 0.2929061551248657, 2.7776209115490818, 0.6898276777189409, -2.3092908268410386, 0.3329121588895126, -0.9379768549193792, 1.7781949347812331, 2.8521718385229433, 3.073376724519267, -2.292924641611063, 2.6374565103226146, 2.1350504413607707, -3.3482903029825986, -1.3423995508998356, 0.234332277813102, 0.2412192418180611, 1.049751144339441, -1.1094454762947539, 2.7804761607426047, 3.39162279553159, 1.829409790614421, 6.432322980597637, 1.7521816728360484, -1.2021344101967237, 3.510616280198358, 2.5628344708469815, 3.8469783216111995, -0.6410383525080094, 2.8629020398154528, -0.7094322041791347, 3.525968958529843, 0.2481105571654635, 3.5239441399389495, 2.335953116143835, -0.2389555016244318, 0.7853900206645512, 1.8215749345574936, -0.7480175073347017, -0.0964865713096574, 3.9739699655084255, -0.4264169438991958, -0.2893147845858823, 0.7662893480969502, -0.9061820995037978, -0.4668662229230003, 2.4371480749453713, 0.556691585105638, -3.6804847039894693, -0.0038318458982425, 0.9980621255112474, 1.567164643277545, 4.827545540092223, -1.5549812764766309, 0.6429141039826922, 6.010932257444344, 3.3967758062686424, 0.8010458136537255, 3.5261916043806014, -1.8939242120452713, 3.292164188544421, 0.0740111560421925, 1.5249986425062856, 1.4091739695920127, 2.619970309991503, 5.736369611015407, 2.5317192494459864, 3.291388316702327, 0.9789410962791152, 1.7708631166313442, 3.575568356706915, 1.6646361981804465, 3.639446385292077, 3.781615822925531, 1.2683819575983803, 3.0540273017530435, 4.672407276125074, 4.678268467862681, 2.6643045634484706, 4.602932754065801, 1.9707987670000169, 1.5610336445983801, 1.6900901053677821, 1.260450723785279, 1.6266442850626883, 1.4327246285215811]|277029.4687500000000000|     32.00000000|[481, 160, 0, 10]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       6|[-4.049475139899712, 1.6525459820758053, 0.8071635675071688, 0.7871992553312345, 2.0408771281981495, -1.1996085325794517, -0.354909794411735, 0.5779774370554949, 0.8203312206622941, -0.7827650081961328, 1.1890206654942395, 1.7763199470277633, -0.1690001322221006, 4.312360735326123, 1.6036694605614326, 0.2929061551248657, 2.7776209115490818, 0.6898276777189409, -2.3092908268410386, 0.3329121588895126, -0.9379768549193792, 1.7781949347812331, 2.8521718385229433, 3.073376724519267, -2.292924641611063, 2.6374565103226146, 2.1350504413607707, -3.3482903029825986, -1.3423995508998356, 0.234332277813102, 0.2412192418180611, 1.049751144339441, -1.1094454762947539, 2.7804761607426047, 3.39162279553159, 1.829409790614421, 6.432322980597637, 1.7521816728360484, -1.2021344101967237, 3.510616280198358, 2.5628344708469815, 3.8469783216111995, -0.6410383525080094, 2.8629020398154528, -0.7094322041791347, 3.525968958529843, 0.2481105571654635, 3.5239441399389495, 2.335953116143835, -0.2389555016244318, 0.7853900206645512, 1.8215749345574936, -0.7480175073347017, -0.0964865713096574, 3.9739699655084255, -0.4264169438991958, -0.2893147845858823, 0.7662893480969502, -0.9061820995037978, -0.4668662229230003, 2.4371480749453713, 0.556691585105638, -3.6804847039894693, -0.0038318458982425, 0.9980621255112474, 1.567164643277545, 4.827545540092223, -1.5549812764766309, 0.6429141039826922, 6.010932257444344, 3.3967758062686424, 0.8010458136537255, 3.5261916043806014, -1.8939242120452713, 3.292164188544421, 0.0740111560421925, 1.5249986425062856, 1.4091739695920127, 2.619970309991503, 5.736369611015407, 2.5317192494459864, 3.291388316702327, 0.9789410962791152, 1.7708631166313442, 3.575568356706915, 1.6646361981804465, 3.639446385292077, 3.781615822925531, 1.2683819575983803, 3.0540273017530435, 4.672407276125074, 4.678268467862681, 2.6643045634484706, 4.602932754065801, 1.9707987670000169, 1.5610336445983801, 1.6900901053677821, 1.260450723785279, 1.6266442850626883, 1.4327246285215811]|277029.4687500000000000|     16.00000000|[625, 208, 1, 14]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       7|[-5.431602522985015, 4.104363578977031, 2.802296900078927, -0.5273392720846802, 4.486076877158304, -2.300833853602932, 1.6278366935142041, -1.2870106941334554, 2.594499255352518, -2.0225299795854808, 4.050566757214593, -0.0318990301655482, -3.1316973970001563, 2.804028627899889, 1.3045579756328611, -0.8196798438787207, 3.4971295428114546, 2.6743768132937635, -2.2645849098770268, 0.1468593077379647, 0.5995716846547683, -1.3126910931228026, 2.0912067396548544, 3.3148816063989717, -2.554101090216201, 2.1918028738682627, 3.766429996190528, -2.2380850234413794, -1.3118775437200585, 0.2731189460600968, 1.013451372917947, -3.001121838542263, -1.357769016520934, 4.486369354896958, 3.5814956373595557, 5.218849359685633, 6.126966643117033, 3.9613160036491113, -1.6666727194874156, 3.077319866399146, 0.7309076901470046, 5.120866607577224, -2.448661479761052, 1.0437504938394038, -3.096402336747986, 2.053134631540471, 1.1275085455707667, 1.4525401215630533, 2.781600756237129, 0.1520660670244825, 1.6313553308853344, 1.6987278287700138, 0.0908875911285029, -0.4097096531435444, 1.8618885519584873, -2.530359734262662, -2.249095622408478, 2.625915534129999, 0.549319524856077, -0.6567635328813898, -0.7924638395506785, -2.710969624828444, -3.484376239471421, -0.9522050629938394, 2.4256547928257164, 1.8242053636109719, 7.577433855990544, -2.7156832369186112, -0.3316900908315357, 4.851525134602982, 4.485070429535448, 1.268754149289482, 5.738201790057596, -3.1024600327468352, 5.071156116547274, -1.3439076708728577, 0.1679397297757375, 3.399042469884316, 1.326857980323716, 9.575519591010485, 2.4782104675084105, 4.6956972259240155, -1.1108623843159937, 0.8495803193445991, 2.4943270811421883, 2.766425828657086, 3.14178313939274, 5.112731185146787, 2.141337505979667, 4.170662833962418, 5.846352245616365, 5.857186431713634, 1.231849710043098, 5.279283862064416, 2.3119916606564312, -0.3854607299390547, 2.8493775506086054, 0.3236370019427799, 1.3126046247458554, 2.3500042687032483]|256205.0781250000000000|     32.00000000|[722, 240, 1, 16]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       8|[-5.316233798144416, 1.584219766445436, 8.33801349611511, 0.8673713899949963, 9.044720013857434, -1.8068017894395942, 1.292384637908294, 1.0910600207419054, 0.0706649961353105, 2.339750377679743, 4.569549004703747, 1.130540013702121, -1.6957494264401698, 0.6172244644702594, 4.649530139628981, -2.4370220423836484, 0.9620827065138164, -0.9095079092027101, -2.3523844446663262, 0.6889893735822344, 1.4720982472247273, 1.469532960395895, 6.129785903846239, 4.946256315653065, -2.2648708352159526, 4.456463373897691, -3.335126914580152, -6.777633558452017, -2.8864699893844756, 2.1574619028431363, -3.711630046376146, -3.611902570294271, -8.340242197465601, -1.2708560718931654, -0.7814151462145551, 4.671655637483504, 0.0457037031523324, 5.978730390921524, -7.525633782511146, 5.791074579623716, 2.5469130436999747, 7.71053149674866, -1.7919916890404353, 2.429139620726877, -0.0940095348195755, -3.5022133258311396, -0.3051259602398788, 5.335667833809204, 0.0514899936600584, -1.9092010595334878, -2.2051529231314886, 3.032096560594403, 3.7008728868225576, -4.209165233418786, 6.543111002898899, -1.164822634675911, -4.267479225167396, -0.1183581699995466, 2.67891716300665, 1.537987522044717, 0.7694354147726261, -8.03926743133968, -5.120946326073543, 2.030962465096164, 5.619024861966603, -4.0688871537831055, 5.822301541458097, -4.839150328706777, 1.7127296589223255, 8.817251160389603, 8.508466535583771, 4.660568659813439, 5.329962925236255, -7.777677088002315, 3.5220097413619573, -1.7551155817981985, -2.616587628760194, 4.110001951917523, 2.1403620199024003, 7.69532835874862, 6.552909609209802, 6.121994133346939, -6.228483122041469, 4.336357666441056, 8.346949872156443, 0.764052543135672, 6.206347848776691, 5.361019479903781, 2.4779384905892052, 8.187565594796425, 10.6950920147567, 7.527368962873689, -2.61723245284068, 6.841220002766007, 6.533995290738195, 0.3834204269236704, 9.303135354214092, 0.573797294288584, 2.0894518849665604, 2.4143930638856177]|187355.6121601442573592|     64.00000000|[818, 272, 2, 19]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       9|[-5.316233798144416, 1.584219766445436, 8.33801349611511, 0.8673713899949963, 9.044720013857434, -1.8068017894395942, 1.292384637908294, 1.0910600207419054, 0.0706649961353105, 2.339750377679743, 4.569549004703747, 1.130540013702121, -1.6957494264401698, 0.6172244644702594, 4.649530139628981, -2.4370220423836484, 0.9620827065138164, -0.9095079092027101, -2.3523844446663262, 0.6889893735822344, 1.4720982472247273, 1.469532960395895, 6.129785903846239, 4.946256315653065, -2.2648708352159526, 4.456463373897691, -3.335126914580152, -6.777633558452017, -2.8864699893844756, 2.1574619028431363, -3.711630046376146, -3.611902570294271, -8.340242197465601, -1.2708560718931654, -0.7814151462145551, 4.671655637483504, 0.0457037031523324, 5.978730390921524, -7.525633782511146, 5.791074579623716, 2.5469130436999747, 7.71053149674866, -1.7919916890404353, 2.429139620726877, -0.0940095348195755, -3.5022133258311396, -0.3051259602398788, 5.335667833809204, 0.0514899936600584, -1.9092010595334878, -2.2051529231314886, 3.032096560594403, 3.7008728868225576, -4.209165233418786, 6.543111002898899, -1.164822634675911, -4.267479225167396, -0.1183581699995466, 2.67891716300665, 1.537987522044717, 0.7694354147726261, -8.03926743133968, -5.120946326073543, 2.030962465096164, 5.619024861966603, -4.0688871537831055, 5.822301541458097, -4.839150328706777, 1.7127296589223255, 8.817251160389603, 8.508466535583771, 4.660568659813439, 5.329962925236255, -7.777677088002315, 3.5220097413619573, -1.7551155817981985, -2.616587628760194, 4.110001951917523, 2.1403620199024003, 7.69532835874862, 6.552909609209802, 6.121994133346939, -6.228483122041469, 4.336357666441056, 8.346949872156443, 0.764052543135672, 6.206347848776691, 5.361019479903781, 2.4779384905892052, 8.187565594796425, 10.6950920147567, 7.527368962873689, -2.61723245284068, 6.841220002766007, 6.533995290738195, 0.3834204269236704, 9.303135354214092, 0.573797294288584, 2.0894518849665604, 2.4143930638856177]|187355.6121601442573592|     32.00000000|[964, 320, 3, 23]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-5.316233798144416, 1.584219766445436, 8.33801349611511, 0.8673713899949963, 9.044720013857434, -1.8068017894395942, 1.292384637908294, 1.0910600207419054, 0.0706649961353105, 2.339750377679743, 4.569549004703747, 1.130540013702121, -1.6957494264401698, 0.6172244644702594, 4.649530139628981, -2.4370220423836484, 0.9620827065138164, -0.9095079092027101, -2.3523844446663262, 0.6889893735822344, 1.4720982472247273, 1.469532960395895, 6.129785903846239, 4.946256315653065, -2.2648708352159526, 4.456463373897691, -3.335126914580152, -6.777633558452017, -2.8864699893844756, 2.1574619028431363, -3.711630046376146, -3.611902570294271, -8.340242197465601, -1.2708560718931654, -0.7814151462145551, 4.671655637483504, 0.0457037031523324, 5.978730390921524, -7.525633782511146, 5.791074579623716, 2.5469130436999747, 7.71053149674866, -1.7919916890404353, 2.429139620726877, -0.0940095348195755, -3.5022133258311396, -0.3051259602398788, 5.335667833809204, 0.0514899936600584, -1.9092010595334878, -2.2051529231314886, 3.032096560594403, 3.7008728868225576, -4.209165233418786, 6.543111002898899, -1.164822634675911, -4.267479225167396, -0.1183581699995466, 2.67891716300665, 1.537987522044717, 0.7694354147726261, -8.03926743133968, -5.120946326073543, 2.030962465096164, 5.619024861966603, -4.0688871537831055, 5.822301541458097, -4.839150328706777, 1.7127296589223255, 8.817251160389603, 8.508466535583771, 4.660568659813439, 5.329962925236255, -7.777677088002315, 3.5220097413619573, -1.7551155817981985, -2.616587628760194, 4.110001951917523, 2.1403620199024003, 7.69532835874862, 6.552909609209802, 6.121994133346939, -6.228483122041469, 4.336357666441056, 8.346949872156443, 0.764052543135672, 6.206347848776691, 5.361019479903781, 2.4779384905892052, 8.187565594796425, 10.6950920147567, 7.527368962873689, -2.61723245284068, 6.841220002766007, 6.533995290738195, 0.3834204269236704, 9.303135354214092, 0.573797294288584, 2.0894518849665604, 2.4143930638856177]|187355.6121601442573592|     16.00000000|[1109, 368, 4, 27]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
