k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[4.06397433174993, 0.0362098280456407, 4.065033824916834, 0.1637801984925025, 0.0162806607347419, 0.1613247515782274, 1.1587978933939782, 0.0190917182689349, 1.1592419220067067, 0.2697106789936385, 0.0231005722334842, 0.2613755416918569, 0.3079067893226144, 0.0186409086714412, 0.3098255190368649, 0.073694850433344, 0.0213209327314071, 0.0708455074261356, 0.225839850376424, 0.0180464973971191, 0.2342032318573419, 1.3702922813523124, 0.0156485419822086, 1.366159546132347, 0.2510120839190004, 0.02024526218731, 0.2549972169733894, 1.1621536635203673, 0.0184533894218404, 1.155209288962832, 0.0453107330613638, 0.0159702141488621, 0.0495654082441118, 0.1224398066756354, 0.0216853751037023, 0.1281042947141802, 0.3002906413105136, 0.0210095364467874, 0.2979369377092047, 0.0902610333071276, 0.0195375580912324, 0.0909285864766733, 0.1124185478359714, 0.0216361173707417, 0.101657461968041, 0.5371540466594968, 0.0161575301470924, 0.5356844204325429, 0.0011254398147467, 0.0172801710908035, -0.0006791105249963, 0.0833289981949799, 0.0191123728387337, 0.08819201690217, 0.1010305102449779, 0.0190185881985254, 0.1009312780164933, 0.0217384835531443, 0.0204747279896463, 0.0257109562705333, 0.1003392908132444, 0.0165015447546403, 0.0993654007275613, 0.2733675930587312, 0.0189629609375556, 0.2725310987201129, 0.3896832786430339, 0.0247128654279599, 0.3920857394172338, 0.1241235858639652, 0.0218107369701932, 0.1288577525158603, 0.04236122206305, 0.0190962849212448, 0.0412198239346829, 0.2945219522927052, 0.0214099543115992, 0.2994297248999674, 0.0887760356359934, 0.0229538979210335, 0.0896525118901115, 0.2783610899655755, 0.0170169593317764, 0.2784192564693588, 0.0576788187860174, 0.0210602089371633, 0.0563087530953077, 0.1465176799708036, 0.0255839599599426, 0.1481052701526007, 0.168882835407614, 0.0133083156593288, 0.1713002827862803, 0.1395338978841964, 0.0185687190979753, 0.1341393775384184, 0.3803667893702228, 0.0172733288399853, 0.3848765371627986]|82753.6444392362318467|      0.06250000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[4.060427183852409, 0.0829758502340536, 4.063307687417503, 0.1606659149768541, 0.0166320987088125, 0.1647553482056031, 1.161230046787225, 0.0165389499364838, 1.1569937098143854, 0.2741393759713412, 0.0245933386076842, 0.2585284094709965, 0.3080381855691592, 0.0138040536536708, 0.3129909898371334, 0.0665552987428795, 0.0173512765964997, 0.0673293259460511, 0.2211436370881665, 0.009815914726148, 0.2362209679947118, 1.3692064940407216, 0.0084414400339615, 1.362256897924861, 0.2492941575389377, 0.0247675146244644, 0.2552819489936799, 1.1702536312477543, 0.0125489492343551, 1.1499116352007277, 0.0405532103461519, 0.0130704621011035, 0.0534568266085536, 0.1236237956446086, 0.0223453009873918, 0.1393884410344789, 0.2990853702200573, 0.0155155572723936, 0.2949608890737681, 0.0911689459801754, 0.0203553913262414, 0.0824800278077106, 0.1119942002598079, 0.0147682137212426, 0.1097943557596427, 0.5331369770653931, 0.0097323307367195, 0.5379882908398506, 0.0013429656226577, 0.0143614059586079, 0.0020211468534677, 0.0889731234688762, 0.0172477694561982, 0.0919758724130546, 0.1014046183495303, 0.0283376507320685, 0.100973016313869, 0.0223677297010742, 0.0132700556880844, 0.0310050835448332, 0.098648807846628, 0.0188547105506927, 0.097137285509834, 0.2794410065831756, 0.0210826022256841, 0.2754897479206821, 0.3887012686123209, 0.0238020799509745, 0.3912039082971267, 0.1240828483941997, 0.0202297748067865, 0.124555462911996, 0.0431878957352288, 0.0211086767032476, 0.0442048113605891, 0.2973930191791945, 0.0259540748981943, 0.3105734850262887, 0.0836280488538815, 0.0238147173200574, 0.097990527653948, 0.283929552344062, 0.0164945121861755, 0.2795854973928498, 0.0639007939066276, 0.0219571138038484, 0.052062799044976, 0.1464212672084813, 0.0259788326857151, 0.147267254032158, 0.1654570987339476, 0.0116977717436116, 0.1743528585597907, 0.1392325032668707, 0.0159527221159793, 0.1296391735978963, 0.3787449664236648, 0.0134415105418167, 0.3853701477962539]|35683.5513544892019127|      0.12500000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       8|[4.058743410298273, 0.1482695414166937, 4.072253997125174, 0.165899701283156, 0.0119987646638996, 0.1684516117354502, 1.1589749508465799, 0.0248495149725918, 1.1546844209761173, 0.2666610015012743, 0.0232992774856817, 0.2516959286549454, 0.3057096347369845, 0.0084907074737237, 0.2940290371733468, 0.0582886487067131, 0.027990867780289, 0.056070961202582, 0.2322456979673622, 0.0316689818238729, 0.2228009146159693, 1.3941042240653865, 0.0092533251188677, 1.3661580137326361, 0.2464854384488085, 0.0213106792571537, 0.2453177199454783, 1.1612267242838878, 0.0183153570329198, 1.1480935785636488, 0.0303736409050278, 0.0083767179181031, 0.050197723594469, 0.1210565655306978, 0.0374049196090193, 0.1282785753857889, 0.3033458806849092, 0.0230495793729514, 0.2859863643556156, 0.0816084792736891, 0.0385950827104793, 0.088307512863636, 0.1161997588548454, 0.025436717614628, 0.0805741468206767, 0.5307303643196605, 0.0057912425433327, 0.544502711009102, 0.0126529939527439, 0.0359594282998892, -0.0049111188700935, 0.0905224897614743, 0.0216559388844876, 0.0944864175469362, 0.1092624514378556, 0.0385836334427805, 0.1235686571808821, 0.0380985500180289, -0.0061119360866372, 0.0344051690548373, 0.0948277264373397, 0.0262279221102888, 0.0911512328411635, 0.3034639165814648, 0.0281389723320843, 0.2812557613046401, 0.3933534888961986, 0.0153717693728987, 0.4065128329407441, 0.134321361349776, 0.024592134011515, 0.1431288624430895, 0.0551558954447256, 0.0141984191362308, 0.0556782401960428, 0.298272735471672, 0.0271086581892789, 0.3122763812794843, 0.0855363125969103, 0.0171161367720597, 0.1015624893923219, 0.3014514898779615, 0.0191235647481125, 0.2883917585411938, 0.0666324320319235, 0.0213211966983585, 0.0441788753211832, 0.1495960213221932, 0.0218223201542605, 0.1423699247440777, 0.1655038436551812, -0.0045842739086136, 0.1715660086700626, 0.1282332762712125, 0.0235615172673557, 0.1047165384850944, 0.3587522385088274, 0.0035988519777301, 0.3628550590911263]|19639.8096712393489724|      0.25000000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[4.034727050948871, 0.2936030054907846, 4.083551092869569, 0.1552391275113586, 0.0123285089240976, 0.1702813510478003, 1.1969929061870137, 0.0642973085199335, 1.1668077331833104, 0.2658056866007205, -0.0072486502105361, 0.2710823821232679, 0.3039789122279575, -0.0071228664416862, 0.2737498069200668, 0.0452783541526626, 0.0618128402367963, 0.0536289516375295, 0.2746852258341979, 0.0294488413603706, 0.2572839238884176, 1.4050356351363298, 0.0029172765934758, 1.3541005718440229, 0.2304263940008148, -0.0172053425751743, 0.24605279811107, 1.157155561809517, 0.0061949904930436, 1.170944584373213, 0.02935126103633, 0.0486992823111367, 0.0344153345462763, 0.1068240133039016, -0.0047287380927716, 0.1048523025466533, 0.2658336226977601, -0.0129174691554661, 0.2708927300489876, 0.0912983758093631, 0.0447103930257163, 0.0832468316536088, 0.1174925556959316, 0.021767122264178, 0.0847261601212679, 0.5463178060111624, 0.0011283104760307, 0.5599623754906637, 0.025088080352352, 0.0307885247861986, 0.0143692436911833, 0.1055531156359852, 0.0295852453487617, 0.129433581899136, 0.1040656499754355, 0.032478697129292, 0.1077672164536902, 0.0317610094734674, 0.0067957274700927, 0.0559542374684434, 0.0878518525638717, 0.0200934590063174, 0.1179615997471085, 0.2932018643740669, 0.0087465792852682, 0.3274509353904539, 0.4184396174903099, 0.0169579894931656, 0.4120313275851614, 0.1277459765078158, 0.0332610874959609, 0.1393847498207355, 0.0792172578868611, 0.0408791662777944, 0.0246465539473279, 0.3188417581619696, 0.0412853932687513, 0.2613325861941378, 0.0986118097083499, 0.0387222551448607, 0.1227631727151747, 0.3237973264145717, 0.0161930861710277, 0.271228299141504, 0.0774445074044899, 0.0339445576716931, 0.0443072090497616, 0.1065032807071249, 0.049069533519722, 0.1379925128205799, 0.1654231021761789, -0.0138169937979686, 0.1549384868845816, 0.1081529050670352, 0.0261551128173121, 0.1042500749089672, 0.3794004850605199, 0.0025031993363376, 0.4034596601879186]|9478.6211475955969945|      0.50000000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
      10|[3.979709311772244, 0.6545433868738415, 4.022190594333966, 0.1558541223595467, 0.0238438254879565, 0.1613977092160246, 1.1770435496608398, 0.0302274710799081, 1.1768710323252622, 0.24557848927517, -0.0155588122863041, 0.2820600128579439, 0.3129971436933917, 0.0264878249232773, 0.2400732043445225, 0.0347511911802357, 0.0547017389031253, 0.1097596842623275, 0.2100474364808296, 0.0298839766914366, 0.290351310523874, 1.4131146389773888, -0.0024278200720967, 1.2473766110492166, 0.282180538104832, -0.0246489942076595, 0.2052840304842223, 1.145650611954672, 0.0093661262287188, 1.1625452386859936, 0.016826794414056, 0.0519505397438622, 0.0578153747149957, 0.1286337130145934, -0.0168521362940782, 0.1395433952293909, 0.2277638533998853, 0.0643363355075485, 0.2297298928733373, 0.0575777553392642, -0.0018895461418108, 0.1119893637754685, 0.1386154518663231, -0.0653907586594836, 0.1148854046721204, 0.5885814614160111, 0.0704562007732134, 0.5604398471087841, 0.010712007579619, 0.0881982148042725, 0.0109798468637225, 0.1555260350854343, 0.0031554630059351, 0.0585985084041423, 0.1105823977341408, 0.0112524639109776, 0.0513254162027679, 0.0413310983506832, -0.0501373282562465, 0.0422578515963627, 0.1250165135848091, 0.0036362107682723, 0.1034371730696785, 0.272991407472501, -0.0078887481380069, 0.2818184561793721, 0.4295499366878632, 0.0075248529236583, 0.4126380374561868, 0.1153121430709567, 0.1155845434621191, 0.1351162740366501, 0.0634309741952201, 0.0916129814387073, 0.0164161577514127, 0.2507678344336317, 0.046283441331901, 0.2870805920160039, 0.0647575063781192, 0.0973749444449884, 0.1135426668857061, 0.296765976831754, 0.0109260204317319, 0.2762374949535409, 0.0959725781349582, 0.0055324777318281, 0.0346779142840552, 0.1117821078446986, 0.0467951941012723, 0.1466821911335447, 0.1505155002376367, -0.0316856950891115, 0.1666532145227534, 0.1355600976308226, 0.0588956487759328, 0.0978130977531164, 0.371455130887471, -0.0587923057258609, 0.402078779548566]|3806.7117975945229773|      1.00000000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[3.7863470874167744, 1.2516548507341527, 3.9046350327004316, 0.0805660465708926, 0.1401419397161707, 0.2552395210493066, 1.0353534311532293, -0.1058667120507469, 1.2276714189261124, 0.2734684910381443, -0.0973298169684545, 0.3416071067048866, 0.360138128586045, 0.0497993451533298, 0.2069861913781184, 0.0380814704170065, -0.0560477629343681, 0.1960199142044452, 0.2033336347440324, -0.0902824349009191, 0.3041296186351425, 1.4713394451747561, 0.1540979910914599, 1.2934302313574844, 0.374926846082125, -0.0827307064566664, 0.0641543760048125, 1.285185419763593, 0.1074802356576233, 1.1865822990377155, 0.0481642239564259, 0.0348753020874403, -0.0043476556147079, 0.1577722916663425, 0.0378023530355193, 0.14269864407775, 0.1430520786162667, -0.0703980656844205, 0.3595433302893301, -0.0330029256772423, -0.0392651698676237, 0.1112925312180512, 0.2322583248740783, -0.1493942579644781, 0.1188424663434092, 0.5012030826055416, 0.0078107960571662, 0.6193049901769935, 0.0042484281118887, 0.1918091595151079, -0.0182791598314604, 0.1091098380448206, 0.1011510346306176, 0.0128032582755658, 0.1132534031397425, 0.0049664875723316, -0.0067786938623953, 0.1265162299596264, 0.0098990898366161, -0.0940123661097335, 0.0866375371384656, 0.1308878648046258, 0.0009744744755275, 0.2994700869388103, -0.0436284098559508, 0.210054394782787, 0.4850774963074364, -0.1219155639257814, 0.3171000182900923, -0.00745853764166, 0.0557942093730286, 0.0846892362891657, 0.0888504837999495, 0.0507804104773107, 0.0918817450533443, 0.248655142662309, -0.0711156261753168, 0.2590312460306866, 0.0658988226557965, -0.0038123000695964, 0.2303795069032673, 0.2396866875986782, 0.0267987903433733, 0.1460856065515239, 0.0338949152717244, -0.0833125476609529, 0.0712853710167477, 0.1979528845679104, 0.0551618043435622, 0.0910690664074594, 0.2085401898153168, 0.0376410779725931, 0.2995332099909289, 0.1393331521117367, 0.131891895458959, 0.0393681185915879, 0.2511878339098325, -0.0090989287479564, 0.4705357443339333]|1572.3842740449913435|      2.00000000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=16
