k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      2.00000000|[119, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      1.00000000|[237, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.50000000|[355, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.25000000|[473, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.12500000|[591, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.06250000|[709, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.03125000|[827, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.01562500|[945, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[0.6985882613186347, 0.0437221038073218, 1.7421822971561083, 0.5285990910650074, -0.1191192412464123, 1.9021975700707654, 1.284201193534412, -0.0319142795709989, 2.0793670216425375, 0.0274695684304555, -0.1482767869810503, 2.169251997094356, 1.182087492922034, 0.0929313311971795, 2.339707189091115, 0.2482216666980392, -0.0469990567052786, 2.3415867908841284, 1.3011518703774463, -0.1366126383974288, 2.3379098851320688, 4.806207634345638, 0.1546255248791186, 2.403187469464978, 0.6522742341123334, 0.0490975689555066, 2.6028103117039607, 4.366568546696837, -0.2112793761310602, 2.794259997164455, 0.2740105193654218, 0.0028464847658597, 2.8477786524362414, 0.1523902492141928, -0.1754287936345993, 2.981250752309581, 0.7544856812801156, -0.0722207765617005, 3.1323734663587546, 0.2090458921050947, 0.0641554579029888, 3.2254494625632786, -0.0749114656700303, -0.1137654313585357, 3.1883885771884883, 1.213214686996289, -0.0384298007241034, 3.2595135759864333, 0.2838835317359036, -0.0534569184860711, 3.7844396346535096, 0.1367195534856187, 0.0685040396153126, 3.900116061508578, 0.1366466385058495, 0.0524394889922304, 3.7339799228460095, 0.5911045305675968, 0.0407635577531389, 3.9516985048680255, 0.2268238386601548, 0.1730129082398322, 3.9457591771851206, 0.8115477506913717, -0.2093499795976626, 4.13230780941884, 1.0106809619883224, 0.2015745873299494, 4.434594881930837, 0.6918343392199275, 0.0509294643318983, 4.438964951490761, 0.3340624383562841, 0.0815908313270651, 4.760564197055868, 0.5033935715794351, 0.0717305381872521, 4.698668512724227, 0.201039984755752, -0.1111382968443149, 4.845829664225613, 0.3527231911859385, -0.1889463291309846, 4.9923591839698584, 0.1021205644122859, -0.0419684013997153, 5.518513760565399, 0.28148468583459, 0.1279210848933628, 5.307006677420475, 0.1642660347588238, -0.0026788874412176, 2.6520316128736177, -0.0014438365979879, 0.1728428109557578, 3.7256477268941603, 0.2777406652843192, -0.0124089823820106, 5.257594316311093]|56287.8593750000000000|      0.00781250|[1063, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[0.698091964692583, 0.0448952899875839, 1.741950349272953, 0.5285358922481829, -0.1192002727720723, 1.9020345332703479, 1.284170908184307, -0.0317052716232178, 2.079555932130026, 0.0269619179633737, -0.1484169136847302, 2.1677794741017387, 1.1817413324027128, 0.0915423927530218, 2.340103114884498, 0.249068767407802, -0.0468736855110543, 2.3414020426697433, 1.3019995916153102, -0.1377360482347552, 2.337520771945656, 4.806375523876662, 0.1529778525226433, 2.4026599486833518, 0.6518992454025789, 0.049553253963731, 2.6031086605310176, 4.3657853615960125, -0.2117480621138578, 2.794671723359637, 0.2733366253987085, 0.0050665279792722, 2.847620804801292, 0.1531154661508361, -0.1752042536765693, 2.9812554528933957, 0.7537994370488986, -0.0717854360388274, 3.131552286411349, 0.2097119679238694, 0.0642419620025134, 3.2251579060371625, -0.0753971262175621, -0.1141375113968366, 3.1887297112031376, 1.2123566578677254, -0.0377542524128414, 3.2589173370829236, 0.2839041269132287, -0.0538613393819276, 3.7840945699158985, 0.1368281499460839, 0.068178978278186, 3.8989268393644925, 0.1367206137703162, 0.0511697338204843, 3.7345665653270195, 0.5910068655284957, 0.0400718291012753, 3.951106471989692, 0.2286477086205316, 0.1728867032734205, 3.9460223389504656, 0.8107376722325975, -0.2100332095877785, 4.131723636870106, 1.0099201805374878, 0.2007256907525745, 4.434955627734309, 0.6922096767537493, 0.0514164463860361, 4.439395664415891, 0.3328818835573703, 0.0822894175700816, 4.761756897359244, 0.5037907862123421, 0.0716325795459515, 4.697434028401696, 0.1986538472715528, -0.1104087884826504, 4.846045752076765, 0.3528822785240039, -0.1885582612893547, 4.992976238586545, 0.1022552543049953, -0.0419079253134382, 5.5189590137823945, 0.2820765678362291, 0.1278587135092688, 5.307391856169951, 0.1654175154306156, -0.0053545459987582, 2.651856015088217, -0.0026038927018352, 0.1719083406415314, 3.727129085883422, 0.2781235220399395, -0.0128815660357877, 5.257662300045826]|53921.9335937500000000|      0.01562500|[1182, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
