k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[61, 4, 1, 5]                                                              |  | used linear model with 65 points | iterate failure | actual_k=1
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[122, 8, 2, 10]                                                            |  | used linear model with 65 points | iterate failure | actual_k=1
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.12500000|[183, 12, 3, 15]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
       4|[-0.0014080349623726, 0.0275280373103249, 0.0051069543290524, 0.0044214200426133, 0.0069583721937159, 0.0058914317194732, 0.0050217589750561, 0.0204219929086348, 0.0126006522560752, 0.0131401072037659, 0.0173456129129432, -0.022557561669069, -0.0103213379333214, 0.0038633334376275, 0.0122310580738056, 0.0085612502624339, -0.0109630715730097, -0.0077884134783069, -0.0100550525136087, -0.0103730982985397, 0.011653303646153, 0.0319527123629636, -0.00825067075037, 0.0135719253324684, 0.0273373061663691, -0.0245449480482351, -0.0074711141913066, -0.0054726867291139, -0.001204366709606, -0.001621376008111, 0.0360557402299813, 0.0198629216429376, -0.0048217946567183, -0.0197919623338628, 0.0296023651759652, 0.0256019621822851, -0.0139672340332568, -0.0004553101482614, -0.0007963813335058, 0.0221457286439771, -0.0062043113369974, 0.0120689005253738, -0.0261702422053949, 0.022906034572094, -0.0078086035779188, 0.0193754883013413, 0.0072587133406975, 0.0091289299208641, 0.0380336005309767, -0.0161396175668532, -0.0060747966159826, 0.0230233815056761, 0.0160894688116958, 0.0168974375171716, 0.0011019708400095, -0.0168824966950269, -0.0131163358659763]|95783.4419422663049772|      0.25000000|[244, 16, 4, 20]                                                           |  | used linear model with 65 points | iterate success | actual_k=1
       5|[-0.0014080349623726, 0.0275280373103249, 0.0051069543290524, 0.0044214200426133, 0.0069583721937159, 0.0058914317194732, 0.0050217589750561, 0.0204219929086348, 0.0126006522560752, 0.0131401072037659, 0.0173456129129432, -0.022557561669069, -0.0103213379333214, 0.0038633334376275, 0.0122310580738056, 0.0085612502624339, -0.0109630715730097, -0.0077884134783069, -0.0100550525136087, -0.0103730982985397, 0.011653303646153, 0.0319527123629636, -0.00825067075037, 0.0135719253324684, 0.0273373061663691, -0.0245449480482351, -0.0074711141913066, -0.0054726867291139, -0.001204366709606, -0.001621376008111, 0.0360557402299813, 0.0198629216429376, -0.0048217946567183, -0.0197919623338628, 0.0296023651759652, 0.0256019621822851, -0.0139672340332568, -0.0004553101482614, -0.0007963813335058, 0.0221457286439771, -0.0062043113369974, 0.0120689005253738, -0.0261702422053949, 0.022906034572094, -0.0078086035779188, 0.0193754883013413, 0.0072587133406975, 0.0091289299208641, 0.0380336005309767, -0.0161396175668532, -0.0060747966159826, 0.0230233815056761, 0.0160894688116958, 0.0168974375171716, 0.0011019708400095, -0.0168824966950269, -0.0131163358659763]|95783.4419422663049772|      0.12500000|[305, 20, 5, 25]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
       6|[-0.0014080349623726, 0.0275280373103249, 0.0051069543290524, 0.0044214200426133, 0.0069583721937159, 0.0058914317194732, 0.0050217589750561, 0.0204219929086348, 0.0126006522560752, 0.0131401072037659, 0.0173456129129432, -0.022557561669069, -0.0103213379333214, 0.0038633334376275, 0.0122310580738056, 0.0085612502624339, -0.0109630715730097, -0.0077884134783069, -0.0100550525136087, -0.0103730982985397, 0.011653303646153, 0.0319527123629636, -0.00825067075037, 0.0135719253324684, 0.0273373061663691, -0.0245449480482351, -0.0074711141913066, -0.0054726867291139, -0.001204366709606, -0.001621376008111, 0.0360557402299813, 0.0198629216429376, -0.0048217946567183, -0.0197919623338628, 0.0296023651759652, 0.0256019621822851, -0.0139672340332568, -0.0004553101482614, -0.0007963813335058, 0.0221457286439771, -0.0062043113369974, 0.0120689005253738, -0.0261702422053949, 0.022906034572094, -0.0078086035779188, 0.0193754883013413, 0.0072587133406975, 0.0091289299208641, 0.0380336005309767, -0.0161396175668532, -0.0060747966159826, 0.0230233815056761, 0.0160894688116958, 0.0168974375171716, 0.0011019708400095, -0.0168824966950269, -0.0131163358659763]|95783.4419422663049772|      0.06250000|[366, 24, 6, 30]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
       7|[0.0091478939502672, 0.0174510932271151, -0.0085071801057066, -0.013166448573664, -0.0004870521736447, 0.0037888008465258, 0.0059945777628084, 0.0067062138871198, -0.0002404578859663, 0.0163838930858824, 0.0061336327984692, -0.0108660928491794, -0.0152312887778722, -0.0018922092968327, 0.0164931672725101, 0.00367778203345, -0.0063436722355665, -0.0093932561513987, -0.011356544453206, -0.0058691359317172, 0.0228033906067882, 0.0263422892807233, -0.0145783054568452, 0.0190764053761468, 0.0262587273027663, -0.0368607914148515, -0.0186945074654378, -0.0046781450518537, -0.0038456975578341, 0.0035913167754038, 0.0580523412474781, 0.0149760086301075, -0.014585883938901, -0.0154695583061123, 0.0436513212523155, 0.0357938804984607, -0.0150217870554607, 0.0015431556924752, -0.0041820052502166, 0.0339897613839628, -0.0125010465597697, 0.0090240148951557, -0.0143607223610414, 0.0360180966734586, -0.0004823347167351, 0.0220022278767756, 0.006287684060885, 0.0053358521900915, 0.0478598572545282, -0.0103048827025525, -0.0069525132405729, 0.0273886608093784, 0.0243617253713825, 0.0199369518385418, 0.0003883361083737, -0.0202770922320284, -0.0047021935972366]|70673.2567917892156402|      0.12500000|[427, 28, 7, 35]                                                           |  | used linear model with 65 points | iterate success | actual_k=1
       8|[0.0330816359873386, 0.0323346010706494, 0.0205962447744315, -0.0090199010653108, 0.0045777334246235, 0.0009950657718292, 0.005180400719384, -0.0003167179000469, 0.0064169097756409, 0.0264438715769233, 0.0367137087444943, -0.0140451513536663, -0.0019050354706477, 0.0103112640281048, 0.0140738084694718, 0.0186953466867835, 0.0159500743800072, -0.022805501073218, -0.0043840753164838, 0.0335577445309623, 0.0137632103819266, 0.0182056223276029, -0.0095355690648452, 0.0131906874168138, 0.0099274705338278, -0.0151301926251714, -0.0103698414036508, 0.011398921590185, -0.0162185146836681, -0.0096897034868776, 0.0666872099710779, 0.0081596144309721, -0.0266498336609058, -0.0142978772138646, 0.0695771205577138, 0.0524651457336052, -0.0084346265856428, -0.0141577872814563, 0.0045005272763044, 0.062660721255013, -0.003153645796171, 0.0031556496958599, -0.0128860120663986, 0.0508820838154299, 0.0368784892049274, 0.0303461833495606, 0.0041845649248698, 0.0068689996682159, 0.0808086925793721, 0.0259919591818299, -0.0263422090867446, 0.0329959250666915, 0.0128277396343249, 0.0228068066301097, 0.0309217586892286, -0.0144603431429327, -0.0191870834114713]|46012.3459625086397864|      0.25000000|[488, 32, 8, 40]                                                           |  | used linear model with 65 points | iterate success | actual_k=1
       9|[0.0330816359873386, 0.0323346010706494, 0.0205962447744315, -0.0090199010653108, 0.0045777334246235, 0.0009950657718292, 0.005180400719384, -0.0003167179000469, 0.0064169097756409, 0.0264438715769233, 0.0367137087444943, -0.0140451513536663, -0.0019050354706477, 0.0103112640281048, 0.0140738084694718, 0.0186953466867835, 0.0159500743800072, -0.022805501073218, -0.0043840753164838, 0.0335577445309623, 0.0137632103819266, 0.0182056223276029, -0.0095355690648452, 0.0131906874168138, 0.0099274705338278, -0.0151301926251714, -0.0103698414036508, 0.011398921590185, -0.0162185146836681, -0.0096897034868776, 0.0666872099710779, 0.0081596144309721, -0.0266498336609058, -0.0142978772138646, 0.0695771205577138, 0.0524651457336052, -0.0084346265856428, -0.0141577872814563, 0.0045005272763044, 0.062660721255013, -0.003153645796171, 0.0031556496958599, -0.0128860120663986, 0.0508820838154299, 0.0368784892049274, 0.0303461833495606, 0.0041845649248698, 0.0068689996682159, 0.0808086925793721, 0.0259919591818299, -0.0263422090867446, 0.0329959250666915, 0.0128277396343249, 0.0228068066301097, 0.0309217586892286, -0.0144603431429327, -0.0191870834114713]|46012.3459625086397864|      0.12500000|[549, 36, 9, 45]                                                           |  | used linear model with 65 points | iterate failure | actual_k=1
      10|[0.0330816359873386, 0.0323346010706494, 0.0205962447744315, -0.0090199010653108, 0.0045777334246235, 0.0009950657718292, 0.005180400719384, -0.0003167179000469, 0.0064169097756409, 0.0264438715769233, 0.0367137087444943, -0.0140451513536663, -0.0019050354706477, 0.0103112640281048, 0.0140738084694718, 0.0186953466867835, 0.0159500743800072, -0.022805501073218, -0.0043840753164838, 0.0335577445309623, 0.0137632103819266, 0.0182056223276029, -0.0095355690648452, 0.0131906874168138, 0.0099274705338278, -0.0151301926251714, -0.0103698414036508, 0.011398921590185, -0.0162185146836681, -0.0096897034868776, 0.0666872099710779, 0.0081596144309721, -0.0266498336609058, -0.0142978772138646, 0.0695771205577138, 0.0524651457336052, -0.0084346265856428, -0.0141577872814563, 0.0045005272763044, 0.062660721255013, -0.003153645796171, 0.0031556496958599, -0.0128860120663986, 0.0508820838154299, 0.0368784892049274, 0.0303461833495606, 0.0041845649248698, 0.0068689996682159, 0.0808086925793721, 0.0259919591818299, -0.0263422090867446, 0.0329959250666915, 0.0128277396343249, 0.0228068066301097, 0.0309217586892286, -0.0144603431429327, -0.0191870834114713]|46012.3459625086397864|      0.06250000|[610, 40, 10, 50]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
      11|[0.0330816359873386, 0.0323346010706494, 0.0205962447744315, -0.0090199010653108, 0.0045777334246235, 0.0009950657718292, 0.005180400719384, -0.0003167179000469, 0.0064169097756409, 0.0264438715769233, 0.0367137087444943, -0.0140451513536663, -0.0019050354706477, 0.0103112640281048, 0.0140738084694718, 0.0186953466867835, 0.0159500743800072, -0.022805501073218, -0.0043840753164838, 0.0335577445309623, 0.0137632103819266, 0.0182056223276029, -0.0095355690648452, 0.0131906874168138, 0.0099274705338278, -0.0151301926251714, -0.0103698414036508, 0.011398921590185, -0.0162185146836681, -0.0096897034868776, 0.0666872099710779, 0.0081596144309721, -0.0266498336609058, -0.0142978772138646, 0.0695771205577138, 0.0524651457336052, -0.0084346265856428, -0.0141577872814563, 0.0045005272763044, 0.062660721255013, -0.003153645796171, 0.0031556496958599, -0.0128860120663986, 0.0508820838154299, 0.0368784892049274, 0.0303461833495606, 0.0041845649248698, 0.0068689996682159, 0.0808086925793721, 0.0259919591818299, -0.0263422090867446, 0.0329959250666915, 0.0128277396343249, 0.0228068066301097, 0.0309217586892286, -0.0144603431429327, -0.0191870834114713]|46012.3459625086397864|      0.03125000|[671, 44, 11, 55]                                                          |  | used linear model with 65 points | iterate failure | actual_k=1
