k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.01562500|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[0.5979651699734843, 0.0207228579197732, 1.8892042557535649, 0.653179011785949, 0.0208931062868251, 1.999784211073071, 1.298774508516352, 0.0237006213906284, 2.1199696429169625, -0.0210342973502825, 0.0201914105792609, 2.1644312608699465, 1.23323259556748, 0.0190033342976136, 2.2183649142003317, 0.2188614338697303, 0.0187415443616496, 2.2810090598508457, 1.3340230960659907, 0.0191426090932605, 2.389822149397114, 4.505205183770959, 0.0264649571408843, 2.485114977627256, 0.6599557741426757, 0.0188608878543532, 2.561605695725068, 4.38878591703407, 0.0248306007666449, 2.7090065110197843, 0.2284903450859152, 0.0191873109969086, 2.939283754277102, 0.2351644945147194, 0.0193744118091525, 2.967019229203755, 0.7109284972787292, 0.0189278388615425, 3.1288999168414393, 0.2053829872676564, 0.018709528876524, 3.2268283482155575, -0.0668407821317174, 0.0230770330538794, 3.2544978144634835, 1.379873488414648, 0.0220225946073948, 3.379369397044714, 0.2436636054516088, 0.0215165232233469, 3.671453564359685, 0.0583051398838836, 0.0166140963327157, 3.719439574338818, 0.018648741001081, 0.0210404621414599, 3.830053885119256, 0.4172092010509039, 0.0224439045083735, 3.960187729509973, 0.2635507225725069, 0.0197040044801046, 4.051400958400129, 0.8194871161094879, 0.021388801964416, 4.175366286290072, 0.966241581381003, 0.0199295704247485, 4.43093698741694, 0.7440651367466435, 0.0210416585174953, 4.558542575003582, 0.2104453773034135, 0.0178324777015259, 4.600592388116241, 0.50371792438917, 0.0189664116256101, 4.704373135238385, 0.0487289961232807, 0.0162295878213797, 4.8012390695456455, 0.3681549670001339, 0.0210889736299732, 4.968302795319723, 0.1627618622885926, 0.019917115415761, 5.393535292903674, 0.2908132021689045, 0.0198793568297425, 5.418994268655161, 0.0981927128246247, 0.0201148116855578, 2.586186266850355, -7.13953845036e-05, 0.0209273414471813, 3.86320637586944, 0.1554646367560174, 0.0208424199645027, 5.196985495496106]|414777.2513493406004272|      0.03125000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[0.5979651699734843, 0.0207228579197732, 1.8892042557535649, 0.653179011785949, 0.0208931062868251, 1.999784211073071, 1.298774508516352, 0.0237006213906284, 2.1199696429169625, -0.0210342973502825, 0.0201914105792609, 2.1644312608699465, 1.23323259556748, 0.0190033342976136, 2.2183649142003317, 0.2188614338697303, 0.0187415443616496, 2.2810090598508457, 1.3340230960659907, 0.0191426090932605, 2.389822149397114, 4.505205183770959, 0.0264649571408843, 2.485114977627256, 0.6599557741426757, 0.0188608878543532, 2.561605695725068, 4.38878591703407, 0.0248306007666449, 2.7090065110197843, 0.2284903450859152, 0.0191873109969086, 2.939283754277102, 0.2351644945147194, 0.0193744118091525, 2.967019229203755, 0.7109284972787292, 0.0189278388615425, 3.1288999168414393, 0.2053829872676564, 0.018709528876524, 3.2268283482155575, -0.0668407821317174, 0.0230770330538794, 3.2544978144634835, 1.379873488414648, 0.0220225946073948, 3.379369397044714, 0.2436636054516088, 0.0215165232233469, 3.671453564359685, 0.0583051398838836, 0.0166140963327157, 3.719439574338818, 0.018648741001081, 0.0210404621414599, 3.830053885119256, 0.4172092010509039, 0.0224439045083735, 3.960187729509973, 0.2635507225725069, 0.0197040044801046, 4.051400958400129, 0.8194871161094879, 0.021388801964416, 4.175366286290072, 0.966241581381003, 0.0199295704247485, 4.43093698741694, 0.7440651367466435, 0.0210416585174953, 4.558542575003582, 0.2104453773034135, 0.0178324777015259, 4.600592388116241, 0.50371792438917, 0.0189664116256101, 4.704373135238385, 0.0487289961232807, 0.0162295878213797, 4.8012390695456455, 0.3681549670001339, 0.0210889736299732, 4.968302795319723, 0.1627618622885926, 0.019917115415761, 5.393535292903674, 0.2908132021689045, 0.0198793568297425, 5.418994268655161, 0.0981927128246247, 0.0201148116855578, 2.586186266850355, -7.13953845036e-05, 0.0209273414471813, 3.86320637586944, 0.1554646367560174, 0.0208424199645027, 5.196985495496106]|414777.2513493406004272|      0.01562500|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
       9|[0.5970543324666969, 0.0181860065016543, 1.8886098486677312, 0.6523401460703651, 0.0200013875894972, 2.000340739126568, 1.299544201234869, 0.0254896476532444, 2.120283036425822, -0.0221732052352161, 0.0209002953312609, 2.1659980015331497, 1.2340070053929384, 0.020468899665081, 2.2165933105783773, 0.2188896118174125, 0.0191589741948411, 2.279733249519867, 1.335100938188026, 0.0221974121506553, 2.390059709858523, 4.507813160533205, 0.0291281330473165, 2.4856718250705225, 0.6602602183982113, 0.0195890888730985, 2.560493547308842, 4.390103371610512, 0.0287789563519891, 2.7098909035425107, 0.2303498997541277, 0.0228639079317074, 2.938714015696125, 0.2324385006162455, 0.0195537177285795, 2.9686986560389466, 0.7109734387120613, 0.020824027917302, 3.1304821771362925, 0.2068718623790038, 0.0191460981280858, 3.225569327816689, -0.0647702435461547, 0.0243871148649235, 3.2533465827925183, 1.3781142026420252, 0.0232845108160672, 3.379389372642346, 0.2446651460518971, 0.0195088016575733, 3.6714789274287236, 0.057221267657084, 0.0168132519980342, 3.721934350352517, 0.0185275576489943, 0.0225346282257515, 3.829134634570972, 0.4176006817848408, 0.0235678859984584, 3.9618892971481348, 0.264161297021022, 0.019026604220879, 4.053086275815106, 0.8209609183421636, 0.0223566339614237, 4.177880274927265, 0.9663819506580583, 0.0187165338887114, 4.432086257606515, 0.7453987200843114, 0.0212183790984452, 4.557078882779497, 0.2117958463712811, 0.0180661491775539, 4.601543020025066, 0.500273054298828, 0.014773942578512, 4.704744856969849, 0.0501232285421215, 0.0182148885178623, 4.802263016363744, 0.3687700361772145, 0.0202103613685785, 4.967661328065419, 0.16363322582805, 0.018752178100861, 5.3942385336342005, 0.2909514815180363, 0.0200674906750751, 5.421150808676611, 0.0956173381110978, 0.0216987646037738, 2.583509517594929, -0.0018826088401584, 0.022004914836959, 3.8607534051770966, 0.158238188787165, 0.0212139215660695, 5.195589012315696]|387296.3956670617917553|      0.03125000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[0.5970543324666969, 0.0181860065016543, 1.8886098486677312, 0.6523401460703651, 0.0200013875894972, 2.000340739126568, 1.299544201234869, 0.0254896476532444, 2.120283036425822, -0.0221732052352161, 0.0209002953312609, 2.1659980015331497, 1.2340070053929384, 0.020468899665081, 2.2165933105783773, 0.2188896118174125, 0.0191589741948411, 2.279733249519867, 1.335100938188026, 0.0221974121506553, 2.390059709858523, 4.507813160533205, 0.0291281330473165, 2.4856718250705225, 0.6602602183982113, 0.0195890888730985, 2.560493547308842, 4.390103371610512, 0.0287789563519891, 2.7098909035425107, 0.2303498997541277, 0.0228639079317074, 2.938714015696125, 0.2324385006162455, 0.0195537177285795, 2.9686986560389466, 0.7109734387120613, 0.020824027917302, 3.1304821771362925, 0.2068718623790038, 0.0191460981280858, 3.225569327816689, -0.0647702435461547, 0.0243871148649235, 3.2533465827925183, 1.3781142026420252, 0.0232845108160672, 3.379389372642346, 0.2446651460518971, 0.0195088016575733, 3.6714789274287236, 0.057221267657084, 0.0168132519980342, 3.721934350352517, 0.0185275576489943, 0.0225346282257515, 3.829134634570972, 0.4176006817848408, 0.0235678859984584, 3.9618892971481348, 0.264161297021022, 0.019026604220879, 4.053086275815106, 0.8209609183421636, 0.0223566339614237, 4.177880274927265, 0.9663819506580583, 0.0187165338887114, 4.432086257606515, 0.7453987200843114, 0.0212183790984452, 4.557078882779497, 0.2117958463712811, 0.0180661491775539, 4.601543020025066, 0.500273054298828, 0.014773942578512, 4.704744856969849, 0.0501232285421215, 0.0182148885178623, 4.802263016363744, 0.3687700361772145, 0.0202103613685785, 4.967661328065419, 0.16363322582805, 0.018752178100861, 5.3942385336342005, 0.2909514815180363, 0.0200674906750751, 5.421150808676611, 0.0956173381110978, 0.0216987646037738, 2.583509517594929, -0.0018826088401584, 0.022004914836959, 3.8607534051770966, 0.158238188787165, 0.0212139215660695, 5.195589012315696]|387296.3956670617917553|      0.01562500|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[0.5971661067834205, 0.0167403506653627, 1.8886755780958713, 0.6528392350529351, 0.0194237227235944, 2.0016433497307493, 1.3003857603448383, 0.0261339427065384, 2.121792156224849, -0.0227359224472465, 0.0210063629847632, 2.16455945530109, 1.2351890057923338, 0.0208021407510067, 2.2186453420085677, 0.2188026686850952, 0.0222300279718453, 2.2788735197956456, 1.333105690543299, 0.0242466662810338, 2.3905843392126447, 4.50633889628091, 0.0336320302245186, 2.4864648211753058, 0.6596932787912403, 0.0183768259460097, 2.5595804428683055, 4.3934378079024325, 0.0326419668376773, 2.7083879751706443, 0.2305776088788383, 0.0217597805784877, 2.9383331869014016, 0.232917541633703, 0.0197902130873457, 2.9657661038025673, 0.7099901248284001, 0.0193498606682951, 3.12955814059595, 0.206465643504045, 0.0186052102313058, 3.2254064999777867, -0.0660548359969549, 0.0248414724821014, 3.2530552242643607, 1.379711998162117, 0.0229060274745601, 3.3791726501452937, 0.2475377672482899, 0.0180995551015534, 3.6731224076364364, 0.0555576813606556, 0.0131814755573361, 3.721431612029148, 0.0160311194311208, 0.0233746389051042, 3.8297809348696057, 0.4162922520433766, 0.0228729744998161, 3.961020894304946, 0.2671704338460877, 0.0199718234189841, 4.053262929029786, 0.8220807859443439, 0.0209440470839978, 4.175876517379079, 0.967571437855781, 0.0186092799242034, 4.432492612431301, 0.7450806472104635, 0.0227460596420481, 4.5568888459135435, 0.2094986922655746, 0.0212180553763434, 4.605123530015056, 0.5014206509067428, 0.0154217891235226, 4.7046772179104925, 0.049012564525306, 0.0162287158635969, 4.8011635268680735, 0.3700396114239183, 0.0209937390940292, 4.9688396779169075, 0.164636427526719, 0.017654885839148, 5.395179412107836, 0.2931316028753009, 0.0188116420319917, 5.422213035201531, 0.0969241440928018, 0.0195109842548704, 2.5825145988259033, -0.001995318864484, 0.0211252283963509, 3.857732037048698, 0.1557563795277719, 0.0200073104259407, 5.195433152057382]|364451.0775271733291447|      0.03125000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate success | actual_k=2
