k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0576500583886979, 1.037097735223765, 1.5446089778675667, 1.1428307164981566, 1.4925975720519302, 1.0032313202199419, 0.6877466619534968, 0.4185056148880623]|252451.5000000000000000|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[1.8541045920414922, 2.042467096186325, 1.4494583207198508, 0.9655985771283102, 1.0276922988724455, 0.7380392290482086, -0.6660799530828937, -0.0232154319835673]|11508.5419921875000000|      4.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      8.00000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      4.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      2.00000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.1712618046232048, 5.337656899025703, 0.2573561965496893, -0.3973165067401685, 1.53770072220994, 1.6508630912411772, -0.1694068182244545, -0.2614688527203517]|1969.5111083984375000|      0.12500000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[1.2082275367131425, 5.349009606481328, 0.254055102605726, -0.4149741776912672, 1.4677151964927133, 1.6484604388118993, -0.128831745840414, -0.1762815469039615]|515.6467285156250000|      0.25000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      11|[1.2082275367131425, 5.349009606481328, 0.254055102605726, -0.4149741776912672, 1.4677151964927133, 1.6484604388118993, -0.128831745840414, -0.1762815469039615]|515.6467285156250000|      0.12500000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[1.2082275367131425, 5.349009606481328, 0.254055102605726, -0.4149741776912672, 1.4677151964927133, 1.6484604388118993, -0.128831745840414, -0.1762815469039615]|515.6467285156250000|      0.06250000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.2082275367131425, 5.349009606481328, 0.254055102605726, -0.4149741776912672, 1.4677151964927133, 1.6484604388118993, -0.128831745840414, -0.1762815469039615]|515.6467285156250000|      0.03125000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.2154435621679656, 5.359038484094098, 0.2480522715649056, -0.4192669378106452, 1.4633246597804734, 1.6675074911398104, -0.1389719316468013, -0.193150480993716]|334.6741943359375000|      0.06250000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[1.2154435621679656, 5.359038484094098, 0.2480522715649056, -0.4192669378106452, 1.4633246597804734, 1.6675074911398104, -0.1389719316468013, -0.193150480993716]|334.6741943359375000|      0.03125000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[1.203269036335034, 5.343697485838011, 0.2617508070189946, -0.4089367362715255, 1.468255381623061, 1.6780837761541747, -0.148465029488501, -0.2016560983492136]|327.3847656250000000|      0.06250000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      17|[1.203269036335034, 5.343697485838011, 0.2617508070189946, -0.4089367362715255, 1.468255381623061, 1.6780837761541747, -0.148465029488501, -0.2016560983492136]|327.3847656250000000|      0.03125000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[1.203269036335034, 5.343697485838011, 0.2617508070189946, -0.4089367362715255, 1.468255381623061, 1.6780837761541747, -0.148465029488501, -0.2016560983492136]|327.3847656250000000|      0.01562500|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[1.203858458916301, 5.352617294722787, 0.2521307833996234, -0.4050994139015944, 1.46754820740222, 1.6744934756457102, -0.1429601566517519, -0.1980137996240608]|324.8243103027343750|      0.03125000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      20|[1.203858458916301, 5.352617294722787, 0.2521307833996234, -0.4050994139015944, 1.46754820740222, 1.6744934756457102, -0.1429601566517519, -0.1980137996240608]|324.8243103027343750|      0.01562500|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      21|[1.203858458916301, 5.352617294722787, 0.2521307833996234, -0.4050994139015944, 1.46754820740222, 1.6744934756457102, -0.1429601566517519, -0.1980137996240608]|324.8243103027343750|      0.00781250|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      22|[1.2029523888845821, 5.35104490155689, 0.2562197172328107, -0.4082330060710688, 1.4646317122309764, 1.6726537646189645, -0.1468142149110448, -0.200125374271296]|324.2259826660156250|      0.01562500|[177, 0, 0, 44]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      23|[1.2029523888845821, 5.35104490155689, 0.2562197172328107, -0.4082330060710688, 1.4646317122309764, 1.6726537646189645, -0.1468142149110448, -0.200125374271296]|324.2259826660156250|      0.00781250|[185, 0, 0, 46]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      24|[1.2009900329724266, 5.35360132909679, 0.2517982148382332, -0.4082564678153522, 1.4672442957284755, 1.6706736913133722, -0.1423275756909615, -0.1996536269231782]|322.9067077636718750|      0.01562500|[193, 0, 0, 48]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      25|[1.2009900329724266, 5.35360132909679, 0.2517982148382332, -0.4082564678153522, 1.4672442957284755, 1.6706736913133722, -0.1423275756909615, -0.1996536269231782]|322.9067077636718750|      0.00781250|[201, 0, 0, 50]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
