k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[4.063331909870238, 0.0406710592924095, 4.066356427992998, 0.1657562595091648, 0.018388545395768, 0.1627226070214683, 1.1599340955406208, 0.019918135379835, 1.1627503544478626, 0.2707885742792759, 0.02232371247132, 0.2681580650145369, 0.3097840420523331, 0.0155746684771379, 0.3126367470970961, 0.0732577156712427, 0.0213440450953744, 0.0791213060381907, 0.227747931064901, 0.0222371149703773, 0.2301652029928886, 1.3682949613113327, 0.018235185792969, 1.3683623137523762, 0.2491183308062591, 0.0187983902384293, 0.2481509989407339, 1.160553263594614, 0.0144580661040821, 1.1607318802771434, 0.0448372100124497, 0.0200016696963592, 0.0445570551078617, 0.1231072054402286, 0.0230980962386901, 0.1256924471673596, 0.2942732082279204, 0.0186269273398945, 0.2956238034264658, 0.0976563554982421, 0.0254123922037856, 0.0935666997051696, 0.1106447471433534, 0.0236006762128884, 0.1056271327511113, 0.5366145383552574, 0.0216292252529589, 0.5381689945198783, 0.0042736271998246, 0.0199311204133508, 0.0029690614446554, 0.0856665149955988, 0.0207457992933808, 0.0930846520815894, 0.0997002673717594, 0.0155355862493307, 0.0980120835681891, 0.0267178526308601, 0.0180740149703318, 0.0282088975910019, 0.0970554922819193, 0.0155370804289438, 0.0941860663186644, 0.2728219540603504, 0.0200548917179543, 0.2702107601680987, 0.3939849065057455, 0.0239241931255465, 0.3923983995998635, 0.1295490395281317, 0.0207589861423919, 0.1332266758437146, 0.040040118044743, 0.0230725997976987, 0.0396410683200785, 0.2998429870370761, 0.0202958900717461, 0.2955341067711999, 0.0872267830578854, 0.0208974503612913, 0.0894612427279285, 0.2753314558193196, 0.0225588742885149, 0.2768446196941092, 0.0589121411219895, 0.0146042033548701, 0.0584905100848679, 0.1474240841551188, 0.0177609690238478, 0.1465227284393992, 0.1715872670254877, 0.0175940389115281, 0.1686203141272516, 0.1368212303981845, 0.0231367558351292, 0.1370982940239709, 0.3814758305913423, 0.0176234398080438, 0.382376236089306]|73589.3426290415372932|      0.06250000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[4.066453360599178, 0.0907275526202128, 4.0650507348062455, 0.1632383444510676, 0.0203225157316191, 0.1628562595220375, 1.1589751873957208, 0.0199024582606318, 1.164583218435039, 0.2695453511214559, 0.0269354167344184, 0.2777462742165048, 0.307078461333344, 0.0154617648240296, 0.3130504222432852, 0.0761872285631841, 0.0201856610689766, 0.0867707715317572, 0.226319383169472, 0.0307166983947907, 0.23078037240328, 1.369351137378777, 0.0179634513791116, 1.361990868583592, 0.2485129210271194, 0.0123670944376674, 0.2519145440768427, 1.159413107712819, 0.0130712517165507, 1.1622014341639129, 0.040849037095916, 0.0219428897197239, 0.041994867542545, 0.1193124071985559, 0.0233565854546655, 0.1281387124180747, 0.2862708407722396, 0.016592373440751, 0.2953791204387317, 0.0937692077641323, 0.0275568210844534, 0.09462364678794, 0.1031304511223245, 0.0224451781489251, 0.1089867055901431, 0.5392115164866498, 0.020660291260691, 0.536086139022152, 0.0121297654600184, 0.0160433409926711, 0.0037241658576556, 0.0785460753686124, 0.0204736492649507, 0.0927765109091415, 0.0967615862415691, 0.0152436899655983, 0.0906170890732102, 0.0277132423462312, 0.0162489455012794, 0.0322657188644478, 0.0958526828683948, 0.0140872470719005, 0.1001356494455797, 0.2717416317851114, 0.0208332574378825, 0.2655576574235603, 0.3975013900470888, 0.0259569360922505, 0.3898835551437572, 0.1289206554743878, 0.0120563246953206, 0.1387707051820671, 0.0397021775196448, 0.0256893279533339, 0.0376318805688915, 0.3002386442878239, 0.0159317586128619, 0.296466092177088, 0.0915159440011621, 0.0167327451748861, 0.0890591572926509, 0.2673150811464748, 0.0173705450922237, 0.2865852955772266, 0.0601796756037305, 0.0167071237484842, 0.0576238075872884, 0.150497246085753, 0.0108799478366387, 0.1491853029938327, 0.1723451620742263, 0.0187689558099794, 0.1707712951077018, 0.1414822948805592, 0.0279607993554963, 0.1353311264643105, 0.3834093899175237, 0.0163601055249146, 0.3811166196818878]|32669.4343649646434642|      0.12500000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[4.050104259815733, 0.1752831036625363, 4.067508524934084, 0.1602205430480772, 0.0278627343502116, 0.1702360245957757, 1.1400279381097962, 0.0016475971353072, 1.1745174693769849, 0.254636564443847, 0.0440651854007196, 0.2796062463636149, 0.3040662688856172, 0.0152949188158654, 0.317427044250817, 0.0759482900003387, 0.0309279223910094, 0.0898522113353871, 0.21408522786702, 0.0473841978692962, 0.2332019983843893, 1.3642378604659888, 0.0338685113892054, 1.366089453948778, 0.2483291111076528, 0.0166382995899714, 0.2460934488462617, 1.166167578159697, 0.0027022813086402, 1.1763999783643542, 0.0345526042241681, 0.0131891919790604, 0.0277869208950769, 0.1008175781136499, 0.0209374677724222, 0.1179924441086623, 0.2785199450825986, 0.0154702315170114, 0.3030342610501732, 0.0942935000238699, 0.0266017630215418, 0.106879242241642, 0.0960729007133249, 0.0225085303141613, 0.1226153436551668, 0.533681362228239, 0.0045919712378651, 0.5332391698997134, 0.0256234740114646, 0.0184935236783076, 0.0077160192216397, 0.076062091103006, 0.0256030503185257, 0.0926850509293286, 0.1063360828096923, 0.0116500519673478, 0.1148277150463854, 0.0219515111489675, 0.0192119537350776, 0.0283152966175135, 0.0990784705571568, 0.003610780628921, 0.1032800770527061, 0.2646090507219793, 0.0044027712545219, 0.2731174958469859, 0.3852411535131846, 0.0233576227876001, 0.4002603460438519, 0.1331912141473557, 0.0109549180644192, 0.1521634584389255, 0.0374305254963967, 0.0359307862040664, 0.0513999663109973, 0.3016941294459398, 0.0109001076506905, 0.3098273843390964, 0.0712899595294725, 0.036145785483336, 0.0823070765742545, 0.2722183119374431, 0.0155870944289556, 0.289991243450935, 0.0579970374201674, 0.0160862008353332, 0.0670841883081456, 0.1447437690992839, 0.0191117206348333, 0.1514891277464802, 0.1657482758870018, 0.0195649740052221, 0.1591990096497592, 0.1509994168694374, 0.027682050539273, 0.1403653091691678, 0.3863907848188556, 0.0249121168226085, 0.3814629642230132]|16442.4807309604148031|      0.25000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[4.0422484321792345, 0.3160739441164024, 4.079031180531408, 0.1353913467120938, 0.0310418067814748, 0.1837686940888014, 1.1386126688451512, 0.025951820793587, 1.1871597888326966, 0.2280963911647639, 0.0103289685179841, 0.2218533197310056, 0.3086775239015583, 0.0259464569367428, 0.300299237807848, 0.0494308974824204, 0.0505065617525251, 0.0962240046686654, 0.1964972066894146, 0.0624946604975722, 0.2084052633335934, 1.4045481090375815, 0.0443157009146139, 1.3577513805878654, 0.2228331583972899, 0.0631109981104534, 0.2567768805292595, 1.1835616016408839, 0.0157260784003286, 1.1770786698747655, 0.0209998392390488, 0.002449531085626, 0.0285050897086538, 0.1195832296450866, 0.0161756164981895, 0.1071850730257636, 0.2812892358903941, 0.0342154263701346, 0.3189803017818, 0.0980851853403508, 0.0049696028612215, 0.1179713207097265, 0.0919076382093967, 0.0151172831400361, 0.1440011070554987, 0.5388647140538756, -0.0530278746750271, 0.5105028758636312, 0.0494356330368946, 0.0397005744606664, -0.0052389732050169, 0.0594003431981608, -0.000118682483152, 0.1389093392994664, 0.0561791122945349, -0.0194620996560089, 0.123959535059413, 0.0162338970697264, 0.048649533409436, 0.0458675066376839, 0.0766865747452978, -0.0072880670080469, 0.1059922194606878, 0.2859153032439573, -2.09286928186e-05, 0.284857838604429, 0.3789396960205216, 0.0284468568040431, 0.3901766055131105, 0.0899994047410994, 0.0173232760088717, 0.1672027342664426, 0.0240321475758131, 0.0682158453382875, 0.0448061582812044, 0.278586323609399, -0.0038032613047546, 0.2808642416872744, 0.0573060827913196, 0.0425250087652588, 0.0975357139076187, 0.2561834577369549, 0.0311985959395876, 0.3163868582829594, 0.0832661356877491, 0.0163202377646264, 0.0692325755964226, 0.1493197800150704, 0.0111228637810805, 0.1462282392076834, 0.1742646784189566, -0.0023639282308084, 0.1560295838547658, 0.1629673407864476, 0.020444785100438, 0.0895702406586495, 0.3971422718467783, 0.0241507912213533, 0.3927759924420594]|8792.7046143062361807|      0.50000000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
      10|[4.0076913350151395, 0.707083741169743, 4.112233890830513, 0.1307402146373259, 0.0606431694509448, 0.1815062719449223, 1.1843957652022374, 0.0633585320117775, 1.185963101924347, 0.2262638056498237, -0.0265236096240006, 0.2076302548592623, 0.3254261123543668, 0.0241482321413654, 0.2631954931501651, 0.0021861788421888, -0.0232160426564271, 0.0867751191466356, 0.1910544408265468, 0.0893159776179146, 0.2274914067267165, 1.439136464194327, 0.014117989637855, 1.4192267975701478, 0.2323771608005163, 0.0826910635857485, 0.2441246343605492, 1.2183529163161428, -0.0277913491263264, 1.1486074958231167, 0.0107722449646082, -0.0398574268878436, 0.0406178925120834, 0.0912034483585995, 0.0339704922956664, 0.1294724501177554, 0.2692302974622229, 0.0874445486921899, 0.3365855951531914, 0.0818583366241701, -0.0100999626968281, 0.0846830303832142, 0.0853569127955292, 0.0402468636247698, 0.1398526419292917, 0.545595719246262, -0.0602995920098721, 0.5440295000586041, -0.0003004776041691, 0.0768234474993124, -0.0132403405876371, 0.0431103735344707, 0.0225213907464112, 0.1176383154806444, 0.0894630492869298, -0.0251566230298535, 0.1178478784073001, 0.0153088961755316, 0.1039003839444032, 0.0980191370214276, 0.0023517727017945, -0.0419173430914527, 0.1236502218186204, 0.2851806251563487, 0.0148513380706452, 0.3037855849208699, 0.3575806707760438, 0.0504698847739071, 0.3564652122000158, 0.0499125586153415, 0.0759745633118294, 0.1143328187415729, 0.0045202075641783, 0.0418171083125186, -0.0059697368079684, 0.2920062144319577, -0.0149328350335347, 0.2669823290247793, 0.1013697772628497, 0.0092440867137687, 0.1288951010590274, 0.2273123077444583, 0.0859440051397129, 0.2800730014051708, 0.130464920882887, 0.0177340920489603, 0.0766389526592017, 0.1147018203918895, 0.013969317944204, 0.1780695736342056, 0.2100818192424894, -0.012991236892083, 0.2228869364834655, 0.1166111208694099, 0.0065068787808523, 0.1216358047585012, 0.4128893776151413, 0.0389246056784254, 0.408490250198885]|3524.0584466351042465|      1.00000000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[3.826071266816839, 1.4980105046565648, 4.064596628745487, 0.1760998577430473, 0.0689924375797223, 0.2259354961619798, 1.225774026764859, -0.0435632754883624, 1.133541052095148, 0.1799529081697315, -0.0067222442230148, 0.2154357805890294, 0.3719025852726967, -0.0096870354745626, 0.267674972629045, 0.0919145762827495, 0.0185328506659106, 0.0463969538170694, 0.1506041797394125, 0.1527376663598098, 0.3100590807554342, 1.4850388984868823, -0.0679988734681886, 1.4331866664324957, 0.2377111705957802, 0.0367370779199977, 0.3183634746415601, 1.215796598926511, -0.0442349917043469, 1.1175979961515117, 0.0950809979751763, -0.080698565843929, 0.1018888239558086, 0.1213668842721619, 0.1381429133234783, 0.1852567823409388, 0.2421450922687813, 0.1397122650214047, 0.4516885824186755, 0.0999963580805082, -0.0287535443651761, 0.2288757336786318, -0.0090599275710463, 0.0416209255166194, 0.073698280311967, 0.5288718810018691, -0.0574879019444952, 0.4994099585175276, 0.0038620114195717, 0.1325679649605267, 0.0110028997128512, -0.0617426016199217, -0.0135076949161484, 0.0165171256921047, 0.1134231607500147, 0.0554820901964667, 0.1814347644644348, -0.0319053887635434, 0.1246162147242222, 0.1461092667268243, -0.1177284254401376, -0.0946570821239728, 0.057917801269669, 0.2656329460702838, 0.0380294071753565, 0.4299797994832507, 0.2827618572278821, -0.0512439945596378, 0.3605701647284696, 0.055265429923778, 0.0455110590370603, 0.0849799436744982, -0.0136200678799606, 0.1634400468182051, -0.0154449070089826, 0.2665634500877925, -0.1087266991015926, 0.1334020337344696, 0.1499504333344979, -0.030475078594184, 0.2268495907715086, 0.2082410008728898, 0.1279796979215428, 0.2836973285708833, 0.0294685461964935, -0.0104549355463749, 0.0182080469630828, 0.0314186487565289, 0.0209136470295866, 0.1980276130575077, 0.18431202963336, -0.073014598929343, 0.2123231936699768, 0.1416649372918331, 0.0124950201596963, 0.1525805447551458, 0.4424988952058317, -0.02488965151983, 0.3786916563377317]|1270.6285036023716657|      2.00000000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
