k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9979165492699497, 1.004143275904478, 0.9898418430098077, 0.9467258752169333, 0.9862611473182645, 0.970190629906114, 0.9689029263217628, 0.9802572631381687, 0.9295411942385887, 0.969372895824905, 0.9286299277039018, 1.0033887077883086, 1.9683793041740003, 0.9599266925340755, 0.9516826128205402, 1.0064182272263573, 0.9283452435791008, 0.9692985147074934, 0.9464451474698883, 0.90942144897765, 0.9447653411313613, 0.9837592297183122, 0.9333873549910925, 0.8871913478057675, 0.934976758307421]|  4.7596339377356855|      2.00000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=8
       2|[0.9979165492699497, 1.004143275904478, 0.9898418430098077, 0.9467258752169333, 0.9862611473182645, 0.970190629906114, 0.9689029263217628, 0.9802572631381687, 0.9295411942385887, 0.969372895824905, 0.9286299277039018, 1.0033887077883086, 1.9683793041740003, 0.9599266925340755, 0.9516826128205402, 1.0064182272263573, 0.9283452435791008, 0.9692985147074934, 0.9464451474698883, 0.90942144897765, 0.9447653411313613, 0.9837592297183122, 0.9333873549910925, 0.8871913478057675, 0.934976758307421]|  4.7596339377356855|      1.00000000|[114, 16, 2, 4]                                                            |  | used linear model with 65 points | iterate failure | actual_k=8
       3|[0.9979165492699497, 1.004143275904478, 0.9898418430098077, 0.9467258752169333, 0.9862611473182645, 0.970190629906114, 0.9689029263217628, 0.9802572631381687, 0.9295411942385887, 0.969372895824905, 0.9286299277039018, 1.0033887077883086, 1.9683793041740003, 0.9599266925340755, 0.9516826128205402, 1.0064182272263573, 0.9283452435791008, 0.9692985147074934, 0.9464451474698883, 0.90942144897765, 0.9447653411313613, 0.9837592297183122, 0.9333873549910925, 0.8871913478057675, 0.934976758307421]|  4.7596339377356855|      0.50000000|[171, 24, 3, 6]                                                            |  | used linear model with 65 points | iterate failure | actual_k=8
       4|[0.9761927036177986, 0.8602135474874311, 0.9252444739291686, 0.9468437639796966, 0.9156302773489178, 1.0003861149908113, 0.9481254807644209, 1.0024732860815078, 0.9931298354867913, 0.927671791892811, 1.1063846690693897, 0.7660122483808847, 1.7105463685416005, 0.962864782200891, 1.0378889266070692, 0.971448613450948, 0.9536321467658753, 1.0152647088952822, 1.0061441000022924, 0.9044383430969731, 0.8807036722490578, 1.0212789736195644, 0.929940040494382, 0.8649735820169094, 0.743697407837896]|  3.8836833380266742|      1.00000000|[228, 32, 4, 8]                                                            |  | used linear model with 65 points | iterate success | actual_k=8
       5|[0.9761927036177986, 0.8602135474874311, 0.9252444739291686, 0.9468437639796966, 0.9156302773489178, 1.0003861149908113, 0.9481254807644209, 1.0024732860815078, 0.9931298354867913, 0.927671791892811, 1.1063846690693897, 0.7660122483808847, 1.7105463685416005, 0.962864782200891, 1.0378889266070692, 0.971448613450948, 0.9536321467658753, 1.0152647088952822, 1.0061441000022924, 0.9044383430969731, 0.8807036722490578, 1.0212789736195644, 0.929940040494382, 0.8649735820169094, 0.743697407837896]|  3.8836833380266742|      0.50000000|[285, 40, 5, 10]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       6|[0.9761927036177986, 0.8602135474874311, 0.9252444739291686, 0.9468437639796966, 0.9156302773489178, 1.0003861149908113, 0.9481254807644209, 1.0024732860815078, 0.9931298354867913, 0.927671791892811, 1.1063846690693897, 0.7660122483808847, 1.7105463685416005, 0.962864782200891, 1.0378889266070692, 0.971448613450948, 0.9536321467658753, 1.0152647088952822, 1.0061441000022924, 0.9044383430969731, 0.8807036722490578, 1.0212789736195644, 0.929940040494382, 0.8649735820169094, 0.743697407837896]|  3.8836833380266742|      0.25000000|[342, 48, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       7|[0.9858958979291995, 0.8379889211353628, 0.924264545991144, 0.9232487934751447, 0.9073968841991328, 0.9971949416271122, 0.9259778760688097, 0.9791401477356239, 0.9915479091901098, 0.9065856090295198, 1.095691412217472, 0.7671110090869151, 1.94586219236565, 0.930885766999781, 1.0262840329757874, 0.9492502483267105, 0.9495007163245878, 1.0088326890114685, 1.0044467744026542, 0.9002242123800318, 0.8768027182030246, 1.0011859226914208, 0.92398386669316, 0.8464513147401861, 0.7015261955863256]|  2.8447589654823320|      0.50000000|[399, 56, 7, 14]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
       8|[0.9858958979291995, 0.8379889211353628, 0.924264545991144, 0.9232487934751447, 0.9073968841991328, 0.9971949416271122, 0.9259778760688097, 0.9791401477356239, 0.9915479091901098, 0.9065856090295198, 1.095691412217472, 0.7671110090869151, 1.94586219236565, 0.930885766999781, 1.0262840329757874, 0.9492502483267105, 0.9495007163245878, 1.0088326890114685, 1.0044467744026542, 0.9002242123800318, 0.8768027182030246, 1.0011859226914208, 0.92398386669316, 0.8464513147401861, 0.7015261955863256]|  2.8447589654823320|      0.25000000|[456, 64, 8, 16]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       9|[0.9991091428983692, 0.7772889581247122, 0.9446437275404911, 0.9347934339765922, 0.9167299701560756, 0.9717544183821102, 0.9729783941526389, 0.9646183317887671, 0.9813009079584051, 0.9044774988147156, 1.072199638392996, 0.697322163735335, 1.843340178545158, 0.8810147822209111, 1.0662744473748158, 0.9419382327041238, 1.0307622500916052, 0.9171206853392967, 0.9980694231034766, 0.9444212904023843, 0.9089856921923083, 0.9175520595959666, 0.8997046647032765, 0.8044881705536643, 0.6156986082857983]|  2.4064512784290564|      0.50000000|[513, 72, 9, 18]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
      10|[0.9991091428983692, 0.7772889581247122, 0.9446437275404911, 0.9347934339765922, 0.9167299701560756, 0.9717544183821102, 0.9729783941526389, 0.9646183317887671, 0.9813009079584051, 0.9044774988147156, 1.072199638392996, 0.697322163735335, 1.843340178545158, 0.8810147822209111, 1.0662744473748158, 0.9419382327041238, 1.0307622500916052, 0.9171206853392967, 0.9980694231034766, 0.9444212904023843, 0.9089856921923083, 0.9175520595959666, 0.8997046647032765, 0.8044881705536643, 0.6156986082857983]|  2.4064512784290564|      0.25000000|[570, 80, 10, 20]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
      11|[0.9924743998329875, 0.7186072906956439, 0.9564652406157228, 0.8873134170233293, 0.8621606635817718, 0.9720461730344493, 0.9822369505170017, 0.9444549928756863, 0.9664675695980783, 0.8569499305253474, 1.0788437885809496, 0.57777568656292, 1.9566662074872223, 0.8578090429178755, 1.1656140770352335, 0.8852372626433975, 1.0388795037117757, 0.9443897626364558, 0.9329476585702672, 0.923625262700134, 0.960153872081217, 0.9178738342545639, 0.8632089955836596, 0.7865246307409107, 0.6050502989324867]|  2.1874854453646626|      0.50000000|[627, 88, 11, 22]                                                          |  | used linear model with 65 points | iterate success | actual_k=8
      12|[0.9924743998329875, 0.7186072906956439, 0.9564652406157228, 0.8873134170233293, 0.8621606635817718, 0.9720461730344493, 0.9822369505170017, 0.9444549928756863, 0.9664675695980783, 0.8569499305253474, 1.0788437885809496, 0.57777568656292, 1.9566662074872223, 0.8578090429178755, 1.1656140770352335, 0.8852372626433975, 1.0388795037117757, 0.9443897626364558, 0.9329476585702672, 0.923625262700134, 0.960153872081217, 0.9178738342545639, 0.8632089955836596, 0.7865246307409107, 0.6050502989324867]|  2.1874854453646626|      0.25000000|[684, 96, 12, 24]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
      13|[0.9924743998329875, 0.7186072906956439, 0.9564652406157228, 0.8873134170233293, 0.8621606635817718, 0.9720461730344493, 0.9822369505170017, 0.9444549928756863, 0.9664675695980783, 0.8569499305253474, 1.0788437885809496, 0.57777568656292, 1.9566662074872223, 0.8578090429178755, 1.1656140770352335, 0.8852372626433975, 1.0388795037117757, 0.9443897626364558, 0.9329476585702672, 0.923625262700134, 0.960153872081217, 0.9178738342545639, 0.8632089955836596, 0.7865246307409107, 0.6050502989324867]|  2.1874854453646626|      0.12500000|[741, 104, 13, 26]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      14|[1.0210748308691953, 0.7105268369263322, 0.9603662096669993, 0.8806485211247724, 0.8866618437119268, 0.9651239524060923, 0.965016162751338, 0.9305135058305003, 0.979275103805269, 0.8325628201044549, 1.0642041446524646, 0.5500112570516089, 1.8538273374429897, 0.8379405607681738, 1.1719450884304665, 0.9063094154571015, 1.0373047989599178, 0.9340946031027245, 0.9363254417577338, 0.925627186919127, 0.9522353228544457, 0.9182991264528858, 0.858228633191611, 0.7828265180218487, 0.5941401075139446]|  2.0126637692388725|      0.25000000|[798, 112, 14, 28]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      15|[1.0210748308691953, 0.7105268369263322, 0.9603662096669993, 0.8806485211247724, 0.8866618437119268, 0.9651239524060923, 0.965016162751338, 0.9305135058305003, 0.979275103805269, 0.8325628201044549, 1.0642041446524646, 0.5500112570516089, 1.8538273374429897, 0.8379405607681738, 1.1719450884304665, 0.9063094154571015, 1.0373047989599178, 0.9340946031027245, 0.9363254417577338, 0.925627186919127, 0.9522353228544457, 0.9182991264528858, 0.858228633191611, 0.7828265180218487, 0.5941401075139446]|  2.0126637692388725|      0.12500000|[855, 120, 15, 30]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      16|[1.0423588380443811, 0.6823109493579291, 0.9552798655773083, 0.8664094448250773, 0.8834093819579312, 0.9382558232715217, 0.9569186757988739, 0.91314460450552, 0.966585436434664, 0.8018008450212678, 1.035124074186034, 0.5270643672326965, 1.9374563364494377, 0.8047214585840513, 1.1768276515744367, 0.9030980265883822, 1.013317999762435, 0.9170957378530749, 0.9306417399219316, 0.9185384186842647, 0.9317473931824952, 0.9054620391410025, 0.8529346929111784, 0.760407248428336, 0.5747900850389098]|  1.9269701042661416|      0.25000000|[912, 128, 16, 32]                                                         |  | used linear model with 65 points | iterate success | actual_k=8
      17|[1.0423588380443811, 0.6823109493579291, 0.9552798655773083, 0.8664094448250773, 0.8834093819579312, 0.9382558232715217, 0.9569186757988739, 0.91314460450552, 0.966585436434664, 0.8018008450212678, 1.035124074186034, 0.5270643672326965, 1.9374563364494377, 0.8047214585840513, 1.1768276515744367, 0.9030980265883822, 1.013317999762435, 0.9170957378530749, 0.9306417399219316, 0.9185384186842647, 0.9317473931824952, 0.9054620391410025, 0.8529346929111784, 0.760407248428336, 0.5747900850389098]|  1.9269701042661416|      0.12500000|[969, 136, 17, 34]                                                         |  | used linear model with 65 points | iterate failure | actual_k=8
      18|[1.0631534206010702, 0.6635306074264362, 0.9592638738043755, 0.852750769533541, 0.8991226042888014, 0.9344317256485366, 0.9489594477505859, 0.8930213550292709, 0.9605697217281264, 0.7950584021566456, 1.0258948134420167, 0.4973438751751889, 1.8288036797224008, 0.7844486232783718, 1.1838524202708305, 0.9115486807335249, 0.995363014862511, 0.9225560883878731, 0.9370595235305815, 0.9236505554828777, 0.9294898941021563, 0.9097618368289484, 0.8551905007933028, 0.7684518816980631, 0.5720632207489251]|  1.8441446795964918|      0.25000000|[1026, 144, 18, 36]                                                        |  | used linear model with 65 points | iterate success | actual_k=8
