k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.68972533375903, 36.15746145928166, 269.2932575767566]                       |231811.1250000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[100.07237308388831, 36.45781860332462, 267.87972625942234]                     |225215.4687500000000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[102.74738913587255, 37.48890452305901, 265.0902548134756]                      |212375.4531250000000000|      8.00000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[108.24890888758861, 38.589597325220865, 259.38746989935277]                    |187694.8281250000000000|     16.00000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[119.16090294378482, 41.30090386587812, 248.00427164226667]                     |142881.3437500000000000|     32.00000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[140.94322441274494, 47.34916572967789, 225.3558942202573]                      |71558.8359375000000000|     64.00000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[189.24486470622648, 43.219330459740036, 183.57197380100635]                    |2795.3437500000000000|    128.00000000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[189.24486470622648, 43.219330459740036, 183.57197380100635]                    |2795.3437500000000000|     64.00000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[189.24486470622648, 43.219330459740036, 183.57197380100635]                    |2795.3437500000000000|     32.00000000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[198.17693805238733, 23.586677152736524, 159.9335095982328]                     |981.4927978515625000|     64.00000000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[198.17693805238733, 23.586677152736524, 159.9335095982328]                     |981.4927978515625000|     32.00000000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[198.17693805238733, 23.586677152736524, 159.9335095982328]                     |981.4927978515625000|     16.00000000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[198.17693805238733, 23.586677152736524, 159.9335095982328]                     |981.4927978515625000|      8.00000000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[192.17234010180906, 23.525671940982246, 165.2194420435115]                     |331.8783569335937500|     16.00000000|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[192.17234010180906, 23.525671940982246, 165.2194420435115]                     |331.8783569335937500|      8.00000000|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
