k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.50000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       2|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.25000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.12500000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       4|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.06250000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.03125000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.01562500|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00781250|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       8|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00390625|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00195312|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00097656|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00048828|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      12|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00024414|[180, 24, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      13|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00012207|[195, 26, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      14|[0.0, 0.0, 0.01, 0.00037, 1e-05, 0.0979798, 0.000167, 1e-05]                    |  1.6510732406215207|      0.00006104|[210, 28, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      15|[-1.30559760285e-05, 2.04952787373e-05, 0.0100129130059703, 0.0003941385293103, 3.4967214036e-06, 0.0979704192588291, 0.0001898518669084, 5.16276621829e-05]|  1.1912304920460588|      0.00012207|[225, 30, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      16|[-1.30559760285e-05, 2.04952787373e-05, 0.0100129130059703, 0.0003941385293103, 3.4967214036e-06, 0.0979704192588291, 0.0001898518669084, 5.16276621829e-05]|  1.1912304920460588|      0.00006104|[240, 32, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      17|[-1.30559760285e-05, 2.04952787373e-05, 0.0100129130059703, 0.0003941385293103, 3.4967214036e-06, 0.0979704192588291, 0.0001898518669084, 5.16276621829e-05]|  1.1912304920460588|      0.00003052|[255, 34, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      18|[-1.97901776952e-05, 2.53026410306e-05, 0.0100092561423421, 0.0003940419712881, 1.80141956711e-05, 0.0979650790199969, 0.0001698946008794, 3.70704399887e-05]|  0.8079026072352670|      0.00006104|[270, 36, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      19|[-1.97901776952e-05, 2.53026410306e-05, 0.0100092561423421, 0.0003940419712881, 1.80141956711e-05, 0.0979650790199969, 0.0001698946008794, 3.70704399887e-05]|  0.8079026072352670|      0.00003052|[285, 38, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      20|[-1.97901776952e-05, 2.53026410306e-05, 0.0100092561423421, 0.0003940419712881, 1.80141956711e-05, 0.0979650790199969, 0.0001698946008794, 3.70704399887e-05]|  0.8079026072352670|      0.00001526|[300, 40, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      21|[-1.97901776952e-05, 2.53026410306e-05, 0.0100092561423421, 0.0003940419712881, 1.80141956711e-05, 0.0979650790199969, 0.0001698946008794, 3.70704399887e-05]|  0.8079026072352670|      0.00000763|[315, 42, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      22|[-2.34256448641e-05, 2.44709553265e-05, 0.0100100472618893, 0.0003893922521653, 2.00280179647e-05, 0.097966754548255, 0.0001662826327143, 3.85348139193e-05]|  0.7918616594971764|      0.00001526|[330, 44, 22, 44]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      23|[-2.34256448641e-05, 2.44709553265e-05, 0.0100100472618893, 0.0003893922521653, 2.00280179647e-05, 0.097966754548255, 0.0001662826327143, 3.85348139193e-05]|  0.7918616594971764|      0.00000763|[345, 46, 23, 46]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      24|[-2.34256448641e-05, 2.44709553265e-05, 0.0100100472618893, 0.0003893922521653, 2.00280179647e-05, 0.097966754548255, 0.0001662826327143, 3.85348139193e-05]|  0.7918616594971764|      0.00000381|[360, 48, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      25|[-2.31592235887e-05, 2.42933997568e-05, 0.0100099046229871, 0.0003881572998101, 2.10428397731e-05, 0.0979672251141655, 0.0001670090147829, 3.51993935128e-05]|  0.7877762983190632|      0.00000763|[375, 50, 25, 50]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      26|[-2.31592235887e-05, 2.42933997568e-05, 0.0100099046229871, 0.0003881572998101, 2.10428397731e-05, 0.0979672251141655, 0.0001670090147829, 3.51993935128e-05]|  0.7877762983190632|      0.00000381|[390, 52, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      27|[-2.31592235887e-05, 2.42933997568e-05, 0.0100099046229871, 0.0003881572998101, 2.10428397731e-05, 0.0979672251141655, 0.0001670090147829, 3.51993935128e-05]|  0.7877762983190632|      0.00000191|[405, 54, 27, 54]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      28|[-2.31912396735e-05, 2.41465622331e-05, 0.0100093024414339, 0.0003871810498163, 2.1646383283e-05, 0.097967215202424, 0.0001672646072389, 3.65668785516e-05]|  0.7839837993674432|      0.00000381|[420, 56, 28, 56]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      29|[-2.3170700062e-05, 2.52769122681e-05, 0.0100095521996852, 0.0003838985302189, 2.16746139092e-05, 0.0979680831436175, 0.0001660102770765, 3.62366891821e-05]|  0.7793282717710589|      0.00000763|[435, 58, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      30|[-2.3170700062e-05, 2.52769122681e-05, 0.0100095521996852, 0.0003838985302189, 2.16746139092e-05, 0.0979680831436175, 0.0001660102770765, 3.62366891821e-05]|  0.7793282717710589|      0.00000381|[450, 60, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      31|[-2.3170700062e-05, 2.52769122681e-05, 0.0100095521996852, 0.0003838985302189, 2.16746139092e-05, 0.0979680831436175, 0.0001660102770765, 3.62366891821e-05]|  0.7793282717710589|      0.00000191|[465, 62, 31, 62]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      32|[-2.35884148962e-05, 2.45741713857e-05, 0.010009682951483, 0.000382431792543, 2.20975146842e-05, 0.0979687844035313, 0.000166350202567, 3.63594615841e-05]|  0.7769512587519338|      0.00000381|[480, 64, 32, 64]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      33|[-2.40229170945e-05, 2.57786011525e-05, 0.0100098657401457, 0.0003792458167479, 2.15466148284e-05, 0.0979688562554875, 0.0001673836206853, 3.75222221702e-05]|  0.7741708258836436|      0.00000763|[495, 66, 33, 66]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      34|[-2.40229170945e-05, 2.57786011525e-05, 0.0100098657401457, 0.0003792458167479, 2.15466148284e-05, 0.0979688562554875, 0.0001673836206853, 3.75222221702e-05]|  0.7741708258836436|      0.00000381|[510, 68, 34, 68]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      35|[-2.36221793369e-05, 2.62703210373e-05, 0.0100073310158326, 0.0003770301009621, 2.04785996335e-05, 0.0979697904023858, 0.0001672634432898, 3.66347635764e-05]|  0.7716802112905241|      0.00000763|[525, 70, 35, 70]                                                          |  | used linear model with 17 points | iterate success | actual_k=2
      36|[-2.36221793369e-05, 2.62703210373e-05, 0.0100073310158326, 0.0003770301009621, 2.04785996335e-05, 0.0979697904023858, 0.0001672634432898, 3.66347635764e-05]|  0.7716802112905241|      0.00000381|[540, 72, 36, 72]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
