k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]| 15.0000174966258228|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3737603824596008, -0.0885219334702247, 0.1418968700644814, 0.6937854225735658, 0.110888472270193, 0.0088564435783633, 0.0212553176496708, 0.0271886563135433, 0.0885171236437322, 0.0314421096911088, -0.0278484556459266, 0.0376043670007347, 0.4821030912735488, -0.1102564445371844, 0.0273299747498896, -0.0265327882505029, -0.0337180333411678, 0.2511399735116041, -0.0496423552607326, 0.0569941099006115, -0.0992773604349642, -0.0246419723620072]| 13.4719743728637695|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      4.00000000|[67, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | trying linear partial model with 29 points | iterate success | actual_k=2
       3|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      2.00000000|[106, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       4|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      1.00000000|[146, 22, 0, 11]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | exploitation failed, decreasing delta | actual_k=2
       5|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      0.50000000|[186, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | exploitation failed, decreasing delta | actual_k=2
       6|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      0.25000000|[225, 34, 0, 17]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
       7|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      0.12500000|[264, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.317788044156481, 0.1783882304972075, 0.2787710623408199, 2.1317002233761526, 0.407667529275568, -0.1650906074084185, 0.2623592505173567, 0.4033354210704375, 0.1582748435791184, 0.0475963669410613, 0.1916654835939786, 0.4003329502982189, 0.4264007262148313, 0.2202602059770785, 0.2796224460781515, 0.0320134874760036, 0.2624984746217057, 0.277722261206883, -0.0868582084158153, 0.2114871879526292, 0.093283883006177, 0.3191484823506903]| 12.1453247070312500|      0.06250000|[303, 46, 0, 23]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.2919382358730047, 0.1630576084185972, 0.2713619409239226, 2.093743558657336, 0.4160578152378411, -0.1572332529257446, 0.2673653765158898, 0.4040917055547564, 0.149329271391399, 0.0340672727645913, 0.1864026035168276, 0.3991985491517768, 0.4455494676870055, 0.2108912870365425, 0.2912910384998676, 0.0421776563182293, 0.2701878552429185, 0.2947395022157795, -0.0868640336215515, 0.2093463086043978, 0.0922322483462231, 0.3161032176434066]| 12.1441478729248047|      0.12500000|[329, 50, 0, 25]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[1.2919382358730047, 0.1630576084185972, 0.2713619409239226, 2.093743558657336, 0.4160578152378411, -0.1572332529257446, 0.2673653765158898, 0.4040917055547564, 0.149329271391399, 0.0340672727645913, 0.1864026035168276, 0.3991985491517768, 0.4455494676870055, 0.2108912870365425, 0.2912910384998676, 0.0421776563182293, 0.2701878552429185, 0.2947395022157795, -0.0868640336215515, 0.2093463086043978, 0.0922322483462231, 0.3161032176434066]| 12.1441478729248047|      0.06250000|[367, 56, 0, 28]                                                           |  | trying linear partial model with 15 points | trying linear partial model with 27 points | exploitation failed, decreasing delta | actual_k=2
