k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[71, 10, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[142, 20, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[213, 30, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[284, 40, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[355, 50, 5, 30]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       6|[1.0252103606107734, 0.0214100929522639, 0.0122113831119254, 0.0199165987875497, 0.4312716785508209, 0.0220975241906082, 0.8026182335660199, 0.0234787301896824, 0.2198025226085664, 0.0219806176198066, 2.6912202482698397, 0.019697329991195, 0.8032097976803584, 0.0201712884623828, 2.2676251790688844, 0.0204275393130569, 14.346205554762292, 0.0325693405968566, 12.160862946018808, 0.0306217532348671, 0.2782123504041133, 0.0142681018669499, 0.2425356708509301, 0.0247240785630415, 1.16299275827951, 0.0153926907984809, 0.1823512729869656, 0.0211561779274649, 0.1099738619232634, 0.0264799848002463, 3.7482954324990803, 0.0203557779316151, 0.8364198477724564, 0.0221512172059157, 0.1525919735209698, 0.0177548931647143, 0.3881357339458374, 0.0220481893720671, 0.9232496315001529, 0.0183341590934713, 0.2634019789600309, 0.0269609274882544, 2.065225881284135, 0.0201792104035393, 1.947166344225931, 0.0198653118036557, 1.492006596066056, 0.0165230377376807, 0.4821153421246102, 0.0159546391768298, 0.4948999558355229, 0.0235616458918963, 0.3289094018818267, 0.0151762742294621, 0.8359955920273422, 0.0226700812042371, 0.4563788428574686, 0.0218466691139728, 0.4958554317201585, 0.0150284892177678, 0.983586798859228, 0.0235079457028148, -0.0184981148999481, 0.0187574948083742, 0.2677785381312131, 0.0164195905383404]|2561489.3195965527556837|      0.06250000|[426, 60, 6, 36]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       7|[1.0252103606107734, 0.0214100929522639, 0.0122113831119254, 0.0199165987875497, 0.4312716785508209, 0.0220975241906082, 0.8026182335660199, 0.0234787301896824, 0.2198025226085664, 0.0219806176198066, 2.6912202482698397, 0.019697329991195, 0.8032097976803584, 0.0201712884623828, 2.2676251790688844, 0.0204275393130569, 14.346205554762292, 0.0325693405968566, 12.160862946018808, 0.0306217532348671, 0.2782123504041133, 0.0142681018669499, 0.2425356708509301, 0.0247240785630415, 1.16299275827951, 0.0153926907984809, 0.1823512729869656, 0.0211561779274649, 0.1099738619232634, 0.0264799848002463, 3.7482954324990803, 0.0203557779316151, 0.8364198477724564, 0.0221512172059157, 0.1525919735209698, 0.0177548931647143, 0.3881357339458374, 0.0220481893720671, 0.9232496315001529, 0.0183341590934713, 0.2634019789600309, 0.0269609274882544, 2.065225881284135, 0.0201792104035393, 1.947166344225931, 0.0198653118036557, 1.492006596066056, 0.0165230377376807, 0.4821153421246102, 0.0159546391768298, 0.4948999558355229, 0.0235616458918963, 0.3289094018818267, 0.0151762742294621, 0.8359955920273422, 0.0226700812042371, 0.4563788428574686, 0.0218466691139728, 0.4958554317201585, 0.0150284892177678, 0.983586798859228, 0.0235079457028148, -0.0184981148999481, 0.0187574948083742, 0.2677785381312131, 0.0164195905383404]|2561489.3195965527556837|      0.03125000|[497, 70, 7, 42]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
       8|[1.0286225987254412, 0.0294463975575636, 0.0091812170683413, 0.0254265683029575, 0.4317298452527609, 0.0179516022936951, 0.8064741129381859, 0.0230984221246482, 0.2187430510235582, 0.0240058430529758, 2.691407085168103, 0.0179138569738754, 0.8001844225483268, 0.0210614696142673, 2.2635846392224543, 0.0170459131137057, 14.344964327342577, 0.0465266440646689, 12.162519260162668, 0.0342658844375502, 0.2712650250186023, 0.0165708364321195, 0.2417525712116262, 0.02356363601154, 1.1647891680613278, 0.008546683551939, 0.1868632076274575, 0.0161903201511836, 0.1097213363256479, 0.0239539724098108, 3.744508123395821, 0.0244054842069499, 0.8436343151325197, 0.0254704725673417, 0.1518359862923326, 0.0186415132109941, 0.3880983609140386, 0.025088892540876, 0.9268910114252923, 0.0228372265996089, 0.2582295710588827, 0.0308876024657519, 2.067217748556004, 0.0229609244713398, 1.9437384385587968, 0.0210964664432643, 1.4900805755117725, 0.0211679065547333, 0.481014740165274, 0.0169931183627104, 0.4955210839350018, 0.0274701869335866, 0.3328219071817692, 0.0113154569729277, 0.8387441833680883, 0.0225176827108531, 0.4555199328146918, 0.0322562585037132, 0.4956318098583836, 0.0148313913317868, 0.9815207138103728, 0.0258119540851281, -0.0204487179765214, 0.0199971116061458, 0.2664558815234404, 0.0173165909758169]|2221076.3411245080642402|      0.06250000|[568, 80, 8, 48]                                                           |  | used linear model with 81 points | iterate success | actual_k=2
       9|[1.0286225987254412, 0.0294463975575636, 0.0091812170683413, 0.0254265683029575, 0.4317298452527609, 0.0179516022936951, 0.8064741129381859, 0.0230984221246482, 0.2187430510235582, 0.0240058430529758, 2.691407085168103, 0.0179138569738754, 0.8001844225483268, 0.0210614696142673, 2.2635846392224543, 0.0170459131137057, 14.344964327342577, 0.0465266440646689, 12.162519260162668, 0.0342658844375502, 0.2712650250186023, 0.0165708364321195, 0.2417525712116262, 0.02356363601154, 1.1647891680613278, 0.008546683551939, 0.1868632076274575, 0.0161903201511836, 0.1097213363256479, 0.0239539724098108, 3.744508123395821, 0.0244054842069499, 0.8436343151325197, 0.0254704725673417, 0.1518359862923326, 0.0186415132109941, 0.3880983609140386, 0.025088892540876, 0.9268910114252923, 0.0228372265996089, 0.2582295710588827, 0.0308876024657519, 2.067217748556004, 0.0229609244713398, 1.9437384385587968, 0.0210964664432643, 1.4900805755117725, 0.0211679065547333, 0.481014740165274, 0.0169931183627104, 0.4955210839350018, 0.0274701869335866, 0.3328219071817692, 0.0113154569729277, 0.8387441833680883, 0.0225176827108531, 0.4555199328146918, 0.0322562585037132, 0.4956318098583836, 0.0148313913317868, 0.9815207138103728, 0.0258119540851281, -0.0204487179765214, 0.0199971116061458, 0.2664558815234404, 0.0173165909758169]|2221076.3411245080642402|      0.03125000|[639, 90, 9, 54]                                                           |  | used linear model with 81 points | iterate failure | actual_k=2
      10|[1.0286225987254412, 0.0294463975575636, 0.0091812170683413, 0.0254265683029575, 0.4317298452527609, 0.0179516022936951, 0.8064741129381859, 0.0230984221246482, 0.2187430510235582, 0.0240058430529758, 2.691407085168103, 0.0179138569738754, 0.8001844225483268, 0.0210614696142673, 2.2635846392224543, 0.0170459131137057, 14.344964327342577, 0.0465266440646689, 12.162519260162668, 0.0342658844375502, 0.2712650250186023, 0.0165708364321195, 0.2417525712116262, 0.02356363601154, 1.1647891680613278, 0.008546683551939, 0.1868632076274575, 0.0161903201511836, 0.1097213363256479, 0.0239539724098108, 3.744508123395821, 0.0244054842069499, 0.8436343151325197, 0.0254704725673417, 0.1518359862923326, 0.0186415132109941, 0.3880983609140386, 0.025088892540876, 0.9268910114252923, 0.0228372265996089, 0.2582295710588827, 0.0308876024657519, 2.067217748556004, 0.0229609244713398, 1.9437384385587968, 0.0210964664432643, 1.4900805755117725, 0.0211679065547333, 0.481014740165274, 0.0169931183627104, 0.4955210839350018, 0.0274701869335866, 0.3328219071817692, 0.0113154569729277, 0.8387441833680883, 0.0225176827108531, 0.4555199328146918, 0.0322562585037132, 0.4956318098583836, 0.0148313913317868, 0.9815207138103728, 0.0258119540851281, -0.0204487179765214, 0.0199971116061458, 0.2664558815234404, 0.0173165909758169]|2221076.3411245080642402|      0.01562500|[710, 100, 10, 60]                                                         |  | used linear model with 81 points | iterate failure | actual_k=2
      11|[1.0300350117975448, 0.0291608472115383, 0.0097874153827652, 0.0255797933309585, 0.432411692220914, 0.0165717521113695, 0.8056823356661379, 0.0203455716123292, 0.219292027256214, 0.0245150031147873, 2.691579725054599, 0.0206845801666126, 0.7986166960435489, 0.0222099880267321, 2.2639136176180896, 0.018640394212899, 14.346674175854373, 0.0536606549272218, 12.161029629616595, 0.0439551140091033, 0.2695176490441027, 0.0161059445736604, 0.2417456907500399, 0.0237442824897092, 1.1659385948592573, 0.0106039115493581, 0.1886661373242839, 0.0166304465003439, 0.1086450452408615, 0.0241831570100752, 3.744599357174107, 0.0272658720023898, 0.8430639070993566, 0.0265179908307051, 0.1531173882026923, 0.0200807396039296, 0.3898688890354028, 0.0265372875719026, 0.9260791892067982, 0.0236758054322734, 0.2605789192031331, 0.0304378452812303, 2.0655762636866224, 0.0237127345815418, 1.9436760237925934, 0.022219262204838, 1.489597008235497, 0.0209611875539613, 0.4820159803117408, 0.0170429516842688, 0.49500445683077, 0.0267595038405465, 0.331628604662893, 0.0118534430668601, 0.8395923004466669, 0.0218180779692783, 0.4561882728821534, 0.032977483506963, 0.4949931044193197, 0.0143411203630954, 0.978339393561119, 0.0252897657383691, -0.0183691031182431, 0.0192362299885648, 0.2657904741723058, 0.0166251759749222]|1992542.3859801574144512|      0.03125000|[781, 110, 11, 66]                                                         |  | used linear model with 81 points | iterate success | actual_k=2
