k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0106395574357558, -1.0823804978875256, -0.9426545729897751, -1.1919644799876128, -1.0935904422071752, -1.0278732025870105, -1.1220392270327795, -0.7937297041683028, -0.7964835569022839, -0.9369631270740422, -0.9837499462164587, -0.9764266576001058, -1.1901401608699191, -0.6750560937738072, -0.7770758202294439, -0.766818468751445, -1.0722751437663383, -1.093307817366908, -0.8193936730005602, -0.9488523549238517, -0.8632815869210091, -1.053884800020677, -1.3530470765980571, -0.7639627561584255, -0.9036600853718229, -1.0996041024024716, -1.013666162753631, -0.8360955909068667, -1.059530822645101, -0.9672550782297105, -1.0952306629064243, -0.9513945972038598, -0.8026411047874269, -1.012787661697367, -0.9437841969049625, -0.9694794578552144, -1.0066819479039226, -1.0629148205062364, -0.8176798903046743, -1.0228594193431912, -0.8840195983896636, -1.1229904690559789, -1.0224868965235931, -0.9463030718268134, -0.6889080011750537, -0.780403602171603, -1.0027957078733178, -0.8731237540369049, -1.0593802676334279, -1.054522454961445]|116531.4609375000000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-1.0106395574357558, -1.0823804978875256, -0.9426545729897751, -1.1919644799876128, -1.0935904422071752, -1.0278732025870105, -1.1220392270327795, -0.7937297041683028, -0.7964835569022839, -0.9369631270740422, -0.9837499462164587, -0.9764266576001058, -1.1901401608699191, -0.6750560937738072, -0.7770758202294439, -0.766818468751445, -1.0722751437663383, -1.093307817366908, -0.8193936730005602, -0.9488523549238517, -0.8632815869210091, -1.053884800020677, -1.3530470765980571, -0.7639627561584255, -0.9036600853718229, -1.0996041024024716, -1.013666162753631, -0.8360955909068667, -1.059530822645101, -0.9672550782297105, -1.0952306629064243, -0.9513945972038598, -0.8026411047874269, -1.012787661697367, -0.9437841969049625, -0.9694794578552144, -1.0066819479039226, -1.0629148205062364, -0.8176798903046743, -1.0228594193431912, -0.8840195983896636, -1.1229904690559789, -1.0224868965235931, -0.9463030718268134, -0.6889080011750537, -0.780403602171603, -1.0027957078733178, -0.8731237540369049, -1.0593802676334279, -1.054522454961445]|116531.4609375000000000|      1.00000000|[98, 7, 0, 7]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[-1.0754137215312183, -1.1401758419231243, -0.9125199209650315, -1.1150511414006175, -1.033442713392409, -1.0295876400690493, -1.257843377057001, -0.5603096759413373, -0.9067570045147602, -0.9273006717610897, -1.023926204651969, -1.193641716706897, -1.2401330874420256, -0.6841793848963212, -0.5651530027656467, -0.5746157390187383, -1.1918815477007254, -1.0744327581046913, -0.6239623206070153, -0.9223996125290925, -0.8500417833493404, -0.9624828233568118, -1.3693302657196238, -0.6956078018288595, -0.7115663506813625, -0.9931417502239519, -0.8385833724430622, -0.9031412532588892, -1.3430351375627145, -0.8487694486189382, -1.0090732942845624, -0.642926745133753, -0.5416610120998469, -0.9989950089365189, -0.7851941367689081, -0.7710757336184499, -0.8020504242252791, -1.0362247956431794, -0.5258401847148775, -0.9286800111778679, -0.7871517313957666, -1.117349876416941, -1.1061950418231243, -0.7955078458307339, -0.6797037517788413, -0.9472852512148571, -0.9916831416084875, -0.7131172782593371, -0.9351734685382957, -1.2507890564796607]|101900.0937500000000000|      2.00000000|[126, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[-1.0754137215312183, -1.1401758419231243, -0.9125199209650315, -1.1150511414006175, -1.033442713392409, -1.0295876400690493, -1.257843377057001, -0.5603096759413373, -0.9067570045147602, -0.9273006717610897, -1.023926204651969, -1.193641716706897, -1.2401330874420256, -0.6841793848963212, -0.5651530027656467, -0.5746157390187383, -1.1918815477007254, -1.0744327581046913, -0.6239623206070153, -0.9223996125290925, -0.8500417833493404, -0.9624828233568118, -1.3693302657196238, -0.6956078018288595, -0.7115663506813625, -0.9931417502239519, -0.8385833724430622, -0.9031412532588892, -1.3430351375627145, -0.8487694486189382, -1.0090732942845624, -0.642926745133753, -0.5416610120998469, -0.9989950089365189, -0.7851941367689081, -0.7710757336184499, -0.8020504242252791, -1.0362247956431794, -0.5258401847148775, -0.9286800111778679, -0.7871517313957666, -1.117349876416941, -1.1061950418231243, -0.7955078458307339, -0.6797037517788413, -0.9472852512148571, -0.9916831416084875, -0.7131172782593371, -0.9351734685382957, -1.2507890564796607]|101900.0937500000000000|      1.00000000|[194, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-1.0065957559005752, -0.7076055093359838, -0.982122403259879, -1.1162483526004763, -0.9615851927376722, -0.972855362152539, -1.2442952441672268, -0.391616138524001, -1.0569116050291294, -1.0160294719562553, -1.0217443753885191, -1.2779115201184115, -1.1868063457149387, -0.6519496349242743, -0.362595417804618, -0.4567500648459719, -1.351251275118401, -0.8888879630152455, -0.5489821544196478, -0.6847571693048223, -0.823420667063646, -0.7773757888498724, -1.30510334536796, -0.5605272242029171, -0.9282111675924595, -0.9449681346153943, -0.8554005907698471, -0.9361708960394384, -1.1847636625784717, -0.8335642096651009, -0.9252967646257703, -0.6087045133018412, -0.5533742840476631, -0.8196983618018907, -0.7861393106936325, -0.8934416800085287, -0.86032868071171, -0.8622275423999873, -0.62664533707079, -1.042662954496852, -0.4526988168056111, -1.064892137774271, -1.251359032506503, -0.883546345338303, -0.8026844095146248, -0.7964714801519586, -0.8483561805938693, -0.9819414375651601, -1.0906675197550764, -1.3156497303010564]|79347.8671875000000000|      2.00000000|[222, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[-1.0065957559005752, -0.7076055093359838, -0.982122403259879, -1.1162483526004763, -0.9615851927376722, -0.972855362152539, -1.2442952441672268, -0.391616138524001, -1.0569116050291294, -1.0160294719562553, -1.0217443753885191, -1.2779115201184115, -1.1868063457149387, -0.6519496349242743, -0.362595417804618, -0.4567500648459719, -1.351251275118401, -0.8888879630152455, -0.5489821544196478, -0.6847571693048223, -0.823420667063646, -0.7773757888498724, -1.30510334536796, -0.5605272242029171, -0.9282111675924595, -0.9449681346153943, -0.8554005907698471, -0.9361708960394384, -1.1847636625784717, -0.8335642096651009, -0.9252967646257703, -0.6087045133018412, -0.5533742840476631, -0.8196983618018907, -0.7861393106936325, -0.8934416800085287, -0.86032868071171, -0.8622275423999873, -0.62664533707079, -1.042662954496852, -0.4526988168056111, -1.064892137774271, -1.251359032506503, -0.883546345338303, -0.8026844095146248, -0.7964714801519586, -0.8483561805938693, -0.9819414375651601, -1.0906675197550764, -1.3156497303010564]|79347.8671875000000000|      1.00000000|[290, 21, 0, 21]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.9228233137078056, -0.8210068085752331, -1.0065858667532692, -0.9342139291244584, -1.1546709199449503, -0.8955471309301151, -1.1482554984529212, -0.274702733921277, -0.8108819900709561, -1.2733316898035247, -1.0994289441331018, -1.240524123472411, -1.0540548243226047, -0.7248862892011735, -0.1474883961830371, -0.4333478610692897, -1.3973390184992611, -1.1881198510853095, -0.2924168134689603, -0.6009850380792505, -0.5693902828476631, -0.6772451434530674, -1.351145659942709, -0.5543639945921341, -0.7758679198540105, -0.9767272382599091, -0.8999964180543817, -0.7720974557034184, -1.219838752453925, -0.8695049532311175, -0.92133809838219, -0.6961397092154087, -0.7752925505231903, -0.496336662271866, -0.649269020319208, -1.0697224232962763, -0.8987494743190705, -0.8849362918646743, -0.7943297846740959, -0.8259468332062953, -0.4694652097600219, -1.2133955028403873, -1.1379586099275365, -0.7777587728046698, -0.6957565128670655, -0.7967094109481884, -0.8968815641664696, -0.9661227559989441, -1.2092666721802556, -1.4444586752634567]|68111.9296875000000000|      2.00000000|[318, 23, 0, 23]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[-0.9228233137078056, -0.8210068085752331, -1.0065858667532692, -0.9342139291244584, -1.1546709199449503, -0.8955471309301151, -1.1482554984529212, -0.274702733921277, -0.8108819900709561, -1.2733316898035247, -1.0994289441331018, -1.240524123472411, -1.0540548243226047, -0.7248862892011735, -0.1474883961830371, -0.4333478610692897, -1.3973390184992611, -1.1881198510853095, -0.2924168134689603, -0.6009850380792505, -0.5693902828476631, -0.6772451434530674, -1.351145659942709, -0.5543639945921341, -0.7758679198540105, -0.9767272382599091, -0.8999964180543817, -0.7720974557034184, -1.219838752453925, -0.8695049532311175, -0.92133809838219, -0.6961397092154087, -0.7752925505231903, -0.496336662271866, -0.649269020319208, -1.0697224232962763, -0.8987494743190705, -0.8849362918646743, -0.7943297846740959, -0.8259468332062953, -0.4694652097600219, -1.2133955028403873, -1.1379586099275365, -0.7777587728046698, -0.6957565128670655, -0.7967094109481884, -0.8968815641664696, -0.9661227559989441, -1.2092666721802556, -1.4444586752634567]|68111.9296875000000000|      1.00000000|[385, 28, 0, 28]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.8587324304083793, -0.6619700498276315, -0.9993988391422695, -1.0730202328324696, -1.253467699341291, -0.8535394884686939, -0.9339636318974821, -0.344281492845366, -0.8988588391215995, -1.213345822832575, -0.8432095835429668, -1.36037968604996, -0.9361479482853073, -0.5546019506745057, -0.1186071740237839, -0.2109727967425476, -1.2709597136579207, -1.4071388876747823, -0.1592126691456308, -0.3626918281751699, -0.7941273701072766, -0.6103364846640721, -1.246733604459536, -0.5416947885546004, -0.745888787753127, -0.7013427204936853, -0.7049095198795926, -0.6797323202714347, -1.2092511098627683, -1.101486300178459, -0.9029372878693346, -0.449505354884703, -0.7929644904017856, -0.5087866807592704, -0.5513557749666281, -1.0715074027208542, -1.0639184555887184, -0.6571956384863975, -0.7427056313454287, -0.7827333349679815, -0.3377476115409396, -0.9834572822160157, -1.1100492758785656, -0.9243850163607015, -0.7687817845846244, -0.7655326801316351, -1.0180938349484723, -1.1273037327194089, -1.304881785730234, -1.3060063933780408]|47678.6523437500000000|      2.00000000|[426, 31, 0, 31]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
      10|[-0.8587324304083793, -0.6619700498276315, -0.9993988391422695, -1.0730202328324696, -1.253467699341291, -0.8535394884686939, -0.9339636318974821, -0.344281492845366, -0.8988588391215995, -1.213345822832575, -0.8432095835429668, -1.36037968604996, -0.9361479482853073, -0.5546019506745057, -0.1186071740237839, -0.2109727967425476, -1.2709597136579207, -1.4071388876747823, -0.1592126691456308, -0.3626918281751699, -0.7941273701072766, -0.6103364846640721, -1.246733604459536, -0.5416947885546004, -0.745888787753127, -0.7013427204936853, -0.7049095198795926, -0.6797323202714347, -1.2092511098627683, -1.101486300178459, -0.9029372878693346, -0.449505354884703, -0.7929644904017856, -0.5087866807592704, -0.5513557749666281, -1.0715074027208542, -1.0639184555887184, -0.6571956384863975, -0.7427056313454287, -0.7827333349679815, -0.3377476115409396, -0.9834572822160157, -1.1100492758785656, -0.9243850163607015, -0.7687817845846244, -0.7655326801316351, -1.0180938349484723, -1.1273037327194089, -1.304881785730234, -1.3060063933780408]|47678.6523437500000000|      1.00000000|[494, 36, 0, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
