k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.9106994620368354, 2.0536358513331905, 1.097918463802152, 0.8511339541955361, 1.0833637159566, 1.1137979573029784]|  0.6984061598777771|      0.50000000|[87, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[1.1320999262242049, 1.916462608850134, 1.1497981392856482, 0.4993111690067074, 1.2238684799612485, 0.9241852615518701]|  0.3525459766387939|      1.00000000|[115, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[1.1320999262242049, 1.916462608850134, 1.1497981392856482, 0.4993111690067074, 1.2238684799612485, 0.9241852615518701]|  0.3525459766387939|      0.50000000|[144, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.1320999262242049, 1.916462608850134, 1.1497981392856482, 0.4993111690067074, 1.2238684799612485, 0.9241852615518701]|  0.3525459766387939|      0.25000000|[172, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.1320999262242049, 1.916462608850134, 1.1497981392856482, 0.4993111690067074, 1.2238684799612485, 0.9241852615518701]|  0.3525459766387939|      0.12500000|[200, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.1320999262242049, 1.916462608850134, 1.1497981392856482, 0.4993111690067074, 1.2238684799612485, 0.9241852615518701]|  0.3525459766387939|      0.06250000|[228, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[1.1721619895481352, 1.9185474039418282, 1.1234455307566316, 0.5031420430561518, 1.2399383230522718, 0.8877221393265503]|  0.3239007890224457|      0.12500000|[257, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
