k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0125481507660198, 0.0101281895139693, 0.0413675437095062, 0.0273479546312043, 0.082266572432188, 0.0820433204941916, 0.0756083389542834, 0.1332356745844105, 0.132665827223286, 0.1357369923071954, 0.1580881689400944, 0.1617396454209497, 0.1967427513995945, 0.1701641859153905, 0.1921863066894927, 0.1976734209083124, 0.2046008169742377, 0.2243792583790483, 0.2385905055929653, 0.2560322119692245, 0.2612378778998077, 0.2782876079163987, 0.2902463412572487, 0.2985066410552318, 0.2851020978372911, 0.3205572773224097, 0.33158479656955, 0.3123063325666951, 0.338265125111382, 0.3345239888846344, 0.3589083424967368, 0.3527378351002763, 0.4000313078236488, 0.3793213640424956, 0.3748462838516245, 0.3834328570804311, 0.4003560428111215, 0.4150383040583034, 0.431944978086152, 0.4020932274781592, 0.4218660063740859, 0.4344895431383902, 0.4583694819385618, 0.4423642194899651, 0.4366147618594095, 0.4791363909172806, 0.472816596198233, 0.4762340314494756, 0.4745079381733787, 0.4813921620076659, 0.516154310746782, 0.5444238617586742, 0.5106225735651863, 0.5208082862791306, 0.5793589071038255, 0.514665069766557, 0.5842015233793354, 0.5595017807733378, 0.5783082911773973, 0.5927281783965498, 0.6256622103521057, 0.6165547435569227, 0.6292186264055141, 0.6479649028203078, 0.6521095468159062, 0.6525119040076706, 0.6679965406639806, 0.6828916622914243, 0.7004514590372999, 0.736684071063993, 0.7795004119977196, 0.7239183330632925, 0.7537823443768327, 0.802974318913494, 0.813739577541405, 0.8349137122089983, 0.8460935690846194, 0.853854313085208, 0.8583244372333967, 0.90590156444975, 0.9065030886140056, 0.9066527866659209, 0.9387682253881121, 0.9681621770505099, 1.0047715161351938, 1.003263843480402, 0.9832530906180565, 1.044419469776941, 1.0768658188582994, 1.0853837440883458, 1.1130523671983978, 1.1179565355326166, 1.1263209677318802, 1.157083824237103, 1.2235420627044813, 1.2561995321564714, 1.2485043987401445, 1.2557439300588036, 1.2930893984258787, 1.3174012581058925]|-159.1891432740784182|      2.00000000|[4845, 322, 1, 82]                                                         |  | used quadratic model with 5167 points | iterate success | actual_k=4
       2|[-0.1216453286335317, -0.0770009350698945, -0.0295846401950125, -0.0178546613655627, 0.1392170230414646, 0.1252874720338789, 0.0337232935295973, 0.0932786942034043, 0.1801032425235933, 0.152121211260895, 0.1814773003409088, 0.2162423246183184, 0.2401801262154143, 0.2686080735190434, 0.2980012756757835, 0.2261266762986558, 0.2653019564162819, 0.2952886585230509, 0.2696758110561065, 0.3572393596916597, 0.345902240709291, 0.350278544271825, 0.3817448735178047, 0.3636547819148588, 0.3335848592439224, 0.4030096328893796, 0.3980486685144869, 0.4737797418350691, 0.4024927998820784, 0.3727087001803938, 0.4709538693933655, 0.4365074849642273, 0.512131597063775, 0.5291121299643091, 0.4518374222781849, 0.4828054788514026, 0.447912232029735, 0.5335151681780903, 0.4889419186486081, 0.4636863050263358, 0.4827864549075519, 0.4985540285884568, 0.5117953830828674, 0.516749787440542, 0.4944548411922246, 0.533157051443536, 0.5531406964402338, 0.5190846586863371, 0.5434179390622452, 0.5934569216145225, 0.5839603266680733, 0.586533161272882, 0.554890759738442, 0.6186344882994553, 0.6647088905152495, 0.5525069427659313, 0.6640552938092641, 0.6485885904166047, 0.6139684298700427, 0.7173065439813298, 0.6638436567577674, 0.6799141514856051, 0.6408796073129118, 0.774906200696994, 0.723043468970559, 0.6835232347319802, 0.7251307342861054, 0.748774654355068, 0.747897886417789, 0.8350699235434343, 0.9101362651782436, 0.787363169850794, 0.8024295356307303, 0.8812120876259846, 0.9411834430416629, 0.9325814391389139, 1.0012221233080443, 0.9458036833936684, 1.020736491345859, 1.1562283932201858, 1.0840096126743313, 1.1159533233893317, 1.1757881911777506, 1.2225313534039914, 1.2422415170640484, 1.220890642779384, 1.2782796276871489, 1.401068627416946, 1.4375913597590635, 1.3820010248173427, 1.4718508695016164, 1.5065042345386097, 1.526417337686322, 1.666323265181478, 1.7667008311428605, 1.8300179924444195, 1.7607478440733624, 1.7958317531748675, 1.9441360402088004, 1.9402302605455886]|-482.0899806941367274|      4.00000000|[9690, 644, 2, 164]                                                        |  | used quadratic model with 5167 points | iterate success | actual_k=4
       3|[-0.6485881467353335, -0.3637004422741811, -0.5252347834600416, -0.3247388939602939, 0.0635054721626105, 0.1675724871309502, -0.1278981236060507, -0.1453474739784633, 0.139669025163119, -0.0138717973269966, 0.1433493443248772, 0.3403136688585479, 0.2206220045039547, 0.2479721209817966, 0.4783433879203191, 0.1797424682240148, 0.3504785780633026, 0.4057002720193277, 0.5552824605922648, 0.655286827126593, 0.5547418813263122, 0.5839679957346684, 0.5993966337438069, 0.5587498276627734, 0.6195388196405929, 0.6655293733982743, 0.7138016884451004, 0.9486965649123471, 0.6035286164417014, 0.6814188063720343, 0.8377274813344879, 0.7504870534422432, 0.8138853831997597, 0.8021860416916027, 0.7099080555821088, 0.6966985996227233, 0.7623626679936952, 0.9674827188481565, 0.8053953311940256, 0.78276476086992, 0.8640689215774123, 0.7910925444202108, 0.8140444830353707, 0.9703155835570838, 0.8940194890012388, 0.8903776225420319, 0.904202119948637, 0.7739740154348984, 0.8709739040937965, 0.8642490440815644, 0.9609200050543747, 0.8333735707807814, 0.9545795066686794, 0.8988990750053291, 1.0914516918753234, 0.9250802132103669, 0.9599097611018009, 1.1161212188621186, 1.002461153895441, 1.1348004658547772, 1.1262978017288667, 0.9687417900091728, 1.0340761562963812, 1.1453391322421913, 1.1842030349195614, 1.0104677290199395, 1.124475250692802, 1.1245780511431454, 1.3000271425017216, 1.2919545314330063, 1.3384085440324052, 1.2734745601324444, 1.2222811789507997, 1.3659007325407724, 1.474100439618632, 1.4211798660465003, 1.477495992689708, 1.4808855258407887, 1.6305553826448373, 1.8609644449904996, 1.612311246898988, 1.6621061678921971, 1.8168565132602992, 1.8387110158028497, 1.813608413774371, 1.8479865809744895, 1.85207491328106, 2.0184324327138947, 2.149665410611048, 2.1662289528691243, 2.063663214344726, 2.0339087698136344, 2.132733754744936, 2.2630653819927193, 2.2777651932590715, 2.2991531922279953, 2.1757755640616185, 2.2118290836486407, 1.9189115884548233, 2.0254283760110825]|-1140.5840209636971849|      8.00000000|[14534, 967, 3, 246]                                                       |  | used quadratic model with 5167 points | iterate success | actual_k=4
       4|[-1.5791985464066762, -1.1017329433660643, -1.2967797317609318, -0.8090818543904658, 0.5579613249752063, 0.3830040171394934, -1.5395848341811398, -0.8835622351048807, 0.4650091479682517, 0.3761407480876805, -0.1803680792442386, 0.8409484846913052, -0.5139414760290468, 0.1099285659360638, -0.169585440290932, -0.061595312515111, 0.0858769308276508, 1.1331600665871557, -0.405334006456651, 1.337729008546574, 0.486420619713563, 1.8661660807824234, 0.4981355383354736, 1.2731659375601059, 0.7587950185662257, 1.6404404274229445, 2.0041873104029375, 1.253724847229687, 1.928976828100585, 1.1884036017063748, 1.756325472311326, 1.0625985008866132, 1.2158597607116635, 1.9673944948982094, 1.0196290795558163, 1.660983850124113, 1.3391190605561218, 1.6615575872518964, 1.347150305648527, 1.4755431173855031, 1.1462627219597066, 1.399908144567103, 1.1050148851383814, 1.8181951953163065, 2.016042490882437, 1.4223913249650009, 2.0992338328102864, 1.311788999137077, 1.5614629815441692, 1.2378709619713886, 1.7697605834477979, 1.3470423088475627, 0.9072751991522742, 0.420992146410733, 1.5544309515152752, 2.3670274651442673, 2.3447652602478386, 2.165845161600582, 1.3517524060185822, 1.614942057886423, 1.004506941963415, 2.799898803566025, 2.1907120762848304, 0.916294808796097, 1.4248717334242387, 1.4005451603554941, 1.4788314591576097, 1.0755265201896702, 1.166930304947336, 2.113978128378355, 1.5938899645401778, 1.1714500272126827, 1.9533482188180096, 0.926374940658555, 3.0472599187905924, 1.5740642693013345, 3.086662018123405, 1.56455976117743, 1.5767406851903598, 0.6760525584170536, 1.6709982306126816, 1.485318826196488, 2.074493606964346, 2.2389122015142786, 1.2323476496457535, 1.020851042152473, 1.4903660859210681, 2.062189515396661, 1.247473822959468, 1.9780073524611068, 0.5493700370073518, 3.541606940110295, 1.2314633226362037, 0.8483960777022144, 2.0522093176271645, 2.208820459552625, 0.4253533701241274, 0.2697421038238244, 1.89262709363489, 0.7107823700211835]|-1257.3134082800490887|     16.00000000|[19378, 1290, 4, 328]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=4
       5|[-1.5791985464066762, -1.1017329433660643, -1.2967797317609318, -0.8090818543904658, 0.5579613249752063, 0.3830040171394934, -1.5395848341811398, -0.8835622351048807, 0.4650091479682517, 0.3761407480876805, -0.1803680792442386, 0.8409484846913052, -0.5139414760290468, 0.1099285659360638, -0.169585440290932, -0.061595312515111, 0.0858769308276508, 1.1331600665871557, -0.405334006456651, 1.337729008546574, 0.486420619713563, 1.8661660807824234, 0.4981355383354736, 1.2731659375601059, 0.7587950185662257, 1.6404404274229445, 2.0041873104029375, 1.253724847229687, 1.928976828100585, 1.1884036017063748, 1.756325472311326, 1.0625985008866132, 1.2158597607116635, 1.9673944948982094, 1.0196290795558163, 1.660983850124113, 1.3391190605561218, 1.6615575872518964, 1.347150305648527, 1.4755431173855031, 1.1462627219597066, 1.399908144567103, 1.1050148851383814, 1.8181951953163065, 2.016042490882437, 1.4223913249650009, 2.0992338328102864, 1.311788999137077, 1.5614629815441692, 1.2378709619713886, 1.7697605834477979, 1.3470423088475627, 0.9072751991522742, 0.420992146410733, 1.5544309515152752, 2.3670274651442673, 2.3447652602478386, 2.165845161600582, 1.3517524060185822, 1.614942057886423, 1.004506941963415, 2.799898803566025, 2.1907120762848304, 0.916294808796097, 1.4248717334242387, 1.4005451603554941, 1.4788314591576097, 1.0755265201896702, 1.166930304947336, 2.113978128378355, 1.5938899645401778, 1.1714500272126827, 1.9533482188180096, 0.926374940658555, 3.0472599187905924, 1.5740642693013345, 3.086662018123405, 1.56455976117743, 1.5767406851903598, 0.6760525584170536, 1.6709982306126816, 1.485318826196488, 2.074493606964346, 2.2389122015142786, 1.2323476496457535, 1.020851042152473, 1.4903660859210681, 2.062189515396661, 1.247473822959468, 1.9780073524611068, 0.5493700370073518, 3.541606940110295, 1.2314633226362037, 0.8483960777022144, 2.0522093176271645, 2.208820459552625, 0.4253533701241274, 0.2697421038238244, 1.89262709363489, 0.7107823700211835]|-1257.3134082800490887|      8.00000000|[24221, 1614, 5, 410]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
       6|[-2.3542341169000496, -1.6196976257841156, -1.3968099750777534, -1.5663442826518372, 0.9394964835551832, 1.8130712406919118, -0.8795363116139332, -0.4183250767536912, 1.058517053364969, 1.0313652346687998, -0.0815856915400327, 2.2144594825345725, -0.2124318457801794, -0.1621798006436659, -0.4420950012050194, 0.0722390484375339, -0.0657653364869157, 0.910508677311038, -0.9215739854731974, 1.8178232490025124, 2.6941677730026985, 0.9755461537676915, 0.9132293870265117, 1.7719257774684627, 1.2694733133167588, 1.6729700170786184, 1.4441158208192433, 1.075522185785963, 0.7994854836266083, 2.4949392053069834, 2.591829366500434, 2.607095208502226, 1.3019738282201676, 1.2316745827731386, 1.5198555360664292, 2.3974667121047064, 0.7150061997555809, 1.1636433679912799, 2.520866961579845, 1.9027191882093941, 1.3998754940573899, 2.8100763120552013, 2.7009444069456974, 0.7789671513291685, 2.9375865042916454, 1.759675633224335, 1.2618170948320282, 2.0288466302793617, 1.8498144888074588, 1.2342511488565726, 1.943959684114711, 2.2874177507440656, 1.2689410198828837, 0.3064979064460366, 1.363901274622509, 1.5377424927680559, 1.9587932631436025, 1.7111327849023796, 2.2872723892787166, 0.5658785533637016, 1.8641371023248132, 2.2068620847129337, 0.8511654365924755, 1.1166966661933189, 1.1365880350983684, 0.6607425081298176, 1.0067201795110807, 1.7239091834295304, 1.4414930471588354, 1.7569113704264228, 1.4056265186184966, 2.4958794859223596, 1.3658539730268247, 2.390120858023725, 1.7651493808455712, 1.9131250918831377, 2.2040989782909097, 1.6247942202340049, 1.0525385569174928, 1.626974733333753, 0.8251972812452403, 0.7693886086557563, 1.113654162783422, 1.164639516554548, 0.9226225301252761, 1.4457856202495571, 0.2774947938428365, 0.9014498943624509, 1.4705994756510052, 1.5760283072227204, 0.9768579408452711, 3.609279333697325, 1.5225907022267329, 0.5898050723581159, 0.5512895468851793, 1.139016537215092, 0.3280940953139317, -0.832865284657498, 0.6575467460547353, 2.242505032641377]|-1320.1406989630490898|     16.00000000|[29066, 1936, 6, 492]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=4
       7|[-2.3542341169000496, -1.6196976257841156, -1.3968099750777534, -1.5663442826518372, 0.9394964835551832, 1.8130712406919118, -0.8795363116139332, -0.4183250767536912, 1.058517053364969, 1.0313652346687998, -0.0815856915400327, 2.2144594825345725, -0.2124318457801794, -0.1621798006436659, -0.4420950012050194, 0.0722390484375339, -0.0657653364869157, 0.910508677311038, -0.9215739854731974, 1.8178232490025124, 2.6941677730026985, 0.9755461537676915, 0.9132293870265117, 1.7719257774684627, 1.2694733133167588, 1.6729700170786184, 1.4441158208192433, 1.075522185785963, 0.7994854836266083, 2.4949392053069834, 2.591829366500434, 2.607095208502226, 1.3019738282201676, 1.2316745827731386, 1.5198555360664292, 2.3974667121047064, 0.7150061997555809, 1.1636433679912799, 2.520866961579845, 1.9027191882093941, 1.3998754940573899, 2.8100763120552013, 2.7009444069456974, 0.7789671513291685, 2.9375865042916454, 1.759675633224335, 1.2618170948320282, 2.0288466302793617, 1.8498144888074588, 1.2342511488565726, 1.943959684114711, 2.2874177507440656, 1.2689410198828837, 0.3064979064460366, 1.363901274622509, 1.5377424927680559, 1.9587932631436025, 1.7111327849023796, 2.2872723892787166, 0.5658785533637016, 1.8641371023248132, 2.2068620847129337, 0.8511654365924755, 1.1166966661933189, 1.1365880350983684, 0.6607425081298176, 1.0067201795110807, 1.7239091834295304, 1.4414930471588354, 1.7569113704264228, 1.4056265186184966, 2.4958794859223596, 1.3658539730268247, 2.390120858023725, 1.7651493808455712, 1.9131250918831377, 2.2040989782909097, 1.6247942202340049, 1.0525385569174928, 1.626974733333753, 0.8251972812452403, 0.7693886086557563, 1.113654162783422, 1.164639516554548, 0.9226225301252761, 1.4457856202495571, 0.2774947938428365, 0.9014498943624509, 1.4705994756510052, 1.5760283072227204, 0.9768579408452711, 3.609279333697325, 1.5225907022267329, 0.5898050723581159, 0.5512895468851793, 1.139016537215092, 0.3280940953139317, -0.832865284657498, 0.6575467460547353, 2.242505032641377]|-1320.1406989630490898|      8.00000000|[33910, 2259, 7, 574]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
       8|[-2.927181222470669, -2.529239016677783, -0.7759605146691023, -1.15614053394399, 0.0434503694254784, 2.1922469760859475, -2.351623341623637, -0.618193886540862, 2.1028961617631294, 1.7144748882776897, -1.1532689886469973, 1.390985320144384, -0.7138168022505883, -0.8005942248859066, -0.9139448648432564, 0.7960662466887822, -0.6779821070209869, 2.118573336529091, -0.6166479713845359, 1.294327742831718, 2.2486754858697395, 1.3564634999303784, 1.1904779007846704, 1.1136038341558203, 1.1706722924752984, 2.0260011317049837, 1.6152403859137245, 1.2156507985047837, 0.3874038059739124, 2.1945864074139108, 2.4863282574334375, 2.23869421234246, 1.5615902241992818, 1.9412083586121547, 0.4418549540409862, 1.1455218312691966, 0.4205771963334381, 1.1373720848247364, 1.652947348905871, 1.6391269688715053, 0.9586090767280099, 1.927539179655161, 1.2015924060556153, 0.8042727671348019, 2.7908853039948482, 2.3912602252695057, 0.9577403253753833, 1.807684601907148, 1.3741033506161047, 2.6584809558959055, 1.4133648775326257, 0.7178378752503309, 2.0168449539076914, -0.3837443032994571, 2.797560899992919, 1.3770947435177545, 1.4528236723129595, 0.8922645963980878, 2.6796299931699514, 1.2501481868016626, 1.6697737824414602, 1.5345326021287622, 1.8899469172958558, 0.9002428207683602, 2.675413782873899, 2.2465829770369443, 1.8241837217965355, 2.2232327670484753, 2.0643983407550572, 1.525155908266667, 1.8762830499188117, 2.297249485350981, 1.2085396469091931, 2.072830802123319, 2.8158892211729234, 1.7231138100836283, 1.5437297017049536, 2.7491951167566286, 1.5793042848632313, 0.7378246772126433, 1.3562268397694797, 0.9815175755160697, 3.51564835852251, 1.9578865947459378, 2.7771353992943544, 2.039346726956663, 2.1102605723615273, 2.0867455626786757, 0.7095576330859941, 0.9989489324890228, 0.7255412834016537, 3.6026045327500085, 0.9308797045815778, 0.5117323639097605, 1.8178391543622463, 1.8028984621071, 0.8563215117172185, -2.0012297730421382, -0.0863825579593398, 2.058007612686721]|-1399.5245714669797508|     16.00000000|[38753, 2583, 8, 656]                                                      |  | used quadratic model with 5167 points | iterate success | actual_k=4
       9|[-2.927181222470669, -2.529239016677783, -0.7759605146691023, -1.15614053394399, 0.0434503694254784, 2.1922469760859475, -2.351623341623637, -0.618193886540862, 2.1028961617631294, 1.7144748882776897, -1.1532689886469973, 1.390985320144384, -0.7138168022505883, -0.8005942248859066, -0.9139448648432564, 0.7960662466887822, -0.6779821070209869, 2.118573336529091, -0.6166479713845359, 1.294327742831718, 2.2486754858697395, 1.3564634999303784, 1.1904779007846704, 1.1136038341558203, 1.1706722924752984, 2.0260011317049837, 1.6152403859137245, 1.2156507985047837, 0.3874038059739124, 2.1945864074139108, 2.4863282574334375, 2.23869421234246, 1.5615902241992818, 1.9412083586121547, 0.4418549540409862, 1.1455218312691966, 0.4205771963334381, 1.1373720848247364, 1.652947348905871, 1.6391269688715053, 0.9586090767280099, 1.927539179655161, 1.2015924060556153, 0.8042727671348019, 2.7908853039948482, 2.3912602252695057, 0.9577403253753833, 1.807684601907148, 1.3741033506161047, 2.6584809558959055, 1.4133648775326257, 0.7178378752503309, 2.0168449539076914, -0.3837443032994571, 2.797560899992919, 1.3770947435177545, 1.4528236723129595, 0.8922645963980878, 2.6796299931699514, 1.2501481868016626, 1.6697737824414602, 1.5345326021287622, 1.8899469172958558, 0.9002428207683602, 2.675413782873899, 2.2465829770369443, 1.8241837217965355, 2.2232327670484753, 2.0643983407550572, 1.525155908266667, 1.8762830499188117, 2.297249485350981, 1.2085396469091931, 2.072830802123319, 2.8158892211729234, 1.7231138100836283, 1.5437297017049536, 2.7491951167566286, 1.5793042848632313, 0.7378246772126433, 1.3562268397694797, 0.9815175755160697, 3.51564835852251, 1.9578865947459378, 2.7771353992943544, 2.039346726956663, 2.1102605723615273, 2.0867455626786757, 0.7095576330859941, 0.9989489324890228, 0.7255412834016537, 3.6026045327500085, 0.9308797045815778, 0.5117323639097605, 1.8178391543622463, 1.8028984621071, 0.8563215117172185, -2.0012297730421382, -0.0863825579593398, 2.058007612686721]|-1399.5245714669797508|      8.00000000|[43596, 2907, 9, 738]                                                      |  | used quadratic model with 5167 points | iterate failure | actual_k=4
      10|[-2.927181222470669, -2.529239016677783, -0.7759605146691023, -1.15614053394399, 0.0434503694254784, 2.1922469760859475, -2.351623341623637, -0.618193886540862, 2.1028961617631294, 1.7144748882776897, -1.1532689886469973, 1.390985320144384, -0.7138168022505883, -0.8005942248859066, -0.9139448648432564, 0.7960662466887822, -0.6779821070209869, 2.118573336529091, -0.6166479713845359, 1.294327742831718, 2.2486754858697395, 1.3564634999303784, 1.1904779007846704, 1.1136038341558203, 1.1706722924752984, 2.0260011317049837, 1.6152403859137245, 1.2156507985047837, 0.3874038059739124, 2.1945864074139108, 2.4863282574334375, 2.23869421234246, 1.5615902241992818, 1.9412083586121547, 0.4418549540409862, 1.1455218312691966, 0.4205771963334381, 1.1373720848247364, 1.652947348905871, 1.6391269688715053, 0.9586090767280099, 1.927539179655161, 1.2015924060556153, 0.8042727671348019, 2.7908853039948482, 2.3912602252695057, 0.9577403253753833, 1.807684601907148, 1.3741033506161047, 2.6584809558959055, 1.4133648775326257, 0.7178378752503309, 2.0168449539076914, -0.3837443032994571, 2.797560899992919, 1.3770947435177545, 1.4528236723129595, 0.8922645963980878, 2.6796299931699514, 1.2501481868016626, 1.6697737824414602, 1.5345326021287622, 1.8899469172958558, 0.9002428207683602, 2.675413782873899, 2.2465829770369443, 1.8241837217965355, 2.2232327670484753, 2.0643983407550572, 1.525155908266667, 1.8762830499188117, 2.297249485350981, 1.2085396469091931, 2.072830802123319, 2.8158892211729234, 1.7231138100836283, 1.5437297017049536, 2.7491951167566286, 1.5793042848632313, 0.7378246772126433, 1.3562268397694797, 0.9815175755160697, 3.51564835852251, 1.9578865947459378, 2.7771353992943544, 2.039346726956663, 2.1102605723615273, 2.0867455626786757, 0.7095576330859941, 0.9989489324890228, 0.7255412834016537, 3.6026045327500085, 0.9308797045815778, 0.5117323639097605, 1.8178391543622463, 1.8028984621071, 0.8563215117172185, -2.0012297730421382, -0.0863825579593398, 2.058007612686721]|-1399.5245714669797508|      4.00000000|[48440, 3230, 10, 820]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=4
      11|[-2.927181222470669, -2.529239016677783, -0.7759605146691023, -1.15614053394399, 0.0434503694254784, 2.1922469760859475, -2.351623341623637, -0.618193886540862, 2.1028961617631294, 1.7144748882776897, -1.1532689886469973, 1.390985320144384, -0.7138168022505883, -0.8005942248859066, -0.9139448648432564, 0.7960662466887822, -0.6779821070209869, 2.118573336529091, -0.6166479713845359, 1.294327742831718, 2.2486754858697395, 1.3564634999303784, 1.1904779007846704, 1.1136038341558203, 1.1706722924752984, 2.0260011317049837, 1.6152403859137245, 1.2156507985047837, 0.3874038059739124, 2.1945864074139108, 2.4863282574334375, 2.23869421234246, 1.5615902241992818, 1.9412083586121547, 0.4418549540409862, 1.1455218312691966, 0.4205771963334381, 1.1373720848247364, 1.652947348905871, 1.6391269688715053, 0.9586090767280099, 1.927539179655161, 1.2015924060556153, 0.8042727671348019, 2.7908853039948482, 2.3912602252695057, 0.9577403253753833, 1.807684601907148, 1.3741033506161047, 2.6584809558959055, 1.4133648775326257, 0.7178378752503309, 2.0168449539076914, -0.3837443032994571, 2.797560899992919, 1.3770947435177545, 1.4528236723129595, 0.8922645963980878, 2.6796299931699514, 1.2501481868016626, 1.6697737824414602, 1.5345326021287622, 1.8899469172958558, 0.9002428207683602, 2.675413782873899, 2.2465829770369443, 1.8241837217965355, 2.2232327670484753, 2.0643983407550572, 1.525155908266667, 1.8762830499188117, 2.297249485350981, 1.2085396469091931, 2.072830802123319, 2.8158892211729234, 1.7231138100836283, 1.5437297017049536, 2.7491951167566286, 1.5793042848632313, 0.7378246772126433, 1.3562268397694797, 0.9815175755160697, 3.51564835852251, 1.9578865947459378, 2.7771353992943544, 2.039346726956663, 2.1102605723615273, 2.0867455626786757, 0.7095576330859941, 0.9989489324890228, 0.7255412834016537, 3.6026045327500085, 0.9308797045815778, 0.5117323639097605, 1.8178391543622463, 1.8028984621071, 0.8563215117172185, -2.0012297730421382, -0.0863825579593398, 2.058007612686721]|-1399.5245714669797508|      2.00000000|[53284, 3553, 11, 902]                                                     |  | used quadratic model with 5167 points | iterate failure | actual_k=4
