k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[0.6875734398648304, 0.0236212237259921, 0.6643033713862898, 0.0201158658854743, 0.6175958515789118, 0.0208903561182112, 1.3240502565250163, 0.0223050687448517, 0.0018853763111371, 0.0204515077111327, 1.251442514064585, 0.0180392376968362, 0.2256885789025685, 0.0191034209355125, 1.2312009769776835, 0.0201354832073213, 4.593652760502439, 0.0382393815220798, 4.457839182972361, 0.0410880421550977, 0.082732373776675, 0.0180188544389156, 0.2432353610415036, 0.0196717304891245, 0.717872006325208, 0.0234913859868906, 0.2087965885007883, 0.0197116987113328, -0.064925299223286, 0.0232932660407586, 1.4022844595034918, 0.022355580430625, 0.2423580937201923, 0.0206672031266844, 0.0631923211745695, 0.0212857670586244, 0.0225532563363933, 0.0204351416954581, 0.425656860659065, 0.0222987682634121, 0.2639002896177999, 0.0188629895885896, 0.8343665087427679, 0.0178350718742253, 1.0302724612693293, 0.0187611508383926, 0.7989923232809968, 0.0178301843208185, 0.2427933079816112, 0.0188025002213974, 0.5049805392928579, 0.0212148585670077, 0.2751762677138284, 0.0201258328607706, 0.3853308306825646, 0.0218566297491718, 0.1693554249910071, 0.0206157093068681, 0.2990471858470736, 0.0186550339868642, 0.1868496083128907, 0.0178106682608007, 0.0057654973658909, 0.0205536015885041, 0.1582836541725137, 0.0226333186843789]|341786.9439819335239008|      0.06250000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[0.6875734398648304, 0.0236212237259921, 0.6643033713862898, 0.0201158658854743, 0.6175958515789118, 0.0208903561182112, 1.3240502565250163, 0.0223050687448517, 0.0018853763111371, 0.0204515077111327, 1.251442514064585, 0.0180392376968362, 0.2256885789025685, 0.0191034209355125, 1.2312009769776835, 0.0201354832073213, 4.593652760502439, 0.0382393815220798, 4.457839182972361, 0.0410880421550977, 0.082732373776675, 0.0180188544389156, 0.2432353610415036, 0.0196717304891245, 0.717872006325208, 0.0234913859868906, 0.2087965885007883, 0.0197116987113328, -0.064925299223286, 0.0232932660407586, 1.4022844595034918, 0.022355580430625, 0.2423580937201923, 0.0206672031266844, 0.0631923211745695, 0.0212857670586244, 0.0225532563363933, 0.0204351416954581, 0.425656860659065, 0.0222987682634121, 0.2639002896177999, 0.0188629895885896, 0.8343665087427679, 0.0178350718742253, 1.0302724612693293, 0.0187611508383926, 0.7989923232809968, 0.0178301843208185, 0.2427933079816112, 0.0188025002213974, 0.5049805392928579, 0.0212148585670077, 0.2751762677138284, 0.0201258328607706, 0.3853308306825646, 0.0218566297491718, 0.1693554249910071, 0.0206157093068681, 0.2990471858470736, 0.0186550339868642, 0.1868496083128907, 0.0178106682608007, 0.0057654973658909, 0.0205536015885041, 0.1582836541725137, 0.0226333186843789]|341786.9439819335239008|      0.03125000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       8|[0.6869195580497732, 0.0250460045490803, 0.6615257228407051, 0.0231380798028115, 0.6181921424740837, 0.0204217300777283, 1.3242526525028118, 0.0293546651468951, 0.0004809049773474, 0.0212354751989986, 1.2484151683163978, 0.025563831317716, 0.2234631243606506, 0.0181736618713345, 1.2265788716280446, 0.0272115707930442, 4.592566633302176, 0.0564112225757113, 4.460090821652154, 0.05166183945938, 0.0820465018284591, 0.0175049200285756, 0.245860864398518, 0.0220518031162231, 0.7197963097381175, 0.0264659060880598, 0.2076993567496524, 0.0167653073873132, -0.0660393928681606, 0.0197723958849857, 1.4025051214127489, 0.0257251249323745, 0.2477545449312907, 0.0202521991498369, 0.0640231611566584, 0.0185817783122233, 0.0263128957913607, 0.0229592079095134, 0.426419739511473, 0.024905002023255, 0.2632610173683562, 0.0192445638070277, 0.8374326242656852, 0.0207208429662736, 1.0272134574849974, 0.0251422350907835, 0.7975732431938697, 0.0175468684889705, 0.2392750161545344, 0.0149890181868774, 0.5011622038716915, 0.0218960095082454, 0.2767747174931817, 0.0220080862079748, 0.3847099205490435, 0.0237065029855603, 0.1736127811974988, 0.0187711273403329, 0.3036886346404001, 0.0193270965687653, 0.1884724851433815, 0.0199109626441015, 0.0049285876321946, 0.0237885079711763, 0.1598934405941771, 0.0219568832738257]|295977.2313139008474536|      0.06250000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[0.6869195580497732, 0.0250460045490803, 0.6615257228407051, 0.0231380798028115, 0.6181921424740837, 0.0204217300777283, 1.3242526525028118, 0.0293546651468951, 0.0004809049773474, 0.0212354751989986, 1.2484151683163978, 0.025563831317716, 0.2234631243606506, 0.0181736618713345, 1.2265788716280446, 0.0272115707930442, 4.592566633302176, 0.0564112225757113, 4.460090821652154, 0.05166183945938, 0.0820465018284591, 0.0175049200285756, 0.245860864398518, 0.0220518031162231, 0.7197963097381175, 0.0264659060880598, 0.2076993567496524, 0.0167653073873132, -0.0660393928681606, 0.0197723958849857, 1.4025051214127489, 0.0257251249323745, 0.2477545449312907, 0.0202521991498369, 0.0640231611566584, 0.0185817783122233, 0.0263128957913607, 0.0229592079095134, 0.426419739511473, 0.024905002023255, 0.2632610173683562, 0.0192445638070277, 0.8374326242656852, 0.0207208429662736, 1.0272134574849974, 0.0251422350907835, 0.7975732431938697, 0.0175468684889705, 0.2392750161545344, 0.0149890181868774, 0.5011622038716915, 0.0218960095082454, 0.2767747174931817, 0.0220080862079748, 0.3847099205490435, 0.0237065029855603, 0.1736127811974988, 0.0187711273403329, 0.3036886346404001, 0.0193270965687653, 0.1884724851433815, 0.0199109626441015, 0.0049285876321946, 0.0237885079711763, 0.1598934405941771, 0.0219568832738257]|295977.2313139008474536|      0.03125000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[0.6824643316680068, 0.0252161673542025, 0.6615286098973658, 0.0262036096340565, 0.6184846681509218, 0.0212500138084575, 1.3239750892108584, 0.0336516211087762, -0.0052942075197637, 0.0208192605944481, 1.2478896968654736, 0.032290389221788, 0.2241953273377809, 0.0201827129480388, 1.2260928560993123, 0.0331749235474608, 4.590196496744454, 0.0703102489946905, 4.461806604664811, 0.0670692972643448, 0.0795915776785959, 0.0213152028195988, 0.2495661811894263, 0.0230345874882322, 0.7214004518539826, 0.0251465898196507, 0.2085762645797434, 0.0172195097161826, -0.0674457442267898, 0.0163084315911468, 1.4049464628727542, 0.0325830685091752, 0.2466166569453151, 0.02237881445511, 0.0631347241198165, 0.0192273858077559, 0.0270161943336624, 0.0222032811464296, 0.4288556004076651, 0.0272467515510201, 0.2642779717502698, 0.021422637540074, 0.8394980246604219, 0.0249556665682929, 1.0250279515946397, 0.0334845127006615, 0.797896412546894, 0.0241571788746665, 0.2420378086807767, 0.015397049809925, 0.5024824437625619, 0.0234527357727828, 0.2781849971574413, 0.022836149521665, 0.3823810062317587, 0.0269209240970173, 0.1744303612627389, 0.0210622505920906, 0.3027451461202857, 0.0179223868688886, 0.1903237439862007, 0.0182205501649181, 0.0069986448119239, 0.0293271875015439, 0.1587875283724071, 0.0181330451274023]|268755.7769133662804961|      0.06250000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[0.6824643316680068, 0.0252161673542025, 0.6615286098973658, 0.0262036096340565, 0.6184846681509218, 0.0212500138084575, 1.3239750892108584, 0.0336516211087762, -0.0052942075197637, 0.0208192605944481, 1.2478896968654736, 0.032290389221788, 0.2241953273377809, 0.0201827129480388, 1.2260928560993123, 0.0331749235474608, 4.590196496744454, 0.0703102489946905, 4.461806604664811, 0.0670692972643448, 0.0795915776785959, 0.0213152028195988, 0.2495661811894263, 0.0230345874882322, 0.7214004518539826, 0.0251465898196507, 0.2085762645797434, 0.0172195097161826, -0.0674457442267898, 0.0163084315911468, 1.4049464628727542, 0.0325830685091752, 0.2466166569453151, 0.02237881445511, 0.0631347241198165, 0.0192273858077559, 0.0270161943336624, 0.0222032811464296, 0.4288556004076651, 0.0272467515510201, 0.2642779717502698, 0.021422637540074, 0.8394980246604219, 0.0249556665682929, 1.0250279515946397, 0.0334845127006615, 0.797896412546894, 0.0241571788746665, 0.2420378086807767, 0.015397049809925, 0.5024824437625619, 0.0234527357727828, 0.2781849971574413, 0.022836149521665, 0.3823810062317587, 0.0269209240970173, 0.1744303612627389, 0.0210622505920906, 0.3027451461202857, 0.0179223868688886, 0.1903237439862007, 0.0182205501649181, 0.0069986448119239, 0.0293271875015439, 0.1587875283724071, 0.0181330451274023]|268755.7769133662804961|      0.03125000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
