k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.1288584727868987, 0.0885069114524848, 0.1192898652622812, 0.068335776726533, 0.4632798313092315, 0.0076188829793287, 0.7298015814718704, -0.0963172477513738, 0.1612622484907967, -0.1225452742796692, 2.7417654037637162, 0.2377031234189654, 0.7849299230969503, 0.1020636147465274, 2.3826449772330527, 0.1231365830276635, 14.38669781073725, -0.1049654266018918, 12.0022428898504, 0.0903234512698403, 0.2825351238294394, 0.1114062416697807, 0.1858140741416338, -0.0921366161801424, 1.0567335114241472, -0.0613959386041106, 0.0826060856021579, 0.0713588889760075, 0.2380111509808895, -0.0613255690361504, 3.6372691717873034, 0.0087846923974021, 0.7739475196430304, 0.0480177857726237, -0.0051701103857227, 0.0378971484713443, 0.324453793680976, 0.0509696436664115, 1.026212331373479, 0.0558647424060184, 0.1758989483669629, -0.3054976764922845, 1.9922018573954121, -0.0349536412642173, 2.0824107911467977, -0.0357621290104048, 1.5312517075106162, 0.0113988371062381, 0.5535906639655258, -0.3206938457990574, 0.6709035814163853, -0.0577847306384683, 0.1365114735967191, 0.2934305593261582, 0.643791130691272, -0.0705134531846313, 0.5017720495134206, -0.1643251090741362, 0.6731881660813995, -0.114760775457845, 0.8351344895854494, 0.1178832815774373, -0.1189659502511292, -0.1988706186567288, 0.4093285687334707, 0.0134713163139317]|659375.7500000000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.8427842703600743, 0.1135750754511394, 0.1565680319693731, -0.1867334396878127, 0.7809833478306187, 0.223727982341941, 0.3489799265807167, 0.031502003773347, 0.3026309469530443, -0.1815236286283149, 2.4725006509597915, 0.0558341332500231, 0.4775122989602147, 0.2774173343137346, 2.408326047526419, -0.2580387515351368, 14.681350194124983, -0.2605117317422641, 11.599690840045497, 0.2780303418927992, -0.0548032828404469, 0.372076824387782, 0.3382235923374004, 0.1357583374060523, 0.6627762963973038, -0.2432011189368875, 0.2348956472636595, 0.121261635241026, -0.0437509696167116, -0.0319748083146657, 3.568881156915922, -0.130912578386622, 1.107214849470724, 0.0419353976037881, -0.5029818433747009, -0.4290983135029818, 0.6916778027592227, 0.1169467733508981, 0.9364098060192764, 0.2859093851239212, -0.0918524391913332, -0.4559012340038006, 2.3256801333545707, -0.1671738451217561, 1.812239617985891, 0.0907082237574536, 1.480604242919038, -0.3594368154725194, 0.3429488094241392, -0.140262208416961, 0.7524902813436889, -0.0743242537079756, 0.1594063675585972, 0.1689860305339045, 0.4027753818796352, -0.3947811444637599, 1.066964152140569, -0.5393673480950985, 0.5534485444135547, 0.0964548987130942, 0.8973855618322855, 0.065905170484797, -0.2525881685179726, -0.3069358250337342, 0.3224978788552981, 0.4642127242355084]|88580.3203125000000000|      4.00000000|[80, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | iterate success | actual_k=2
       3|[0.8427842703600743, 0.1135750754511394, 0.1565680319693731, -0.1867334396878127, 0.7809833478306187, 0.223727982341941, 0.3489799265807167, 0.031502003773347, 0.3026309469530443, -0.1815236286283149, 2.4725006509597915, 0.0558341332500231, 0.4775122989602147, 0.2774173343137346, 2.408326047526419, -0.2580387515351368, 14.681350194124983, -0.2605117317422641, 11.599690840045497, 0.2780303418927992, -0.0548032828404469, 0.372076824387782, 0.3382235923374004, 0.1357583374060523, 0.6627762963973038, -0.2432011189368875, 0.2348956472636595, 0.121261635241026, -0.0437509696167116, -0.0319748083146657, 3.568881156915922, -0.130912578386622, 1.107214849470724, 0.0419353976037881, -0.5029818433747009, -0.4290983135029818, 0.6916778027592227, 0.1169467733508981, 0.9364098060192764, 0.2859093851239212, -0.0918524391913332, -0.4559012340038006, 2.3256801333545707, -0.1671738451217561, 1.812239617985891, 0.0907082237574536, 1.480604242919038, -0.3594368154725194, 0.3429488094241392, -0.140262208416961, 0.7524902813436889, -0.0743242537079756, 0.1594063675585972, 0.1689860305339045, 0.4027753818796352, -0.3947811444637599, 1.066964152140569, -0.5393673480950985, 0.5534485444135547, 0.0964548987130942, 0.8973855618322855, 0.065905170484797, -0.2525881685179726, -0.3069358250337342, 0.3224978788552981, 0.4642127242355084]|88580.3203125000000000|      2.00000000|[171, 26, 0, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 41 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 54 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 67 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 79 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.8427842703600743, 0.1135750754511394, 0.1565680319693731, -0.1867334396878127, 0.7809833478306187, 0.223727982341941, 0.3489799265807167, 0.031502003773347, 0.3026309469530443, -0.1815236286283149, 2.4725006509597915, 0.0558341332500231, 0.4775122989602147, 0.2774173343137346, 2.408326047526419, -0.2580387515351368, 14.681350194124983, -0.2605117317422641, 11.599690840045497, 0.2780303418927992, -0.0548032828404469, 0.372076824387782, 0.3382235923374004, 0.1357583374060523, 0.6627762963973038, -0.2432011189368875, 0.2348956472636595, 0.121261635241026, -0.0437509696167116, -0.0319748083146657, 3.568881156915922, -0.130912578386622, 1.107214849470724, 0.0419353976037881, -0.5029818433747009, -0.4290983135029818, 0.6916778027592227, 0.1169467733508981, 0.9364098060192764, 0.2859093851239212, -0.0918524391913332, -0.4559012340038006, 2.3256801333545707, -0.1671738451217561, 1.812239617985891, 0.0907082237574536, 1.480604242919038, -0.3594368154725194, 0.3429488094241392, -0.140262208416961, 0.7524902813436889, -0.0743242537079756, 0.1594063675585972, 0.1689860305339045, 0.4027753818796352, -0.3947811444637599, 1.066964152140569, -0.5393673480950985, 0.5534485444135547, 0.0964548987130942, 0.8973855618322855, 0.065905170484797, -0.2525881685179726, -0.3069358250337342, 0.3224978788552981, 0.4642127242355084]|88580.3203125000000000|      1.00000000|[260, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.8427842703600743, 0.1135750754511394, 0.1565680319693731, -0.1867334396878127, 0.7809833478306187, 0.223727982341941, 0.3489799265807167, 0.031502003773347, 0.3026309469530443, -0.1815236286283149, 2.4725006509597915, 0.0558341332500231, 0.4775122989602147, 0.2774173343137346, 2.408326047526419, -0.2580387515351368, 14.681350194124983, -0.2605117317422641, 11.599690840045497, 0.2780303418927992, -0.0548032828404469, 0.372076824387782, 0.3382235923374004, 0.1357583374060523, 0.6627762963973038, -0.2432011189368875, 0.2348956472636595, 0.121261635241026, -0.0437509696167116, -0.0319748083146657, 3.568881156915922, -0.130912578386622, 1.107214849470724, 0.0419353976037881, -0.5029818433747009, -0.4290983135029818, 0.6916778027592227, 0.1169467733508981, 0.9364098060192764, 0.2859093851239212, -0.0918524391913332, -0.4559012340038006, 2.3256801333545707, -0.1671738451217561, 1.812239617985891, 0.0907082237574536, 1.480604242919038, -0.3594368154725194, 0.3429488094241392, -0.140262208416961, 0.7524902813436889, -0.0743242537079756, 0.1594063675585972, 0.1689860305339045, 0.4027753818796352, -0.3947811444637599, 1.066964152140569, -0.5393673480950985, 0.5534485444135547, 0.0964548987130942, 0.8973855618322855, 0.065905170484797, -0.2525881685179726, -0.3069358250337342, 0.3224978788552981, 0.4642127242355084]|88580.3203125000000000|      0.50000000|[347, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[0.8427842703600743, 0.1135750754511394, 0.1565680319693731, -0.1867334396878127, 0.7809833478306187, 0.223727982341941, 0.3489799265807167, 0.031502003773347, 0.3026309469530443, -0.1815236286283149, 2.4725006509597915, 0.0558341332500231, 0.4775122989602147, 0.2774173343137346, 2.408326047526419, -0.2580387515351368, 14.681350194124983, -0.2605117317422641, 11.599690840045497, 0.2780303418927992, -0.0548032828404469, 0.372076824387782, 0.3382235923374004, 0.1357583374060523, 0.6627762963973038, -0.2432011189368875, 0.2348956472636595, 0.121261635241026, -0.0437509696167116, -0.0319748083146657, 3.568881156915922, -0.130912578386622, 1.107214849470724, 0.0419353976037881, -0.5029818433747009, -0.4290983135029818, 0.6916778027592227, 0.1169467733508981, 0.9364098060192764, 0.2859093851239212, -0.0918524391913332, -0.4559012340038006, 2.3256801333545707, -0.1671738451217561, 1.812239617985891, 0.0907082237574536, 1.480604242919038, -0.3594368154725194, 0.3429488094241392, -0.140262208416961, 0.7524902813436889, -0.0743242537079756, 0.1594063675585972, 0.1689860305339045, 0.4027753818796352, -0.3947811444637599, 1.066964152140569, -0.5393673480950985, 0.5534485444135547, 0.0964548987130942, 0.8973855618322855, 0.065905170484797, -0.2525881685179726, -0.3069358250337342, 0.3224978788552981, 0.4642127242355084]|88580.3203125000000000|      0.25000000|[434, 68, 0, 34]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.8427842703600743, 0.1135750754511394, 0.1565680319693731, -0.1867334396878127, 0.7809833478306187, 0.223727982341941, 0.3489799265807167, 0.031502003773347, 0.3026309469530443, -0.1815236286283149, 2.4725006509597915, 0.0558341332500231, 0.4775122989602147, 0.2774173343137346, 2.408326047526419, -0.2580387515351368, 14.681350194124983, -0.2605117317422641, 11.599690840045497, 0.2780303418927992, -0.0548032828404469, 0.372076824387782, 0.3382235923374004, 0.1357583374060523, 0.6627762963973038, -0.2432011189368875, 0.2348956472636595, 0.121261635241026, -0.0437509696167116, -0.0319748083146657, 3.568881156915922, -0.130912578386622, 1.107214849470724, 0.0419353976037881, -0.5029818433747009, -0.4290983135029818, 0.6916778027592227, 0.1169467733508981, 0.9364098060192764, 0.2859093851239212, -0.0918524391913332, -0.4559012340038006, 2.3256801333545707, -0.1671738451217561, 1.812239617985891, 0.0907082237574536, 1.480604242919038, -0.3594368154725194, 0.3429488094241392, -0.140262208416961, 0.7524902813436889, -0.0743242537079756, 0.1594063675585972, 0.1689860305339045, 0.4027753818796352, -0.3947811444637599, 1.066964152140569, -0.5393673480950985, 0.5534485444135547, 0.0964548987130942, 0.8973855618322855, 0.065905170484797, -0.2525881685179726, -0.3069358250337342, 0.3224978788552981, 0.4642127242355084]|88580.3203125000000000|      0.12500000|[521, 82, 0, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.8227801628433604, 0.1090802588051212, 0.1450313530235211, -0.1847211477121092, 0.7731046084158244, 0.2211901923714091, 0.3597866538784363, 0.0191898007406326, 0.2994004023352731, -0.1943151377055259, 2.456664521226228, 0.0850685024261675, 0.4964562831847574, 0.2772417563641573, 2.4180685564790574, -0.2860512503193851, 14.666535428124774, -0.3002968642635214, 11.585065456416467, 0.2755537219513063, -0.0627641380239234, 0.3809609790973172, 0.3393559688222261, 0.1322323850281001, 0.6636665922167962, -0.2279443981140017, 0.2339201907305774, 0.1518142961093658, -0.0343501657008764, -0.0440620391531373, 3.569312096198445, -0.1675944204740444, 1.105407674468317, 0.0418691821776589, -0.4963027338172312, -0.4304598725882148, 0.6713146066272634, 0.1179294872314207, 0.893845999678814, 0.2705349835039148, -0.1129489374800374, -0.4907436540188071, 2.337191075130613, -0.1767683459166596, 1.8247771681891243, 0.1090089511031267, 1.4764835798623535, -0.3690845359886264, 0.3491184381357232, -0.1340678951771687, 0.7316683994942998, -0.0772775615817568, 0.1447796761260219, 0.1808334872318264, 0.3909259785937063, -0.3796559944900172, 1.0616645257199087, -0.530027981114112, 0.5550595701383642, 0.0929020877345659, 0.8896790559962793, 0.0744207128567327, -0.2335228183094136, -0.2872250305739161, 0.3262621665217743, 0.4602101449291654]|64837.9335937500000000|      0.25000000|[547, 86, 0, 43]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.820375499180739, 0.1153892476587934, 0.1455917889914307, -0.123665822305861, 0.7919475856958378, 0.2171887686598336, 0.3476958601561129, 0.0273367802017445, 0.311832085862538, -0.2003386589379188, 2.432338407705115, 0.0710913059339463, 0.4520254139332431, 0.2607393230458215, 2.480965280456361, -0.2695545798362718, 14.698232513382544, -0.4064537293499243, 11.570014067172925, 0.2797945599774421, -0.0517309576750201, 0.3841370669371768, 0.3056891463718514, 0.0770982870809009, 0.6822303203849606, -0.2376684437400381, 0.2728272455089999, 0.143855682573593, -0.0796609675607342, -0.0429558004263833, 3.6110243752421196, -0.2024664380660679, 1.0721534865944338, 0.0736279240201146, -0.4187641656119267, -0.4223695122060842, 0.654896251884781, 0.1328860800861471, 0.9064117330700538, 0.2640168686487172, -0.1306148747619253, -0.4862255337098554, 2.374849364859297, -0.1367629332264703, 1.846656474295534, 0.1504740368027213, 1.4444096946879186, -0.3741444137688494, 0.3461253440666514, -0.1698863658840753, 0.7290049656969539, -0.091550395862178, 0.1122134174111679, 0.1674138712303442, 0.3865426844381558, -0.361301570775628, 1.0450002607412703, -0.5322210973113605, 0.6009813522907226, 0.0889538081195651, 0.8771506304240803, 0.1160522041954656, -0.2438168167713372, -0.2415717963881807, 0.3337939855280743, 0.5015309774911857]|46545.8203125000000000|      0.50000000|[573, 90, 0, 45]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[0.820375499180739, 0.1153892476587934, 0.1455917889914307, -0.123665822305861, 0.7919475856958378, 0.2171887686598336, 0.3476958601561129, 0.0273367802017445, 0.311832085862538, -0.2003386589379188, 2.432338407705115, 0.0710913059339463, 0.4520254139332431, 0.2607393230458215, 2.480965280456361, -0.2695545798362718, 14.698232513382544, -0.4064537293499243, 11.570014067172925, 0.2797945599774421, -0.0517309576750201, 0.3841370669371768, 0.3056891463718514, 0.0770982870809009, 0.6822303203849606, -0.2376684437400381, 0.2728272455089999, 0.143855682573593, -0.0796609675607342, -0.0429558004263833, 3.6110243752421196, -0.2024664380660679, 1.0721534865944338, 0.0736279240201146, -0.4187641656119267, -0.4223695122060842, 0.654896251884781, 0.1328860800861471, 0.9064117330700538, 0.2640168686487172, -0.1306148747619253, -0.4862255337098554, 2.374849364859297, -0.1367629332264703, 1.846656474295534, 0.1504740368027213, 1.4444096946879186, -0.3741444137688494, 0.3461253440666514, -0.1698863658840753, 0.7290049656969539, -0.091550395862178, 0.1122134174111679, 0.1674138712303442, 0.3865426844381558, -0.361301570775628, 1.0450002607412703, -0.5322210973113605, 0.6009813522907226, 0.0889538081195651, 0.8771506304240803, 0.1160522041954656, -0.2438168167713372, -0.2415717963881807, 0.3337939855280743, 0.5015309774911857]|46545.8203125000000000|      0.25000000|[660, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
