k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[0.6862003394613172, 0.0203634877707878, 0.6659494209036213, 0.0188429258915616, 0.6174350928415483, 0.020871281025632, 1.3258646222217767, 0.0181731344433087, 0.0019553501119084, 0.0189572984241983, 1.252666949133319, 0.0196636408977176, 0.2295937311578327, 0.0201963785952062, 1.2322368498064689, 0.0231709517984252, 4.5918097744446005, 0.0406286171782742, 4.4519487098518296, 0.0396423912874158, 0.0837183904631324, 0.0182032476563108, 0.2454549799330656, 0.018418931720717, 0.7190724952243306, 0.022097669327603, 0.2073067977223792, 0.0209396581182692, -0.0650222792078619, 0.0215310359643634, 1.4019020673561462, 0.0211826973448382, 0.2435158079510124, 0.0163798243565633, 0.0637678198895303, 0.0197603286973846, 0.0216343789158179, 0.0204402651928287, 0.4259894419500966, 0.0189397040692499, 0.2658655729534909, 0.021228147044236, 0.8381720608391058, 0.0202288503743131, 1.0291953769924884, 0.0223541938729327, 0.7980077428387196, 0.0185689764204267, 0.243541919871997, 0.0166728759681375, 0.5026286409783703, 0.0212586475394577, 0.2724922822279819, 0.0193171507642865, 0.3846485411147783, 0.0199916682908627, 0.1696491052845308, 0.0197940847221774, 0.2982725944367841, 0.0229631778538056, 0.1855613117600874, 0.0203449210919094, 0.0081967576105673, 0.0202148630810209, 0.1600880580877404, 0.0224739334331052]|339876.5629838544409722|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[0.6862003394613172, 0.0203634877707878, 0.6659494209036213, 0.0188429258915616, 0.6174350928415483, 0.020871281025632, 1.3258646222217767, 0.0181731344433087, 0.0019553501119084, 0.0189572984241983, 1.252666949133319, 0.0196636408977176, 0.2295937311578327, 0.0201963785952062, 1.2322368498064689, 0.0231709517984252, 4.5918097744446005, 0.0406286171782742, 4.4519487098518296, 0.0396423912874158, 0.0837183904631324, 0.0182032476563108, 0.2454549799330656, 0.018418931720717, 0.7190724952243306, 0.022097669327603, 0.2073067977223792, 0.0209396581182692, -0.0650222792078619, 0.0215310359643634, 1.4019020673561462, 0.0211826973448382, 0.2435158079510124, 0.0163798243565633, 0.0637678198895303, 0.0197603286973846, 0.0216343789158179, 0.0204402651928287, 0.4259894419500966, 0.0189397040692499, 0.2658655729534909, 0.021228147044236, 0.8381720608391058, 0.0202288503743131, 1.0291953769924884, 0.0223541938729327, 0.7980077428387196, 0.0185689764204267, 0.243541919871997, 0.0166728759681375, 0.5026286409783703, 0.0212586475394577, 0.2724922822279819, 0.0193171507642865, 0.3846485411147783, 0.0199916682908627, 0.1696491052845308, 0.0197940847221774, 0.2982725944367841, 0.0229631778538056, 0.1855613117600874, 0.0203449210919094, 0.0081967576105673, 0.0202148630810209, 0.1600880580877404, 0.0224739334331052]|339876.5629838544409722|      0.03125000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       8|[0.6819618689167376, 0.0183925969046007, 0.6658012206547841, 0.0193003206319199, 0.6158164802759273, 0.0213826090901372, 1.3275608025112589, 0.0282380194936695, 0.0018508694779969, 0.0223763956518947, 1.252127369548932, 0.0248201446359543, 0.2310374105556589, 0.0192833338589397, 1.2330068700707761, 0.0216024304310342, 4.591681505458677, 0.0549880795930732, 4.453042271726316, 0.0560164642141549, 0.0849162316613219, 0.0195917637355378, 0.2436422339087563, 0.0156378041268692, 0.7184121187629066, 0.0229883393024413, 0.2069331768480552, 0.0226589537373968, -0.0649302003209595, 0.0242970898050288, 1.3991153579906859, 0.0310339888919959, 0.2458589423498372, 0.0186339395152935, 0.0600912709193313, 0.0179865446622002, 0.0223580704448509, 0.022987016291705, 0.4235736681350784, 0.0198848427025551, 0.2656157091353143, 0.0225380837258438, 0.8381919592841635, 0.0219631117657793, 1.0310842698399862, 0.0212621660640727, 0.7994947534864474, 0.0199898594591291, 0.2451788199814089, 0.0159650592465777, 0.4967795676410866, 0.0241357220660443, 0.2707226419720466, 0.0173097661843578, 0.3789763509808059, 0.0199558928349364, 0.171377505482874, 0.0195659271262503, 0.300771441896789, 0.0243597064513523, 0.1834478264122639, 0.021148738959068, 0.0034124109538009, 0.0215055597264835, 0.1604703509031598, 0.0263937929706981]|295643.8776113117928617|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[0.6819618689167376, 0.0183925969046007, 0.6658012206547841, 0.0193003206319199, 0.6158164802759273, 0.0213826090901372, 1.3275608025112589, 0.0282380194936695, 0.0018508694779969, 0.0223763956518947, 1.252127369548932, 0.0248201446359543, 0.2310374105556589, 0.0192833338589397, 1.2330068700707761, 0.0216024304310342, 4.591681505458677, 0.0549880795930732, 4.453042271726316, 0.0560164642141549, 0.0849162316613219, 0.0195917637355378, 0.2436422339087563, 0.0156378041268692, 0.7184121187629066, 0.0229883393024413, 0.2069331768480552, 0.0226589537373968, -0.0649302003209595, 0.0242970898050288, 1.3991153579906859, 0.0310339888919959, 0.2458589423498372, 0.0186339395152935, 0.0600912709193313, 0.0179865446622002, 0.0223580704448509, 0.022987016291705, 0.4235736681350784, 0.0198848427025551, 0.2656157091353143, 0.0225380837258438, 0.8381919592841635, 0.0219631117657793, 1.0310842698399862, 0.0212621660640727, 0.7994947534864474, 0.0199898594591291, 0.2451788199814089, 0.0159650592465777, 0.4967795676410866, 0.0241357220660443, 0.2707226419720466, 0.0173097661843578, 0.3789763509808059, 0.0199558928349364, 0.171377505482874, 0.0195659271262503, 0.300771441896789, 0.0243597064513523, 0.1834478264122639, 0.021148738959068, 0.0034124109538009, 0.0215055597264835, 0.1604703509031598, 0.0263937929706981]|295643.8776113117928617|      0.03125000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[0.6795986784942092, 0.0272753367937833, 0.669325326814929, 0.022723476860238, 0.6139805816565382, 0.0205388296543606, 1.3287479469982408, 0.0305057517622008, 0.0015675327494832, 0.0217597490168565, 1.2547314856170497, 0.0317269614188982, 0.2335329540812364, 0.0213196739018923, 1.2271745519824555, 0.0283706941070987, 4.592969062898944, 0.068585248893261, 4.4507752463565, 0.0690529647609411, 0.0855787963141828, 0.0208297377762844, 0.2439512055886935, 0.0169014549939222, 0.7200079691414661, 0.0250956539931215, 0.2059045629090984, 0.0214317617654737, -0.063283010277887, 0.0226965503282156, 1.3996927835355748, 0.0386160664520271, 0.2469917179545808, 0.0230140886900419, 0.0611491321381647, 0.0157016622711219, 0.0219761192791952, 0.0194154524222238, 0.4229436907708409, 0.0215893351098396, 0.2666282153052848, 0.0256149306376528, 0.8408308801455676, 0.0268708585734364, 1.0316366303024667, 0.0252520472370672, 0.7984602128089019, 0.0292209958342408, 0.2408661765557893, 0.0177371115222936, 0.4930411873174272, 0.0274639915882442, 0.2682333664485866, 0.0174333104292399, 0.3783275252089597, 0.0189386843694196, 0.1720947226555664, 0.0201956235697501, 0.3038402121200171, 0.0209288064379489, 0.1829152630066994, 0.0211268220933975, 0.0034683922476579, 0.0221545667290215, 0.1614879604298892, 0.0234190574317671]|269838.3623230686644092|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[0.6834917850501084, 0.0385713276672979, 0.6716339288876383, 0.0244115693432555, 0.6099696642496435, 0.0353234006260892, 1.327285944509855, 0.0393880661112459, -0.0044665187108169, 0.0270579437260483, 1.2516619324672622, 0.0411144584722022, 0.2444760082903627, 0.024662776589758, 1.2282990469993378, 0.0538584511124802, 4.593979579180715, 0.0831200070129447, 4.460353101074145, 0.0864023317182048, 0.0843109628092855, 0.0289033994423901, 0.2441634233351825, 0.0238503827277673, 0.717746840147502, 0.0324678131331579, 0.2105486045197813, 0.018306687282436, -0.0600292278570093, 0.0217941651540152, 1.3827804155379646, 0.0316285714865457, 0.2523631795097126, 0.0319602964505747, 0.0657402838961929, 0.0161302242090545, 0.0221184626619032, 0.0204721730568846, 0.412659023120915, 0.022528890764191, 0.2619625891046265, 0.0238039164507556, 0.8421737937838119, 0.0314773082204333, 1.0357190467481863, 0.0384452159435418, 0.7973168792084775, 0.0422881342765886, 0.2454663941141358, 0.0165479304928632, 0.491526550928031, 0.0109279144248842, 0.2659034184278752, 0.0164306510456338, 0.3795297507088021, 0.0198554799511652, 0.1667022156661304, 0.0213525841401187, 0.3015458538322167, 0.0227956292324451, 0.1815793850371119, 0.0238191484668957, 0.0110514404969823, 0.0216385195252792, 0.1619378369640226, 0.0400496286043989]|250468.0297662579687312|      0.12500000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
