k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|8633.4943309079972096|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.7166460653776495, -0.9601538884231468, -0.9080491653043435, -1.0755663422463384, -1.1235813347786023, -0.8260109348804248, -0.8322862172619306, -0.9695155839523861, -0.9230564214566542, -1.0653329469716888, -0.9598814909981265, -0.9147439651720637, -1.0150651170672311, -0.8722926843215832, -0.7832476656800094, -0.8434501397959031, -0.8565973532953307, -0.8414196077203457, -0.8780820943293436, -0.7465860146362716, -0.9438227798570958, -0.9397035468911046, -0.8427517340811541, -0.9713624584899705, -0.8903508245577042, -0.8373072689897864, -0.8456064816888407, -1.0743663502615632, -0.8736747022494361, -1.0318270888081913, -0.8651654724997773, -0.91157418852457, -0.6708424518764711, -0.8426682243772025, -1.0568940004401222, -0.9624656244676865, -0.8767213679047139, -0.7959827140925948, -0.8111538034053152, -0.9598368032079333, -1.0877348084407128, -1.0257078765698504, -1.1107517741814736, -1.00003498859157, -0.7022117175890067, -0.7150766642602457, -0.8441871154602643, -1.0626095743423862, -0.9465504854077642, -1.030361179053968]|5959.1391601562500000|      2.00000000|[95, 32, 0, 2]                                                             |  | trying linear partial model with 49 points | iterate success | actual_k=16
       2|[-0.8295502762719403, -0.7187604708139622, -0.5735967716551571, -0.9411169914942488, -1.0794431553747064, -0.6560200955652694, -0.202182281732627, -0.5138768715027449, -0.8137524844384518, -1.1793603207483088, -0.7685283052631922, -0.7465512982118445, -0.6925699747939306, -0.155138605133071, -0.6801106643915283, -0.3938414460580129, -0.5271215168969758, -0.8163939650793262, -0.6533026544177332, -0.1348463452532963, -0.990631132266463, -0.6494153832792873, -0.9541385254577824, -0.7274980449051537, -0.7346628323990716, -0.5053576077838084, -1.0352309753754403, -1.0607761849324042, -0.8749269840016939, -1.0512178076438814, -0.72084258209791, -0.6866183677207431, -0.816727404873737, -1.0916797225979473, -1.069996099803375, -0.4414669848990448, -0.7727385485115442, -0.8141522601032504, -0.3898897292046167, -0.8189820826837999, -1.071809313685649, -1.2264654363334166, -1.4147994817879521, -0.3766629452984471, -0.8148113438488285, -0.4115253304169221, -0.9255963933483913, -0.8477947862128123, -0.7550960764194594, -0.8607435344070378]|3529.9472656250000000|      4.00000000|[190, 64, 0, 4]                                                            |  | trying linear partial model with 49 points | iterate success | actual_k=16
       3|[-0.8295502762719403, -0.7187604708139622, -0.5735967716551571, -0.9411169914942488, -1.0794431553747064, -0.6560200955652694, -0.202182281732627, -0.5138768715027449, -0.8137524844384518, -1.1793603207483088, -0.7685283052631922, -0.7465512982118445, -0.6925699747939306, -0.155138605133071, -0.6801106643915283, -0.3938414460580129, -0.5271215168969758, -0.8163939650793262, -0.6533026544177332, -0.1348463452532963, -0.990631132266463, -0.6494153832792873, -0.9541385254577824, -0.7274980449051537, -0.7346628323990716, -0.5053576077838084, -1.0352309753754403, -1.0607761849324042, -0.8749269840016939, -1.0512178076438814, -0.72084258209791, -0.6866183677207431, -0.816727404873737, -1.0916797225979473, -1.069996099803375, -0.4414669848990448, -0.7727385485115442, -0.8141522601032504, -0.3898897292046167, -0.8189820826837999, -1.071809313685649, -1.2264654363334166, -1.4147994817879521, -0.3766629452984471, -0.8148113438488285, -0.4115253304169221, -0.9255963933483913, -0.8477947862128123, -0.7550960764194594, -0.8607435344070378]|3529.9472656250000000|      2.00000000|[328, 112, 0, 7]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[-0.4632333010727295, -0.6975640915925858, -0.6393836601680499, -0.9253585362239174, -0.7573744153668875, -0.6293368699271574, 0.460789257714167, -0.9659160131635723, -0.6538676016716479, -0.768507937075817, -0.7887940840095274, -0.7856196803906021, -0.304171317198742, 0.2653820592011774, -0.5255475922766271, -0.3920984881783525, -0.6541122911016926, -0.3146852756751103, -0.2113167367444476, 0.0128070608934006, -0.6892657404058953, -0.5409283967300973, -0.9178025686282874, -0.3896970515605442, -0.2763641631702028, 0.011877034935054, -0.6330746172900348, -0.841059580633844, -1.0340794919143854, -0.7460655639962382, -0.6540345810462669, -0.6882474661965243, -0.5663869355940818, -1.0789141507634141, -0.9821838201204445, -0.375427475416116, -0.4785820293425007, -0.3804796228889409, -0.1141656243546648, -0.6218002167843306, -1.1564529183064713, -1.0376725723610065, -1.187710859126335, -0.1754603936867344, -0.4795489503352144, -0.2901394030514476, -0.6680173036519522, -1.1500029322117382, -0.3921097034692313, -0.672988909849649]|1819.4162597656250000|      4.00000000|[421, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | iterate success | actual_k=16
       5|[-0.4632333010727295, -0.6975640915925858, -0.6393836601680499, -0.9253585362239174, -0.7573744153668875, -0.6293368699271574, 0.460789257714167, -0.9659160131635723, -0.6538676016716479, -0.768507937075817, -0.7887940840095274, -0.7856196803906021, -0.304171317198742, 0.2653820592011774, -0.5255475922766271, -0.3920984881783525, -0.6541122911016926, -0.3146852756751103, -0.2113167367444476, 0.0128070608934006, -0.6892657404058953, -0.5409283967300973, -0.9178025686282874, -0.3896970515605442, -0.2763641631702028, 0.011877034935054, -0.6330746172900348, -0.841059580633844, -1.0340794919143854, -0.7460655639962382, -0.6540345810462669, -0.6882474661965243, -0.5663869355940818, -1.0789141507634141, -0.9821838201204445, -0.375427475416116, -0.4785820293425007, -0.3804796228889409, -0.1141656243546648, -0.6218002167843306, -1.1564529183064713, -1.0376725723610065, -1.187710859126335, -0.1754603936867344, -0.4795489503352144, -0.2901394030514476, -0.6680173036519522, -1.1500029322117382, -0.3921097034692313, -0.672988909849649]|1819.4162597656250000|      2.00000000|[560, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[-0.1697999226557607, -0.8234574474225466, -0.550387804944358, -0.6344565171296792, -0.3893136359735584, -0.4574125622226816, 0.6794760659259086, -0.6090253752563157, -0.7099214280284716, -0.7271343713093196, -0.8267916614752414, -0.8478378103267827, -0.1949819909256375, 0.4262800314786668, -0.3973907520530784, -0.3389942691919838, -0.9255964398655068, -0.788066613320276, 0.1665689667446368, -0.0591917641633218, -0.7294658347145383, -0.283834616153178, -0.6921918738109414, -0.4778421965391608, -0.6209118691356976, 0.316552875448899, 0.0362750902693453, -0.7096694464766294, -0.6579313352656566, -1.0263079095738787, -0.2075164274527804, -0.3115161359690991, -0.5002518560136124, -1.0821751471658991, -0.8558438972056798, 0.1164187868069352, -0.7006966442595615, -0.1565499465368023, -0.119990038676527, -0.5883939495634131, -0.8735072707639753, -0.7068741201551614, -1.4008858024818012, -0.0305466492594804, 0.1105300333954502, 0.1696882418964143, -0.1962053286050478, -0.7266324915784228, -0.3424000043978213, -0.6025122586185874]|1333.4284667968750000|      4.00000000|[654, 224, 0, 14]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       7|[-0.1697999226557607, -0.8234574474225466, -0.550387804944358, -0.6344565171296792, -0.3893136359735584, -0.4574125622226816, 0.6794760659259086, -0.6090253752563157, -0.7099214280284716, -0.7271343713093196, -0.8267916614752414, -0.8478378103267827, -0.1949819909256375, 0.4262800314786668, -0.3973907520530784, -0.3389942691919838, -0.9255964398655068, -0.788066613320276, 0.1665689667446368, -0.0591917641633218, -0.7294658347145383, -0.283834616153178, -0.6921918738109414, -0.4778421965391608, -0.6209118691356976, 0.316552875448899, 0.0362750902693453, -0.7096694464766294, -0.6579313352656566, -1.0263079095738787, -0.2075164274527804, -0.3115161359690991, -0.5002518560136124, -1.0821751471658991, -0.8558438972056798, 0.1164187868069352, -0.7006966442595615, -0.1565499465368023, -0.119990038676527, -0.5883939495634131, -0.8735072707639753, -0.7068741201551614, -1.4008858024818012, -0.0305466492594804, 0.1105300333954502, 0.1696882418964143, -0.1962053286050478, -0.7266324915784228, -0.3424000043978213, -0.6025122586185874]|1333.4284667968750000|      2.00000000|[796, 272, 0, 17]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[-0.1366672373027001, -0.887980914492254, -0.3869628790165255, -0.8213941503756836, -0.5840070766093706, -0.1229299274297048, 0.2909868980808334, -0.503941685382255, -0.5133342228918989, -0.6611286219051448, -1.0269614302627361, -0.8052308467616851, -0.2218028901508704, 0.3244382817469766, -0.3245939605695403, -0.2165202909064837, -0.4556324938856267, -0.5566661830164108, 0.0534429637113152, -0.0277682865740991, -0.2937390852472669, -0.2558052419315658, -0.6387838249644283, -0.4145360605406259, -0.338342774045801, 0.0931908400561298, 0.2619154414623093, -0.8591746924183385, -0.4470390347185278, -1.0456800588945725, 0.1564672581532387, -0.0358423897382278, 0.1083934071235286, -0.6842259289738055, -0.7398256325999779, 0.441502631570402, -0.287773527744453, 0.0321788133729622, 0.4812186064470986, -0.4244666918204772, 0.007493429213811, -0.7204268025387788, -1.0980871093618343, 0.2710900656920577, -0.2089246031655038, 0.4378210641007649, -0.4678198225478534, -0.6654316494688165, -0.2145766176859562, -0.9087829221539925]|716.9696044921875000|      4.00000000|[891, 304, 0, 19]                                                          |  | trying linear partial model with 49 points | iterate success | actual_k=16
       9|[-0.1366672373027001, -0.887980914492254, -0.3869628790165255, -0.8213941503756836, -0.5840070766093706, -0.1229299274297048, 0.2909868980808334, -0.503941685382255, -0.5133342228918989, -0.6611286219051448, -1.0269614302627361, -0.8052308467616851, -0.2218028901508704, 0.3244382817469766, -0.3245939605695403, -0.2165202909064837, -0.4556324938856267, -0.5566661830164108, 0.0534429637113152, -0.0277682865740991, -0.2937390852472669, -0.2558052419315658, -0.6387838249644283, -0.4145360605406259, -0.338342774045801, 0.0931908400561298, 0.2619154414623093, -0.8591746924183385, -0.4470390347185278, -1.0456800588945725, 0.1564672581532387, -0.0358423897382278, 0.1083934071235286, -0.6842259289738055, -0.7398256325999779, 0.441502631570402, -0.287773527744453, 0.0321788133729622, 0.4812186064470986, -0.4244666918204772, 0.007493429213811, -0.7204268025387788, -1.0980871093618343, 0.2710900656920577, -0.2089246031655038, 0.4378210641007649, -0.4678198225478534, -0.6654316494688165, -0.2145766176859562, -0.9087829221539925]|716.9696044921875000|      2.00000000|[1032, 352, 0, 22]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[-0.1366672373027001, -0.887980914492254, -0.3869628790165255, -0.8213941503756836, -0.5840070766093706, -0.1229299274297048, 0.2909868980808334, -0.503941685382255, -0.5133342228918989, -0.6611286219051448, -1.0269614302627361, -0.8052308467616851, -0.2218028901508704, 0.3244382817469766, -0.3245939605695403, -0.2165202909064837, -0.4556324938856267, -0.5566661830164108, 0.0534429637113152, -0.0277682865740991, -0.2937390852472669, -0.2558052419315658, -0.6387838249644283, -0.4145360605406259, -0.338342774045801, 0.0931908400561298, 0.2619154414623093, -0.8591746924183385, -0.4470390347185278, -1.0456800588945725, 0.1564672581532387, -0.0358423897382278, 0.1083934071235286, -0.6842259289738055, -0.7398256325999779, 0.441502631570402, -0.287773527744453, 0.0321788133729622, 0.4812186064470986, -0.4244666918204772, 0.007493429213811, -0.7204268025387788, -1.0980871093618343, 0.2710900656920577, -0.2089246031655038, 0.4378210641007649, -0.4678198225478534, -0.6654316494688165, -0.2145766176859562, -0.9087829221539925]|716.9696044921875000|      1.00000000|[1170, 400, 0, 25]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
