k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.50000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.25000000|[49, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-4.0, -0.1, 4.0, 0.1, -2.0, -0.1]                                              | 10.2348225388852789|      0.12500000|[73, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-3.995961406149091, -0.0124565440835206, 3.988291475868507, 0.0423763215507389, -1.997377206161922, -0.0330643877817783]|  5.7537765502929688|      0.25000000|[97, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-3.995961406149091, -0.0124565440835206, 3.988291475868507, 0.0423763215507389, -1.997377206161922, -0.0330643877817783]|  5.7537765502929688|      0.12500000|[121, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-4.064277064225387, -0.0227253474625926, 3.994067983797577, 0.1264846505399871, -2.015519590106781, -0.0915092112851787]|  3.9768940886760302|      0.25000000|[145, 48, 1, 13]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       7|[-4.064277064225387, -0.0227253474625926, 3.994067983797577, 0.1264846505399871, -2.015519590106781, -0.0915092112851787]|  3.9768940886760302|      0.12500000|[170, 56, 1, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-4.064277064225387, -0.0227253474625926, 3.994067983797577, 0.1264846505399871, -2.015519590106781, -0.0915092112851787]|  3.9768940886760302|      0.06250000|[194, 64, 1, 17]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-4.064277064225387, -0.0227253474625926, 3.994067983797577, 0.1264846505399871, -2.015519590106781, -0.0915092112851787]|  3.9768940886760302|      0.03125000|[218, 72, 1, 19]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
