k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[91, 13, 1, 8]                                                             |  | used linear model with 104 points | iterate failure | actual_k=2
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[183, 25, 2, 16]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[273, 39, 3, 24]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[364, 52, 4, 32]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[455, 65, 5, 40]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       6|[0.5934597441926308, 0.0191801250540346, 1.8834688923024, 0.6536798188313923, 0.0167446923739786, 2.0002384206927735, 1.3001347756863393, 0.0245541950962943, 2.121151157567827, -0.0250386023024982, 0.0204344720630572, 2.1649212911453595, 1.233239649731369, 0.0234192391587669, 2.22286479671236, 0.2162380219279747, 0.0233345673047918, 2.2774371253771797, 1.3301473212104056, 0.0207667662408933, 2.388462836752741, 4.506709897024715, 0.0323633291065924, 2.4917955088652777, 0.6635795914665292, 0.0202499220180807, 2.561136452322259, 4.38794201294437, 0.0316355304686223, 2.70658837930831, 0.2226540150074895, 0.0193984988546287, 2.9375429755872426, 0.2360077153782088, 0.0202872857750564, 2.966798918566411, 0.7098097525537483, 0.0217388421314789, 3.131462091319485, 0.2081361918150291, 0.0194047993987581, 3.2219706531966583, -0.0651757148220039, 0.0232561650545126, 3.2532892031336305, 1.3808171475449678, 0.0195141098748168, 3.3856427270446674, 0.2388258376762954, 0.0225667119281865, 3.6700249580616164, 0.0620920287605132, 0.0247202290355479, 3.7191203081354836, 0.0155537615498317, 0.017159276242714, 3.831317052004567, 0.4189885594612517, 0.019515098573236, 3.9599602612653126, 0.2641818673844136, 0.0201536842547043, 4.053519827554257, 0.8200986914423282, 0.0149812160629578, 4.172829047107476, 0.9650936504879908, 0.0193596293167718, 4.432460910404378, 0.7425100549275163, 0.0218389208901769, 4.5561623105000635, 0.2149618913598837, 0.0195558542080325, 4.603668721798435, 0.4993802678675813, 0.019030550121243, 4.702148725106305, 0.0511055730272327, 0.017325891452865, 4.800257109127696, 0.3721322818489674, 0.0174721146804245, 4.967392573289971, 0.1673603649463505, 0.0192576703937165, 5.395413938659363, 0.2903809269465748, 0.0197311733398482, 5.4209251182339635, 0.0983205675283129, 0.0188295745048887, 2.5900391902830666, 0.0033778972545908, 0.02446748197213, 3.859349171995645, 0.1479171350441369, 0.0227369929580391, 5.202032009893929]|373734.3053968117455952|      0.06250000|[546, 78, 6, 48]                                                           |  | used linear model with 104 points | iterate success | actual_k=2
       7|[0.5934597441926308, 0.0191801250540346, 1.8834688923024, 0.6536798188313923, 0.0167446923739786, 2.0002384206927735, 1.3001347756863393, 0.0245541950962943, 2.121151157567827, -0.0250386023024982, 0.0204344720630572, 2.1649212911453595, 1.233239649731369, 0.0234192391587669, 2.22286479671236, 0.2162380219279747, 0.0233345673047918, 2.2774371253771797, 1.3301473212104056, 0.0207667662408933, 2.388462836752741, 4.506709897024715, 0.0323633291065924, 2.4917955088652777, 0.6635795914665292, 0.0202499220180807, 2.561136452322259, 4.38794201294437, 0.0316355304686223, 2.70658837930831, 0.2226540150074895, 0.0193984988546287, 2.9375429755872426, 0.2360077153782088, 0.0202872857750564, 2.966798918566411, 0.7098097525537483, 0.0217388421314789, 3.131462091319485, 0.2081361918150291, 0.0194047993987581, 3.2219706531966583, -0.0651757148220039, 0.0232561650545126, 3.2532892031336305, 1.3808171475449678, 0.0195141098748168, 3.3856427270446674, 0.2388258376762954, 0.0225667119281865, 3.6700249580616164, 0.0620920287605132, 0.0247202290355479, 3.7191203081354836, 0.0155537615498317, 0.017159276242714, 3.831317052004567, 0.4189885594612517, 0.019515098573236, 3.9599602612653126, 0.2641818673844136, 0.0201536842547043, 4.053519827554257, 0.8200986914423282, 0.0149812160629578, 4.172829047107476, 0.9650936504879908, 0.0193596293167718, 4.432460910404378, 0.7425100549275163, 0.0218389208901769, 4.5561623105000635, 0.2149618913598837, 0.0195558542080325, 4.603668721798435, 0.4993802678675813, 0.019030550121243, 4.702148725106305, 0.0511055730272327, 0.017325891452865, 4.800257109127696, 0.3721322818489674, 0.0174721146804245, 4.967392573289971, 0.1673603649463505, 0.0192576703937165, 5.395413938659363, 0.2903809269465748, 0.0197311733398482, 5.4209251182339635, 0.0983205675283129, 0.0188295745048887, 2.5900391902830666, 0.0033778972545908, 0.02446748197213, 3.859349171995645, 0.1479171350441369, 0.0227369929580391, 5.202032009893929]|373734.3053968117455952|      0.03125000|[637, 91, 7, 56]                                                           |  | used linear model with 104 points | iterate failure | actual_k=2
       8|[0.5957542138301699, 0.0166829482345519, 1.8799852183232575, 0.6570527786449502, 0.0137749867999175, 2.001627596013481, 1.2965648020566545, 0.0256545339800848, 2.122211210037954, -0.0247609130636335, 0.0203642435628218, 2.1689242705188505, 1.231487645991968, 0.0230027841551818, 2.218053055301772, 0.2131021709052751, 0.0254875884813332, 2.276032819440092, 1.3323802029305223, 0.0149945066455365, 2.3863199872049616, 4.5039156525653805, 0.0450107523672328, 2.4921609371119797, 0.6643329592092647, 0.0165786477480961, 2.5614875035228084, 4.388929167172833, 0.0433002437700846, 2.709892912957649, 0.2232080868772115, 0.0191583128590501, 2.9398064916335884, 0.2340710398828612, 0.0176056258605408, 2.969393414225069, 0.7111716950775916, 0.024572012180462, 3.13113443383971, 0.210903568071888, 0.0250206321265846, 3.224660625987464, -0.0635759387448121, 0.026550850125908, 3.254725080966942, 1.3796164507021305, 0.0247957278685298, 3.38508440834282, 0.2404175688256524, 0.0177168372981335, 3.668919520252932, 0.0643546448607457, 0.0257555542599279, 3.7125714073533684, 0.0151256270084094, 0.0176518645140813, 3.8271139222134045, 0.4191118028860821, 0.0222102584916867, 3.9594343605937796, 0.2618783887258891, 0.0199182679424179, 4.053001948185225, 0.8226935065487428, 0.0175048048996327, 4.173613763278819, 0.9649522125842831, 0.0169464391073377, 4.433522815271629, 0.7454814717140812, 0.0192257667916382, 4.555136878811333, 0.2158607095033482, 0.0182778102629361, 4.601672283391798, 0.4984036213136304, 0.0200428681410912, 4.701730003319496, 0.0526310461845484, 0.0162387316056812, 4.8032546532565705, 0.3756053002665313, 0.0210482383256787, 4.970467342130378, 0.1639839592377023, 0.0244488739844406, 5.396884335520382, 0.2897278124683376, 0.0198186632464078, 5.4197037867433755, 0.0941676587302557, 0.0194530744109132, 2.5835228641035872, 0.0003244559623482, 0.0309758135571037, 3.8605194648505687, 0.1478011105002738, 0.0230465934024843, 5.200288589773612]|331507.9988274346687831|      0.06250000|[728, 104, 8, 64]                                                          |  | used linear model with 104 points | iterate success | actual_k=2
       9|[0.5957542138301699, 0.0166829482345519, 1.8799852183232575, 0.6570527786449502, 0.0137749867999175, 2.001627596013481, 1.2965648020566545, 0.0256545339800848, 2.122211210037954, -0.0247609130636335, 0.0203642435628218, 2.1689242705188505, 1.231487645991968, 0.0230027841551818, 2.218053055301772, 0.2131021709052751, 0.0254875884813332, 2.276032819440092, 1.3323802029305223, 0.0149945066455365, 2.3863199872049616, 4.5039156525653805, 0.0450107523672328, 2.4921609371119797, 0.6643329592092647, 0.0165786477480961, 2.5614875035228084, 4.388929167172833, 0.0433002437700846, 2.709892912957649, 0.2232080868772115, 0.0191583128590501, 2.9398064916335884, 0.2340710398828612, 0.0176056258605408, 2.969393414225069, 0.7111716950775916, 0.024572012180462, 3.13113443383971, 0.210903568071888, 0.0250206321265846, 3.224660625987464, -0.0635759387448121, 0.026550850125908, 3.254725080966942, 1.3796164507021305, 0.0247957278685298, 3.38508440834282, 0.2404175688256524, 0.0177168372981335, 3.668919520252932, 0.0643546448607457, 0.0257555542599279, 3.7125714073533684, 0.0151256270084094, 0.0176518645140813, 3.8271139222134045, 0.4191118028860821, 0.0222102584916867, 3.9594343605937796, 0.2618783887258891, 0.0199182679424179, 4.053001948185225, 0.8226935065487428, 0.0175048048996327, 4.173613763278819, 0.9649522125842831, 0.0169464391073377, 4.433522815271629, 0.7454814717140812, 0.0192257667916382, 4.555136878811333, 0.2158607095033482, 0.0182778102629361, 4.601672283391798, 0.4984036213136304, 0.0200428681410912, 4.701730003319496, 0.0526310461845484, 0.0162387316056812, 4.8032546532565705, 0.3756053002665313, 0.0210482383256787, 4.970467342130378, 0.1639839592377023, 0.0244488739844406, 5.396884335520382, 0.2897278124683376, 0.0198186632464078, 5.4197037867433755, 0.0941676587302557, 0.0194530744109132, 2.5835228641035872, 0.0003244559623482, 0.0309758135571037, 3.8605194648505687, 0.1478011105002738, 0.0230465934024843, 5.200288589773612]|331507.9988274346687831|      0.03125000|[819, 117, 9, 72]                                                          |  | used linear model with 104 points | iterate failure | actual_k=2
      10|[0.5921568279099116, 0.0135726108851885, 1.8830254014551262, 0.6525041999304896, 0.0161135742696197, 1.9992838729040687, 1.297367205078717, 0.0302708436339856, 2.1212921869359493, -0.024352313287905, 0.0224951167934794, 2.170286425654797, 1.2278885346053046, 0.0268301834838659, 2.2196266229041552, 0.2103570340613931, 0.0232987830648563, 2.2708271330606364, 1.3324996131916513, 0.022632121291998, 2.382366251519813, 4.504770296294914, 0.054376782398064, 2.4906606314168487, 0.6611151796051995, 0.0177466723824729, 2.56012235722287, 4.388212321498286, 0.0496198550494997, 2.711383248088772, 0.2270950019692884, 0.0209958330164534, 2.9397823894538355, 0.2325281852974808, 0.0184862533323919, 2.972096521906404, 0.7152821838093797, 0.0242905717376067, 3.1279193039951063, 0.20894516479453, 0.0205957235695811, 3.2302369384312737, -0.0635516270271598, 0.0255009442516855, 3.251501863116888, 1.3796237629838646, 0.030548634583998, 3.386679205319402, 0.2427067665103954, 0.0200128425643626, 3.6639045049614882, 0.0662966752552998, 0.0230257344583477, 3.708707458548829, 0.0153405887653941, 0.0171873389919624, 3.824861414017215, 0.4152299558084853, 0.0212528902219883, 3.960623252130154, 0.2612581268191947, 0.0212290154240781, 4.048064947450876, 0.8223694837792856, 0.019469648801497, 4.172657367658972, 0.957993045869152, 0.0248917773310337, 4.428743170847017, 0.7472472838770087, 0.0140178523255814, 4.556024681049214, 0.2144145214319662, 0.01900433018529, 4.598915139532105, 0.4981429635443249, 0.0223754331179414, 4.701090154579852, 0.0543789347665939, 0.0138640793950475, 4.8098897146754975, 0.3756073111367657, 0.0232809541416494, 4.971795622194586, 0.1629415013313101, 0.0293835442503401, 5.395175157542174, 0.2872698692974538, 0.0206440344174405, 5.419480002637489, 0.0960350368932476, 0.0185946276864781, 2.5831825790669947, -0.0001032200754252, 0.032198677141058, 3.858136791734336, 0.1454292906657479, 0.027143089954598, 5.197260986783072]|303096.4172396156354807|      0.06250000|[909, 131, 10, 80]                                                         |  | used linear model with 104 points | iterate success | actual_k=2
      11|[0.5921568279099116, 0.0135726108851885, 1.8830254014551262, 0.6525041999304896, 0.0161135742696197, 1.9992838729040687, 1.297367205078717, 0.0302708436339856, 2.1212921869359493, -0.024352313287905, 0.0224951167934794, 2.170286425654797, 1.2278885346053046, 0.0268301834838659, 2.2196266229041552, 0.2103570340613931, 0.0232987830648563, 2.2708271330606364, 1.3324996131916513, 0.022632121291998, 2.382366251519813, 4.504770296294914, 0.054376782398064, 2.4906606314168487, 0.6611151796051995, 0.0177466723824729, 2.56012235722287, 4.388212321498286, 0.0496198550494997, 2.711383248088772, 0.2270950019692884, 0.0209958330164534, 2.9397823894538355, 0.2325281852974808, 0.0184862533323919, 2.972096521906404, 0.7152821838093797, 0.0242905717376067, 3.1279193039951063, 0.20894516479453, 0.0205957235695811, 3.2302369384312737, -0.0635516270271598, 0.0255009442516855, 3.251501863116888, 1.3796237629838646, 0.030548634583998, 3.386679205319402, 0.2427067665103954, 0.0200128425643626, 3.6639045049614882, 0.0662966752552998, 0.0230257344583477, 3.708707458548829, 0.0153405887653941, 0.0171873389919624, 3.824861414017215, 0.4152299558084853, 0.0212528902219883, 3.960623252130154, 0.2612581268191947, 0.0212290154240781, 4.048064947450876, 0.8223694837792856, 0.019469648801497, 4.172657367658972, 0.957993045869152, 0.0248917773310337, 4.428743170847017, 0.7472472838770087, 0.0140178523255814, 4.556024681049214, 0.2144145214319662, 0.01900433018529, 4.598915139532105, 0.4981429635443249, 0.0223754331179414, 4.701090154579852, 0.0543789347665939, 0.0138640793950475, 4.8098897146754975, 0.3756073111367657, 0.0232809541416494, 4.971795622194586, 0.1629415013313101, 0.0293835442503401, 5.395175157542174, 0.2872698692974538, 0.0206440344174405, 5.419480002637489, 0.0960350368932476, 0.0185946276864781, 2.5831825790669947, -0.0001032200754252, 0.032198677141058, 3.858136791734336, 0.1454292906657479, 0.027143089954598, 5.197260986783072]|303096.4172396156354807|      0.03125000|[1000, 144, 11, 88]                                                        |  | used linear model with 104 points | iterate failure | actual_k=2
