k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[1.021354335503257, 0.0205987497819688, 1.8891858701794022, 0.0165142854296752, 0.0220810017468826, 2.0010856430574697, 0.4295779945128321, 0.0177066590131419, 2.1164897134268434, 0.8023440034022566, 0.0197546499682605, 2.1663067558529967, 0.2218646871854506, 0.0201517427636823, 2.21610350059218, 2.691790088090743, 0.0188969544519613, 2.28117354463484, 0.8030233033516934, 0.0176345982842768, 2.387537390792342, 2.271311810842194, 0.0199102671962749, 2.4879809598834903, 14.35686607311153, 0.0413212792817403, 2.555285265088527, 12.16170041736988, 0.0341739748909149, 2.7077436234197285, 0.2782509039136329, 0.0199946397923757, 2.940092670142152, 0.2429593089959642, 0.0187372691068925, 2.9678405128165686, 1.1654596646133757, 0.0244191070946932, 3.126173154211355, 0.1783218627264578, 0.0209437576212099, 3.225798841754896, 0.1126512169254653, 0.0200188015100096, 3.254590520690555, 3.747288283870653, 0.0243943828328771, 3.380086114652856, 0.8320253354635287, 0.0232727342588195, 3.6690560316100465, 0.1570279516178837, 0.0204411222856159, 3.7251022261918108, 0.3820668662016809, 0.0175963204900898, 3.830914181748176, 0.9221030040379057, 0.0206024382282487, 3.960032890751727, 0.258565596388643, 0.0225775550415672, 4.052043053950043, 2.0694798184610637, 0.0195070503550607, 4.175306154691072, 1.9454096685398579, 0.0179504254438079, 4.430872059856497, 1.484286131345467, 0.0218240957866983, 4.5589329546591415, 0.4830907597533526, 0.0205458092463313, 4.6035748272513946, 0.492918479347485, 0.0176994502910473, 4.703165046431884, 0.32980925486949, 0.0196930848331427, 4.802589026457644, 0.8424259416433676, 0.0192912445220222, 4.968867235530788, 0.4588607515033195, 0.0228597512558093, 5.3960527231157975, 0.4905254739644182, 0.0184804029169519, 5.417916151069621, 0.9860185826051421, 0.0196998789638962, 2.5888291083880763, -0.016180395419738, 0.0200464496689796, 3.862290704921049, 0.2663309362924796, 0.0206867598106039, 5.196391741616067]|2653681.8125107046216726|      0.06250000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[1.0212258005871941, 0.0180646592540971, 1.8895018160503447, 0.0158459467296244, 0.0206025738569335, 2.0009243086227744, 0.4334443348437476, 0.0162101842372593, 2.1191837002845846, 0.8094206022224818, 0.0209586652805661, 2.1633998637690954, 0.2212672051177822, 0.0143785872998905, 2.219186113443468, 2.6897473789280077, 0.030517857250367, 2.2807754749174154, 0.8057666419132195, 0.0226370713796071, 2.3903479166234436, 2.2763508046018535, 0.0264274827694618, 2.4796435329459228, 14.356351464192349, 0.0748403583094519, 2.5536537286266205, 12.162306399146733, 0.0655211260008365, 2.711232739666847, 0.277133767930051, 0.0250526419799015, 2.934962964797403, 0.2464746963963768, 0.0210718985989784, 2.9569624692403043, 1.1688136750962665, 0.0203969109001962, 3.1285089637645647, 0.1820413461976107, 0.0277136634482367, 3.220685249114375, 0.107758716561586, 0.0189017880363788, 3.2501961688962906, 3.747040291830151, 0.0375557472184354, 3.3728497187704467, 0.8374545271237082, 0.0237426017010963, 3.668554257276885, 0.1585597979668708, 0.0187514137854397, 3.720392155024459, 0.3798530876970865, 0.0185234989111234, 3.828665364944426, 0.9203254970533135, 0.0205380639362493, 3.9600332828540727, 0.2559961521925633, 0.0221131643018446, 4.046659229505084, 2.063343192482476, 0.0232699938154884, 4.174467546188598, 1.9455466559631365, 0.0300296426814407, 4.426387364475917, 1.4762795301562153, 0.0251774093293794, 4.554882638075305, 0.4796722397059634, 0.0211895515875615, 4.602549596464502, 0.4909819962107176, 0.0194044809468546, 4.704729076042953, 0.3310884029948377, 0.0209139458643534, 4.8047487566591505, 0.8417670142214526, 0.0282725704464695, 4.9719455862528825, 0.4611313136059057, 0.0257942988469341, 5.400589748879526, 0.4901484990960654, 0.023654634735704, 5.415161307860951, 0.9871065443090993, 0.0134003162417474, 2.593564767434699, -0.0110478450426026, 0.0251585402555076, 3.8651792562880916, 0.2682298349829039, 0.0227709592933345, 5.1927184270346585]|1918584.6915794196538627|      0.12500000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[1.0236786846334482, 0.0415766495689768, 1.8961592877192797, 0.0306552444884571, 0.0286638994392372, 2.027164432049828, 0.4232865333715606, 0.013506476315725, 2.1288846279728415, 0.8254994559034646, 0.0222939342587379, 2.173492887545102, 0.213481839311448, 0.0116265765936265, 2.229578849146797, 2.6939811816468864, 0.0366321596517053, 2.2771224389806224, 0.8009145736515507, 0.0436425960123309, 2.3791579423186358, 2.266863506929925, 0.0465023876644058, 2.4688133420852387, 14.346641083968148, 0.1136785238301029, 2.535961250008272, 12.157045304221292, 0.0968593257754532, 2.7514456023283924, 0.2585433579619202, 0.0238716246086842, 2.925467134187425, 0.269989872054139, 0.0153347137797814, 2.9537006162152952, 1.186463754110478, 0.0215553346210131, 3.1412287518491664, 0.1972190900465762, 0.0320089792221288, 3.233194336134316, 0.1127202273369184, 0.0166838635296709, 3.268267093444565, 3.7536812307362375, 0.0604193476708029, 3.377908760564894, 0.8528486803215902, 0.0292989743576864, 3.666474838987022, 0.1690007114359752, 0.0149109472210793, 3.728488124620329, 0.38046670642729, 0.0315953460229671, 3.838956016499522, 0.9087127144600914, 0.0215541281967032, 3.956352620166569, 0.2718224267239109, 0.0200597070275613, 4.046952923333221, 2.053965058147377, 0.0382848688171156, 4.1742953960669915, 1.935911346639232, 0.0454533570856489, 4.433774371818037, 1.476293269482767, 0.0338513053977093, 4.552068338196569, 0.4813013692286418, 0.0221343679451696, 4.6228848177716335, 0.4851660367303152, 0.0262828652940502, 4.698261204515375, 0.3243080542787447, 0.0133692040881381, 4.819486831961209, 0.8619893180184219, 0.0428185319506475, 4.971398208481239, 0.4625480499807718, 0.0289433631008496, 5.404067776726866, 0.4809549887803663, 0.0121681318482395, 5.434136781277221, 0.9827060858198948, -0.0029358653450031, 2.599448001666263, -0.0196234986636741, 0.0141433809962945, 3.8628584943971083, 0.2610684837827518, 0.0170281867211174, 5.197272117182523]|1323517.8830675391945988|      0.25000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[1.0236786846334482, 0.0415766495689768, 1.8961592877192797, 0.0306552444884571, 0.0286638994392372, 2.027164432049828, 0.4232865333715606, 0.013506476315725, 2.1288846279728415, 0.8254994559034646, 0.0222939342587379, 2.173492887545102, 0.213481839311448, 0.0116265765936265, 2.229578849146797, 2.6939811816468864, 0.0366321596517053, 2.2771224389806224, 0.8009145736515507, 0.0436425960123309, 2.3791579423186358, 2.266863506929925, 0.0465023876644058, 2.4688133420852387, 14.346641083968148, 0.1136785238301029, 2.535961250008272, 12.157045304221292, 0.0968593257754532, 2.7514456023283924, 0.2585433579619202, 0.0238716246086842, 2.925467134187425, 0.269989872054139, 0.0153347137797814, 2.9537006162152952, 1.186463754110478, 0.0215553346210131, 3.1412287518491664, 0.1972190900465762, 0.0320089792221288, 3.233194336134316, 0.1127202273369184, 0.0166838635296709, 3.268267093444565, 3.7536812307362375, 0.0604193476708029, 3.377908760564894, 0.8528486803215902, 0.0292989743576864, 3.666474838987022, 0.1690007114359752, 0.0149109472210793, 3.728488124620329, 0.38046670642729, 0.0315953460229671, 3.838956016499522, 0.9087127144600914, 0.0215541281967032, 3.956352620166569, 0.2718224267239109, 0.0200597070275613, 4.046952923333221, 2.053965058147377, 0.0382848688171156, 4.1742953960669915, 1.935911346639232, 0.0454533570856489, 4.433774371818037, 1.476293269482767, 0.0338513053977093, 4.552068338196569, 0.4813013692286418, 0.0221343679451696, 4.6228848177716335, 0.4851660367303152, 0.0262828652940502, 4.698261204515375, 0.3243080542787447, 0.0133692040881381, 4.819486831961209, 0.8619893180184219, 0.0428185319506475, 4.971398208481239, 0.4625480499807718, 0.0289433631008496, 5.404067776726866, 0.4809549887803663, 0.0121681318482395, 5.434136781277221, 0.9827060858198948, -0.0029358653450031, 2.599448001666263, -0.0196234986636741, 0.0141433809962945, 3.8628584943971083, 0.2610684837827518, 0.0170281867211174, 5.197272117182523]|1323517.8830675391945988|      0.12500000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=4
      10|[1.0236786846334482, 0.0415766495689768, 1.8961592877192797, 0.0306552444884571, 0.0286638994392372, 2.027164432049828, 0.4232865333715606, 0.013506476315725, 2.1288846279728415, 0.8254994559034646, 0.0222939342587379, 2.173492887545102, 0.213481839311448, 0.0116265765936265, 2.229578849146797, 2.6939811816468864, 0.0366321596517053, 2.2771224389806224, 0.8009145736515507, 0.0436425960123309, 2.3791579423186358, 2.266863506929925, 0.0465023876644058, 2.4688133420852387, 14.346641083968148, 0.1136785238301029, 2.535961250008272, 12.157045304221292, 0.0968593257754532, 2.7514456023283924, 0.2585433579619202, 0.0238716246086842, 2.925467134187425, 0.269989872054139, 0.0153347137797814, 2.9537006162152952, 1.186463754110478, 0.0215553346210131, 3.1412287518491664, 0.1972190900465762, 0.0320089792221288, 3.233194336134316, 0.1127202273369184, 0.0166838635296709, 3.268267093444565, 3.7536812307362375, 0.0604193476708029, 3.377908760564894, 0.8528486803215902, 0.0292989743576864, 3.666474838987022, 0.1690007114359752, 0.0149109472210793, 3.728488124620329, 0.38046670642729, 0.0315953460229671, 3.838956016499522, 0.9087127144600914, 0.0215541281967032, 3.956352620166569, 0.2718224267239109, 0.0200597070275613, 4.046952923333221, 2.053965058147377, 0.0382848688171156, 4.1742953960669915, 1.935911346639232, 0.0454533570856489, 4.433774371818037, 1.476293269482767, 0.0338513053977093, 4.552068338196569, 0.4813013692286418, 0.0221343679451696, 4.6228848177716335, 0.4851660367303152, 0.0262828652940502, 4.698261204515375, 0.3243080542787447, 0.0133692040881381, 4.819486831961209, 0.8619893180184219, 0.0428185319506475, 4.971398208481239, 0.4625480499807718, 0.0289433631008496, 5.404067776726866, 0.4809549887803663, 0.0121681318482395, 5.434136781277221, 0.9827060858198948, -0.0029358653450031, 2.599448001666263, -0.0196234986636741, 0.0141433809962945, 3.8628584943971083, 0.2610684837827518, 0.0170281867211174, 5.197272117182523]|1323517.8830675391945988|      0.06250000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
      11|[1.0236786846334482, 0.0415766495689768, 1.8961592877192797, 0.0306552444884571, 0.0286638994392372, 2.027164432049828, 0.4232865333715606, 0.013506476315725, 2.1288846279728415, 0.8254994559034646, 0.0222939342587379, 2.173492887545102, 0.213481839311448, 0.0116265765936265, 2.229578849146797, 2.6939811816468864, 0.0366321596517053, 2.2771224389806224, 0.8009145736515507, 0.0436425960123309, 2.3791579423186358, 2.266863506929925, 0.0465023876644058, 2.4688133420852387, 14.346641083968148, 0.1136785238301029, 2.535961250008272, 12.157045304221292, 0.0968593257754532, 2.7514456023283924, 0.2585433579619202, 0.0238716246086842, 2.925467134187425, 0.269989872054139, 0.0153347137797814, 2.9537006162152952, 1.186463754110478, 0.0215553346210131, 3.1412287518491664, 0.1972190900465762, 0.0320089792221288, 3.233194336134316, 0.1127202273369184, 0.0166838635296709, 3.268267093444565, 3.7536812307362375, 0.0604193476708029, 3.377908760564894, 0.8528486803215902, 0.0292989743576864, 3.666474838987022, 0.1690007114359752, 0.0149109472210793, 3.728488124620329, 0.38046670642729, 0.0315953460229671, 3.838956016499522, 0.9087127144600914, 0.0215541281967032, 3.956352620166569, 0.2718224267239109, 0.0200597070275613, 4.046952923333221, 2.053965058147377, 0.0382848688171156, 4.1742953960669915, 1.935911346639232, 0.0454533570856489, 4.433774371818037, 1.476293269482767, 0.0338513053977093, 4.552068338196569, 0.4813013692286418, 0.0221343679451696, 4.6228848177716335, 0.4851660367303152, 0.0262828652940502, 4.698261204515375, 0.3243080542787447, 0.0133692040881381, 4.819486831961209, 0.8619893180184219, 0.0428185319506475, 4.971398208481239, 0.4625480499807718, 0.0289433631008496, 5.404067776726866, 0.4809549887803663, 0.0121681318482395, 5.434136781277221, 0.9827060858198948, -0.0029358653450031, 2.599448001666263, -0.0196234986636741, 0.0141433809962945, 3.8628584943971083, 0.2610684837827518, 0.0170281867211174, 5.197272117182523]|1323517.8830675391945988|      0.03125000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate failure | actual_k=4
