k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[61, 20, 1, 6]                                                             |  | used linear model with 81 points | iterate failure | actual_k=4
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[122, 40, 2, 12]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[183, 60, 3, 18]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[244, 80, 4, 24]                                                           |  | used linear model with 81 points | iterate failure | actual_k=4
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[305, 100, 5, 30]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       6|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.01562500|[366, 120, 6, 36]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
       7|[0.6891249800703789, 0.0209237344242835, 0.6646938658656535, 0.0216393461231987, 0.6199582942543274, 0.0210899343717072, 1.3264143473167218, 0.0208416881604374, 0.0021480127615341, 0.0197934342891212, 1.2504063357920165, 0.0216011271175877, 0.2277801482569998, 0.0217539343643842, 1.2286300175766496, 0.0192579111863654, 4.591075185732645, 0.0301433241938103, 4.454761914356274, 0.0271322041193474, 0.0826186948559158, 0.0199198676990955, 0.2455030945475195, 0.0202962861787869, 0.7186667554609903, 0.0211455152770019, 0.2039349867471534, 0.0212786259186191, -0.0655273569065812, 0.0177081122265834, 1.399063919384178, 0.0200781869845825, 0.2423820663563868, 0.0182098198630725, 0.0623961393576146, 0.0205500877285422, 0.0222466655502967, 0.0211362404213443, 0.4246932919881278, 0.0191671384971788, 0.2660355658146566, 0.0208293913059712, 0.8376705007717562, 0.0203662998008305, 1.0283804132105046, 0.0211573865331659, 0.7984750995200478, 0.019791871869673, 0.2448595737900537, 0.0198291951365473, 0.5048507326003148, 0.0196709607794486, 0.2734477897561157, 0.0220650039347683, 0.3878760104523309, 0.0192709002796234, 0.1692216207741937, 0.0186015674311237, 0.2946734729245772, 0.0190782563038472, 0.1859016744058966, 0.0181160311185673, 0.0062664397386502, 0.0192904549695119, 0.1604470526987994, 0.0218752880782272]|396089.6642288715229370|      0.03125000|[427, 140, 7, 42]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       8|[0.6828249309728656, 0.0259874721504237, 0.6615794291037511, 0.0226134534934638, 0.6205003422392018, 0.0243571581511196, 1.3264916974649297, 0.0219885582575321, -0.0005201839911336, 0.0188094748967709, 1.2445863134658945, 0.0218470636054135, 0.2265353857744057, 0.0210054375118259, 1.2257449821081743, 0.0237976917723673, 4.592372000316476, 0.0438490493490586, 4.451398510811116, 0.0372094253469704, 0.0831072487133369, 0.0257267795139048, 0.2444278011130051, 0.0196925389419625, 0.7213007068177831, 0.0176761197205464, 0.2038499255873563, 0.0212417813394026, -0.065913839998941, 0.0189645949933314, 1.3992680427198685, 0.0276162171535879, 0.2365924472268641, 0.016911915465647, 0.0592192939108081, 0.0214854127378454, 0.0209847739627113, 0.0142843422728305, 0.4227725632261236, 0.0154898422198782, 0.2605794147963348, 0.0187059150765658, 0.8346651202373622, 0.0260439906664272, 1.0285008945818692, 0.0261729103053817, 0.8052643896202346, 0.0223206996576701, 0.24209300975162, 0.0235607946522819, 0.5001471762102967, 0.0195816581008255, 0.2751200104231298, 0.0229212878106723, 0.3916130095929512, 0.0216844498769893, 0.1671819039531741, 0.020235129062353, 0.2904623594854497, 0.0171784236431317, 0.1865086391589466, 0.0147538869963543, 0.0059145844159799, 0.0188467069915885, 0.1626489365477696, 0.0266301653233117]|329440.0107700905064121|      0.06250000|[488, 160, 8, 48]                                                          |  | used linear model with 81 points | iterate success | actual_k=4
       9|[0.6828249309728656, 0.0259874721504237, 0.6615794291037511, 0.0226134534934638, 0.6205003422392018, 0.0243571581511196, 1.3264916974649297, 0.0219885582575321, -0.0005201839911336, 0.0188094748967709, 1.2445863134658945, 0.0218470636054135, 0.2265353857744057, 0.0210054375118259, 1.2257449821081743, 0.0237976917723673, 4.592372000316476, 0.0438490493490586, 4.451398510811116, 0.0372094253469704, 0.0831072487133369, 0.0257267795139048, 0.2444278011130051, 0.0196925389419625, 0.7213007068177831, 0.0176761197205464, 0.2038499255873563, 0.0212417813394026, -0.065913839998941, 0.0189645949933314, 1.3992680427198685, 0.0276162171535879, 0.2365924472268641, 0.016911915465647, 0.0592192939108081, 0.0214854127378454, 0.0209847739627113, 0.0142843422728305, 0.4227725632261236, 0.0154898422198782, 0.2605794147963348, 0.0187059150765658, 0.8346651202373622, 0.0260439906664272, 1.0285008945818692, 0.0261729103053817, 0.8052643896202346, 0.0223206996576701, 0.24209300975162, 0.0235607946522819, 0.5001471762102967, 0.0195816581008255, 0.2751200104231298, 0.0229212878106723, 0.3916130095929512, 0.0216844498769893, 0.1671819039531741, 0.020235129062353, 0.2904623594854497, 0.0171784236431317, 0.1865086391589466, 0.0147538869963543, 0.0059145844159799, 0.0188467069915885, 0.1626489365477696, 0.0266301653233117]|329440.0107700905064121|      0.03125000|[549, 180, 9, 54]                                                          |  | used linear model with 81 points | iterate failure | actual_k=4
      10|[0.6813831924868585, 0.0286733381268092, 0.6567774485282456, 0.0221082407271961, 0.6190175296664128, 0.0245420674811413, 1.3277627161835173, 0.0255253149967539, -0.0020427457263494, 0.0193037522356929, 1.241195881912849, 0.0230813692823624, 0.226875836995152, 0.0230293016163815, 1.2195256472780507, 0.029766293079031, 4.593998180034378, 0.058349117470994, 4.451811025205885, 0.0506020761819834, 0.0818533683988277, 0.0298645903702032, 0.2455736714124395, 0.0175478606159312, 0.7205919168146933, 0.0184677890641735, 0.2023073492625796, 0.0255180155334841, -0.0634043215108802, 0.0186633324130608, 1.391928993657245, 0.031934048944686, 0.2365915477789786, 0.0150013104243688, 0.0577581949812871, 0.0253125811210906, 0.0267077266131198, 0.0152071601508355, 0.4239743728201945, 0.0186563458994869, 0.2583089639355808, 0.0190495909943714, 0.8299564643267213, 0.0263787437353521, 1.0309536696043833, 0.0223890893172474, 0.8031760179263974, 0.0275172272196899, 0.2447573173572762, 0.0223003126874495, 0.5003266119331815, 0.0194053062630339, 0.2747724456865555, 0.0238071365242586, 0.3904161915167264, 0.0251815039642725, 0.1721981386099187, 0.0216094429359586, 0.2856325211023983, 0.0198294931583933, 0.1842975962150069, 0.0209145028980038, 0.0076434767057347, 0.0212666953433432, 0.1688584780303228, 0.0264209970060966]|292377.4274626143160276|      0.06250000|[610, 200, 10, 60]                                                         |  | used linear model with 81 points | iterate success | actual_k=4
      11|[0.6813831924868585, 0.0286733381268092, 0.6567774485282456, 0.0221082407271961, 0.6190175296664128, 0.0245420674811413, 1.3277627161835173, 0.0255253149967539, -0.0020427457263494, 0.0193037522356929, 1.241195881912849, 0.0230813692823624, 0.226875836995152, 0.0230293016163815, 1.2195256472780507, 0.029766293079031, 4.593998180034378, 0.058349117470994, 4.451811025205885, 0.0506020761819834, 0.0818533683988277, 0.0298645903702032, 0.2455736714124395, 0.0175478606159312, 0.7205919168146933, 0.0184677890641735, 0.2023073492625796, 0.0255180155334841, -0.0634043215108802, 0.0186633324130608, 1.391928993657245, 0.031934048944686, 0.2365915477789786, 0.0150013104243688, 0.0577581949812871, 0.0253125811210906, 0.0267077266131198, 0.0152071601508355, 0.4239743728201945, 0.0186563458994869, 0.2583089639355808, 0.0190495909943714, 0.8299564643267213, 0.0263787437353521, 1.0309536696043833, 0.0223890893172474, 0.8031760179263974, 0.0275172272196899, 0.2447573173572762, 0.0223003126874495, 0.5003266119331815, 0.0194053062630339, 0.2747724456865555, 0.0238071365242586, 0.3904161915167264, 0.0251815039642725, 0.1721981386099187, 0.0216094429359586, 0.2856325211023983, 0.0198294931583933, 0.1842975962150069, 0.0209145028980038, 0.0076434767057347, 0.0212666953433432, 0.1688584780303228, 0.0264209970060966]|292377.4274626143160276|      0.03125000|[671, 220, 11, 66]                                                         |  | used linear model with 81 points | iterate failure | actual_k=4
