k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|110181.7759999999834690|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2019476684690291, -0.8086412438085705, -0.8248946847750036, -0.872732485276858, -1.1034226906991054, -1.161779772675036, -0.8309652518483612, -0.7790595300670612, -0.9002790964701286, -0.7824765666052417, -1.0146864732688092, -1.1043129213714111, -1.163398029267345, -1.0645601992583913, -1.0198227827143869, -0.7690089556352837, -1.0127775507557273, -0.9799791283307632, -0.8299203665711808, -1.0490784003348883, -1.0500321000755664, -0.8078696385274551, -1.1739573734716375, -1.1136285006964715, -1.0465947119592622, -1.0662065240625216, -0.9024524557467322, -0.9954968411750321, -0.9958366270716187, -0.8892385012732692, -1.0117219056410378, -0.9349274144203186, -0.9094088882237752, -0.4793382423364045, -1.209236667557322, -1.0024935820138206, -0.8645241484661194, -1.0363783490276177, -0.9107741424374087, -0.9953365120925856, -1.0068201546038713, -0.8172231096926437, -0.9346379150442699, -0.9666302728385711, -0.8637941129190111, -1.1318194570194298, -0.8904774848221015, -1.071987834069418, -1.0551301449368073, -1.1246820463221106]|80366.6875000000000000|      2.00000000|[121, 8, 0, 2]                                                             |  | trying linear partial model with 61 points | iterate success | actual_k=4
       2|[-1.2019476684690291, -0.8086412438085705, -0.8248946847750036, -0.872732485276858, -1.1034226906991054, -1.161779772675036, -0.8309652518483612, -0.7790595300670612, -0.9002790964701286, -0.7824765666052417, -1.0146864732688092, -1.1043129213714111, -1.163398029267345, -1.0645601992583913, -1.0198227827143869, -0.7690089556352837, -1.0127775507557273, -0.9799791283307632, -0.8299203665711808, -1.0490784003348883, -1.0500321000755664, -0.8078696385274551, -1.1739573734716375, -1.1136285006964715, -1.0465947119592622, -1.0662065240625216, -0.9024524557467322, -0.9954968411750321, -0.9958366270716187, -0.8892385012732692, -1.0117219056410378, -0.9349274144203186, -0.9094088882237752, -0.4793382423364045, -1.209236667557322, -1.0024935820138206, -0.8645241484661194, -1.0363783490276177, -0.9107741424374087, -0.9953365120925856, -1.0068201546038713, -0.8172231096926437, -0.9346379150442699, -0.9666302728385711, -0.8637941129190111, -1.1318194570194298, -0.8904774848221015, -1.071987834069418, -1.0551301449368073, -1.1246820463221106]|80366.6875000000000000|      1.00000000|[241, 16, 0, 4]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-1.3952453995945582, -0.6102972437383255, -0.8062752165576952, -0.947577151862333, -0.9602658089763736, -1.322361760991827, -0.8914435097805091, -0.8946291737992385, -0.9057898128894286, -0.7209497602857557, -0.9660128445154331, -1.1043769959754721, -1.0773513839417694, -0.9368623119934985, -1.2433886747771292, -0.5931274318754497, -1.0480350005496608, -0.851264217997856, -0.8710577898292194, -0.9046190389120734, -0.9877539031345427, -0.8308440311746927, -0.9367792565037261, -1.1841575415542567, -0.8767178033679819, -0.6407975971753215, -1.0978229597736626, -0.8649464479267122, -1.0082079006070233, -0.6559757769967459, -0.8516742662544942, -0.8523450210503497, -0.952563338682931, -0.2157844914311337, -1.2156571664174667, -0.80245263930382, -1.0303614717264213, -0.9628409812574295, -0.8361773948333147, -0.882300999376635, -0.8290053258119, -0.9413751170270063, -0.7981408408409211, -0.8806248337088215, -0.7430448757891327, -0.9937883114994126, -0.8239964353816136, -1.0258278351251453, -1.0586089159350793, -1.028224653716153]|54245.5039062500000000|      2.00000000|[361, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | iterate success | actual_k=4
       4|[-1.3952453995945582, -0.6102972437383255, -0.8062752165576952, -0.947577151862333, -0.9602658089763736, -1.322361760991827, -0.8914435097805091, -0.8946291737992385, -0.9057898128894286, -0.7209497602857557, -0.9660128445154331, -1.1043769959754721, -1.0773513839417694, -0.9368623119934985, -1.2433886747771292, -0.5931274318754497, -1.0480350005496608, -0.851264217997856, -0.8710577898292194, -0.9046190389120734, -0.9877539031345427, -0.8308440311746927, -0.9367792565037261, -1.1841575415542567, -0.8767178033679819, -0.6407975971753215, -1.0978229597736626, -0.8649464479267122, -1.0082079006070233, -0.6559757769967459, -0.8516742662544942, -0.8523450210503497, -0.952563338682931, -0.2157844914311337, -1.2156571664174667, -0.80245263930382, -1.0303614717264213, -0.9628409812574295, -0.8361773948333147, -0.882300999376635, -0.8290053258119, -0.9413751170270063, -0.7981408408409211, -0.8806248337088215, -0.7430448757891327, -0.9937883114994126, -0.8239964353816136, -1.0258278351251453, -1.0586089159350793, -1.028224653716153]|54245.5039062500000000|      1.00000000|[481, 32, 0, 8]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-1.3952453995945582, -0.6102972437383255, -0.8062752165576952, -0.947577151862333, -0.9602658089763736, -1.322361760991827, -0.8914435097805091, -0.8946291737992385, -0.9057898128894286, -0.7209497602857557, -0.9660128445154331, -1.1043769959754721, -1.0773513839417694, -0.9368623119934985, -1.2433886747771292, -0.5931274318754497, -1.0480350005496608, -0.851264217997856, -0.8710577898292194, -0.9046190389120734, -0.9877539031345427, -0.8308440311746927, -0.9367792565037261, -1.1841575415542567, -0.8767178033679819, -0.6407975971753215, -1.0978229597736626, -0.8649464479267122, -1.0082079006070233, -0.6559757769967459, -0.8516742662544942, -0.8523450210503497, -0.952563338682931, -0.2157844914311337, -1.2156571664174667, -0.80245263930382, -1.0303614717264213, -0.9628409812574295, -0.8361773948333147, -0.882300999376635, -0.8290053258119, -0.9413751170270063, -0.7981408408409211, -0.8806248337088215, -0.7430448757891327, -0.9937883114994126, -0.8239964353816136, -1.0258278351251453, -1.0586089159350793, -1.028224653716153]|54245.5039062500000000|      0.50000000|[601, 40, 0, 10]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-1.4466293132168284, -0.608602122797937, -0.6433912270094064, -0.9589626930840207, -0.9903884076356803, -1.367637946339052, -0.8267586799084898, -0.9617053245975149, -0.8207452321156021, -0.7444196217403762, -0.9032211729810028, -0.9726427065386296, -1.0380477635710539, -0.9035713445099789, -1.3205792858623435, -0.6107347721847728, -1.0496139296183054, -0.8222733689803312, -0.7985187947480727, -0.9627757023583425, -0.9786363551913296, -0.7344077642271021, -0.8331113369700915, -1.2949962256109027, -0.8827119522809834, -0.6661428285633488, -1.009795994370012, -0.7750235083650017, -0.9675044886399116, -0.5796097465859373, -0.8734533148732532, -0.8012500303512388, -0.9339009752945275, -0.2036794833106284, -1.1171000919836838, -0.8250486609832868, -1.103574127072239, -0.9923671062249999, -0.8526100091718364, -0.837811150445681, -0.6486335265138753, -1.0023106386161194, -0.8670158884353683, -0.8446394443777228, -0.7025730149703077, -0.9087318736189132, -0.7088129037100063, -0.9122697525993325, -1.0042618760926223, -0.9773351516446362]|46290.3085937500000000|      1.00000000|[721, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[-1.4466293132168284, -0.608602122797937, -0.6433912270094064, -0.9589626930840207, -0.9903884076356803, -1.367637946339052, -0.8267586799084898, -0.9617053245975149, -0.8207452321156021, -0.7444196217403762, -0.9032211729810028, -0.9726427065386296, -1.0380477635710539, -0.9035713445099789, -1.3205792858623435, -0.6107347721847728, -1.0496139296183054, -0.8222733689803312, -0.7985187947480727, -0.9627757023583425, -0.9786363551913296, -0.7344077642271021, -0.8331113369700915, -1.2949962256109027, -0.8827119522809834, -0.6661428285633488, -1.009795994370012, -0.7750235083650017, -0.9675044886399116, -0.5796097465859373, -0.8734533148732532, -0.8012500303512388, -0.9339009752945275, -0.2036794833106284, -1.1171000919836838, -0.8250486609832868, -1.103574127072239, -0.9923671062249999, -0.8526100091718364, -0.837811150445681, -0.6486335265138753, -1.0023106386161194, -0.8670158884353683, -0.8446394443777228, -0.7025730149703077, -0.9087318736189132, -0.7088129037100063, -0.9122697525993325, -1.0042618760926223, -0.9773351516446362]|46290.3085937500000000|      0.50000000|[841, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-1.4507175892153898, -0.6634090261293305, -0.5745494561624158, -0.9205955463493273, -0.9465572137172666, -1.3056593221048614, -0.7733908661195481, -1.0421249954851837, -0.893671204825259, -0.6707387257449418, -0.7634333753130501, -0.9949075739114234, -0.992076586744352, -0.9313226057858538, -1.2505801543453443, -0.6571092756229406, -0.9562686676130756, -0.8677613966957537, -0.798520170101442, -0.9687532067736274, -0.8547846448056101, -0.8461087747122893, -0.8900670290334817, -1.2542544560961086, -0.8762699922892336, -0.6611475362274745, -0.9919499725145413, -0.7852184861726564, -0.8740820399150608, -0.4351246963166157, -0.9470693568141073, -0.7599852068018922, -0.994458687506853, -0.1650710603431218, -1.0007511030643974, -0.7591230117136608, -1.0456546010745655, -0.9029899948919751, -0.8611385556487503, -0.8299637704489188, -0.529218138296565, -0.8772084775647611, -0.733049238366509, -0.8491740331072599, -0.696127812195805, -0.8232428635050392, -0.675521179582988, -0.809327541331546, -1.0077837999758317, -0.9248425727264996]|36862.7070312500000000|      1.00000000|[961, 64, 0, 16]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[-1.4507175892153898, -0.6634090261293305, -0.5745494561624158, -0.9205955463493273, -0.9465572137172666, -1.3056593221048614, -0.7733908661195481, -1.0421249954851837, -0.893671204825259, -0.6707387257449418, -0.7634333753130501, -0.9949075739114234, -0.992076586744352, -0.9313226057858538, -1.2505801543453443, -0.6571092756229406, -0.9562686676130756, -0.8677613966957537, -0.798520170101442, -0.9687532067736274, -0.8547846448056101, -0.8461087747122893, -0.8900670290334817, -1.2542544560961086, -0.8762699922892336, -0.6611475362274745, -0.9919499725145413, -0.7852184861726564, -0.8740820399150608, -0.4351246963166157, -0.9470693568141073, -0.7599852068018922, -0.994458687506853, -0.1650710603431218, -1.0007511030643974, -0.7591230117136608, -1.0456546010745655, -0.9029899948919751, -0.8611385556487503, -0.8299637704489188, -0.529218138296565, -0.8772084775647611, -0.733049238366509, -0.8491740331072599, -0.696127812195805, -0.8232428635050392, -0.675521179582988, -0.809327541331546, -1.0077837999758317, -0.9248425727264996]|36862.7070312500000000|      0.50000000|[1081, 72, 0, 18]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-1.4022909848068537, -0.6470733290938971, -0.5005243890786275, -0.8749055648207443, -0.8992494953415959, -1.25612547610662, -0.5659989823352707, -1.0333722075174616, -0.7378280771285702, -0.5930378729165079, -0.673040056709857, -0.9407501422155186, -1.0717922604495802, -0.9421303106261044, -1.1987279717868784, -0.6574471849696834, -0.9969281090396859, -0.8781290844991998, -0.7722161922743447, -0.8384401955777869, -0.7303507581919417, -0.9351791944710294, -0.7599474235901309, -1.2771451915249323, -0.8508784279010683, -0.5919026840120462, -0.9336110619545914, -0.7819029016014483, -0.8221266532524173, -0.4099113444213301, -0.9092502273121967, -0.6852461147805965, -0.9926282777894517, -0.0087470273989393, -0.9109997148405194, -0.7499621671512791, -1.0136849156130696, -0.8399026154004091, -0.7901167119840523, -0.7716867172157555, -0.4797631361416951, -0.8487176598316603, -0.7271813762621178, -0.8613485515510443, -0.755724239789303, -0.8936474838001269, -0.7186811215915522, -0.7951739474030195, -0.9707316140692975, -0.9479467066801004]|30792.9707031250000000|      1.00000000|[1201, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
