k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.01562500|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       7|[1.0210566911201482, 0.01770749718395, 1.889889630328235, 0.0163865457041281, 0.0198496102159893, 2.000262894132778, 0.4282847662053282, 0.0198769526293122, 2.117826861352239, 0.7995428147013633, 0.0219476458993346, 2.161284524070661, 0.2184292503434959, 0.0192316884414865, 2.2204003320584644, 2.6931466333696483, 0.0211928424333695, 2.281644011170552, 0.8080022535359327, 0.0187790945221912, 2.3906519862048827, 2.2692325885829723, 0.0195773599161482, 2.4895414979654378, 14.35326739793857, 0.0262131082515924, 2.560585298248723, 12.161816846619436, 0.0244415263872046, 2.7063714613979015, 0.275170843182995, 0.0188063088842456, 2.9404924761847795, 0.2428308170579515, 0.0190328225698041, 2.9667046099751704, 1.1655542880467331, 0.0191819454865384, 3.1292430366614776, 0.1783095576184517, 0.0193731938475889, 3.2243839999931776, 0.1157781268720936, 0.0235443753770448, 3.254141703077697, 3.747853519038712, 0.0218303092333852, 3.3783363800760147, 0.8310184530091864, 0.0181076393469553, 3.670726384916921, 0.1596592511896943, 0.0195730823053555, 3.722589580761172, 0.3857963632675756, 0.022414714405833, 3.8310161392127964, 0.9234913158445167, 0.0194730023738488, 3.9573977915919345, 0.2610501854581372, 0.018940905384036, 4.0533452879176375, 2.0703827400162718, 0.0187162734015411, 4.174663345632614, 1.9460102500922831, 0.0209213783633476, 4.428149191858224, 1.4834767758557927, 0.0208675530926468, 4.559845118337117, 0.4800191228825806, 0.0202236237325959, 4.5991985009498535, 0.494292408049993, 0.0233491270454474, 4.7028836755429335, 0.3286726250171992, 0.0206091040741438, 4.7995587201466074, 0.8393402372731795, 0.0228745426713159, 4.96822657205122, 0.4585212695209643, 0.0224850525233723, 5.394982147145062, 0.4920335293509987, 0.01967267330253, 5.42009706257807, 0.9840927872321741, 0.0227861006452617, 2.585798897706185, -0.0189963008993996, 0.0197014922260116, 3.8595386632918065, 0.2649269837788149, 0.0193315869221991, 5.199001475246153]|3405943.1915797619149089|      0.03125000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       8|[1.022851881995783, 0.0179255309996035, 1.8892361052063622, 0.0124274254757654, 0.0224418205104978, 1.9998472500203814, 0.4244233090494725, 0.0176614347758803, 2.1171335618627336, 0.8003681136604474, 0.0221485026374234, 2.1590774153761, 0.2171997062963679, 0.0194058299278906, 2.221644926422099, 2.6893070930672747, 0.0226940748281081, 2.283492149935843, 0.811419798027466, 0.0237742350358966, 2.3926729390999326, 2.2701883090499653, 0.0194232406151487, 2.489090491887273, 14.348242744613243, 0.0439370782169051, 2.5629212935395906, 12.157365442033138, 0.0358848511494562, 2.708374213646965, 0.2757162909448541, 0.0185831194894168, 2.941287453187721, 0.2416579343032953, 0.0182628504340235, 2.9629613585466137, 1.1657566587952695, 0.0205255945932714, 3.1301849789535225, 0.1739834719217502, 0.0208405600612759, 3.2224955108918403, 0.1152887866940562, 0.0243700606476881, 3.254790932927759, 3.7498252829819427, 0.02735689829734, 3.3749034137117904, 0.8292786611739792, 0.0183731338445949, 3.6680112574118993, 0.1597884315391409, 0.0177773593957203, 3.726032489914711, 0.3841388083900246, 0.0244510572423999, 3.832553971117891, 0.9281820776617952, 0.0184399275391104, 3.9589738013090914, 0.2580889587916593, 0.0210110268918648, 4.055890457593927, 2.0687091867584737, 0.0200339954311274, 4.1758685058055205, 1.943672249860276, 0.0175775721176033, 4.426484948571394, 1.4826107046494919, 0.0224559169519345, 4.56119158686676, 0.4837392715015514, 0.0209414510376361, 4.596963662871769, 0.4950492906290838, 0.0229655455477049, 4.7021312664639785, 0.3316083684233279, 0.0226658400779135, 4.803573091603206, 0.837973376334164, 0.0254664144809602, 4.967319098641425, 0.4590037885306667, 0.02525725143436, 5.396675915752911, 0.4880806292419415, 0.0216564703605072, 5.420507502470769, 0.9830313362009895, 0.0232686973886377, 2.5890471948313314, -0.0208276377261087, 0.0178207634484277, 3.85619527764081, 0.2624053474189799, 0.0249001475535569, 5.199684276976085]|2580651.7621444030664861|      0.06250000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
       9|[1.022851881995783, 0.0179255309996035, 1.8892361052063622, 0.0124274254757654, 0.0224418205104978, 1.9998472500203814, 0.4244233090494725, 0.0176614347758803, 2.1171335618627336, 0.8003681136604474, 0.0221485026374234, 2.1590774153761, 0.2171997062963679, 0.0194058299278906, 2.221644926422099, 2.6893070930672747, 0.0226940748281081, 2.283492149935843, 0.811419798027466, 0.0237742350358966, 2.3926729390999326, 2.2701883090499653, 0.0194232406151487, 2.489090491887273, 14.348242744613243, 0.0439370782169051, 2.5629212935395906, 12.157365442033138, 0.0358848511494562, 2.708374213646965, 0.2757162909448541, 0.0185831194894168, 2.941287453187721, 0.2416579343032953, 0.0182628504340235, 2.9629613585466137, 1.1657566587952695, 0.0205255945932714, 3.1301849789535225, 0.1739834719217502, 0.0208405600612759, 3.2224955108918403, 0.1152887866940562, 0.0243700606476881, 3.254790932927759, 3.7498252829819427, 0.02735689829734, 3.3749034137117904, 0.8292786611739792, 0.0183731338445949, 3.6680112574118993, 0.1597884315391409, 0.0177773593957203, 3.726032489914711, 0.3841388083900246, 0.0244510572423999, 3.832553971117891, 0.9281820776617952, 0.0184399275391104, 3.9589738013090914, 0.2580889587916593, 0.0210110268918648, 4.055890457593927, 2.0687091867584737, 0.0200339954311274, 4.1758685058055205, 1.943672249860276, 0.0175775721176033, 4.426484948571394, 1.4826107046494919, 0.0224559169519345, 4.56119158686676, 0.4837392715015514, 0.0209414510376361, 4.596963662871769, 0.4950492906290838, 0.0229655455477049, 4.7021312664639785, 0.3316083684233279, 0.0226658400779135, 4.803573091603206, 0.837973376334164, 0.0254664144809602, 4.967319098641425, 0.4590037885306667, 0.02525725143436, 5.396675915752911, 0.4880806292419415, 0.0216564703605072, 5.420507502470769, 0.9830313362009895, 0.0232686973886377, 2.5890471948313314, -0.0208276377261087, 0.0178207634484277, 3.85619527764081, 0.2624053474189799, 0.0249001475535569, 5.199684276976085]|2580651.7621444030664861|      0.03125000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
      10|[1.022851881995783, 0.0179255309996035, 1.8892361052063622, 0.0124274254757654, 0.0224418205104978, 1.9998472500203814, 0.4244233090494725, 0.0176614347758803, 2.1171335618627336, 0.8003681136604474, 0.0221485026374234, 2.1590774153761, 0.2171997062963679, 0.0194058299278906, 2.221644926422099, 2.6893070930672747, 0.0226940748281081, 2.283492149935843, 0.811419798027466, 0.0237742350358966, 2.3926729390999326, 2.2701883090499653, 0.0194232406151487, 2.489090491887273, 14.348242744613243, 0.0439370782169051, 2.5629212935395906, 12.157365442033138, 0.0358848511494562, 2.708374213646965, 0.2757162909448541, 0.0185831194894168, 2.941287453187721, 0.2416579343032953, 0.0182628504340235, 2.9629613585466137, 1.1657566587952695, 0.0205255945932714, 3.1301849789535225, 0.1739834719217502, 0.0208405600612759, 3.2224955108918403, 0.1152887866940562, 0.0243700606476881, 3.254790932927759, 3.7498252829819427, 0.02735689829734, 3.3749034137117904, 0.8292786611739792, 0.0183731338445949, 3.6680112574118993, 0.1597884315391409, 0.0177773593957203, 3.726032489914711, 0.3841388083900246, 0.0244510572423999, 3.832553971117891, 0.9281820776617952, 0.0184399275391104, 3.9589738013090914, 0.2580889587916593, 0.0210110268918648, 4.055890457593927, 2.0687091867584737, 0.0200339954311274, 4.1758685058055205, 1.943672249860276, 0.0175775721176033, 4.426484948571394, 1.4826107046494919, 0.0224559169519345, 4.56119158686676, 0.4837392715015514, 0.0209414510376361, 4.596963662871769, 0.4950492906290838, 0.0229655455477049, 4.7021312664639785, 0.3316083684233279, 0.0226658400779135, 4.803573091603206, 0.837973376334164, 0.0254664144809602, 4.967319098641425, 0.4590037885306667, 0.02525725143436, 5.396675915752911, 0.4880806292419415, 0.0216564703605072, 5.420507502470769, 0.9830313362009895, 0.0232686973886377, 2.5890471948313314, -0.0208276377261087, 0.0178207634484277, 3.85619527764081, 0.2624053474189799, 0.0249001475535569, 5.199684276976085]|2580651.7621444030664861|      0.01562500|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[1.022851881995783, 0.0179255309996035, 1.8892361052063622, 0.0124274254757654, 0.0224418205104978, 1.9998472500203814, 0.4244233090494725, 0.0176614347758803, 2.1171335618627336, 0.8003681136604474, 0.0221485026374234, 2.1590774153761, 0.2171997062963679, 0.0194058299278906, 2.221644926422099, 2.6893070930672747, 0.0226940748281081, 2.283492149935843, 0.811419798027466, 0.0237742350358966, 2.3926729390999326, 2.2701883090499653, 0.0194232406151487, 2.489090491887273, 14.348242744613243, 0.0439370782169051, 2.5629212935395906, 12.157365442033138, 0.0358848511494562, 2.708374213646965, 0.2757162909448541, 0.0185831194894168, 2.941287453187721, 0.2416579343032953, 0.0182628504340235, 2.9629613585466137, 1.1657566587952695, 0.0205255945932714, 3.1301849789535225, 0.1739834719217502, 0.0208405600612759, 3.2224955108918403, 0.1152887866940562, 0.0243700606476881, 3.254790932927759, 3.7498252829819427, 0.02735689829734, 3.3749034137117904, 0.8292786611739792, 0.0183731338445949, 3.6680112574118993, 0.1597884315391409, 0.0177773593957203, 3.726032489914711, 0.3841388083900246, 0.0244510572423999, 3.832553971117891, 0.9281820776617952, 0.0184399275391104, 3.9589738013090914, 0.2580889587916593, 0.0210110268918648, 4.055890457593927, 2.0687091867584737, 0.0200339954311274, 4.1758685058055205, 1.943672249860276, 0.0175775721176033, 4.426484948571394, 1.4826107046494919, 0.0224559169519345, 4.56119158686676, 0.4837392715015514, 0.0209414510376361, 4.596963662871769, 0.4950492906290838, 0.0229655455477049, 4.7021312664639785, 0.3316083684233279, 0.0226658400779135, 4.803573091603206, 0.837973376334164, 0.0254664144809602, 4.967319098641425, 0.4590037885306667, 0.02525725143436, 5.396675915752911, 0.4880806292419415, 0.0216564703605072, 5.420507502470769, 0.9830313362009895, 0.0232686973886377, 2.5890471948313314, -0.0208276377261087, 0.0178207634484277, 3.85619527764081, 0.2624053474189799, 0.0249001475535569, 5.199684276976085]|2580651.7621444030664861|      0.00781250|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate failure | actual_k=2
