k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[177, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[353, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[530, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.06250000|[706, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[-0.0253481343902923, -0.0095398400569521, -0.013571578516679, -0.0378089626691332, -0.047144324288742, -0.0567424276290262, -0.0624766917957774, -0.0792910922782024, -0.0850889591921078, -0.0770402215067991, -0.0888844932018892, -0.1029695601132548, -0.1240728556433844, -0.123839839900317, -0.1314412401737526, -0.1297833020049348, -0.1436829038303385, -0.1362767818057377, -0.1513137098064689, -0.1536920464237017, -0.1655437428061599, -0.1742466198946901, -0.1806623547581971, -0.1760578756665537, -0.1856496852855423, -0.1907983238569738, -0.1880447854449399, -0.1906459745858637, -0.2019451764246742, -0.2112410912334798, -0.2039169237838002, -0.2155719714562193, -0.2282817675501481, -0.2238813901792266, -0.230929706809122, -0.2264286805115882, -0.2377995337194729, -0.2232113229998797, -0.231645568328512, -0.2376351802015891, -0.2437743899717178, -0.2395787006030813, -0.2469924857285191, -0.243363118881213, -0.2441876405705259, -0.256062399079431, -0.2461517922837565, -0.2555062314570745, -0.2465578763425359, -0.2536178634853511, -0.2571441588371957, -0.2478983660284605, -0.2428036630628813, -0.2496029989546066, -0.2362485825856218, -0.2465366076550832, -0.2459809569079901, -0.2309170401987237, -0.2529385041703132, -0.2228673914052484, -0.2396812763428391, -0.2320827601264805, -0.2228243184381901, -0.2286157912046062, -0.224977217113183, -0.2284624319332395, -0.2198130277179043, -0.2189002440392182, -0.2223055736010391, -0.2181511350523549, -0.207743151745739, -0.2053204179725985, -0.1965442691035738, -0.1939910863605189, -0.1843855124443134, -0.1855306652695815, -0.1905771576138663, -0.1751062147095288, -0.1663228928600855, -0.1567676417070708, -0.1530582528224314, -0.1588570495595195, -0.1469901232661776, -0.1373792539221946, -0.1439822250246279, -0.1315894387148071, -0.1169578146171393, -0.1117231581555433, -0.1112029131287877, -0.0989926099603559, -0.0859869006591341, -0.082220702558923, -0.0703567186284144, -0.0679684168866068, -0.0502602030584824, -0.0497019659091549, -0.0406819924079515, -0.0331550526474671, -0.0175320800849104, -0.0238207192823273]| 99.9527893066406250|      0.12500000|[824, 56, 0, 14]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       6|[-0.0253481343902923, -0.0095398400569521, -0.013571578516679, -0.0378089626691332, -0.047144324288742, -0.0567424276290262, -0.0624766917957774, -0.0792910922782024, -0.0850889591921078, -0.0770402215067991, -0.0888844932018892, -0.1029695601132548, -0.1240728556433844, -0.123839839900317, -0.1314412401737526, -0.1297833020049348, -0.1436829038303385, -0.1362767818057377, -0.1513137098064689, -0.1536920464237017, -0.1655437428061599, -0.1742466198946901, -0.1806623547581971, -0.1760578756665537, -0.1856496852855423, -0.1907983238569738, -0.1880447854449399, -0.1906459745858637, -0.2019451764246742, -0.2112410912334798, -0.2039169237838002, -0.2155719714562193, -0.2282817675501481, -0.2238813901792266, -0.230929706809122, -0.2264286805115882, -0.2377995337194729, -0.2232113229998797, -0.231645568328512, -0.2376351802015891, -0.2437743899717178, -0.2395787006030813, -0.2469924857285191, -0.243363118881213, -0.2441876405705259, -0.256062399079431, -0.2461517922837565, -0.2555062314570745, -0.2465578763425359, -0.2536178634853511, -0.2571441588371957, -0.2478983660284605, -0.2428036630628813, -0.2496029989546066, -0.2362485825856218, -0.2465366076550832, -0.2459809569079901, -0.2309170401987237, -0.2529385041703132, -0.2228673914052484, -0.2396812763428391, -0.2320827601264805, -0.2228243184381901, -0.2286157912046062, -0.224977217113183, -0.2284624319332395, -0.2198130277179043, -0.2189002440392182, -0.2223055736010391, -0.2181511350523549, -0.207743151745739, -0.2053204179725985, -0.1965442691035738, -0.1939910863605189, -0.1843855124443134, -0.1855306652695815, -0.1905771576138663, -0.1751062147095288, -0.1663228928600855, -0.1567676417070708, -0.1530582528224314, -0.1588570495595195, -0.1469901232661776, -0.1373792539221946, -0.1439822250246279, -0.1315894387148071, -0.1169578146171393, -0.1117231581555433, -0.1112029131287877, -0.0989926099603559, -0.0859869006591341, -0.082220702558923, -0.0703567186284144, -0.0679684168866068, -0.0502602030584824, -0.0497019659091549, -0.0406819924079515, -0.0331550526474671, -0.0175320800849104, -0.0238207192823273]| 99.9527893066406250|      0.06250000|[1000, 68, 0, 17]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[-0.0253481343902923, -0.0095398400569521, -0.013571578516679, -0.0378089626691332, -0.047144324288742, -0.0567424276290262, -0.0624766917957774, -0.0792910922782024, -0.0850889591921078, -0.0770402215067991, -0.0888844932018892, -0.1029695601132548, -0.1240728556433844, -0.123839839900317, -0.1314412401737526, -0.1297833020049348, -0.1436829038303385, -0.1362767818057377, -0.1513137098064689, -0.1536920464237017, -0.1655437428061599, -0.1742466198946901, -0.1806623547581971, -0.1760578756665537, -0.1856496852855423, -0.1907983238569738, -0.1880447854449399, -0.1906459745858637, -0.2019451764246742, -0.2112410912334798, -0.2039169237838002, -0.2155719714562193, -0.2282817675501481, -0.2238813901792266, -0.230929706809122, -0.2264286805115882, -0.2377995337194729, -0.2232113229998797, -0.231645568328512, -0.2376351802015891, -0.2437743899717178, -0.2395787006030813, -0.2469924857285191, -0.243363118881213, -0.2441876405705259, -0.256062399079431, -0.2461517922837565, -0.2555062314570745, -0.2465578763425359, -0.2536178634853511, -0.2571441588371957, -0.2478983660284605, -0.2428036630628813, -0.2496029989546066, -0.2362485825856218, -0.2465366076550832, -0.2459809569079901, -0.2309170401987237, -0.2529385041703132, -0.2228673914052484, -0.2396812763428391, -0.2320827601264805, -0.2228243184381901, -0.2286157912046062, -0.224977217113183, -0.2284624319332395, -0.2198130277179043, -0.2189002440392182, -0.2223055736010391, -0.2181511350523549, -0.207743151745739, -0.2053204179725985, -0.1965442691035738, -0.1939910863605189, -0.1843855124443134, -0.1855306652695815, -0.1905771576138663, -0.1751062147095288, -0.1663228928600855, -0.1567676417070708, -0.1530582528224314, -0.1588570495595195, -0.1469901232661776, -0.1373792539221946, -0.1439822250246279, -0.1315894387148071, -0.1169578146171393, -0.1117231581555433, -0.1112029131287877, -0.0989926099603559, -0.0859869006591341, -0.082220702558923, -0.0703567186284144, -0.0679684168866068, -0.0502602030584824, -0.0497019659091549, -0.0406819924079515, -0.0331550526474671, -0.0175320800849104, -0.0238207192823273]| 99.9527893066406250|      0.03125000|[1178, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 120 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-0.03585816401842, -0.0128763177016906, -0.0145639204208326, -0.0398313209094431, -0.0456773634653408, -0.0554291351585926, -0.0648898072879283, -0.0801524378104409, -0.0791574549244111, -0.0778759999678809, -0.0824293383242754, -0.102922516385923, -0.1222385122609425, -0.1255068640988151, -0.130607247181175, -0.1320237565685991, -0.1439540510669501, -0.1366680869928899, -0.1500089377372411, -0.1560339560312875, -0.1658902634507374, -0.1716510070158736, -0.1783989085527319, -0.1742173201049731, -0.188578070237293, -0.193634920612034, -0.1861538692075589, -0.192300016935897, -0.2070401077732735, -0.210788515169628, -0.2006029936024743, -0.2172206434524474, -0.2344559486813847, -0.2279546117066176, -0.2342484083743572, -0.2241099518667026, -0.2322649286774902, -0.2247848360632873, -0.2312776501964912, -0.2376802513492978, -0.2404608042308567, -0.2405274400091266, -0.2450398294193032, -0.2453736819849388, -0.2436182115461288, -0.2527061774118621, -0.2400148374316421, -0.2540376321405084, -0.2455294877978067, -0.2544496943598881, -0.2598298052893763, -0.2476454394566544, -0.2430471772373748, -0.2469844021665386, -0.2392191833316375, -0.2453870246454555, -0.2477040793838839, -0.2294880010849229, -0.2481960671925902, -0.2225522246843987, -0.2347398899370557, -0.2307521169696145, -0.2241431996863708, -0.2331998284796472, -0.2239035697609853, -0.229260533912885, -0.220915630448308, -0.2176117674972742, -0.2178250762041544, -0.2180706571450143, -0.2050051403634275, -0.2045412346680387, -0.1948987232654016, -0.1915468738188833, -0.1827307670093524, -0.1853737610509643, -0.1934461497438507, -0.1800223215367255, -0.1616432059223427, -0.1567102383053578, -0.1522702726807976, -0.154698536134964, -0.1455153850358209, -0.1365782015627128, -0.14635184122684, -0.1305056567788365, -0.1189568673205312, -0.1093358025854971, -0.1110956478443712, -0.0998442672394563, -0.0858738434671024, -0.0840750668485541, -0.0631572266008684, -0.0651132213906973, -0.0485920371618419, -0.0494301049859273, -0.0371241910194878, -0.0305730751984791, -0.0135296429979794, -0.0359926408439943]| 99.9129409790039062|      0.06250000|[1296, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[-0.03585816401842, -0.0128763177016906, -0.0145639204208326, -0.0398313209094431, -0.0456773634653408, -0.0554291351585926, -0.0648898072879283, -0.0801524378104409, -0.0791574549244111, -0.0778759999678809, -0.0824293383242754, -0.102922516385923, -0.1222385122609425, -0.1255068640988151, -0.130607247181175, -0.1320237565685991, -0.1439540510669501, -0.1366680869928899, -0.1500089377372411, -0.1560339560312875, -0.1658902634507374, -0.1716510070158736, -0.1783989085527319, -0.1742173201049731, -0.188578070237293, -0.193634920612034, -0.1861538692075589, -0.192300016935897, -0.2070401077732735, -0.210788515169628, -0.2006029936024743, -0.2172206434524474, -0.2344559486813847, -0.2279546117066176, -0.2342484083743572, -0.2241099518667026, -0.2322649286774902, -0.2247848360632873, -0.2312776501964912, -0.2376802513492978, -0.2404608042308567, -0.2405274400091266, -0.2450398294193032, -0.2453736819849388, -0.2436182115461288, -0.2527061774118621, -0.2400148374316421, -0.2540376321405084, -0.2455294877978067, -0.2544496943598881, -0.2598298052893763, -0.2476454394566544, -0.2430471772373748, -0.2469844021665386, -0.2392191833316375, -0.2453870246454555, -0.2477040793838839, -0.2294880010849229, -0.2481960671925902, -0.2225522246843987, -0.2347398899370557, -0.2307521169696145, -0.2241431996863708, -0.2331998284796472, -0.2239035697609853, -0.229260533912885, -0.220915630448308, -0.2176117674972742, -0.2178250762041544, -0.2180706571450143, -0.2050051403634275, -0.2045412346680387, -0.1948987232654016, -0.1915468738188833, -0.1827307670093524, -0.1853737610509643, -0.1934461497438507, -0.1800223215367255, -0.1616432059223427, -0.1567102383053578, -0.1522702726807976, -0.154698536134964, -0.1455153850358209, -0.1365782015627128, -0.14635184122684, -0.1305056567788365, -0.1189568673205312, -0.1093358025854971, -0.1110956478443712, -0.0998442672394563, -0.0858738434671024, -0.0840750668485541, -0.0631572266008684, -0.0651132213906973, -0.0485920371618419, -0.0494301049859273, -0.0371241910194878, -0.0305730751984791, -0.0135296429979794, -0.0359926408439943]| 99.9129409790039062|      0.03125000|[1472, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-0.0469773819506386, -0.0161242544745689, -0.0110738162312, -0.0404767095506852, -0.0427662569644695, -0.0547108251018219, -0.0636260468696304, -0.0715216977234519, -0.0774479282692206, -0.0791574822080417, -0.0816809870800181, -0.1012571452036751, -0.1185133075176057, -0.1290366490577025, -0.1255619837333448, -0.1341590532744716, -0.1441395097839895, -0.1403568932868998, -0.1492339226734345, -0.1559238411690661, -0.1687511320853825, -0.1743943303261593, -0.17928999787514, -0.1735728521712983, -0.1880511050145039, -0.1942797560391442, -0.1863043188948503, -0.2011393613350229, -0.2097210918105279, -0.2109908063401433, -0.2066513844613065, -0.2165692486962469, -0.2391359526655578, -0.2321363068914756, -0.234258735398045, -0.2215004166589502, -0.2294017134860646, -0.2228458837371339, -0.2332849673333118, -0.2348816899989258, -0.2414776862810198, -0.242857685817439, -0.244741392938479, -0.2479392335755629, -0.2407609080405548, -0.2527831252469457, -0.2449398477865877, -0.2499169710945722, -0.2439299046358975, -0.2476204713442577, -0.2566482942264028, -0.2470024277077789, -0.2410932106871734, -0.2447074853116608, -0.2380246622176659, -0.2449188828136306, -0.2465648259486178, -0.2329119904290115, -0.248155105751225, -0.2219134839395756, -0.2309061975056297, -0.232593886206013, -0.2273464371344616, -0.2350263952622889, -0.2233933009938318, -0.2259372541867794, -0.2189069099724647, -0.2134093751431167, -0.219694546462235, -0.2154907392186555, -0.2068804927151637, -0.2025150927473758, -0.1942498058298385, -0.1899665862842142, -0.1818744567123343, -0.1903087958936044, -0.1924413965100587, -0.1833190878206463, -0.1613886131639198, -0.1546834518101718, -0.154790172653109, -0.1540819387564858, -0.1489671724272288, -0.1390315980249899, -0.1463222628150329, -0.134836071606878, -0.1195846521896958, -0.1141129070315418, -0.1131671527371798, -0.0964422535575464, -0.0826727768621229, -0.083740362974409, -0.065799696965709, -0.0648853098795005, -0.0518130527432597, -0.0480814598145084, -0.0359416885827143, -0.0339104778600139, -0.0150654953091603, -0.0434977075732849]| 99.8779754638671875|      0.06250000|[1590, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
