k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0813750057291332, -0.0888870008954902, 0.1742141901219721, -0.1435152485366528, 0.0915428724451149, 0.0638189646662277, -0.0404783107251581, 0.0687449868504546, -0.0779973369606227, -0.1206116040558236, 0.2658133211568402, -0.011921373990908, 0.1366439496193974, 0.2584945026235492, -0.0141092113524654, -0.216450577723918, -0.25432138952865, -0.0965447282304532, -0.1035445601008173, 0.0912470945377276, 0.160455111801586, 0.105881900335423, 0.0567204754442738, 0.1050058180121884, -0.0586141700695979, -0.0936266635765641, 0.0203361635971197, -0.0081673913352567, -0.0690971248771895, -0.1019072334007502, 0.030956907375421, -0.0904460104486424, 0.1968511200775936, 0.0995229028162384, -0.2541334664002565, 0.0012543863001325, -0.0122242914807564, -0.1557372948525386, -0.0346007556604795, 0.0594930660620178, -0.021057832718471, 0.2448211282715866, 0.0073955472007955, 0.0997789954372579, 0.025343171958549, -0.336025357664927, -0.3053213133202223, 0.1337943461540069, -0.2416924897032936, 0.1210343797202172]|4576.1215820312500000|      2.00000000|[111, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[0.1377585747095783, -0.3577965971898195, 0.4756172588626622, -0.2607760699162013, 0.4446728008737805, 0.4593483730217266, 0.1150034581168758, 0.0732242236349337, 0.0527728629809369, -0.1340973436547331, 0.5966145087122707, -0.0781762592823474, 0.5173666011696709, 0.7520195599335172, -0.4714360927809633, -0.7057898671914544, -0.7874183457133106, -0.2984350834225239, -0.0090854601534473, 0.4195545340028154, 0.8768483796396437, 0.0063712233181962, 0.1663722228322436, -0.2318952471001426, -0.1826615141928064, -0.1401744484512836, 0.1435528036054362, -0.1566153837454787, -0.08304344161908, -0.2646182915466523, 0.075620461616515, -0.2399933145399885, 0.4295795394747206, -0.0318967148023807, -0.8071714974241266, -0.187590860054323, 0.1793853190505614, -0.0037894735299397, -0.2323203624463307, 0.1381634341832937, 0.164667870413839, 0.6421545589581441, 0.3473447258308003, 0.4764162534318903, -0.1477193751671323, -0.5148290269468158, -0.7527194069277733, 0.3414173782492387, -0.339361540888369, 0.3812123342372765]|3908.6247558593750000|      4.00000000|[220, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.003553981277191, -0.6433777734905262, 0.4636359968043979, -0.6976555961936184, 1.534244183774079, 0.9869890133617317, 0.8257348592725124, 0.4438600815953455, -0.5363477082214922, -0.6764771958852991, 1.8606528866354966, 0.2303011911346383, 1.4488459134994325, 0.7270474090623876, -0.7085099867759644, -0.9020480722430467, -1.432360630814303, -0.7500389815450184, -0.9986194117432082, 0.9711733841535565, 1.785597445116895, -0.1969666591463841, 0.220315000297756, -0.2894069458594417, 0.1972536960860423, -0.1802058699765546, 0.4804626267128153, 0.7099919060651456, -1.1279008033399338, -0.633115638890865, -0.4401181907838763, -0.1078021394872522, 0.9664311292592024, 0.1381435558720908, -1.3511496632016782, 0.5250201037868072, 0.0555884340843408, 0.5744357342121796, -0.1391654272264944, 1.2099976939303054, -0.620635479471996, 1.4995049784858474, 0.1028718129287995, 0.4624498741363915, -0.506054772985884, -1.1555783306357612, -1.1923296228034315, 0.7384436992059575, -0.6061972755602423, 0.3244066693738056]|3210.4399414062500000|      8.00000000|[329, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       4|[-0.003553981277191, -0.6433777734905262, 0.4636359968043979, -0.6976555961936184, 1.534244183774079, 0.9869890133617317, 0.8257348592725124, 0.4438600815953455, -0.5363477082214922, -0.6764771958852991, 1.8606528866354966, 0.2303011911346383, 1.4488459134994325, 0.7270474090623876, -0.7085099867759644, -0.9020480722430467, -1.432360630814303, -0.7500389815450184, -0.9986194117432082, 0.9711733841535565, 1.785597445116895, -0.1969666591463841, 0.220315000297756, -0.2894069458594417, 0.1972536960860423, -0.1802058699765546, 0.4804626267128153, 0.7099919060651456, -1.1279008033399338, -0.633115638890865, -0.4401181907838763, -0.1078021394872522, 0.9664311292592024, 0.1381435558720908, -1.3511496632016782, 0.5250201037868072, 0.0555884340843408, 0.5744357342121796, -0.1391654272264944, 1.2099976939303054, -0.620635479471996, 1.4995049784858474, 0.1028718129287995, 0.4624498741363915, -0.506054772985884, -1.1555783306357612, -1.1923296228034315, 0.7384436992059575, -0.6061972755602423, 0.3244066693738056]|3210.4399414062500000|      4.00000000|[493, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[0.2606013977031147, -0.2365899679961152, 1.1958927613864097, -1.7195981759221834, 1.7967252323926919, 1.6286370209986234, 0.5253199451417332, 1.1414451392733245, -0.8691872007262664, -0.7218406307153774, 2.1215823675656655, 0.2498118235777879, 0.5627039547356654, 0.5987238568454967, -0.7162582566367993, -0.7167739147090713, -0.7578000442489295, -0.6130183164983035, -1.974668669393139, 1.0132732864531, 2.6734437182007884, 0.3800762321330918, 0.7745980418853446, 0.96281234795579, -0.2869824884145105, 0.0648751293622684, 0.8776650267141968, 1.1208836232810326, -0.7747600517728481, -0.4235361391181461, -0.2700630517158475, -0.3040748491582649, 1.849927943827323, 0.2217451967126609, -1.2277544358173167, 0.8619981767023215, 0.4987269872112116, -0.0629360896121706, 0.0227807699911631, 1.9638511458447199, 0.5543477043116612, 1.9422524055211103, 0.5960998015299785, 1.5156246275678518, -0.3983103074956406, -1.2005866418964544, -2.352486938248608, 0.4039661607804194, -0.885501871703221, 0.8094448256632676]|2696.6496582031250000|      8.00000000|[655, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
       6|[0.2606013977031147, -0.2365899679961152, 1.1958927613864097, -1.7195981759221834, 1.7967252323926919, 1.6286370209986234, 0.5253199451417332, 1.1414451392733245, -0.8691872007262664, -0.7218406307153774, 2.1215823675656655, 0.2498118235777879, 0.5627039547356654, 0.5987238568454967, -0.7162582566367993, -0.7167739147090713, -0.7578000442489295, -0.6130183164983035, -1.974668669393139, 1.0132732864531, 2.6734437182007884, 0.3800762321330918, 0.7745980418853446, 0.96281234795579, -0.2869824884145105, 0.0648751293622684, 0.8776650267141968, 1.1208836232810326, -0.7747600517728481, -0.4235361391181461, -0.2700630517158475, -0.3040748491582649, 1.849927943827323, 0.2217451967126609, -1.2277544358173167, 0.8619981767023215, 0.4987269872112116, -0.0629360896121706, 0.0227807699911631, 1.9638511458447199, 0.5543477043116612, 1.9422524055211103, 0.5960998015299785, 1.5156246275678518, -0.3983103074956406, -1.2005866418964544, -2.352486938248608, 0.4039661607804194, -0.885501871703221, 0.8094448256632676]|2696.6496582031250000|      4.00000000|[818, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[0.2668941606088162, -0.1971870388180333, 1.9275676898050889, -1.6660762249362695, 1.8765321911699855, 1.873326339304383, 0.588854767190752, 1.68106716716582, -0.4741473224948944, -0.6912646719744352, 2.473538425214934, 0.4975145708306472, 0.8919439740366516, 1.1374122531997624, -1.3043324432538255, -1.1713794645050217, -0.8938946949338444, -0.2563345062970638, -2.7255719461503762, 1.5228190279389913, 2.981247946018137, 0.5337369877190656, 1.139558749325656, 1.820341006839913, -0.0903739411312398, 0.4113488530066828, 1.2759573108227327, 1.2436487173665212, -0.6015834766874977, -0.0431064230496308, 0.4648608248736639, 0.3077322110719945, 3.4769641276579915, 1.7700473089323543, -1.7995009485374975, 0.4750221167832126, 0.9156340848644378, -0.7815040707526424, -0.6304424908257942, 1.9431421886522597, 0.3008391133552412, 2.158766727483704, 1.5053308400594183, 1.9222794892336597, 0.0201467007074883, -0.9758476609244169, -2.7431765465763687, 1.1515781823996172, -2.1910366620703656, 1.0204169750412382]|2486.2099609375000000|      8.00000000|[980, 144, 0, 18]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
       8|[0.2668941606088162, -0.1971870388180333, 1.9275676898050889, -1.6660762249362695, 1.8765321911699855, 1.873326339304383, 0.588854767190752, 1.68106716716582, -0.4741473224948944, -0.6912646719744352, 2.473538425214934, 0.4975145708306472, 0.8919439740366516, 1.1374122531997624, -1.3043324432538255, -1.1713794645050217, -0.8938946949338444, -0.2563345062970638, -2.7255719461503762, 1.5228190279389913, 2.981247946018137, 0.5337369877190656, 1.139558749325656, 1.820341006839913, -0.0903739411312398, 0.4113488530066828, 1.2759573108227327, 1.2436487173665212, -0.6015834766874977, -0.0431064230496308, 0.4648608248736639, 0.3077322110719945, 3.4769641276579915, 1.7700473089323543, -1.7995009485374975, 0.4750221167832126, 0.9156340848644378, -0.7815040707526424, -0.6304424908257942, 1.9431421886522597, 0.3008391133552412, 2.158766727483704, 1.5053308400594183, 1.9222794892336597, 0.0201467007074883, -0.9758476609244169, -2.7431765465763687, 1.1515781823996172, -2.1910366620703656, 1.0204169750412382]|2486.2099609375000000|      4.00000000|[1143, 168, 0, 21]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[0.6513839461025284, -0.8891755593988084, 1.881147308273805, -1.4777044272902335, 2.186622365799571, 1.851797014391166, 1.307580041960632, 2.536907435768368, -0.0915154799249337, -0.4704204313135956, 1.6749082522987637, 0.7647530266556435, 1.206477784535327, 1.7274683169945084, -1.8781964378645715, -1.2132167048045353, -1.2157016438406332, 0.6626733677840752, -3.2291321761158707, 1.529193409334334, 3.7153734482099665, 0.6282160313017823, 1.6311371172365468, 1.7215287567716349, -0.4977899314346236, 0.8174312533364257, 1.3234528002633408, 2.0587124043585465, -0.7840910357875854, -0.3772429384538757, 0.4253208076486872, 0.175647550708227, 3.6679576032008496, 2.298119415979137, -2.9522800040979904, 0.3656376740040059, 0.5662779758015747, -0.860774439880965, -0.4094903135813441, 3.1597730643588635, 1.4155867779913502, 2.033006883452069, 0.7393906059765771, 2.079370988916458, 0.5883824589822149, -0.3988386248928749, -3.4639111605574247, -0.1369160254206314, -2.223212196975566, -0.0402807312424807]|2304.9318847656250000|      8.00000000|[1306, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | iterate success | actual_k=8
      10|[0.6513839461025284, -0.8891755593988084, 1.881147308273805, -1.4777044272902335, 2.186622365799571, 1.851797014391166, 1.307580041960632, 2.536907435768368, -0.0915154799249337, -0.4704204313135956, 1.6749082522987637, 0.7647530266556435, 1.206477784535327, 1.7274683169945084, -1.8781964378645715, -1.2132167048045353, -1.2157016438406332, 0.6626733677840752, -3.2291321761158707, 1.529193409334334, 3.7153734482099665, 0.6282160313017823, 1.6311371172365468, 1.7215287567716349, -0.4977899314346236, 0.8174312533364257, 1.3234528002633408, 2.0587124043585465, -0.7840910357875854, -0.3772429384538757, 0.4253208076486872, 0.175647550708227, 3.6679576032008496, 2.298119415979137, -2.9522800040979904, 0.3656376740040059, 0.5662779758015747, -0.860774439880965, -0.4094903135813441, 3.1597730643588635, 1.4155867779913502, 2.033006883452069, 0.7393906059765771, 2.079370988916458, 0.5883824589822149, -0.3988386248928749, -3.4639111605574247, -0.1369160254206314, -2.223212196975566, -0.0402807312424807]|2304.9318847656250000|      4.00000000|[1469, 216, 0, 27]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
