k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1088609993668343, 0.1457960283269903, -0.8575347101341521, 0.1930400689532941, 0.1537948163554418, -0.1269665315537869, 0.0255907557468842, 0.3912341003692009, 0.0277524753954545]|564793.6250000000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[0.1088609993668343, 0.1457960283269903, -0.8575347101341521, 0.1930400689532941, 0.1537948163554418, -0.1269665315537869, 0.0255907557468842, 0.3912341003692009, 0.0277524753954545]|564793.6250000000000000|      1.00000000|[17, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1639006621096158, 0.370000393279357, -0.5535422309618787, 0.1219083231387256, 0.4911202112454779, -0.3229087864691063, 0.4778390670922114, 0.4272135160702611, -0.6731234357597407]|430835.0937500000000000|      2.00000000|[26, 13, 0, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | iterate success | actual_k=1
       4|[0.1639006621096158, 0.370000393279357, -0.5535422309618787, 0.1219083231387256, 0.4911202112454779, -0.3229087864691063, 0.4778390670922114, 0.4272135160702611, -0.6731234357597407]|430835.0937500000000000|      1.00000000|[39, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[-0.0767622092625887, 0.5437123335179146, -0.4639394112674642, -0.172769343258858, 0.9986591752287844, 0.0733386338445007, 1.0452374479511881, 0.3489719680462675, -0.9458347690147236]|135477.8750000000000000|      2.00000000|[48, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | iterate success | actual_k=1
       6|[-0.0767622092625887, 0.5437123335179146, -0.4639394112674642, -0.172769343258858, 0.9986591752287844, 0.0733386338445007, 1.0452374479511881, 0.3489719680462675, -0.9458347690147236]|135477.8750000000000000|      1.00000000|[60, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[-0.0767622092625887, 0.5437123335179146, -0.4639394112674642, -0.172769343258858, 0.9986591752287844, 0.0733386338445007, 1.0452374479511881, 0.3489719680462675, -0.9458347690147236]|135477.8750000000000000|      0.50000000|[73, 37, 0, 37]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[-0.0767622092625887, 0.5437123335179146, -0.4639394112674642, -0.172769343258858, 0.9986591752287844, 0.0733386338445007, 1.0452374479511881, 0.3489719680462675, -0.9458347690147236]|135477.8750000000000000|      0.25000000|[86, 43, 0, 43]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.0481225133755213, 0.4672819058536306, -0.4110910261014927, -0.1478276879151791, 0.881961893202184, -0.022958338715735, 0.8919442254296077, 0.2714142485380145, -0.9500472596773742]|54435.0976562500000000|      0.50000000|[91, 45, 0, 45]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[-0.0481225133755213, 0.4672819058536306, -0.4110910261014927, -0.1478276879151791, 0.881961893202184, -0.022958338715735, 0.8919442254296077, 0.2714142485380145, -0.9500472596773742]|54435.0976562500000000|      0.25000000|[104, 51, 0, 51]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[-0.0287617482943027, 0.4394886837535883, -0.4271000477830909, -0.0575143606019916, 0.9889537692558139, -0.096777743037799, 0.8311642500476435, 0.2447013017873679, -1.1279111368073638]|23417.5937500000000000|      0.50000000|[109, 53, 0, 53]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[-0.0287617482943027, 0.4394886837535883, -0.4271000477830909, -0.0575143606019916, 0.9889537692558139, -0.096777743037799, 0.8311642500476435, 0.2447013017873679, -1.1279111368073638]|23417.5937500000000000|      0.25000000|[122, 60, 0, 60]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[-0.0287617482943027, 0.4394886837535883, -0.4271000477830909, -0.0575143606019916, 0.9889537692558139, -0.096777743037799, 0.8311642500476435, 0.2447013017873679, -1.1279111368073638]|23417.5937500000000000|      0.12500000|[135, 66, 0, 66]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[-0.0187336036977775, 0.4139062874368656, -0.477410638783206, -0.0438669909834205, 0.9056531779549446, -0.0584044379457811, 0.7980527666959145, 0.2586151428688229, -1.1774197895077472]|9317.5751953125000000|      0.25000000|[139, 68, 0, 68]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[-0.0187336036977775, 0.4139062874368656, -0.477410638783206, -0.0438669909834205, 0.9056531779549446, -0.0584044379457811, 0.7980527666959145, 0.2586151428688229, -1.1774197895077472]|9317.5751953125000000|      0.12500000|[151, 74, 0, 74]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      16|[0.037265672747356, 0.4894075579667042, -0.4930608952642759, 0.0243975225821475, 0.8921578482939082, -0.0504788767856901, 0.7725476706985995, 0.2356974948797505, -1.1559024036955932]|252.8852844238281250|      0.25000000|[157, 77, 0, 77]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | iterate success | actual_k=1
      17|[0.037265672747356, 0.4894075579667042, -0.4930608952642759, 0.0243975225821475, 0.8921578482939082, -0.0504788767856901, 0.7725476706985995, 0.2356974948797505, -1.1559024036955932]|252.8852844238281250|      0.12500000|[170, 83, 0, 83]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
