k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       6|[0.5979379038511989, 0.0219518769396114, 1.8894731871462578, 0.6545196823775576, 0.0207601479662088, 2.001498269645858, 1.295047027855014, 0.0225307651524329, 2.111347451898321, -0.0195931292596806, 0.0216834717094288, 2.1651092440466804, 1.2346180031516236, 0.0197012271405529, 2.2212711466949497, 0.2209367360754695, 0.0180720723739529, 2.2842800297116947, 1.3390341442177038, 0.0184988234758234, 2.3937848866296485, 4.508185904342872, 0.0298907839691061, 2.4903906694392792, 0.6598021550922413, 0.0191666189043365, 2.558148328315327, 4.387023013342934, 0.032362098160059, 2.709586609195407, 0.2294949255465707, 0.020999197213028, 2.9360148153286842, 0.2348429163297009, 0.0159273398103917, 2.9625073593428657, 0.7047747414869389, 0.0205985299933088, 3.130052371791823, 0.2017981457962603, 0.0178456417688208, 3.2197839685225076, -0.0643549315389832, 0.0166002348727444, 3.2512625142285354, 1.3813448580817798, 0.0248774469992233, 3.3791954594764166, 0.2449197914411645, 0.0210260575527613, 3.671626221449241, 0.0634759700099827, 0.017962906193245, 3.722719420161351, 0.0183347788159286, 0.0175128407099019, 3.8283841509688834, 0.4201041364467942, 0.0207692311431104, 3.9600628112051646, 0.259798686359606, 0.0231028908168317, 4.052559941855762, 0.8183549548011136, 0.0195454318339614, 4.174466425865135, 0.9653925121533595, 0.0184395412878256, 4.4322132584931975, 0.7384225490924715, 0.0172517152284167, 4.561883593844342, 0.215296698718667, 0.021750380824124, 4.6017776046644325, 0.5012117401004055, 0.0205017334365763, 4.704473089433526, 0.0434854738162712, 0.0191728259297513, 4.80309789836043, 0.3671524658704917, 0.0164125306486545, 4.965651567476006, 0.1660549881398819, 0.0144577979029931, 5.392831037662082, 0.2886820505742367, 0.0200644052411107, 5.4195780316966315, 0.0960937362244305, 0.0168376819586557, 2.585095018304876, -0.0025970581581194, 0.0180336042881688, 3.863101471587767, 0.1512230247299948, 0.0183256919263766, 5.19491481892733]|378700.1844585024518892|      0.06250000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       7|[0.5979379038511989, 0.0219518769396114, 1.8894731871462578, 0.6545196823775576, 0.0207601479662088, 2.001498269645858, 1.295047027855014, 0.0225307651524329, 2.111347451898321, -0.0195931292596806, 0.0216834717094288, 2.1651092440466804, 1.2346180031516236, 0.0197012271405529, 2.2212711466949497, 0.2209367360754695, 0.0180720723739529, 2.2842800297116947, 1.3390341442177038, 0.0184988234758234, 2.3937848866296485, 4.508185904342872, 0.0298907839691061, 2.4903906694392792, 0.6598021550922413, 0.0191666189043365, 2.558148328315327, 4.387023013342934, 0.032362098160059, 2.709586609195407, 0.2294949255465707, 0.020999197213028, 2.9360148153286842, 0.2348429163297009, 0.0159273398103917, 2.9625073593428657, 0.7047747414869389, 0.0205985299933088, 3.130052371791823, 0.2017981457962603, 0.0178456417688208, 3.2197839685225076, -0.0643549315389832, 0.0166002348727444, 3.2512625142285354, 1.3813448580817798, 0.0248774469992233, 3.3791954594764166, 0.2449197914411645, 0.0210260575527613, 3.671626221449241, 0.0634759700099827, 0.017962906193245, 3.722719420161351, 0.0183347788159286, 0.0175128407099019, 3.8283841509688834, 0.4201041364467942, 0.0207692311431104, 3.9600628112051646, 0.259798686359606, 0.0231028908168317, 4.052559941855762, 0.8183549548011136, 0.0195454318339614, 4.174466425865135, 0.9653925121533595, 0.0184395412878256, 4.4322132584931975, 0.7384225490924715, 0.0172517152284167, 4.561883593844342, 0.215296698718667, 0.021750380824124, 4.6017776046644325, 0.5012117401004055, 0.0205017334365763, 4.704473089433526, 0.0434854738162712, 0.0191728259297513, 4.80309789836043, 0.3671524658704917, 0.0164125306486545, 4.965651567476006, 0.1660549881398819, 0.0144577979029931, 5.392831037662082, 0.2886820505742367, 0.0200644052411107, 5.4195780316966315, 0.0960937362244305, 0.0168376819586557, 2.585095018304876, -0.0025970581581194, 0.0180336042881688, 3.863101471587767, 0.1512230247299948, 0.0183256919263766, 5.19491481892733]|378700.1844585024518892|      0.03125000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       8|[0.5993055126946365, 0.0168738394230384, 1.8911491633131694, 0.6539491294816043, 0.025047943238156, 2.0013410688324504, 1.2912006839967187, 0.0211557361263322, 2.1117408403997304, -0.0235182822236963, 0.0189619123943077, 2.165173562482832, 1.2293239626084467, 0.0209175911419421, 2.221014133920737, 0.2177297909968959, 0.0195056711591789, 2.2853326657995248, 1.342614557453296, 0.0225838102143886, 2.3890191228262876, 4.506981548930422, 0.0428796328553094, 2.490158498389109, 0.6594393708011363, 0.019492453985799, 2.5630239705400273, 4.388391153909656, 0.0464152418251888, 2.7094776868678507, 0.232626403464396, 0.0233401258366709, 2.9362429753545762, 0.2328556476899849, 0.0166824750248767, 2.9633209466762143, 0.7046792639459674, 0.0219052475496039, 3.1333508015020546, 0.2007483072543422, 0.0178875639048514, 3.2207551663222427, -0.0662207117136062, 0.0138018355278602, 3.253380926687178, 1.381187292657335, 0.0275768096024812, 3.379732678885035, 0.2392060383412552, 0.0216468281416963, 3.671163331477252, 0.0622589255287454, 0.0177970617919379, 3.7231180878358563, 0.0236284984306371, 0.0219412095906766, 3.825628394771788, 0.4254338193261099, 0.0225455915089305, 3.9643486381087953, 0.2595973335470268, 0.0191909062175419, 4.0542494084266, 0.8164628441411758, 0.022790531982578, 4.175065584256927, 0.9640585660961924, 0.0205812382647251, 4.432171535396477, 0.734838085289956, 0.0171908050427528, 4.559768307012826, 0.2171515776108151, 0.0252077096792824, 4.602060267117265, 0.5020318452795856, 0.0186437442333211, 4.706679155101867, 0.0478515344500709, 0.0165142595638856, 4.80544777814129, 0.3668965173694952, 0.0157680580766003, 4.964388389579843, 0.1658066696085547, 0.0162141575173327, 5.392997770941111, 0.2818037196628785, 0.0211086582774652, 5.415224391665976, 0.0952219058396545, 0.0161844223578173, 2.583770037227077, -0.0022600672240057, 0.0189052445190987, 3.8617346542759288, 0.1537951054871996, 0.0186958859767954, 5.1932692918430545]|322546.5372474863543175|      0.06250000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       9|[0.5993055126946365, 0.0168738394230384, 1.8911491633131694, 0.6539491294816043, 0.025047943238156, 2.0013410688324504, 1.2912006839967187, 0.0211557361263322, 2.1117408403997304, -0.0235182822236963, 0.0189619123943077, 2.165173562482832, 1.2293239626084467, 0.0209175911419421, 2.221014133920737, 0.2177297909968959, 0.0195056711591789, 2.2853326657995248, 1.342614557453296, 0.0225838102143886, 2.3890191228262876, 4.506981548930422, 0.0428796328553094, 2.490158498389109, 0.6594393708011363, 0.019492453985799, 2.5630239705400273, 4.388391153909656, 0.0464152418251888, 2.7094776868678507, 0.232626403464396, 0.0233401258366709, 2.9362429753545762, 0.2328556476899849, 0.0166824750248767, 2.9633209466762143, 0.7046792639459674, 0.0219052475496039, 3.1333508015020546, 0.2007483072543422, 0.0178875639048514, 3.2207551663222427, -0.0662207117136062, 0.0138018355278602, 3.253380926687178, 1.381187292657335, 0.0275768096024812, 3.379732678885035, 0.2392060383412552, 0.0216468281416963, 3.671163331477252, 0.0622589255287454, 0.0177970617919379, 3.7231180878358563, 0.0236284984306371, 0.0219412095906766, 3.825628394771788, 0.4254338193261099, 0.0225455915089305, 3.9643486381087953, 0.2595973335470268, 0.0191909062175419, 4.0542494084266, 0.8164628441411758, 0.022790531982578, 4.175065584256927, 0.9640585660961924, 0.0205812382647251, 4.432171535396477, 0.734838085289956, 0.0171908050427528, 4.559768307012826, 0.2171515776108151, 0.0252077096792824, 4.602060267117265, 0.5020318452795856, 0.0186437442333211, 4.706679155101867, 0.0478515344500709, 0.0165142595638856, 4.80544777814129, 0.3668965173694952, 0.0157680580766003, 4.964388389579843, 0.1658066696085547, 0.0162141575173327, 5.392997770941111, 0.2818037196628785, 0.0211086582774652, 5.415224391665976, 0.0952219058396545, 0.0161844223578173, 2.583770037227077, -0.0022600672240057, 0.0189052445190987, 3.8617346542759288, 0.1537951054871996, 0.0186958859767954, 5.1932692918430545]|322546.5372474863543175|      0.03125000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
      10|[0.5983339438653155, 0.0153568266704481, 1.8863905239109604, 0.6568168819240359, 0.0275604852895994, 2.003284360231544, 1.293083524642874, 0.0238490704432586, 2.1101769739897587, -0.0232808432815345, 0.0171627924840493, 2.1690016048578302, 1.2282713581017852, 0.0272021552498502, 2.216572451066934, 0.2193659352872085, 0.01874378158564, 2.2904284125483176, 1.339573625570026, 0.0246218756561762, 2.3890174608033012, 4.506926966561683, 0.0568255696698171, 2.48983269630339, 0.6608672345449711, 0.0195100197956672, 2.562127597143428, 4.387798784936262, 0.0554136136488266, 2.7169517841676716, 0.2378723389944166, 0.0212082306419734, 2.934719287195203, 0.2306414737726083, 0.0192912191223842, 2.963667827605794, 0.7062011244829696, 0.0193946543587657, 3.1328261648694844, 0.2019945871861062, 0.0194455482313318, 3.2195494730901952, -0.0637163567087046, 0.0134700325238772, 3.251682850099816, 1.3788973495095642, 0.0288811437933798, 3.379476966651917, 0.2396312296281302, 0.0216101369295951, 3.6743019260774097, 0.0645398030669339, 0.0205014249839128, 3.728732135421091, 0.0271658348755872, 0.0213516678393971, 3.8229733480115073, 0.4305455108325667, 0.0189878746235736, 3.964694252008578, 0.2559442591286168, 0.0196171211183353, 4.053278237744434, 0.8184236523223125, 0.0245340555825711, 4.177173573835855, 0.96365764579007, 0.0236130679493729, 4.427643067046264, 0.7326557036804959, 0.0222179753767277, 4.55276184534655, 0.2168461414047351, 0.0239048816813913, 4.601577064993955, 0.5021317655358052, 0.019304060283929, 4.700542449718827, 0.0500472236240437, 0.0169162746332756, 4.807326062596653, 0.3642418932471226, 0.0177896614742264, 4.965893632955277, 0.1688839690521734, 0.0182276543802255, 5.392091052526263, 0.2788736875074574, 0.0233829307101874, 5.4162761531622525, 0.0980720616893455, 0.0122110589299646, 2.580748617429034, -0.0035601588022689, 0.0181922239621437, 3.8618075056283083, 0.157129285368952, 0.0197063084534785, 5.193954479562343]|294486.1527401597122662|      0.06250000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
      11|[0.5983339438653155, 0.0153568266704481, 1.8863905239109604, 0.6568168819240359, 0.0275604852895994, 2.003284360231544, 1.293083524642874, 0.0238490704432586, 2.1101769739897587, -0.0232808432815345, 0.0171627924840493, 2.1690016048578302, 1.2282713581017852, 0.0272021552498502, 2.216572451066934, 0.2193659352872085, 0.01874378158564, 2.2904284125483176, 1.339573625570026, 0.0246218756561762, 2.3890174608033012, 4.506926966561683, 0.0568255696698171, 2.48983269630339, 0.6608672345449711, 0.0195100197956672, 2.562127597143428, 4.387798784936262, 0.0554136136488266, 2.7169517841676716, 0.2378723389944166, 0.0212082306419734, 2.934719287195203, 0.2306414737726083, 0.0192912191223842, 2.963667827605794, 0.7062011244829696, 0.0193946543587657, 3.1328261648694844, 0.2019945871861062, 0.0194455482313318, 3.2195494730901952, -0.0637163567087046, 0.0134700325238772, 3.251682850099816, 1.3788973495095642, 0.0288811437933798, 3.379476966651917, 0.2396312296281302, 0.0216101369295951, 3.6743019260774097, 0.0645398030669339, 0.0205014249839128, 3.728732135421091, 0.0271658348755872, 0.0213516678393971, 3.8229733480115073, 0.4305455108325667, 0.0189878746235736, 3.964694252008578, 0.2559442591286168, 0.0196171211183353, 4.053278237744434, 0.8184236523223125, 0.0245340555825711, 4.177173573835855, 0.96365764579007, 0.0236130679493729, 4.427643067046264, 0.7326557036804959, 0.0222179753767277, 4.55276184534655, 0.2168461414047351, 0.0239048816813913, 4.601577064993955, 0.5021317655358052, 0.019304060283929, 4.700542449718827, 0.0500472236240437, 0.0169162746332756, 4.807326062596653, 0.3642418932471226, 0.0177896614742264, 4.965893632955277, 0.1688839690521734, 0.0182276543802255, 5.392091052526263, 0.2788736875074574, 0.0233829307101874, 5.4162761531622525, 0.0980720616893455, 0.0122110589299646, 2.580748617429034, -0.0035601588022689, 0.0181922239621437, 3.8618075056283083, 0.157129285368952, 0.0197063084534785, 5.193954479562343]|294486.1527401597122662|      0.03125000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
