k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[135, 44, 3, 14]                                                           |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points | trying quadratic partial model with 49 points | trying quadratic partial model with 61 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 74 points | trying quadratic partial model with 86 points | trying quadratic partial model with 98 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
       2|[1.0164542916829638, 0.8963038614402463, 0.9578756749235998, 0.9525827991131992, 0.9442753943914141, 0.9075224074386221, 0.9124294063271826, 0.8454244510872436, 0.947301737362898, 0.892010607727487, 1.0710826247937824, 0.6921755400769463, 0.9901879572512909, 0.897286477631375, 1.0655524128583997, 0.8163322299835656, 0.938337503011812, 0.9274555108234483, 0.9601391776684014, 0.8933317159352585, 0.9382736031099138, 0.9455290618920498]|  1.4031324386596680|      1.00000000|[172, 56, 3, 17]                                                           |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | iterate success | actual_k=4
       3|[1.0164542916829638, 0.8963038614402463, 0.9578756749235998, 0.9525827991131992, 0.9442753943914141, 0.9075224074386221, 0.9124294063271826, 0.8454244510872436, 0.947301737362898, 0.892010607727487, 1.0710826247937824, 0.6921755400769463, 0.9901879572512909, 0.897286477631375, 1.0655524128583997, 0.8163322299835656, 0.938337503011812, 0.9274555108234483, 0.9601391776684014, 0.8933317159352585, 0.9382736031099138, 0.9455290618920498]|  1.4031324386596680|      0.50000000|[306, 100, 6, 31]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points | trying quadratic partial model with 86 points | trying quadratic partial model with 98 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points FAILED TO GET X_HAT, using additional batch call | exploitation failed, decreasing delta | actual_k=4
       4|[0.8952532571064833, 0.7833115962709797, 0.8844462881307309, 0.8432496076651843, 0.824136111950427, 0.8014985558812033, 0.7910203713030024, 0.7023360508909775, 0.8579995453255098, 0.7727993183510993, 1.0791474359046398, 0.3561839487466443, 0.9979201006823942, 0.8845749339936185, 1.0323847894517075, 0.7834331799005049, 0.9271777416890107, 0.8745615721380416, 0.9050070939729908, 0.8891784002957784, 0.9287758954276809, 0.9718684501127437]|  1.2575721740722656|      1.00000000|[356, 116, 7, 36]                                                          |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 38 points | iterate success | actual_k=4
       5|[0.8952532571064833, 0.7833115962709797, 0.8844462881307309, 0.8432496076651843, 0.824136111950427, 0.8014985558812033, 0.7910203713030024, 0.7023360508909775, 0.8579995453255098, 0.7727993183510993, 1.0791474359046398, 0.3561839487466443, 0.9979201006823942, 0.8845749339936185, 1.0323847894517075, 0.7834331799005049, 0.9271777416890107, 0.8745615721380416, 0.9050070939729908, 0.8891784002957784, 0.9287758954276809, 0.9718684501127437]|  1.2575721740722656|      0.50000000|[490, 160, 9, 49]                                                          |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points | trying quadratic partial model with 86 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 99 points | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=4
       6|[0.7815144545493613, 0.651802744025097, 0.8110211698018637, 0.6427683829712354, 0.6846385773855966, 0.7310771906769825, 0.6705482383036433, 0.6622999256404334, 0.6823866745780047, 0.6545946146294399, 1.0961265325358038, 0.0937011288793543, 0.9873869002724094, 0.8254958331039858, 1.0234386934020174, 0.6895683968187498, 0.9011470425774251, 0.8566048583139472, 0.9441757976796482, 0.8665706918063878, 0.964718426838029, 1.024999481144182]|  1.1326115131378174|      1.00000000|[526, 172, 9, 52]                                                          |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | iterate success | actual_k=4
       7|[0.7815144545493613, 0.651802744025097, 0.8110211698018637, 0.6427683829712354, 0.6846385773855966, 0.7310771906769825, 0.6705482383036433, 0.6622999256404334, 0.6823866745780047, 0.6545946146294399, 1.0961265325358038, 0.0937011288793543, 0.9873869002724094, 0.8254958331039858, 1.0234386934020174, 0.6895683968187498, 0.9011470425774251, 0.8566048583139472, 0.9441757976796482, 0.8665706918063878, 0.964718426838029, 1.024999481144182]|  1.1326115131378174|      0.50000000|[660, 216, 11, 65]                                                         |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points | trying quadratic partial model with 86 points | trying quadratic partial model with 98 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=4
       8|[0.5806706470143916, 0.5703575094757634, 0.7923688168610445, 0.5837696256748426, 0.5617827799806951, 0.5394337651099783, 0.6272015018545348, 0.542171855006383, 0.5594268891171896, 0.4732374619496549, 1.126036721013007, -0.1179459951535716, 0.9939669465615036, 0.894210077661378, 1.106630219725572, 0.7093155682815527, 0.8234620016042774, 0.8388433507888282, 0.9108800272505011, 0.917337025948976, 0.8506037043476516, 0.9777086613700064]|  1.0283677577972412|      1.00000000|[709, 232, 12, 70]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points | trying quadratic partial model with 38 points | iterate success | actual_k=4
       9|[0.5806706470143916, 0.5703575094757634, 0.7923688168610445, 0.5837696256748426, 0.5617827799806951, 0.5394337651099783, 0.6272015018545348, 0.542171855006383, 0.5594268891171896, 0.4732374619496549, 1.126036721013007, -0.1179459951535716, 0.9939669465615036, 0.894210077661378, 1.106630219725572, 0.7093155682815527, 0.8234620016042774, 0.8388433507888282, 0.9108800272505011, 0.917337025948976, 0.8506037043476516, 0.9777086613700064]|  1.0283677577972412|      0.50000000|[845, 276, 16, 85]                                                         |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 39 points | trying quadratic partial model with 51 points | trying quadratic partial model with 63 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 76 points | trying quadratic partial model with 88 points | trying quadratic partial model with 100 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 113 points | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=4
      10|[0.5270455460436398, 0.4971156112848193, 0.7361349558632626, 0.6110720406447852, 0.4660871427803164, 0.4991437797849088, 0.4638841236999012, 0.629919531855384, 0.4471005023611492, 0.4026602235185594, 1.3243457118232282, -0.2961425906145074, 0.8493724865210913, 0.9365700939584534, 1.1872201694250482, 0.8038964910980173, 0.7673860195832254, 0.8472095223884415, 0.7000592110727071, 0.8885412081315891, 0.9718792396988107, 0.9259283613608802]|  0.9688505530357361|      1.00000000|[893, 292, 16, 89]                                                         |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points | iterate success | actual_k=4
      11|[0.5270455460436398, 0.4971156112848193, 0.7361349558632626, 0.6110720406447852, 0.4660871427803164, 0.4991437797849088, 0.4638841236999012, 0.629919531855384, 0.4471005023611492, 0.4026602235185594, 1.3243457118232282, -0.2961425906145074, 0.8493724865210913, 0.9365700939584534, 1.1872201694250482, 0.8038964910980173, 0.7673860195832254, 0.8472095223884415, 0.7000592110727071, 0.8885412081315891, 0.9718792396988107, 0.9259283613608802]|  0.9688505530357361|      0.50000000|[1029, 336, 20, 104]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 63 points | trying quadratic partial model with 75 points | trying quadratic partial model with 87 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 100 points | trying quadratic partial model with 112 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 125 points | exploitation failed, decreasing delta | actual_k=4
      12|[0.5270455460436398, 0.4971156112848193, 0.7361349558632626, 0.6110720406447852, 0.4660871427803164, 0.4991437797849088, 0.4638841236999012, 0.629919531855384, 0.4471005023611492, 0.4026602235185594, 1.3243457118232282, -0.2961425906145074, 0.8493724865210913, 0.9365700939584534, 1.1872201694250482, 0.8038964910980173, 0.7673860195832254, 0.8472095223884415, 0.7000592110727071, 0.8885412081315891, 0.9718792396988107, 0.9259283613608802]|  0.9688505530357361|      0.25000000|[1163, 380, 22, 117]                                                       |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 87 points | trying quadratic partial model with 99 points | trying quadratic partial model with 111 points | trying quadratic partial model with 123 points | exploitation failed, decreasing delta | actual_k=4
      13|[0.4681879870663322, 0.4414757653203677, 0.7104350871350936, 0.5583310565363796, 0.3996959629268502, 0.4483419138902207, 0.4187434257004127, 0.5627421767324591, 0.4341708174052356, 0.3636883515246949, 1.294229136979323, -0.4627610469357804, 0.8882353677036912, 0.9451607943023896, 1.1661198535158, 0.7995936827733308, 0.7682092476820201, 0.7852944960869056, 0.7131685306133697, 0.8519174381070523, 0.939082148179228, 0.9374733890642466]|  0.9187356829643250|      0.50000000|[1200, 392, 23, 121]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points | iterate success | actual_k=4
      14|[0.4681879870663322, 0.4414757653203677, 0.7104350871350936, 0.5583310565363796, 0.3996959629268502, 0.4483419138902207, 0.4187434257004127, 0.5627421767324591, 0.4341708174052356, 0.3636883515246949, 1.294229136979323, -0.4627610469357804, 0.8882353677036912, 0.9451607943023896, 1.1661198535158, 0.7995936827733308, 0.7682092476820201, 0.7852944960869056, 0.7131685306133697, 0.8519174381070523, 0.939082148179228, 0.9374733890642466]|  0.9187356829643250|      0.25000000|[1333, 436, 24, 133]                                                       |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points | trying quadratic partial model with 49 points | trying quadratic partial model with 61 points | trying quadratic partial model with 73 points | trying quadratic partial model with 85 points | trying quadratic partial model with 97 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 110 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=4
      15|[0.4014563775993298, 0.3520383926788884, 0.70669916261788, 0.5083554334334681, 0.3346813724273248, 0.4490502197638825, 0.4445739567040839, 0.4949293234043671, 0.3916589246289583, 0.3421363306837939, 1.217399549258538, -0.5968610701752564, 0.9167978723848403, 0.9342068091682764, 1.167708575520074, 0.7796913062849299, 0.7615331648171413, 0.7680515480161959, 0.699355409058675, 0.7844002992698645, 0.8767087172626414, 0.897854675546308]|  0.8795091509819031|      0.50000000|[1357, 444, 24, 135]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[0.4014563775993298, 0.3520383926788884, 0.70669916261788, 0.5083554334334681, 0.3346813724273248, 0.4490502197638825, 0.4445739567040839, 0.4949293234043671, 0.3916589246289583, 0.3421363306837939, 1.217399549258538, -0.5968610701752564, 0.9167978723848403, 0.9342068091682764, 1.167708575520074, 0.7796913062849299, 0.7615331648171413, 0.7680515480161959, 0.699355409058675, 0.7844002992698645, 0.8767087172626414, 0.897854675546308]|  0.8795091509819031|      0.25000000|[1490, 488, 25, 147]                                                       |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 26 points | trying quadratic partial model with 38 points | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points | trying quadratic partial model with 86 points | trying quadratic partial model with 98 points | trying quadratic partial model with 110 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=4
      17|[0.4042769246936835, 0.3205647973989116, 0.716198752395043, 0.4675571053056808, 0.2942731628436162, 0.3555842956823568, 0.4921619138481821, 0.4951947168775889, 0.3385206063362808, 0.2424283251128805, 1.2326973280608204, -0.7173427945693569, 0.9082215199401774, 0.9932221048633922, 1.126721096834505, 0.7791436373135824, 0.7555845644687799, 0.7374106387703848, 0.6256366714939523, 0.7052196574681118, 0.8828271194297149, 0.9384224615063114]|  0.8486150503158569|      0.50000000|[1514, 496, 25, 149]                                                       |  | trying linear partial model with 13 points | iterate success | actual_k=4
      18|[0.4042769246936835, 0.3205647973989116, 0.716198752395043, 0.4675571053056808, 0.2942731628436162, 0.3555842956823568, 0.4921619138481821, 0.4951947168775889, 0.3385206063362808, 0.2424283251128805, 1.2326973280608204, -0.7173427945693569, 0.9082215199401774, 0.9932221048633922, 1.126721096834505, 0.7791436373135824, 0.7555845644687799, 0.7374106387703848, 0.6256366714939523, 0.7052196574681118, 0.8828271194297149, 0.9384224615063114]|  0.8486150503158569|      0.25000000|[1647, 540, 26, 161]                                                       |  | trying linear partial model with 13 points | trying quadratic partial model with 25 points | trying quadratic partial model with 37 points FAILED TO GET X_HAT, using additional batch call | trying quadratic partial model with 50 points | trying quadratic partial model with 62 points | trying quadratic partial model with 74 points | trying quadratic partial model with 86 points | trying quadratic partial model with 98 points | trying quadratic partial model with 110 points | trying quadratic partial model with 122 points | exploitation failed, decreasing delta | actual_k=4
