k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|152873.0723805730231106|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.875171645196276, -0.7958317953801516, -1.0516363206381385, -1.146856001097796, -1.0158651659747877, -0.9930439221746228, -0.6875826360840702, -1.0019244030715582, -0.7705627676517577, -1.1495914226079456, -0.9881600687656706, -0.9587411802900331, -0.9384307799355761, -0.98015519776406, -0.9454063878522728, -0.7320224286995176, -0.9790363150632531, -1.1015449533955732, -1.2028359016062635, -0.7731965113326407, -0.8755156697311807, -1.0469517698065038, -0.6585320694121692, -1.1212068119865517, -0.9005899113292715, -0.9330475336808559, -1.0352730089494342, -0.828409967396262, -1.06728110320786, -1.1381830311068382, -0.9981507356154627, -0.9725236026755969, -0.8792208155219781, -0.6887829360994235, -1.044019544907893, -1.091167015281766, -0.9860454453834583, -1.1786562733920432, -0.7888554466362485, -0.9270654183907635, -1.0742827695444586, -0.9139575101445512, -1.0222725642181185, -1.1510749592158729, -1.0294049402530543, -0.8038800769598597, -0.8955364292265556, -1.0182832118787024, -0.882677807898919, -0.8032543734316215]|113345.5000000000000000|      2.00000000|[25, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-1.2189896413579904, -0.7192842812432952, -0.8102878012681207, -1.5692859863919804, -0.7959744131867057, -1.2006192567610463, -0.5413238355228798, -0.6440562768757456, -0.6596849677391572, -1.1067546994283886, -1.2575835832267497, -0.809651552105839, -0.9625482282439144, -1.0108325881044526, -0.8378012658718568, -0.6393293011091934, -1.5307791745120105, -0.6757412812866737, -1.3412355400641083, -0.8488761631240992, -0.9613890098812276, -0.9123598574000492, -0.4676832994888086, -1.3841222336454857, -0.7716934149623658, -0.3817414976814913, -1.2546984642745518, -1.038513135013229, -1.2327556361591319, -0.9802924186318263, -0.843202808829181, -0.3049074585407099, -0.667223154697153, -0.6385753139498839, -0.7860770900171483, -0.9143344055679758, -0.6579283012910877, -0.8489717356678925, -0.9746154832500215, -0.7180184076809462, -0.606313945689972, -0.7380474918144706, -0.2439033237509595, -1.2074675096320238, -0.947974998184048, -0.3516983463636436, -0.7609869158486798, -0.830408334013699, -1.0981564608534526, -0.5178880133631114]|96752.8355452628893545|      4.00000000|[61, 20, 1, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
       3|[-1.2189896413579904, -0.7192842812432952, -0.8102878012681207, -1.5692859863919804, -0.7959744131867057, -1.2006192567610463, -0.5413238355228798, -0.6440562768757456, -0.6596849677391572, -1.1067546994283886, -1.2575835832267497, -0.809651552105839, -0.9625482282439144, -1.0108325881044526, -0.8378012658718568, -0.6393293011091934, -1.5307791745120105, -0.6757412812866737, -1.3412355400641083, -0.8488761631240992, -0.9613890098812276, -0.9123598574000492, -0.4676832994888086, -1.3841222336454857, -0.7716934149623658, -0.3817414976814913, -1.2546984642745518, -1.038513135013229, -1.2327556361591319, -0.9802924186318263, -0.843202808829181, -0.3049074585407099, -0.667223154697153, -0.6385753139498839, -0.7860770900171483, -0.9143344055679758, -0.6579283012910877, -0.8489717356678925, -0.9746154832500215, -0.7180184076809462, -0.606313945689972, -0.7380474918144706, -0.2439033237509595, -1.2074675096320238, -0.947974998184048, -0.3516983463636436, -0.7609869158486798, -0.830408334013699, -1.0981564608534526, -0.5178880133631114]|96752.8355452628893545|      2.00000000|[136, 44, 3, 14]                                                           |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 26 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-1.7348744472838384, -0.4808451812890625, -1.0016342994962875, -1.4133706793418512, -0.5782192068147455, -0.9951436092600278, -0.7457122883189562, -0.3112479118780991, -0.4656588330248537, -1.054068556193848, -1.0682428048933796, -0.6395230440019286, -1.2758625467476319, -0.7325184633473061, -0.5436895837118632, -0.4833375306086005, -1.2718458807531174, -0.5377650065167958, -0.9951338971730151, -0.5728148688407839, -1.0972459811747783, -1.3928992538231495, -0.4436969242135595, -1.5769991447029224, -0.2049431965524486, 0.0019340423341987, -1.253661492529295, -0.874973066925361, -1.3273088544532172, -0.5378470253535726, -1.3450561041424218, 0.0754789365769806, -0.5797793442302934, -0.4786669323314573, -0.5304181133928935, -0.8415337487751495, -0.5404509695722617, -0.3207829111220474, -0.4246946529272562, -0.5485357760895531, -0.3001397579265653, -0.7651220885841583, -0.4945962530388619, -1.2732480451694503, -0.8026797325094123, -0.3635645398327134, -0.7817199081722432, -1.1246011858170668, -1.5511722598470827, -0.1807033115642291]|75030.5000000000000000|      4.00000000|[160, 52, 3, 16]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-1.7348744472838384, -0.4808451812890625, -1.0016342994962875, -1.4133706793418512, -0.5782192068147455, -0.9951436092600278, -0.7457122883189562, -0.3112479118780991, -0.4656588330248537, -1.054068556193848, -1.0682428048933796, -0.6395230440019286, -1.2758625467476319, -0.7325184633473061, -0.5436895837118632, -0.4833375306086005, -1.2718458807531174, -0.5377650065167958, -0.9951338971730151, -0.5728148688407839, -1.0972459811747783, -1.3928992538231495, -0.4436969242135595, -1.5769991447029224, -0.2049431965524486, 0.0019340423341987, -1.253661492529295, -0.874973066925361, -1.3273088544532172, -0.5378470253535726, -1.3450561041424218, 0.0754789365769806, -0.5797793442302934, -0.4786669323314573, -0.5304181133928935, -0.8415337487751495, -0.5404509695722617, -0.3207829111220474, -0.4246946529272562, -0.5485357760895531, -0.3001397579265653, -0.7651220885841583, -0.4945962530388619, -1.2732480451694503, -0.8026797325094123, -0.3635645398327134, -0.7817199081722432, -1.1246011858170668, -1.5511722598470827, -0.1807033115642291]|75030.5000000000000000|      2.00000000|[233, 76, 4, 23]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-1.6750556132647443, -0.3508853653859699, -0.8500534025716907, -1.6523635958244982, -0.7593175921882059, -0.9537823485927652, -0.8193769990945899, -0.4684944767084485, -0.4958525607976814, -0.771204446860482, -1.2266652638917606, -0.6564153807159232, -0.6555621218123042, -0.5200200310838917, -0.4031955017974063, -0.5679022762460999, -1.4385077370585477, -0.505477207061262, -1.3419822581507432, -0.4655315671664123, -0.9288385387681114, -1.1496622862985535, -0.5551438517077868, -1.6727966769277445, -0.5320282086741963, -0.2373802860115852, -0.2564287390325009, -1.3397185098127191, -1.4554625040573033, -0.9485653453740639, -1.1581899137154281, 0.2423537142225903, -0.3798419596937036, 0.2472135495362072, -0.6972649204348441, -0.885941894820977, -0.4141868329589533, -0.7385479876293486, -0.4382313080902042, -0.3132291113731527, -0.4896222956254587, -1.092223984789868, -0.9982542959891632, -1.1766290262147432, -0.940104197769798, -0.6201923123066172, -0.949309858776998, -1.0965537603339484, -1.481736416653797, -0.0700356090278875]|46339.3359375000000000|      4.00000000|[282, 92, 5, 28]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | iterate success | actual_k=4
       7|[-1.6750556132647443, -0.3508853653859699, -0.8500534025716907, -1.6523635958244982, -0.7593175921882059, -0.9537823485927652, -0.8193769990945899, -0.4684944767084485, -0.4958525607976814, -0.771204446860482, -1.2266652638917606, -0.6564153807159232, -0.6555621218123042, -0.5200200310838917, -0.4031955017974063, -0.5679022762460999, -1.4385077370585477, -0.505477207061262, -1.3419822581507432, -0.4655315671664123, -0.9288385387681114, -1.1496622862985535, -0.5551438517077868, -1.6727966769277445, -0.5320282086741963, -0.2373802860115852, -0.2564287390325009, -1.3397185098127191, -1.4554625040573033, -0.9485653453740639, -1.1581899137154281, 0.2423537142225903, -0.3798419596937036, 0.2472135495362072, -0.6972649204348441, -0.885941894820977, -0.4141868329589533, -0.7385479876293486, -0.4382313080902042, -0.3132291113731527, -0.4896222956254587, -1.092223984789868, -0.9982542959891632, -1.1766290262147432, -0.940104197769798, -0.6201923123066172, -0.949309858776998, -1.0965537603339484, -1.481736416653797, -0.0700356090278875]|46339.3359375000000000|      2.00000000|[355, 116, 7, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 38 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 50 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-2.1428910556651335, -0.2476645600491166, -0.9812082231678274, -1.0973955750225433, -0.6632194773640577, -0.8548021065371147, -0.593069738594741, -0.7028824332659515, -0.8563919996725896, -0.4503499876983023, -1.6571296192476015, -0.4926870814827333, -0.666509592947777, 0.0506884307166037, 0.198518254624934, -0.6994458727156634, -1.5100855443767844, -0.147664556338233, -1.349787679523988, -0.1656365199185801, -0.6747475400498328, -0.9141237062136334, -0.5166375010281133, -1.4642125657289735, -0.6575303059703911, -0.2099149000755432, 0.2660453351350875, -1.3245012096138997, -1.7469758479742206, -0.7322541854977196, -1.1526808948609162, 0.4089900758431333, -0.2777983917455729, 0.2001760034505742, -1.1471612136404632, -1.1563819776665645, -0.2017624795480083, -0.9015255243980893, -0.2773851515412536, -0.4211217807196895, -0.3594840041430288, -1.117115109545396, -0.9192139397075059, -1.3610435198866897, -0.3577552077863538, -0.3981108844215585, -0.9899006513301569, -0.557635403021032, -1.3931943666816933, 0.3645319266560246]|37697.7539062500000000|      4.00000000|[380, 124, 7, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
       9|[-2.1428910556651335, -0.2476645600491166, -0.9812082231678274, -1.0973955750225433, -0.6632194773640577, -0.8548021065371147, -0.593069738594741, -0.7028824332659515, -0.8563919996725896, -0.4503499876983023, -1.6571296192476015, -0.4926870814827333, -0.666509592947777, 0.0506884307166037, 0.198518254624934, -0.6994458727156634, -1.5100855443767844, -0.147664556338233, -1.349787679523988, -0.1656365199185801, -0.6747475400498328, -0.9141237062136334, -0.5166375010281133, -1.4642125657289735, -0.6575303059703911, -0.2099149000755432, 0.2660453351350875, -1.3245012096138997, -1.7469758479742206, -0.7322541854977196, -1.1526808948609162, 0.4089900758431333, -0.2777983917455729, 0.2001760034505742, -1.1471612136404632, -1.1563819776665645, -0.2017624795480083, -0.9015255243980893, -0.2773851515412536, -0.4211217807196895, -0.3594840041430288, -1.117115109545396, -0.9192139397075059, -1.3610435198866897, -0.3577552077863538, -0.3981108844215585, -0.9899006513301569, -0.557635403021032, -1.3931943666816933, 0.3645319266560246]|37697.7539062500000000|      2.00000000|[452, 148, 8, 45]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-2.1428910556651335, -0.2476645600491166, -0.9812082231678274, -1.0973955750225433, -0.6632194773640577, -0.8548021065371147, -0.593069738594741, -0.7028824332659515, -0.8563919996725896, -0.4503499876983023, -1.6571296192476015, -0.4926870814827333, -0.666509592947777, 0.0506884307166037, 0.198518254624934, -0.6994458727156634, -1.5100855443767844, -0.147664556338233, -1.349787679523988, -0.1656365199185801, -0.6747475400498328, -0.9141237062136334, -0.5166375010281133, -1.4642125657289735, -0.6575303059703911, -0.2099149000755432, 0.2660453351350875, -1.3245012096138997, -1.7469758479742206, -0.7322541854977196, -1.1526808948609162, 0.4089900758431333, -0.2777983917455729, 0.2001760034505742, -1.1471612136404632, -1.1563819776665645, -0.2017624795480083, -0.9015255243980893, -0.2773851515412536, -0.4211217807196895, -0.3594840041430288, -1.117115109545396, -0.9192139397075059, -1.3610435198866897, -0.3577552077863538, -0.3981108844215585, -0.9899006513301569, -0.557635403021032, -1.3931943666816933, 0.3645319266560246]|37697.7539062500000000|      1.00000000|[525, 172, 9, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 37 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
