k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[34, 12, 0, 3]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       2|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.25000000|[69, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       3|[0.9466247350512522, 0.9653091312511988, 0.9458789445706011, 0.9314788294792495, 0.987053383466528, 1.0025104198822992, 0.9550024591243611, 0.9480696379377955, 0.9617217093229796, 0.982951071239006, 1.0114233082790771, 0.9113542377990491, 1.0909924591602267, 0.9520934057596497, 1.0508747197931234, 1.0157306220158757, 0.9604084604346366, 0.9887121364644295, 1.0692005914863663, 0.9114417885206878, 0.9458322998059706, 0.9257518547088733]|  1.4816420078277588|      0.50000000|[92, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[0.9466247350512522, 0.9653091312511988, 0.9458789445706011, 0.9314788294792495, 0.987053383466528, 1.0025104198822992, 0.9550024591243611, 0.9480696379377955, 0.9617217093229796, 0.982951071239006, 1.0114233082790771, 0.9113542377990491, 1.0909924591602267, 0.9520934057596497, 1.0508747197931234, 1.0157306220158757, 0.9604084604346366, 0.9887121364644295, 1.0692005914863663, 0.9114417885206878, 0.9458322998059706, 0.9257518547088733]|  1.4816420078277588|      0.25000000|[125, 44, 0, 11]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 23 points | exploitation failed, decreasing delta | actual_k=4
       5|[0.9556339562457912, 0.8619412196735173, 0.9543891056353532, 0.9590408189269675, 0.936765702305533, 0.9668245203790545, 0.9393082538451704, 0.9598305193569621, 0.9311266334914768, 0.9456487641292635, 1.0433971888773288, 0.7689561605357335, 1.1622336169111924, 0.906901024052903, 1.1194554319803578, 0.9511103946611235, 0.9681415091189082, 0.9962926642906812, 1.013427641609778, 0.881019803963278, 0.8923044475956842, 0.9342632275143615]|  1.4347287416458130|      0.50000000|[148, 52, 0, 13]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[0.9556339562457912, 0.8619412196735173, 0.9543891056353532, 0.9590408189269675, 0.936765702305533, 0.9668245203790545, 0.9393082538451704, 0.9598305193569621, 0.9311266334914768, 0.9456487641292635, 1.0433971888773288, 0.7689561605357335, 1.1622336169111924, 0.906901024052903, 1.1194554319803578, 0.9511103946611235, 0.9681415091189082, 0.9962926642906812, 1.013427641609778, 0.881019803963278, 0.8923044475956842, 0.9342632275143615]|  1.4347287416458130|      0.25000000|[183, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       7|[0.92633453833821, 0.8491401386917422, 0.91215317789169, 0.929225115256727, 0.9275181192987886, 0.9596802005720819, 0.8599163264365963, 0.9241127585383115, 0.9421758759305029, 0.9223842108089074, 1.1430415893388595, 0.702975977606523, 1.1682023030603912, 0.8470021353253248, 1.1639272457093386, 0.9514348485503266, 1.0439134373316905, 0.8918483541809746, 0.9276891664593908, 0.949772110312468, 0.9294972007740977, 0.955026162608553]|  1.3992748260498047|      0.50000000|[205, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[0.92633453833821, 0.8491401386917422, 0.91215317789169, 0.929225115256727, 0.9275181192987886, 0.9596802005720819, 0.8599163264365963, 0.9241127585383115, 0.9421758759305029, 0.9223842108089074, 1.1430415893388595, 0.702975977606523, 1.1682023030603912, 0.8470021353253248, 1.1639272457093386, 0.9514348485503266, 1.0439134373316905, 0.8918483541809746, 0.9276891664593908, 0.949772110312468, 0.9294972007740977, 0.955026162608553]|  1.3992748260498047|      0.25000000|[238, 84, 0, 21]                                                           |  | trying linear partial model with 13 points | trying linear partial model with 24 points | exploitation failed, decreasing delta | actual_k=4
       9|[0.9722079436575849, 0.80538910762933, 0.8549129377523589, 0.8886087610606237, 0.8914042317994838, 0.9078596788078879, 0.7940156184314654, 0.8945385434703182, 0.9463050308446569, 0.8866060504167399, 1.196376809167805, 0.6076077906688278, 1.1755689180349351, 0.8441361597376258, 1.1979175077292143, 0.9324329588933883, 0.9035443713509439, 0.8390583618892823, 0.880964336140325, 0.9901200395948944, 0.9227691311121367, 0.898583415161009]|  1.3533490896224976|      0.50000000|[261, 92, 0, 23]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
