k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0882030235749194, 0.9429418688315337, -1.1675605785237329, 1.0334860822419385, -1.193990425698541, 0.8415394954981383, -1.013016125157713, 1.0269688558098402, -1.3296184046566928, 0.8590226030088057, -1.2435194001692245, 1.0145632898982277, -1.1774743686508278, 0.9521620755265179, -1.227940597143401, 0.858619393626522, -1.0528785412355224, 1.0316844548702033, -1.3802310846775736, 0.9451482750552758, -1.1737605555212745, 0.9393814653286637, -1.2263584911332022, 0.932863051629679, -1.3580442334681586, 0.8891927436327205, -1.0460809676640455, 0.9438123301852864, -1.1274101973908828, 1.022433918955535, -1.2300439067623028, 0.9509637396842197, -1.1971981582507891, 1.007941260128249, -1.1548415711995135, 0.9781116911864498, -1.0943596853876798, 0.819145156390026, -1.2603407292736115, 0.9956007081135979, -1.1484040131899225, 1.0178112151563872, -1.1635748769222896, 0.8753173294438511, -1.1770918052734576, 0.9508643537505275, -1.0517863544231814, 0.854456679790466, -1.1332253568014483, 0.8533032850832853, -1.0450079069176355, 0.9197567936925246, -1.2942274921303567, 0.8954050534938728, -1.1616772482186193, 0.8878567370934647, -1.0234367055119546, 0.7952643693919763, -1.2694436128614544, 0.7854012034516813, -1.1409468226245338, 0.8866110479797917, -1.2862023545209718, 0.9655747364616349, -1.132258797833072, 0.9858641659374413, -1.2291320256929092, 1.0187378734397683, -1.136490691831966, 0.925094587057229, -1.2517562690532857, 0.7398680416446937, -1.1996756119379315, 1.1348245495998714, -1.1534553876510478, 0.9416654505216584, -1.217222256209378, 0.8748248021480943, -1.0050281774703842, 0.9848902825736319, -1.2753288520353492, 0.9870632981868651, -1.241382532969098, 0.9114724504737458, -1.1381430457104682, 0.8364202667926819, -1.3154039580278212, 0.9620688095876222, -1.1711627616016258, 0.9080091881059611, -1.063679068276578, 0.9693795647417781, -1.2136958493256427, 0.7717182002522676, -1.0550832695116195, 1.0076627811713499, -1.066407986285337, 0.911988965868112, -1.1387440509590685, 1.0807602466766764]|22120.8144531250000000|      2.00000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       2|[-1.1042315064418693, 0.6422455358282384, -1.1201533654746691, 0.9337201308740598, -1.168475376480502, 0.7275581248136844, -0.9523142361929483, 0.7421536027726247, -1.4919430556474504, 0.637747675350648, -1.0580627776659752, 1.2059610549325905, -0.894098988463224, 0.7111754221236823, -0.9795139289673296, 1.214958270198042, -0.8163592455682719, 0.7911553274619392, -1.2229821650219996, 0.7953421523747547, -1.0425880969626122, 0.8479862122966526, -1.4711734151382418, 0.5323946010229621, -1.0547856286928914, 0.9279623275271544, -1.081544883741295, 1.0336450428310084, -0.7935027135603339, 0.8345591217597113, -1.4180910197942243, 0.7980048085061875, -0.927198927284951, 0.6777973916838639, -1.1448693915272286, 0.8886151044600425, -0.6891446187199695, 0.5811590632611429, -1.163704273561515, 0.9330123604278316, -1.2940012573078379, 0.8392225100510939, -1.0007420353424683, 0.7407789427453182, -1.2144408070267823, 1.1883853488850866, -1.090439147141761, 0.736858817296345, -1.1800949816962394, 0.8347152332661627, -0.851082564437191, 0.8870552040874519, -1.2021828293861352, 0.439483980222471, -1.1984737704815038, 0.928147312858542, -1.0578750048500034, 0.6247063021694439, -1.1893397711220635, 0.6004273509660236, -1.080231644217137, 0.4981673706055562, -1.112615350359046, 0.7995087680205503, -0.7000196828805951, 0.5875943628057128, -1.222433207239688, 0.692192783148183, -0.9658512727089399, 0.8141055744098057, -1.1800440819998996, 0.7239826140743244, -1.2732569591124387, 0.7465940927199528, -1.0596445897806193, 0.8912211550062258, -0.9688351263205912, 0.7225363710621231, -1.0608100588053277, 0.6205944831102848, -1.4169754408029982, 0.8814460200543733, -1.1049592894243074, 0.7023121582042019, -1.0810177870194122, 1.103752788914791, -1.212962017939077, 0.6902243044786509, -1.0331217268819104, 0.9677651061902481, -0.686369274107069, 1.0405278774488183, -1.2726521000302315, 0.7094139035443536, -0.8912056185615662, 1.0884231207705133, -0.9993678689978498, 0.7646991987786691, -0.848168327531484, 1.181574704337217]|17505.1464843750000000|      4.00000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       3|[-0.9136302591957812, 0.7056441152550532, -1.1564575313904657, 0.4488648324621773, -0.6774140941933766, 0.7138301421990269, -0.492057339919548, 0.3787743844856826, -1.0055998720858552, 1.1310411480785443, -0.7490439947357962, 0.8058205263270015, -0.7861675391347823, 0.57847719893361, -1.1832024287261094, 0.0932002106917167, -1.3103946454582613, 0.2709403558396263, -1.2851702733790733, 0.5286958991657698, -0.6365108924798305, 0.0227953413332884, -0.6849670289567598, 0.606588234178856, -1.0400176885595271, 0.5535404729687209, -0.617533109754658, 0.8905970091283066, -0.4334832191948408, 1.0376029735178607, -1.2834238923537387, 0.643525638341144, -0.3050464944890781, 1.110014943834499, -0.8826097060116737, 1.1245823853531116, -0.7567463078734923, 0.9150813763534451, -0.8686986375834708, 0.5264816500043825, -0.5272447132084029, 0.6897135115823515, -0.9775272446413926, 0.5274371466198988, -1.1734366810710906, 0.2705438342969938, -0.8641830320557538, 1.0736422418811622, -0.2540707782540444, 0.1219218474424393, -0.8121342248246987, 0.0564356522884327, -1.2325694506368048, 0.4079807799634024, -1.6193491049755535, 0.5602328156585017, -0.2804881107455831, 0.7114972954722643, -1.2410815113981488, 0.7630902844203793, -0.479210008221011, 0.2293245692659369, -0.9746948653695005, 0.923215248188266, -0.5132074420195807, 0.6701113018138953, -0.4145733538443804, 0.1575988685610727, -0.9189678707134682, 0.7329998947347938, -0.9506532898343691, 0.0986101028348417, -1.1124456511553775, 0.7091692523480063, -0.7874024497369578, 1.028949312018272, -0.0509864132263331, 0.8977209536185171, -0.7705022816090862, 0.8242086283506294, -1.0504517009513938, 0.7542926817775857, -0.8621089048926418, 0.7221427153140315, -1.1831304946017265, 0.4702288055910882, -0.7694285461502246, 0.4729096922770347, -1.1014270487810442, 1.0928493175165737, -0.3167209976017707, 0.7149195128858805, -1.322029133269225, 0.2116237430665514, -1.0229275618780325, 0.9169895955480345, -0.6895032623385277, 0.7940515252055496, -0.8973221573481559, 1.5511640332848535]|11962.4892578125000000|      8.00000000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | iterate success | actual_k=0
       4|[-0.9136302591957812, 0.7056441152550532, -1.1564575313904657, 0.4488648324621773, -0.6774140941933766, 0.7138301421990269, -0.492057339919548, 0.3787743844856826, -1.0055998720858552, 1.1310411480785443, -0.7490439947357962, 0.8058205263270015, -0.7861675391347823, 0.57847719893361, -1.1832024287261094, 0.0932002106917167, -1.3103946454582613, 0.2709403558396263, -1.2851702733790733, 0.5286958991657698, -0.6365108924798305, 0.0227953413332884, -0.6849670289567598, 0.606588234178856, -1.0400176885595271, 0.5535404729687209, -0.617533109754658, 0.8905970091283066, -0.4334832191948408, 1.0376029735178607, -1.2834238923537387, 0.643525638341144, -0.3050464944890781, 1.110014943834499, -0.8826097060116737, 1.1245823853531116, -0.7567463078734923, 0.9150813763534451, -0.8686986375834708, 0.5264816500043825, -0.5272447132084029, 0.6897135115823515, -0.9775272446413926, 0.5274371466198988, -1.1734366810710906, 0.2705438342969938, -0.8641830320557538, 1.0736422418811622, -0.2540707782540444, 0.1219218474424393, -0.8121342248246987, 0.0564356522884327, -1.2325694506368048, 0.4079807799634024, -1.6193491049755535, 0.5602328156585017, -0.2804881107455831, 0.7114972954722643, -1.2410815113981488, 0.7630902844203793, -0.479210008221011, 0.2293245692659369, -0.9746948653695005, 0.923215248188266, -0.5132074420195807, 0.6701113018138953, -0.4145733538443804, 0.1575988685610727, -0.9189678707134682, 0.7329998947347938, -0.9506532898343691, 0.0986101028348417, -1.1124456511553775, 0.7091692523480063, -0.7874024497369578, 1.028949312018272, -0.0509864132263331, 0.8977209536185171, -0.7705022816090862, 0.8242086283506294, -1.0504517009513938, 0.7542926817775857, -0.8621089048926418, 0.7221427153140315, -1.1831304946017265, 0.4702288055910882, -0.7694285461502246, 0.4729096922770347, -1.1014270487810442, 1.0928493175165737, -0.3167209976017707, 0.7149195128858805, -1.322029133269225, 0.2116237430665514, -1.0229275618780325, 0.9169895955480345, -0.6895032623385277, 0.7940515252055496, -0.8973221573481559, 1.5511640332848535]|11962.4892578125000000|      4.00000000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[-0.4499248687843139, 1.3346954665630029, -0.6571923857228252, 0.6765377921207124, -0.6608811127814626, 0.4092083642409726, -0.3240264700451102, 0.5641571661316718, -1.5300220054562945, 1.119499423913917, -0.3040062031038196, 0.5168678976715649, -1.4920800997959396, 0.0838421654399569, -0.8084699413588952, -0.093501296622631, -0.7274166486543052, 0.0470737135761225, -1.3305784128137985, 0.7543828919561488, -0.6976703012248339, 0.0930243381363601, -0.6640765340409541, 0.5754638772037194, -1.0678943412585398, 0.3604925694163176, -0.25780824150576, 0.0707668052083387, -0.6633599553419618, 0.9670512530797406, -0.8972469250863454, 0.082853866909311, -0.1887540942649951, 0.0332031409699083, -0.1373501819640263, 0.9032810659079507, -1.2053443748814603, 1.344276213726595, -0.1499335859968294, 0.8434648406952343, -0.1761966374486362, 0.4543116640586742, -1.1261229895463738, 0.6366553439744422, -1.2265386264107951, 0.2897946022818346, -0.8356178861198451, 0.3606659072963996, -0.431588336345713, 0.1777703179066029, -0.5355488334243247, 0.1499494455136933, -0.989565910336748, 0.4776135656169229, -1.1137555969007853, 0.7479415910035443, -0.2294509179722124, 0.3651382859879531, -1.1508671331698785, 1.1286513849455972, -0.6932108257162318, 0.2300709264698651, -0.6875099909798694, 1.27479887830928, -1.1156675738950963, 0.0992896401577943, -0.5851377872508313, 0.846820195836301, -0.9969392778489241, 1.1384754664138346, -0.8699427069773012, 0.0594033683075753, -0.6684251686250622, 0.9312486321831235, -0.9696125549637551, 1.0455672007367716, 0.4571690397171032, 0.3509356198825392, -0.1211532956309838, 0.6319328008827443, -0.4197775555074196, 0.0851224689784739, -0.8521031322617514, 0.0464874869282348, -0.8598515026038787, 0.6430203380103259, -0.3271600996959153, -0.1066129437560591, -0.9336527769875224, 0.6574142161762901, -0.7319449477012777, 0.1354747817763826, -1.1794446417914672, 0.3711570515443189, -0.4304404465646277, 0.2127153278046656, -0.0544966169365803, 0.2740677590421461, -0.5192500029970357, 1.829157684545165]|10058.5615234375000000|      8.00000000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       6|[-0.4499248687843139, 1.3346954665630029, -0.6571923857228252, 0.6765377921207124, -0.6608811127814626, 0.4092083642409726, -0.3240264700451102, 0.5641571661316718, -1.5300220054562945, 1.119499423913917, -0.3040062031038196, 0.5168678976715649, -1.4920800997959396, 0.0838421654399569, -0.8084699413588952, -0.093501296622631, -0.7274166486543052, 0.0470737135761225, -1.3305784128137985, 0.7543828919561488, -0.6976703012248339, 0.0930243381363601, -0.6640765340409541, 0.5754638772037194, -1.0678943412585398, 0.3604925694163176, -0.25780824150576, 0.0707668052083387, -0.6633599553419618, 0.9670512530797406, -0.8972469250863454, 0.082853866909311, -0.1887540942649951, 0.0332031409699083, -0.1373501819640263, 0.9032810659079507, -1.2053443748814603, 1.344276213726595, -0.1499335859968294, 0.8434648406952343, -0.1761966374486362, 0.4543116640586742, -1.1261229895463738, 0.6366553439744422, -1.2265386264107951, 0.2897946022818346, -0.8356178861198451, 0.3606659072963996, -0.431588336345713, 0.1777703179066029, -0.5355488334243247, 0.1499494455136933, -0.989565910336748, 0.4776135656169229, -1.1137555969007853, 0.7479415910035443, -0.2294509179722124, 0.3651382859879531, -1.1508671331698785, 1.1286513849455972, -0.6932108257162318, 0.2300709264698651, -0.6875099909798694, 1.27479887830928, -1.1156675738950963, 0.0992896401577943, -0.5851377872508313, 0.846820195836301, -0.9969392778489241, 1.1384754664138346, -0.8699427069773012, 0.0594033683075753, -0.6684251686250622, 0.9312486321831235, -0.9696125549637551, 1.0455672007367716, 0.4571690397171032, 0.3509356198825392, -0.1211532956309838, 0.6319328008827443, -0.4197775555074196, 0.0851224689784739, -0.8521031322617514, 0.0464874869282348, -0.8598515026038787, 0.6430203380103259, -0.3271600996959153, -0.1066129437560591, -0.9336527769875224, 0.6574142161762901, -0.7319449477012777, 0.1354747817763826, -1.1794446417914672, 0.3711570515443189, -0.4304404465646277, 0.2127153278046656, -0.0544966169365803, 0.2740677590421461, -0.5192500029970357, 1.829157684545165]|10058.5615234375000000|      4.00000000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[-0.8758816366622504, 0.253824493429746, -0.6161637145920239, 0.6325593450770439, -0.9873034898991906, 0.2510498816455372, -0.4538094032180848, -0.0008958918476967, -0.972088024568372, 1.2400988674992417, 0.0015343492763422, 0.1144002704730807, -0.741685020908556, -0.294374755506026, -1.2799362297615222, -0.1358775796674996, 0.0324176078288756, -0.4263496676229437, -0.3958688138173713, 1.3125217647083676, -0.1415557744392514, 0.2671389760761448, -0.421346573519626, 0.8379167692811802, -0.9365285583413215, 0.4746086900892381, -0.4693668409545273, 0.3792173946556107, -0.7151410419174262, 1.2565764036674132, -1.013532853169433, 0.223819529868677, -0.32340048412377, 0.1166556341095867, -0.4042816370805797, 0.2881617694946289, -0.9712976010303506, 0.9383292322420884, 0.247037997124848, 0.8184299735753124, 0.2608800371420147, 0.5839448889282836, -0.650643870988701, 0.6112750646924094, -0.8751148727182593, -0.173229371342381, 0.3026324193716512, -0.1496603219553125, -0.0448093471615383, -0.3004139747734861, -0.1581961099563181, 0.0661929946886347, -0.9435318903115132, 0.5884381342350654, -0.8906570481809765, 0.5246462038571399, 0.1137097508759877, -0.0688400368301957, -1.0918759021858095, 1.5171193559112557, -0.6075953621381505, 0.1195461528266576, -1.0068978092257868, 0.5591784016511451, -0.7460114827618276, 0.3450285926325017, -1.0112450368022177, 0.4794339157147466, -1.1098862097669764, 0.7559913209560718, -0.7461710503014448, 0.122964374527659, -0.8785258383516492, 0.6857331801256085, -0.691140569907197, 1.0843317164160253, 0.3472408397520143, 0.7142670396395484, 0.7671810388507522, 0.1912648699545615, -0.3296698313282451, 0.5149781272230616, -0.5183373131944078, -0.0317095704654512, -0.9246708099012994, 0.8661736958677073, -0.4182912777783331, -0.2325673732939401, -0.1090098473563113, 0.516191713793207, -1.22317377149999, 0.7727612025618256, -0.9903891251078294, 0.2239312648391172, -0.4183937201252932, -0.0003162901800004, 0.5224916281672809, 0.443898080261482, 0.3163775190626001, 1.5055228622910033]|7449.8466796875000000|      8.00000000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[-0.8758816366622504, 0.253824493429746, -0.6161637145920239, 0.6325593450770439, -0.9873034898991906, 0.2510498816455372, -0.4538094032180848, -0.0008958918476967, -0.972088024568372, 1.2400988674992417, 0.0015343492763422, 0.1144002704730807, -0.741685020908556, -0.294374755506026, -1.2799362297615222, -0.1358775796674996, 0.0324176078288756, -0.4263496676229437, -0.3958688138173713, 1.3125217647083676, -0.1415557744392514, 0.2671389760761448, -0.421346573519626, 0.8379167692811802, -0.9365285583413215, 0.4746086900892381, -0.4693668409545273, 0.3792173946556107, -0.7151410419174262, 1.2565764036674132, -1.013532853169433, 0.223819529868677, -0.32340048412377, 0.1166556341095867, -0.4042816370805797, 0.2881617694946289, -0.9712976010303506, 0.9383292322420884, 0.247037997124848, 0.8184299735753124, 0.2608800371420147, 0.5839448889282836, -0.650643870988701, 0.6112750646924094, -0.8751148727182593, -0.173229371342381, 0.3026324193716512, -0.1496603219553125, -0.0448093471615383, -0.3004139747734861, -0.1581961099563181, 0.0661929946886347, -0.9435318903115132, 0.5884381342350654, -0.8906570481809765, 0.5246462038571399, 0.1137097508759877, -0.0688400368301957, -1.0918759021858095, 1.5171193559112557, -0.6075953621381505, 0.1195461528266576, -1.0068978092257868, 0.5591784016511451, -0.7460114827618276, 0.3450285926325017, -1.0112450368022177, 0.4794339157147466, -1.1098862097669764, 0.7559913209560718, -0.7461710503014448, 0.122964374527659, -0.8785258383516492, 0.6857331801256085, -0.691140569907197, 1.0843317164160253, 0.3472408397520143, 0.7142670396395484, 0.7671810388507522, 0.1912648699545615, -0.3296698313282451, 0.5149781272230616, -0.5183373131944078, -0.0317095704654512, -0.9246708099012994, 0.8661736958677073, -0.4182912777783331, -0.2325673732939401, -0.1090098473563113, 0.516191713793207, -1.22317377149999, 0.7727612025618256, -0.9903891251078294, 0.2239312648391172, -0.4183937201252932, -0.0003162901800004, 0.5224916281672809, 0.443898080261482, 0.3163775190626001, 1.5055228622910033]|7449.8466796875000000|      4.00000000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[-0.760825524943006, 0.2742207828842675, -0.5898684610280925, 0.5885142885652928, -0.2872514514268631, 0.3142981972551432, -0.3592818927938121, 0.3895466878682265, -0.976787038190731, 0.7226680846614782, 0.5232931558179934, 0.0832590868837517, -0.2182879399883555, -0.5179590534096841, -0.3399790796241269, 0.203184597393588, 0.5771212229857725, -0.1784707203240685, -0.1964991922439085, 0.6682972242344724, -0.2744036211772313, 0.0850824872550727, -0.3612532785743935, 0.4037967507159284, -0.6281826215248132, 0.0763094888484378, 0.2100994550201702, 0.7527296072083343, -0.7855473671593725, 0.3657114844630507, -0.2008993824116416, 0.503208645200934, -0.270456167182675, 0.3962080631569985, -0.2126399666877744, 0.4550256857452782, -0.8944630203837255, 0.6038135255224908, 0.568294856525569, 0.080565669968788, 0.422207543260013, 0.629052259447065, -1.0429234871740412, -0.1738895350925738, -0.1439741790865083, -0.5010438787817445, 0.307727355665983, -0.1468457674022658, -0.0686765366307197, 0.0444368886543227, -0.1551712443798882, 0.0366645083543991, -0.6571869658224578, 0.8784339425453342, -0.9179538253603965, 0.5943947140082454, 0.2970016900133974, 0.2265149334627843, -0.8996493811176525, 0.2034721397334047, -0.7556835908072461, 0.5263889269699862, -0.5867417780967623, 0.5445252970868953, -0.185702826536316, -0.1241402258022674, -0.9970837760398942, 0.3500737416526273, -0.6763041180045677, 0.1849240094959264, -0.1367318483576002, 0.3647134634802819, -0.8917164717035084, 0.2673240053746127, -0.9325780287618525, 1.4383755561437186, -0.045317100394732, 0.4194224200585388, -0.2833967103798011, 0.2852197864686932, -0.3906476348215201, 0.2818623963429324, -0.3426391795982187, 0.0375675269978454, -0.4737487340638144, 0.8794207337687919, -0.754321056716903, -0.6733489128394048, -0.3896782371547429, 0.4464817287784407, -1.3067901215707902, 1.0417852091943156, -0.0714849134296333, 0.2669063669143552, -0.4546001305304103, -0.002356674763201, 0.9814286668411689, 0.3619927795864712, 0.2634941886348037, 1.216669332780907]|4611.3994140625000000|      8.00000000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
      10|[-0.760825524943006, 0.2742207828842675, -0.5898684610280925, 0.5885142885652928, -0.2872514514268631, 0.3142981972551432, -0.3592818927938121, 0.3895466878682265, -0.976787038190731, 0.7226680846614782, 0.5232931558179934, 0.0832590868837517, -0.2182879399883555, -0.5179590534096841, -0.3399790796241269, 0.203184597393588, 0.5771212229857725, -0.1784707203240685, -0.1964991922439085, 0.6682972242344724, -0.2744036211772313, 0.0850824872550727, -0.3612532785743935, 0.4037967507159284, -0.6281826215248132, 0.0763094888484378, 0.2100994550201702, 0.7527296072083343, -0.7855473671593725, 0.3657114844630507, -0.2008993824116416, 0.503208645200934, -0.270456167182675, 0.3962080631569985, -0.2126399666877744, 0.4550256857452782, -0.8944630203837255, 0.6038135255224908, 0.568294856525569, 0.080565669968788, 0.422207543260013, 0.629052259447065, -1.0429234871740412, -0.1738895350925738, -0.1439741790865083, -0.5010438787817445, 0.307727355665983, -0.1468457674022658, -0.0686765366307197, 0.0444368886543227, -0.1551712443798882, 0.0366645083543991, -0.6571869658224578, 0.8784339425453342, -0.9179538253603965, 0.5943947140082454, 0.2970016900133974, 0.2265149334627843, -0.8996493811176525, 0.2034721397334047, -0.7556835908072461, 0.5263889269699862, -0.5867417780967623, 0.5445252970868953, -0.185702826536316, -0.1241402258022674, -0.9970837760398942, 0.3500737416526273, -0.6763041180045677, 0.1849240094959264, -0.1367318483576002, 0.3647134634802819, -0.8917164717035084, 0.2673240053746127, -0.9325780287618525, 1.4383755561437186, -0.045317100394732, 0.4194224200585388, -0.2833967103798011, 0.2852197864686932, -0.3906476348215201, 0.2818623963429324, -0.3426391795982187, 0.0375675269978454, -0.4737487340638144, 0.8794207337687919, -0.754321056716903, -0.6733489128394048, -0.3896782371547429, 0.4464817287784407, -1.3067901215707902, 1.0417852091943156, -0.0714849134296333, 0.2669063669143552, -0.4546001305304103, -0.002356674763201, 0.9814286668411689, 0.3619927795864712, 0.2634941886348037, 1.216669332780907]|4611.3994140625000000|      4.00000000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
