k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|13068.4841978150143404|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[-0.8104983003710837, 1.1963981425785837, -1.2097907579590326, 0.791407203358827, -0.8043073827365502, 1.2035771442489676, -1.1921759979881392, 0.8043785962313571, -0.7985836157986484, 1.1901715909182888, -1.2008549868513476, 0.8011793959436262, -0.8071125767204671, 1.196309248836631, -1.1956108355510087, 0.8017632544070632, -0.7919807451702158, 1.1979200922530155, -1.194313277556744, 0.801682839507731, -0.810220965524641, 1.196000928941158, -1.1949376296547518, 0.7940743085093019, -0.799134362302514, 1.199057722525839, -1.2129547326703896, 0.7880311960252326, -0.8054721435948877, 1.200790649484332, -1.1998783325297848, 0.8048266019524196, -0.8063801060866234, 1.1843449784688527, -1.2061869924133333, 0.800199413774215, -0.8062369596336234, 1.2010573542340235, -1.2021552444291534, 0.8109000050354978, -0.8055391744601463, 1.1947418450182306, -1.2031439820237027, 0.7899456118613152, -0.8105503393953349, 1.1991395225961412, -1.189334989132418, 0.8009503218626238, -0.8076982706921491, 1.1955330548729552, -1.1998746716390802, 0.8068546546772735, -0.8125244196396498, 1.1972497950543368, -1.1983704366983297, 0.8035966158263804, -0.7964322618331712, 1.1885273879406508, -1.1998102069676702, 0.7968953903711635, -0.7953563551597685, 1.187082786373184, -1.2018860430066973, 0.7982996405777498, -0.7953682431231527, 1.2030129347927558, -1.2065004684195964, 0.7914871153721619, -0.809250038201486, 1.1983225296305762, -1.206149728903419, 0.7998102727397471, -0.8002791961227593, 1.1968019292133372, -1.2044376603247655, 0.7930946416807652, -0.7852314814324224, 1.1957337616590529, -1.2075150683097005, 0.8127051358066112, -0.7996916493069672, 1.195453029854422, -1.2027227987324316, 0.7983611381252429, -0.8042071881583444, 1.1994864310675537, -1.1937255903179256, 0.7990591991180379, -0.7972564955391912, 1.197334594946492, -1.1941698137780994, 0.7959771648547126, -0.8043806506184101, 1.1961749737693097, -1.2003743837666883, 0.7979083135697015, -0.7971332116443929, 1.1901598634453954, -1.2038456368273034, 0.7970721180983328]|12469.8305205264969118|      0.12500000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       6|[-0.8104983003710837, 1.1963981425785837, -1.2097907579590326, 0.791407203358827, -0.8043073827365502, 1.2035771442489676, -1.1921759979881392, 0.8043785962313571, -0.7985836157986484, 1.1901715909182888, -1.2008549868513476, 0.8011793959436262, -0.8071125767204671, 1.196309248836631, -1.1956108355510087, 0.8017632544070632, -0.7919807451702158, 1.1979200922530155, -1.194313277556744, 0.801682839507731, -0.810220965524641, 1.196000928941158, -1.1949376296547518, 0.7940743085093019, -0.799134362302514, 1.199057722525839, -1.2129547326703896, 0.7880311960252326, -0.8054721435948877, 1.200790649484332, -1.1998783325297848, 0.8048266019524196, -0.8063801060866234, 1.1843449784688527, -1.2061869924133333, 0.800199413774215, -0.8062369596336234, 1.2010573542340235, -1.2021552444291534, 0.8109000050354978, -0.8055391744601463, 1.1947418450182306, -1.2031439820237027, 0.7899456118613152, -0.8105503393953349, 1.1991395225961412, -1.189334989132418, 0.8009503218626238, -0.8076982706921491, 1.1955330548729552, -1.1998746716390802, 0.8068546546772735, -0.8125244196396498, 1.1972497950543368, -1.1983704366983297, 0.8035966158263804, -0.7964322618331712, 1.1885273879406508, -1.1998102069676702, 0.7968953903711635, -0.7953563551597685, 1.187082786373184, -1.2018860430066973, 0.7982996405777498, -0.7953682431231527, 1.2030129347927558, -1.2065004684195964, 0.7914871153721619, -0.809250038201486, 1.1983225296305762, -1.206149728903419, 0.7998102727397471, -0.8002791961227593, 1.1968019292133372, -1.2044376603247655, 0.7930946416807652, -0.7852314814324224, 1.1957337616590529, -1.2075150683097005, 0.8127051358066112, -0.7996916493069672, 1.195453029854422, -1.2027227987324316, 0.7983611381252429, -0.8042071881583444, 1.1994864310675537, -1.1937255903179256, 0.7990591991180379, -0.7972564955391912, 1.197334594946492, -1.1941698137780994, 0.7959771648547126, -0.8043806506184101, 1.1961749737693097, -1.2003743837666883, 0.7979083135697015, -0.7971332116443929, 1.1901598634453954, -1.2038456368273034, 0.7970721180983328]|12469.8305205264969118|      0.06250000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       7|[-0.8043378841432614, 1.194796165221086, -1.204955777502324, 0.7847672293157604, -0.8123621781176578, 1.1975287386160647, -1.1980036601348694, 0.8018043958844489, -0.8102234441326912, 1.1794070302261777, -1.2085083961299228, 0.7945877909192705, -0.8119375326899789, 1.1937986133351473, -1.1921080042648338, 0.7955968801059077, -0.7970878180046551, 1.1934642155792767, -1.1950658918359114, 0.7938337535301843, -0.8160235995466135, 1.1952963684882993, -1.1887680407044778, 0.7824921584140087, -0.8034865575838314, 1.1916200134250767, -1.2134042492575234, 0.7787168914628124, -0.8110380014334744, 1.1951048888173912, -1.2048366076364874, 0.8053649156635989, -0.8035773277147948, 1.1758132879421543, -1.2057456787034981, 0.7946214128554787, -0.8099948327595636, 1.2002842705032484, -1.1944556498883232, 0.8035992412361412, -0.8123587442039294, 1.189780496037812, -1.2018862018674115, 0.7906588267682475, -0.8124856768829758, 1.1899900571826516, -1.1930076455893703, 0.7992898150236732, -0.8174946859568611, 1.1913234507339272, -1.2009043875383012, 0.794865724014131, -0.8156415333924308, 1.1844184437029155, -1.199600840551153, 0.7996361540143586, -0.7988958078936488, 1.1810319020251725, -1.2033996578181387, 0.7975511662378453, -0.7923916303383919, 1.1914662910579958, -1.2069135844846066, 0.7971710552775523, -0.8004942671659835, 1.1925166791308701, -1.2052852767720994, 0.7883038493918856, -0.8122925781851391, 1.1991211726890352, -1.1949713669410216, 0.7970483233068195, -0.8031842335173245, 1.1856545210053935, -1.2000261900750555, 0.8007647342002576, -0.7910076729556184, 1.1880173192045453, -1.2065280180481472, 0.8171381863015516, -0.8091906580335891, 1.18800228359389, -1.2096108603593931, 0.8034879659102482, -0.8152086074642998, 1.1896034516735572, -1.203482872799429, 0.7913498194764647, -0.7924656528258246, 1.1852745616369216, -1.1956463812022942, 0.7951605052507676, -0.8068078742690294, 1.1832227680375709, -1.2047313179454353, 0.7926565757447874, -0.8043193335670616, 1.1891669966006773, -1.2067198219149369, 0.7954924782531184]|11413.0474963641336217|      0.12500000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       8|[-0.8298603117535426, 1.191524913247469, -1.2098068498121681, 0.7725380166235596, -0.839573432121811, 1.178684266974505, -1.2013358553617541, 0.7881332315015287, -0.8157967007324776, 1.1590448975493466, -1.20311848627611, 0.8109045256238997, -0.8187544913373684, 1.1912811449800649, -1.1833844299086802, 0.8020941160736434, -0.7827027141765592, 1.1875020497595752, -1.183670620750229, 0.8056881934934199, -0.8096179040793712, 1.1802120738704323, -1.1903443870121255, 0.7869742890991123, -0.8169605397940539, 1.1742049170886162, -1.210826142242608, 0.76210064871284, -0.7949423812986433, 1.2041080132920619, -1.221605709760039, 0.8032876052838632, -0.8169747940958808, 1.1745556817038747, -1.2100665407289912, 0.7974003604818308, -0.8274948880789604, 1.1860863042932064, -1.1903773951901087, 0.7840131375343482, -0.8156663271442999, 1.190720841182459, -1.2020625218297603, 0.7816879085901329, -0.8235014612672982, 1.1715058911910108, -1.1778882434552402, 0.8169989136852247, -0.8102809010489456, 1.174430312271876, -1.1837094173721974, 0.777825014613324, -0.8195304417874771, 1.1702647547328626, -1.1802028422825481, 0.8239900913800524, -0.8127717071386699, 1.176798744143235, -1.1991441022105678, 0.8068423875460403, -0.8116362750309218, 1.1740968845819062, -1.2135753165490204, 0.8079564571878946, -0.8112856034509237, 1.1851702736572143, -1.2189119883387798, 0.7854566955320539, -0.8196970639815296, 1.188241177275465, -1.1803313389462202, 0.7912794581540212, -0.8204016955935967, 1.1556138383247636, -1.1853819139254316, 0.811056003316531, -0.7812626107314424, 1.184415430948372, -1.2001095141521712, 0.8306802345965857, -0.8165680363397597, 1.1783076540827335, -1.194993758222139, 0.789629042064382, -0.8321638155503492, 1.1781516707724558, -1.190679228311127, 0.7911574928449769, -0.8025540615936628, 1.1850825232930091, -1.1867948918746196, 0.7764002983135964, -0.8021034834080648, 1.1976390257121812, -1.216244250715653, 0.7984848626692997, -0.8134759669968112, 1.1902185002130812, -1.1989788798107375, 0.8039111984941983]|10399.7154550276045484|      0.25000000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[-0.8298603117535426, 1.191524913247469, -1.2098068498121681, 0.7725380166235596, -0.839573432121811, 1.178684266974505, -1.2013358553617541, 0.7881332315015287, -0.8157967007324776, 1.1590448975493466, -1.20311848627611, 0.8109045256238997, -0.8187544913373684, 1.1912811449800649, -1.1833844299086802, 0.8020941160736434, -0.7827027141765592, 1.1875020497595752, -1.183670620750229, 0.8056881934934199, -0.8096179040793712, 1.1802120738704323, -1.1903443870121255, 0.7869742890991123, -0.8169605397940539, 1.1742049170886162, -1.210826142242608, 0.76210064871284, -0.7949423812986433, 1.2041080132920619, -1.221605709760039, 0.8032876052838632, -0.8169747940958808, 1.1745556817038747, -1.2100665407289912, 0.7974003604818308, -0.8274948880789604, 1.1860863042932064, -1.1903773951901087, 0.7840131375343482, -0.8156663271442999, 1.190720841182459, -1.2020625218297603, 0.7816879085901329, -0.8235014612672982, 1.1715058911910108, -1.1778882434552402, 0.8169989136852247, -0.8102809010489456, 1.174430312271876, -1.1837094173721974, 0.777825014613324, -0.8195304417874771, 1.1702647547328626, -1.1802028422825481, 0.8239900913800524, -0.8127717071386699, 1.176798744143235, -1.1991441022105678, 0.8068423875460403, -0.8116362750309218, 1.1740968845819062, -1.2135753165490204, 0.8079564571878946, -0.8112856034509237, 1.1851702736572143, -1.2189119883387798, 0.7854566955320539, -0.8196970639815296, 1.188241177275465, -1.1803313389462202, 0.7912794581540212, -0.8204016955935967, 1.1556138383247636, -1.1853819139254316, 0.811056003316531, -0.7812626107314424, 1.184415430948372, -1.2001095141521712, 0.8306802345965857, -0.8165680363397597, 1.1783076540827335, -1.194993758222139, 0.789629042064382, -0.8321638155503492, 1.1781516707724558, -1.190679228311127, 0.7911574928449769, -0.8025540615936628, 1.1850825232930091, -1.1867948918746196, 0.7764002983135964, -0.8021034834080648, 1.1976390257121812, -1.216244250715653, 0.7984848626692997, -0.8134759669968112, 1.1902185002130812, -1.1989788798107375, 0.8039111984941983]|10399.7154550276045484|      0.12500000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
      10|[-0.8298603117535426, 1.191524913247469, -1.2098068498121681, 0.7725380166235596, -0.839573432121811, 1.178684266974505, -1.2013358553617541, 0.7881332315015287, -0.8157967007324776, 1.1590448975493466, -1.20311848627611, 0.8109045256238997, -0.8187544913373684, 1.1912811449800649, -1.1833844299086802, 0.8020941160736434, -0.7827027141765592, 1.1875020497595752, -1.183670620750229, 0.8056881934934199, -0.8096179040793712, 1.1802120738704323, -1.1903443870121255, 0.7869742890991123, -0.8169605397940539, 1.1742049170886162, -1.210826142242608, 0.76210064871284, -0.7949423812986433, 1.2041080132920619, -1.221605709760039, 0.8032876052838632, -0.8169747940958808, 1.1745556817038747, -1.2100665407289912, 0.7974003604818308, -0.8274948880789604, 1.1860863042932064, -1.1903773951901087, 0.7840131375343482, -0.8156663271442999, 1.190720841182459, -1.2020625218297603, 0.7816879085901329, -0.8235014612672982, 1.1715058911910108, -1.1778882434552402, 0.8169989136852247, -0.8102809010489456, 1.174430312271876, -1.1837094173721974, 0.777825014613324, -0.8195304417874771, 1.1702647547328626, -1.1802028422825481, 0.8239900913800524, -0.8127717071386699, 1.176798744143235, -1.1991441022105678, 0.8068423875460403, -0.8116362750309218, 1.1740968845819062, -1.2135753165490204, 0.8079564571878946, -0.8112856034509237, 1.1851702736572143, -1.2189119883387798, 0.7854566955320539, -0.8196970639815296, 1.188241177275465, -1.1803313389462202, 0.7912794581540212, -0.8204016955935967, 1.1556138383247636, -1.1853819139254316, 0.811056003316531, -0.7812626107314424, 1.184415430948372, -1.2001095141521712, 0.8306802345965857, -0.8165680363397597, 1.1783076540827335, -1.194993758222139, 0.789629042064382, -0.8321638155503492, 1.1781516707724558, -1.190679228311127, 0.7911574928449769, -0.8025540615936628, 1.1850825232930091, -1.1867948918746196, 0.7764002983135964, -0.8021034834080648, 1.1976390257121812, -1.216244250715653, 0.7984848626692997, -0.8134759669968112, 1.1902185002130812, -1.1989788798107375, 0.8039111984941983]|10399.7154550276045484|      0.06250000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
      11|[-0.8279218389227899, 1.1878533207257174, -1.2127577707153874, 0.7841165516072977, -0.8400593757630793, 1.1771996731610503, -1.2000666271138214, 0.7944570293741055, -0.8236146342193051, 1.1533410897945833, -1.1963741854323098, 0.8032504253653455, -0.8181987581283697, 1.1882823128099156, -1.1868782574340169, 0.7954056518897258, -0.7901489758184975, 1.1748099794029303, -1.1825807181113808, 0.8086699550190162, -0.8215191600269122, 1.172813122671914, -1.194141628024938, 0.7921964012580303, -0.8204382160451942, 1.1657610105540768, -1.2104870198021371, 0.7579299538749039, -0.8038647578560038, 1.1991271542282564, -1.2182426450672657, 0.7924219611766897, -0.8224081442064642, 1.1676342087071951, -1.212520980251941, 0.7916545371708168, -0.8330018959568144, 1.1878905822700894, -1.195218801710772, 0.7794736159639154, -0.8131426655570855, 1.1781321960001745, -1.2108578288750862, 0.7796964850203203, -0.8292980567302599, 1.1735254842098384, -1.1774014144005356, 0.8097412849650515, -0.8207653963890423, 1.1627313985990078, -1.1755416611294267, 0.7799792763488107, -0.8232770344876124, 1.1712079415390853, -1.1768094155004358, 0.8252505741229682, -0.8161004273032714, 1.161663654913418, -1.2021853964962717, 0.8079798163729784, -0.8120992086335742, 1.1734553394819744, -1.210483271699451, 0.8030771577066056, -0.8106929044105863, 1.1830697197990987, -1.2154642044477153, 0.7834126564208259, -0.8261494633031154, 1.1747060036622872, -1.1766910487670266, 0.7953609108742951, -0.8219849426624845, 1.154062951543748, -1.1838157628721746, 0.8054917502863996, -0.794674242509601, 1.1816385184540852, -1.207749015564248, 0.8287826151812661, -0.8209527376476453, 1.1652470686225456, -1.195402024751588, 0.7918429923218449, -0.8380714296872759, 1.172799924635212, -1.1910529175012299, 0.7851777429880417, -0.8023939476784434, 1.1780993447860688, -1.1825620367055085, 0.7737185546024024, -0.8119045838058141, 1.1910062444619005, -1.2314368407084788, 0.8068031570255217, -0.822076148637297, 1.18592233716988, -1.2006543084790942, 0.8071033511152386]|9581.8436154829068983|      0.12500000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
