k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.50000000|[121, 8, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=4
       2|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.25000000|[242, 16, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       3|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.12500000|[363, 24, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=4
       4|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.06250000|[484, 32, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       5|[4.0641168384, 0.02, 4.0641168384, 0.16497222, 0.02, 0.16497222, 1.1602949687, 0.02, 1.1602949687, 0.26776527, 0.02, 0.26776527, 0.31204919, 0.02, 0.31204919, 0.073935213, 0.02, 0.073935213, 0.23024068, 0.02, 0.23024068, 1.3683044425, 0.02, 1.3683044425, 0.25260505, 0.02, 0.25260505, 1.1600613899, 0.02, 1.1600613899, 0.046139967, 0.02, 0.046139967, 0.12450694, 0.02, 0.12450694, 0.29665794, 0.02, 0.29665794, 0.09209888, 0.02, 0.09209888, 0.10680955, 0.02, 0.10680955, 0.53729835, 0.02, 0.53729835, 0.0032518929, 0.02, 0.0032518929, 0.087101117, 0.02, 0.087101117, 0.1011676, 0.02, 0.1011676, 0.025500784, 0.02, 0.025500784, 0.095961864, 0.02, 0.095961864, 0.27293359, 0.02, 0.27293359, 0.39239373, 0.02, 0.39239373, 0.1295583, 0.02, 0.1295583, 0.041123179, 0.02, 0.041123179, 0.29625891, 0.02, 0.29625891, 0.089238179, 0.02, 0.089238179, 0.2772403, 0.02, 0.2772403, 0.05829792, 0.02, 0.05829792, 0.14615847, 0.02, 0.14615847, 0.17082536, 0.02, 0.17082536, 0.13884257, 0.02, 0.13884257, 0.38162104, 0.02, 0.38162104]|150235.7958013504103292|      0.03125000|[605, 40, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=4
       6|[4.060467610270587, 0.044790961803205, 4.063421132877768, 0.1645469599179374, 0.0192347130994474, 0.166182019880148, 1.1605701836526157, 0.0173158448478949, 1.1608535323849674, 0.2652698637052778, 0.0216882170530419, 0.2677104305375064, 0.3135974103495154, 0.0201285753149104, 0.3111508445042418, 0.0731642542548719, 0.0228982165810485, 0.073012716434691, 0.2307217937584709, 0.0191021337859967, 0.2353425659939307, 1.3689592142499178, 0.0193045958848227, 1.3706702443938628, 0.2538716589076943, 0.0196188323254399, 0.2506455143775427, 1.1647609617075902, 0.0199289377846851, 1.1608515926327818, 0.0480276416422229, 0.0194136865090468, 0.0474320131470906, 0.1236901269758547, 0.0211800987657977, 0.1259408851594861, 0.2962010317750798, 0.0180666267848396, 0.2989512528539632, 0.0922073819961521, 0.0169948066602246, 0.0940385038304012, 0.1069093158282258, 0.0191769200484132, 0.1070387193437455, 0.5366433148619832, 0.0205353157291661, 0.5417762747030723, 0.002290613362651, 0.0211700344659013, 0.0045890577316584, 0.0843514406581622, 0.0215257812234169, 0.0849278356898956, 0.1013761635941912, 0.0188199639834283, 0.0985435853895218, 0.0249970956134916, 0.020911212961713, 0.0226746098397301, 0.0961145043036872, 0.0168032719993024, 0.0964925606602826, 0.272946763759679, 0.0226775021422454, 0.2750605291436689, 0.3904412024410054, 0.0196381783950092, 0.3924048122191153, 0.1308567796936768, 0.0233415087357942, 0.1355981678529738, 0.0418092266916832, 0.0212198295562259, 0.042649986393962, 0.2973934153586827, 0.0204197022081268, 0.2959834897448153, 0.0893202649098243, 0.017598692745735, 0.0898888350295112, 0.2787107618898257, 0.0207929307180159, 0.2754620453021159, 0.057874932766146, 0.0194322753396163, 0.0588473868212632, 0.1435941772469637, 0.022196021520591, 0.1445647532892739, 0.1762732478870495, 0.0230974867386524, 0.1680329812894439, 0.1406037721573528, 0.0190345662907141, 0.1402459440914701, 0.3832863297181306, 0.0208334460433827, 0.38110173008791]|66669.7822118440672057|      0.06250000|[726, 48, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       7|[4.055215415561794, 0.1005336451123186, 4.062067444068715, 0.1599650222558077, 0.0269175142762669, 0.1641456928871819, 1.1604746717257686, 0.0153945404917301, 1.1604121794976305, 0.2642835365175711, 0.0223115338983341, 0.2681410704657577, 0.3112757251144495, 0.0176830998571286, 0.3140074202805655, 0.0725006499470597, 0.0217404265076991, 0.0704959395894577, 0.2256899449804137, 0.0180965127418975, 0.2293273227584988, 1.3675477134821872, 0.0183993779964279, 1.3753596871648737, 0.2580047597157097, 0.0192595258309137, 0.2553840845130075, 1.165908203209479, 0.0202924639146575, 1.162125728466935, 0.0494163067499229, 0.020131820613335, 0.0434942645235441, 0.128655932979418, 0.0260649259656603, 0.124576662766055, 0.2961326980928947, 0.0175368421049189, 0.2986206427102308, 0.0938186486586576, 0.016007673119667, 0.0965444653235027, 0.1059166785565062, 0.0144991413725621, 0.1120742541283148, 0.541750615975456, 0.0238636622458254, 0.5425898809839923, 0.0034064670601606, 0.0215036240357264, 0.0081848121143386, 0.0869158056723133, 0.0231655798805124, 0.0820279524797586, 0.0966589849094137, 0.020374392405847, 0.0969275090190004, 0.023100213268535, 0.0188408134488074, 0.0208451380279167, 0.0999505324659972, 0.0172198571755212, 0.0960091015750743, 0.2688086957632423, 0.0182620795257176, 0.2718409875291365, 0.3918692496326834, 0.0175847530801056, 0.3915100815960678, 0.1307373807500691, 0.0264605406625, 0.1372042096025636, 0.0449680078261281, 0.0224371490093358, 0.0463866796024697, 0.294236727883892, 0.022615311859956, 0.2981499617360174, 0.0869795147230707, 0.0169663463254777, 0.0936620671494729, 0.2823536124862979, 0.0207866419455095, 0.2783732649885388, 0.0558783572754083, 0.0245789303789376, 0.0572254337362621, 0.1482979893833339, 0.0228733758055806, 0.1462482556022879, 0.1735122061821915, 0.020285747809237, 0.1656316267404747, 0.1418542049046399, 0.0153460699383897, 0.1386073044733434, 0.3830407353914684, 0.0169695683095037, 0.3836054070560329]|29258.6038276455765299|      0.12500000|[847, 56, 7, 21]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       8|[4.048556655971653, 0.2070796422734708, 4.065485927866298, 0.1750718892575538, 0.0375316639406276, 0.1646180598852639, 1.163336392053865, 0.0216682049163853, 1.1549548213510732, 0.2745510243611722, 0.0291160633336868, 0.2720399814514693, 0.311595768934947, 0.0215428273189454, 0.3112805330287384, 0.0702839135919327, 0.0156732847699702, 0.0724618334637162, 0.2131452955037186, 0.0149345039042656, 0.2204247725320591, 1.3578379421706976, 0.0270170911951187, 1.3712029514521435, 0.2543570373168731, 0.0067543286074841, 0.2618081362084341, 1.1606693002215955, 0.0051842943937744, 1.1558201754455502, 0.0588616592963721, 0.0175817107725254, 0.0475814336387265, 0.1273382648727283, 0.0206378702340623, 0.1247705298696309, 0.2940478010846019, 0.0208706290839931, 0.2967645991758402, 0.1057369747069464, 0.0281755720801785, 0.0849036860676307, 0.1056642103109607, 0.0250265548933937, 0.1134222337579431, 0.5473965547197397, 0.0260906229557986, 0.5366489388353398, -0.0068379840549839, 0.0237528594918812, 0.0181816944143295, 0.0907118729612177, 0.0217943471006684, 0.0931794389133686, 0.0974237596525037, 0.0269813046438592, 0.099583487968591, 0.0214217847075648, 0.01749709746614, 0.0149521734547484, 0.1087506077734057, 0.0234619699823762, 0.0893262811842992, 0.2666382840197248, 0.0110814122129723, 0.2768705388407312, 0.3886390892006387, 0.0271318347557595, 0.3914271975262111, 0.127740707441776, 0.0217407535725842, 0.1388352707012971, 0.0482067757289137, 0.0177449608884025, 0.0531951678657721, 0.2991167036062085, 0.0166426368088148, 0.302997681548035, 0.0728834368028617, 0.0119602134663277, 0.1019611799971374, 0.2921815683337272, 0.0331490687518711, 0.2843332894748514, 0.0518751341718217, 0.0225162429228719, 0.0629270736845982, 0.1474964884573739, 0.0252796557607188, 0.1494740985317297, 0.1699012616718477, 0.0208365634101665, 0.1744927385684158, 0.1403782898091932, 0.0143755209041063, 0.1299350287904461, 0.3794811000760372, 0.0106301087931227, 0.3831546273413139]|13813.4590048639493034|      0.25000000|[968, 64, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=4
       9|[4.024760773631202, 0.4277611667991496, 4.057651614645986, 0.1756361482564265, 0.0479781291177492, 0.1605095473805879, 1.1552289986298185, 0.0212241268449283, 1.1580790779087233, 0.2807371170345394, 0.0117385918702023, 0.2900597781995732, 0.3209834115298428, 0.0046293283469316, 0.2947491817213281, 0.0783137304378631, 0.0121494685063086, 0.0767294981492625, 0.2099553095081843, 0.0266442843760325, 0.2280172058964016, 1.3655459631700948, 0.0373424185441339, 1.353559112581812, 0.2599373989601078, 0.0252571753769208, 0.258206284538311, 1.1637403887320146, -0.0046803442060453, 1.158226369494604, 0.0477445573418371, 0.0197170166293415, 0.0446362937466926, 0.1216528032168888, 0.0177497137715347, 0.131616773004491, 0.2978137754791856, 0.0263818838045902, 0.288986132831012, 0.115143950851167, 0.0271014494773149, 0.0852181941946093, 0.0874811007331377, 0.0474214883228869, 0.1181983539183919, 0.5472705069815273, 0.0367826541403041, 0.5497472128432312, -0.0135352808327556, 0.0245922647623732, 0.0392367122941979, 0.0960996168403819, 0.0103647568307512, 0.084467098709143, 0.0808963052680199, 0.0144941864395184, 0.1191894430136082, 0.0340463457591242, -0.0090446062495181, 0.0218871737476032, 0.1064354639983922, 0.0171773890146943, 0.095501081068237, 0.2605272271481153, -0.0046494959833065, 0.2665724533203027, 0.3694394686967921, 0.0443073021888765, 0.3785683232303259, 0.1510664647021882, 0.0064462863033922, 0.1352594250726555, 0.0470712920752575, 0.0105021656354775, 0.0514178629135688, 0.2763686470263829, -0.0063310223631284, 0.2972245435391987, 0.0504997378301554, 0.0123333529820658, 0.0946966577581815, 0.3209257773196724, 0.0443505060725011, 0.2800787057516467, 0.0476648628908267, 0.0093521959536152, 0.0640715258937416, 0.1600503752228554, 0.0316810143235099, 0.1517780345323374, 0.1605859130068766, 0.0135375672344027, 0.1891286147665389, 0.1375508235588691, 0.0372917646424372, 0.1295732470749582, 0.3897498016379027, 0.0182647698249726, 0.3700787899187213]|6288.8009553948304529|      0.50000000|[1089, 72, 9, 27]                                                          |  | used linear model with 129 points | iterate success | actual_k=4
      10|[3.957239859273216, 0.892415419809591, 4.1059640048049415, 0.168070422086446, 0.0242834829343363, 0.1654631456045285, 1.1468826913426498, -0.0049725741544431, 1.151231312927098, 0.2542579798487108, 0.0304846572647092, 0.2747386084661224, 0.3225816771086671, 0.0216706314835234, 0.3067452232695946, 0.0676798240750674, -0.0272854141186336, 0.0635803279615061, 0.2182766982097797, 0.0150373986268272, 0.220570526601788, 1.3607523400448225, 0.0382272413775694, 1.3324737907401354, 0.2733150268385132, 0.0076783154313532, 0.2460196151711598, 1.1839264672563148, -0.0071974995266143, 1.1508075997437994, 0.0518383350257102, 0.0127289907801561, 0.0576138892830436, 0.1130650130415906, 0.0295972294459708, 0.1276634643879088, 0.303959927532598, 0.0478017479930915, 0.3311327062409877, 0.1154952892543979, 0.0137502499039446, 0.0979048076387766, 0.0590678810315892, 0.0603849101669589, 0.1186889033829144, 0.5323530872786546, 0.0249561220854919, 0.544240262226758, 0.0016916725691735, 0.0255293233201884, 0.0520995705559623, 0.1076330179452854, -0.0165294648967815, 0.0701117777340022, 0.0648601176185611, 0.0323839132340822, 0.0912212681975005, 0.0523817725341152, -0.0224194425807403, 0.0303899338337388, 0.0796205269929874, 0.0152798750937892, 0.0912284226294815, 0.250097310315103, 0.0091057131141119, 0.2745056600110815, 0.4122742362648236, 0.0389017238775902, 0.3574166849379574, 0.1537757586072367, 0.0299335330101708, 0.124965473900066, 0.0687854607391268, 0.0057538269689655, 0.0395374740721405, 0.2559157157764106, -0.0319889379951953, 0.3051620537770861, 0.0259888653241072, 0.0223070737192111, 0.0944907921311711, 0.3352192350498736, 0.0581701204132993, 0.3078445496680458, 0.0425641289042721, 0.037675888806038, 0.0740934060964393, 0.1371114403914881, 0.0441224961415249, 0.1787617409199216, 0.1487411712682196, 0.0127167477863816, 0.219969363724228, 0.1270795774473802, 0.0308216326184257, 0.1200481579921788, 0.3827628753533477, 0.0295763175622583, 0.4007162391543976]|2604.4018556338405688|      1.00000000|[1210, 80, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
      11|[3.7154224724828064, 1.7334683868613017, 4.101969545866447, 0.1212012577198218, 0.0181824677750653, 0.0662808055858787, 1.1680504838423802, -0.0500806418941977, 1.0971634174791474, 0.1941644084502662, 0.0889758218815987, 0.2027612670155463, 0.2941776146873338, 0.0304994071008756, 0.2597972883182971, 0.0711218932844236, 0.0443205952241426, 0.0445656835628582, 0.2386639631542535, 0.0351523159085707, 0.2519954407853929, 1.3874744708903668, 0.101362006456177, 1.3380046433956467, 0.2763556716877983, 0.0776860614253268, 0.2265793782278114, 1.2232506865814934, 0.0358198551055061, 1.152150716385403, 0.0232057479126012, 0.092093729906437, 0.0532985750175841, 0.0884284565765916, 0.0863147051817854, 0.1578464987369989, 0.2840224119239262, 0.1091958748073817, 0.4232605787545572, 0.0470670734023219, -0.0309388844946437, 0.1828433470164607, 0.0889266180351621, 0.1313941506278125, 0.0856597066265794, 0.5440158516844119, -0.0064282930483093, 0.5623799513335326, 0.0305256892994527, -0.0358469835982611, 0.1525069937713207, 0.1166111801173855, 0.0551645281334763, 0.0867312687694066, 0.0747004498263401, 0.0152755293181966, 0.1404368216587867, 0.0633140391823145, -0.0891282337827088, 0.0759039154622614, -0.0088832401965679, 0.0643859876799655, 0.0649002530240137, 0.2475845552194532, 0.0065000550555933, 0.3636896879110642, 0.4263236160935368, 0.0091965516792418, 0.2933802264112166, 0.2404623826199183, 0.0546805845231135, 0.1462717154087001, 0.1168306174683008, 0.0810457414259997, 0.1015749008475412, 0.2525575864066821, -0.135405960909736, 0.3554994655033518, -0.0328823821554876, 0.0211395141894204, 0.1053538253930695, 0.4173053944093078, 0.1101231961208533, 0.3349639005888704, 0.1108387453655389, 0.0416074586765036, 0.010934348608708, 0.0617686237157671, -0.0386474236737666, 0.158586313606959, 0.1194116799748386, 0.0314029896890265, 0.1966873202512187, 0.107644441495768, 0.107617043344562, 0.1248415240532131, 0.3955995064674315, 0.0152941752658396, 0.3497337811921771]|1004.7912602557903483|      2.00000000|[1331, 88, 11, 33]                                                         |  | used linear model with 129 points | iterate success | actual_k=4
