k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[57, 8, 1, 2]                                                              |  | used linear model with 65 points | iterate failure | actual_k=8
       2|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.25000000|[114, 16, 2, 4]                                                            |  | used linear model with 65 points | iterate failure | actual_k=8
       3|[99.99927751476916, 0.1150119016073028, 0.2811046453406274, 0.9482559678056048, 100.03172306338749, 0.0193010286076084, 0.1936907707469065, 0.7683763619394248, 100.01704001038098, -0.0012901916761496, 0.272290710123186, 0.7599064900179668, 99.98249237351463, 0.2138776562886424, 0.3700984468624758, 0.6271567599737237, 100.00565912339559, 0.2262897698323639, 0.4509386049020108, 0.2982474316954824, 100.01683378428916, 0.6098620977615048, 0.6436675625899201, -0.0360513564010275, 300.01362432196345, 300.00264308507155, 300.0250726118265, 299.97745824913227, 299.96946719656876]|521.7675005509929633|      0.50000000|[171, 24, 3, 6]                                                            |  | used linear model with 65 points | iterate success | actual_k=8
       4|[99.99927751476916, 0.1150119016073028, 0.2811046453406274, 0.9482559678056048, 100.03172306338749, 0.0193010286076084, 0.1936907707469065, 0.7683763619394248, 100.01704001038098, -0.0012901916761496, 0.272290710123186, 0.7599064900179668, 99.98249237351463, 0.2138776562886424, 0.3700984468624758, 0.6271567599737237, 100.00565912339559, 0.2262897698323639, 0.4509386049020108, 0.2982474316954824, 100.01683378428916, 0.6098620977615048, 0.6436675625899201, -0.0360513564010275, 300.01362432196345, 300.00264308507155, 300.0250726118265, 299.97745824913227, 299.96946719656876]|521.7675005509929633|      0.25000000|[228, 32, 4, 8]                                                            |  | used linear model with 65 points | iterate failure | actual_k=8
       5|[100.01381210242766, 0.1401860219053798, 0.2893136204048921, 0.9450910549994257, 100.05651696067211, 0.1500508944732218, 0.2095494928299769, 0.7717821777175187, 100.01477406346393, 0.0513251726770576, 0.2337139825365092, 0.7494737816909182, 100.0047791173476, 0.0819199236324801, 0.271132825943407, 0.5810134772514187, 100.02255004502463, 0.2645739404081148, 0.4879362379129421, 0.3200515815322487, 100.0151642913024, 0.5709337624747077, 0.6486162276884446, -0.0342580752992483, 300.03410005483147, 299.9846280863581, 300.0505440142426, 299.972922125753, 299.91611470934066]|312.4154234365486218|      0.50000000|[285, 40, 5, 10]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
       6|[100.01381210242766, 0.1401860219053798, 0.2893136204048921, 0.9450910549994257, 100.05651696067211, 0.1500508944732218, 0.2095494928299769, 0.7717821777175187, 100.01477406346393, 0.0513251726770576, 0.2337139825365092, 0.7494737816909182, 100.0047791173476, 0.0819199236324801, 0.271132825943407, 0.5810134772514187, 100.02255004502463, 0.2645739404081148, 0.4879362379129421, 0.3200515815322487, 100.0151642913024, 0.5709337624747077, 0.6486162276884446, -0.0342580752992483, 300.03410005483147, 299.9846280863581, 300.0505440142426, 299.972922125753, 299.91611470934066]|312.4154234365486218|      0.25000000|[342, 48, 6, 12]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       7|[100.01381210242766, 0.1401860219053798, 0.2893136204048921, 0.9450910549994257, 100.05651696067211, 0.1500508944732218, 0.2095494928299769, 0.7717821777175187, 100.01477406346393, 0.0513251726770576, 0.2337139825365092, 0.7494737816909182, 100.0047791173476, 0.0819199236324801, 0.271132825943407, 0.5810134772514187, 100.02255004502463, 0.2645739404081148, 0.4879362379129421, 0.3200515815322487, 100.0151642913024, 0.5709337624747077, 0.6486162276884446, -0.0342580752992483, 300.03410005483147, 299.9846280863581, 300.0505440142426, 299.972922125753, 299.91611470934066]|312.4154234365486218|      0.12500000|[399, 56, 7, 14]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
       8|[100.0146541578293, 0.1920282870227636, 0.3182390480504977, 0.9591271360998449, 100.05717477632383, 0.1305026865067077, 0.2169248701579957, 0.7626074138339689, 100.01633637926966, 0.0806847879130848, 0.2330009737786308, 0.7585910722591637, 99.99330214197931, 0.1140096592116162, 0.3153711531766007, 0.5581777383637234, 100.01576240869763, 0.200011405500584, 0.4795345613624911, 0.2906021634142398, 100.01385209761094, 0.5865066850274573, 0.6318114675594074, -0.0049797230914989, 300.03057428111003, 299.98640451209224, 300.0397429415284, 299.97122472853704, 299.92718570715715]|144.8923141530289058|      0.25000000|[456, 64, 8, 16]                                                           |  | used linear model with 65 points | iterate success | actual_k=8
       9|[100.0146541578293, 0.1920282870227636, 0.3182390480504977, 0.9591271360998449, 100.05717477632383, 0.1305026865067077, 0.2169248701579957, 0.7626074138339689, 100.01633637926966, 0.0806847879130848, 0.2330009737786308, 0.7585910722591637, 99.99330214197931, 0.1140096592116162, 0.3153711531766007, 0.5581777383637234, 100.01576240869763, 0.200011405500584, 0.4795345613624911, 0.2906021634142398, 100.01385209761094, 0.5865066850274573, 0.6318114675594074, -0.0049797230914989, 300.03057428111003, 299.98640451209224, 300.0397429415284, 299.97122472853704, 299.92718570715715]|144.8923141530289058|      0.12500000|[513, 72, 9, 18]                                                           |  | used linear model with 65 points | iterate failure | actual_k=8
      10|[100.01008103779915, 0.1887554683994252, 0.2835763926284392, 0.9611669306120342, 100.06341613777626, 0.2086626738230598, 0.2454128128381706, 0.7625177633761854, 100.0378949113249, 0.1125071866767375, 0.2524304558107009, 0.7486955556257132, 100.00466485307801, 0.119472785456524, 0.3232339596879028, 0.5303717405096992, 100.01767555273705, 0.1744330343159441, 0.4626132012984004, 0.2989714691332487, 100.04870706620773, 0.5893817159633314, 0.6318034175351052, 0.0370941266753926, 300.04762918211384, 299.9805763426646, 300.02967759528445, 299.9655313798242, 299.9310835300205]|107.8652005287303979|      0.25000000|[570, 80, 10, 20]                                                          |  | used linear model with 65 points | iterate success | actual_k=8
      11|[100.01008103779915, 0.1887554683994252, 0.2835763926284392, 0.9611669306120342, 100.06341613777626, 0.2086626738230598, 0.2454128128381706, 0.7625177633761854, 100.0378949113249, 0.1125071866767375, 0.2524304558107009, 0.7486955556257132, 100.00466485307801, 0.119472785456524, 0.3232339596879028, 0.5303717405096992, 100.01767555273705, 0.1744330343159441, 0.4626132012984004, 0.2989714691332487, 100.04870706620773, 0.5893817159633314, 0.6318034175351052, 0.0370941266753926, 300.04762918211384, 299.9805763426646, 300.02967759528445, 299.9655313798242, 299.9310835300205]|107.8652005287303979|      0.12500000|[627, 88, 11, 22]                                                          |  | used linear model with 65 points | iterate failure | actual_k=8
